,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.53373235,-0.4380418062210083,False,,,,,,,,,,,,,,,,0.2708589434623718
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.7954248,0.151597797870636,False,0.016104330711027057,0.16234608287454658,0.23674108623825124,15.585902705023686,3.550693879723549,0.034503888338804245,0.01683557964861393,0.25650410989026595,0.0,0.0,0.0005597862620257759,0.09095962165210403,0.049393179184147,0.6988417352041351,1.3757273421986218,0.19634723663330078
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.579651,-0.8033136129379272,False,,,,,,,,,,,,,,,,-0.802354097366333
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.29941103,0.054919540882110596,True,0.41626066913140947,0.8587966557355133,0.39286753569290295,10.272830088280987,0.25461933106184004,0.11418753862380981,0.21189911663532257,0.3198421286877516,0.0,0.0,0.4256186191846226,0.3023529787991347,0.6279252976307581,0.49337166950580735,2.057930938841669,0.4175015091896057
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.3473501,-0.7288389205932617,False,,,,,,,,,,,,,,,,-0.5502310991287231
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.886335,-9.672623634338379,False,,,,,,,,,,,,,,,,-4.896646499633789
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.44694906,-1.6396968364715576,False,,,,,,,,,,,,,,,,-0.05941462516784668
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.6641984,-0.6622833013534546,False,,,,,,,,,,,,,,,,-0.6215577125549316
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.007250748,-6.087453842163086,False,,,,,,,,,,,,,,,,0.005201816558837891
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,6.840596,-5.747642517089844,False,,,,,,,,,,,,,,,,-5.6729350090026855
