wilcoxon,t-test,t-test_overestim_var
Gapdh,Lgals1,Lgals1
Rgs1,Gapdh,Ifng
S100a4,Pfn1,Ccl5
Actg1,Nkg7,Lag3
Baz1a,Calm1,Havcr2
Nkg7,Pycard,S100a4
Lgals1,Cdc42,Gzmb
Myl6,Ccl5,Bcl2a1b
Ccl5,Cfl1,S100a6
Actb,Myl6,Nkg7
Havcr2,Abracl,Anxa2
Lag3,Actg1,Sub1
Ifng,Ifng,Ctla4
Sub1,S100a10,Rgs1
Tmsb4x,Sub1,Actg1
Pycard,S100a4,Gapdh
S100a6,Ctsd,Ccl3
Ccl3,Arpc2,Casp3
S100a10,Actb,S100a10
Abracl,Arpc4,Baz1a
Bcl2a1b,Arpc3,Tmsb4x
Gzmb,Lag3,Bhlhe40
Anxa2,Havcr2,Atxn1
Ctla4,S100a13,Ccl4
Slamf7,Sec61b,Actb
Casp3,Arpc5,Ctsd
Ptprcap,Cox17,Abracl
Txn1,S100a6,Sh2d2a
Ccl4,Gzmb,Slamf7
Atxn1,Baz1a,S100a11
Cfl1,Txn1,Klrc1
Ctsd,Csnk2b,Nr4a2
Lsp1,Arl6ip1,Myl6
Lgals3,Bcl2a1b,Ikzf3
Cdc42,Aldoa,Lgals3
Sh2d2a,Ndufb8,Cdc42
Capzb,Anxa2,Pkm
Pfn1,Capzb,Serpinb6b
Crip1,Uqcrq,Txn1
Myl12a,Pfkp,S100a13
Arpc5,Tmem160,Thy1
Serpinb6b,Edf1,Lsp1
S100a11,Rac2,Zyx
S100a13,Reep5,Reep5
Bhlhe40,Ptpn22,
Itm2b,Serf2,
Cox20,Thy1,
Thy1,Itm2b,
Klrc1,Pim1,
Cox17,Ube2l3,
Calm1,S100a11,
Arpc2,Ptprcap,
Ndfip1,Myl12a,
Arpc4,Map1lc3b,
Plek,Rgs1,
Hmgb2,Sh2d2a,
Arpc3,Elob,
Mcm6,Ikzf3,
Nr4a2,Atxn1,
Actr3,Ndufa1,
Pkm,Ctla4,
Rac2,Cox20,
Srgn,Lsp1,
Arl6ip1,Crip1,
Ikzf3,Cyba,
Ndufa1,Cox6b1,
Map1lc3b,Pkm,
Prex1,Tmsb4x,
Sec61b,Ndufb7,
Serf2,Gm8369,
Csnk2b,Gimap5,
Prr13,Prex1,
Cyba,Ndfip1,
Reep5,Zyx,
Atp2b4,Casp3,
Cblb,Ywhae,
Sh3bgrl3,1810037I17Rik,
Ccr5,Stk17b,
Ahnak,Hmgb2,
Ctsb,Actr3,
Prdx1,Gnai2,
Dusp5,Sec11a,
Uqcrq,Ccl3,
Ywhae,Arpc1b,
Fhl2,Raly,
Aldoa,Rbm3,
Gmfg,Atp5l,
Vmp1,Ucp2,
Itga4,Ybx1,
Ptpn22,Cd48,
Zyx,Prdx1,
1810037I17Rik,Sh3bgrl3,
Klrk1,Txndc17,
H3f3b,Bhlhe40,
Ptms,Atox1,
Ucp2,Gmfg,
Ly6c2,Cox5b,
Prf1,Uqcrb,
Vamp8,Psmd13,
Ndufb8,Sh2d1a,
Atox1,Cd2,
Psmb3,Nr4a2,
Pomp,Gimap7,
Rilpl2,Ndufb6,
Ap2s1,Fkbp1a,
Gimap5,Psmb3,
Vim,Atp5j,
Id2,Ppib,
Sh2d1a,Ccl4,
Serpinb9,Tspo,
Ctla2a,Ndufa13,
Efhd2,Rab1b,
Cox6b1,Pomp,
Cxcr6,H3f3b,
Hopx,Slamf7,
Elob,Taf10,
Ppib,Ctsb,
Atp5l,Efhd2,
Psma1,Snrpb,
Pfkp,Klrc1,
Cst7,Itga4,
Cd48,Arf1,
Rab1b,Lcp1,
Phlda1,Lgals3,
Cd28,Ms4a4b,
Dennd4a,Serpinb6b,
Gimap7,Srgn,
Rbm3,Vamp8,
Otub1,Cwc15,
Pglyrp1,Ly6c2,
Edf1,Cd28,
Snx3,Calm2,
Ube2l3,Atp5d,
Atp5d,Sept11,
Cox5b,Cap1,
Gzma,Btf3,
Sec11a,Cycs,
Fkbp1a,Prr13,
H2az1,Snu13,
Zeb2,Ms4a6b,
Dnajc9,Snx3,
Ms4a4b,Mcm6,
Cox8a,Cox7b,
Acadl,Grk2,
Tspo,Id2,
Sept11,Gng5,
Psmc2,Acadl,
Dgkh,Sec61g,
Pim1,Psmb1,
