wilcoxon,t-test,t-test_overestim_var
Lag3,Rps15a,Lag3
Rps15a,Lag3,Nkg7
Gimap5,Ccl5,
Baz1a,Stk17b,
Cd3g,Nkg7,
Tpt1,Cd3e,
Ccl5,Gimap5,
Cd3e,Havcr2,
Nkg7,Rpl17,
Stk17b,Atxn1,
Havcr2,Cd3d,
Cd3d,Ikzf3,
Rpl17,Ucp2,
Ucp2,Baz1a,
Sh2d2a,Bcl2a1b,
Bcl2a1b,Cd3g,
Hcst,B2m,
Cblb,Tpt1,
Ptpn18,Sh2d2a,
Itm2b,Ptpn18,
Sub1,Cox20,
Stat3,Ptprcap,
Atxn1,Fxyd5,
Rab1b,Itm2b,
Ptprcap,Hcst,
Nedd9,Dock2,
Tox,Ypel3,
Map1lc3b,Map1lc3b,
Ikzf3,B4galnt1,
Lyst,Casp3,
Fau,H2-K1,
H2-T23,Ddx5,
B2m,Serf2,
Casp3,Cd2,
Rpl34,Ctla4,
Serf2,Rpl34,
H2-K1,Ccl3,
Shisa5,Gm8369,
Ypel3,H2-T23,
Junb,Npc2,
Rgs1,Rsrp1,
Kmt2a,Ifi214,
Crlf2,Cblb,
Fxyd5,Zc3hav1,
Selenow,Rgs1,
Cd2,Rab1b,
Dennd1b,Tox,
Otub1,Prex1,
Rsrp1,Selenow,
Btg1,Stat3,
Ctla4,Foxn3,
Ifi214,Mbnl1,
Rinl,Ndufa1,
Ccl4,Arpc2,
Cdk12,Nr4a2,
Ccl3,Tmem160,
Prkch,Lyst,
Rpl37a,Mycbp2,
Cox20,Sub1,
Rps27,Fau,
Ndufa1,Nedd9,
Angel2,Dnmt3a,
Hectd1,Klrd1,
Foxn3,Rps27,
Cst7,Vps13c,
H2-D1,Ifng,
Fryl,Fhl2,
Ankrd11,Cnot3,
Dnmt3a,Trbc2,
Dock2,Taf1b,
Inpp1,Rpl37a,
Ogt,Ccl4,
Klrd1,Cd27,
Srgn,Rhoh,
Vps13c,Cst7,
Rps13,Btg1,
Gpr174,Atp2b4,
Myl12a,Otub1,
Sp110,Purb,
Npc2,S100a4,
Rhoh,Ptprc,
Ankrd44,Cd52,
Taf1b,Myl6,
Fyn,Ndfip1,
Ptprc,H2-D1,
Kmt2e,Akna,
Fhl2,Kmt2a,
Nr4a2,Ankrd44,
Rab10,Angel2,
Cnot3,Vamp8,
Ociad1,Arpc4,
Trbc2,Sh3kbp1,
Fis1,Ttc14,
Cast,Myh9,
Tm2d1,,
Tln1,,
Ttc14,,
Cd52,,
Cd27,,
Myh9,,
B4galnt1,,
Rpl30,,
Itgal,,
Dgkh,,
Arpc2,,
Rps24,,
Atp2b4,,
Gm8369,,
Commd4,,
S100a4,,
Ddx5,,
Phf3,,
Gng5,,
Mdm4,,
Ndfip1,,
Mbnl1,,
Macf1,,
Tnfrsf18,,
