wilcoxon,t-test,t-test_overestim_var
Lag3,Ccl5,Lag3
Ptprcap,Nkg7,Nkg7
Cd3g,Stk17b,Ccl5
Cd3e,Myl6,Stk17b
Cd3d,B2m,Gimap5
Havcr2,Itm2b,Itm2b
Fxyd5,Cd3e,B2m
H2-D1,Lag3,Cd3g
H2-T23,Cd3d,Cd3e
Cd52,Cd52,Cd3d
Abracl,Fxyd5,Fxyd5
B2m,Serf2,Myl6
Tmsb4x,Gimap5,Havcr2
Stk17b,Cd3g,Serf2
S100a13,Cd2,Ptprcap
Ccl3,H2-K1,Cd52
Atxn1,Gm8369,Map1lc3b
Ndufa1,Abracl,Klrd1
Serf2,Ptprcap,H2-D1
S100a11,Havcr2,Ikzf3
Arpc3,Rac2,Rac2
Ms4a4b,Arpc3,Cd2
Klrd1,Epsti1,Ifi214
Sh2d2a,H2-D1,S100a11
Nkg7,Map1lc3b,Bcl2a1b
Cd2,B4galnt1,Epsti1
Ucp2,Ms4a4b,Atxn1
Thy1,Rps15a,Abracl
Ptpn18,Ptpn18,H2-K1
H2-Q7,Klrd1,Arpc3
Rac2,Pfn1,Arpc2
Gimap5,S100a13,Hcst
Itm2b,Rsrp1,Gm8369
Lyst,Hcst,H2-T23
Ikzf3,Arpc2,Cox20
Epsti1,Ikzf3,Sh2d2a
Myl6,Ctsd,Ptpn18
Srgn,Cdc42,Rsrp1
Crlf2,H2-T23,Ucp2
Ctsd,Atxn1,S100a13
Gm8369,Ndufa1,Thy1
Trbc2,Tspo,Ndufa1
Map1lc3b,Thy1,
Ypel3,Cox20,
Ctla4,Ptprc,
H2-K1,Npc2,
Mbnl1,Bcl2a1b,
Cox20,Gmfg,
Hcst,S100a11,
Dock2,Ucp2,
Ptprc,Tpt1,
Rps15a,S100a4,
Ifi214,Tmsb4x,
Npc2,Tmem160,
Ccl5,Dock2,
Bcl2a1b,Sh2d2a,
Gmfg,Prex1,
Ndfip1,Ypel3,
Prex1,Ms4a6b,
Tspo,Ifng,
Myl12a,Ifi214,
Ifng,Sh3bgrl3,
Sh3kbp1,Zc3hav1,
Cdc42,Ptpn22,
Ccl4,Cd8b1,
Baz1a,H2-Q7,
Laptm5,Myl12a,
Sh3bgrl3,Ccl3,
Nedd9,Trbc2,
Lsp1,Ctla4,
Arpc2,Actb,
Hsd11b1,Ccl4,
S100a4,Btg1,
Itgal,Lsp1,
Cd8b1,S100a10,
Rsrp1,Sub1,
Zyx,Mbnl1,
Gimap3,Rgs1,
B4galnt1,Baz1a,
Casp3,Srgn,
Sub1,Laptm5,
Rab1b,Arpc5,
Arpc5,Arpc4,
Psme2,Rab1b,
Ms4a6b,Zyx,
S100a10,Ifi203,
Pfn1,Gimap1,
Arpc1b,Sh3kbp1,
Slfn1,Selenow,
Atp5l,Cblb,
Fis1,Fyb,
Sept1,Arpc1b,
Ifi203,Hsd11b1,
Zmat5,Gimap3,
Ifi27,Ifi27,
Cblb,Crlf2,
Zc3hav1,Gimap6,
Fryl,Cd27,
Capzb,Sept1,
Gimap1,Csnk2b,
Tmem160,Gimap7,
Nr4a2,Ets1,
Rhoh,Myh9,
Gimap7,Rhoh,
Dusp5,Foxn3,
Slamf7,Capzb,
Fyb,Stat3,
Cst7,Psme2,
Ptpn22,Sp100,
Selenow,Nr4a2,
Rgs1,Slfn1,
Fau,Vamp8,
Actr3,Fau,
Btg1,Lyst,
Hectd1,Trac,
Sp100,Nedd9,
Tox,Atp5l,
Tpt1,Tox,
Myh9,Ndfip1,
Fhl2,Fhl2,
Ndufa13,Ndufa13,
Inpp1,Inpp1,
Taf1b,Tln1,
Otub1,Itgal,
Actb,Gabarap,
Klrc1,Atox1,
Ctsb,Vps28,
Ociad1,Atp2b4,
Atp2b4,Cfl1,
Ubash3b,Cox17,
Prf1,Cd8a,
Shisa5,Casp3,
Btg2,Zmat5,
Uqcrq,Sh2d1a,
Cd27,Fyn,
Rinl,Ankrd44,
Vps28,Rinl,
Cnot3,Taf1b,
Zdhhc18,Actr3,
Ccr5,Dusp5,
Ets1,Cap1,
Irf2,Cyba,
Ankrd44,Cnn2,
Dennd1b,Sec61b,
Ifi209,Gbp7,
Trac,Slamf7,
Cxcr6,Ubash3b,
Grina,Ddx5,
Atox1,Dnmt3a,
Prkch,Dennd1b,
Tbc1d10c,Fryl,
Gimap6,Grina,
Lamtor2,Vps13c,
Ifi27l2a,Akna,
Chic2,Ttc14,
Taf7,Ccr5,
Dgkh,Prf1,
Commd4,Smap2,
Stat3,Mcl1,
Scp2,Cnot3,
Sem1,Cox7a2l,
Smap2,Taf7,
Cyba,Prkch,
Kmt2a,Ugcg,
Mcl1,Ctsb,
Cap1,Cxcr6,
Cnn2,Xdh,
Tmbim6,Srsf5,
Ankrd11,Scp2,
Prkcq,Ppp1r18,
Wdr95,Otub1,
Ppp1r18,Kmt2a,
Ttc14,Cast,
Gstp3,Gpr174,
Cd8a,Prkcq,
Fyn,Txk,
Dnajc1,Dgkh,
Vamp8,Ptms,
Ndufb7,Pglyrp1,
Ppp1r16b,Irf2,
Tln1,Klrc1,
Psenen,Ifi27l2a,
BC031181,Arhgap45,
Rps27,Sys1,
Xdh,,
Foxn3,,
Srsf5,,
Dpp3,,
Gabarap,,
Elf1,,
Txk,,
Tmem50a,,
Junb,,
Akna,,
Iqgap1,,
Tapbp,,
Arhgap45,,
Cast,,
Ebpl,,
Ddx5,,
Sys1,,
Arpc4,,
Cd82,,
Zeb2,,
Cd226,,
Purb,,
Lcp2,,
S100a6,,
Borcs8,,
Uqcc3,,
Id2,,
Lnpep,,
Sp140,,
Ubl5,,
Gbp7,,
Ugcg,,
Sh2d1a,,
Pglyrp1,,
Wipf1,,
Ptms,,
Cd247,,
Kxd1,,
Stk24,,
Man1a2,,
Bhlhe40,,
Sec61a1,,
Vps13c,,
Elob,,
Ccdc12,,
Slc3a2,,
Kmt2e,,
Dazap2,,
Ifi47,,
Sp110,,
Ddt,,
Aopep,,
D16Ertd472e,,
Sec61b,,
Sla,,
Prr13,,
Csnk2b,,
Pik3c3,,
Igbp1,,
Rps13,,
Leprotl1,,
Macf1,,
Ppib,,
Dnmt3a,,
Snapc5,,
Gatad2a,,
Arhgdib,,
Pik3r1,,
Bnip3l,,
Usp3,,
Ubb,,
Tnfrsf18,,
Zbp1,,
Phf3,,
Exosc5,,
Atp2a3,,
Arf5,,
Akap13,,
Atp5e,,
Cdk12,,
Pnisr,,
Fopnl,,
Cox17,,
Fermt3,,
Rpl17,,
Eif3f,,
Cotl1,,
Ier3ip1,,
Nabp1,,
Ech1,,
Mdfic,,
Gabarapl2,,
Ogt,,
Itgb2,,
Rnf166,,
Klrk1,,
Arhgap1,,
Xrn2,,
Agpat4,,
Cox7a2l,,
Arap2,,
Vasp,,
Gnai2,,
Angel2,,
Psme1,,
Reep3,,
Fbxw2,,
Myl12b,,
Rab5a,,
Gpr174,,
Saraf,,
Atp6v0b,,
Zswim8,,
Oaz1,,
Acp5,,
Nmb,,
