ID,count
ENSMUSE00000858910,0
ENSMUSE00000863980,0
ENSMUSE00000485541,23
ENSMUSE00001343189,0
ENSMUSE00001343686,0
ENSMUSE00001337180,0
ENSMUSE00001345667,0
ENSMUSE00001343966,0
ENSMUSE00001337496,0
ENSMUSE00000846843,0
ENSMUSE00001344134,2
ENSMUSE00001340315,0
ENSMUSE00001378580,27
ENSMUSE00001342598,2
ENSMUSE00001379779,5
ENSMUSE00001403780,5
ENSMUSE00001396015,1
ENSMUSE00001340813,0
ENSMUSE00000471383,0
ENSMUSE00001346369,0
ENSMUSE00001341878,0
ENSMUSE00000436360,0
ENSMUSE00001339744,0
ENSMUSE00001338503,0
ENSMUSE00001338470,0
ENSMUSE00000231976,0
ENSMUSE00001344451,0
ENSMUSE00001340102,0
ENSMUSE00001304409,128
ENSMUSE00001342057,14
ENSMUSE00000846510,2
ENSMUSE00001345430,7
ENSMUSE00000450421,53
ENSMUSE00001229301,53
ENSMUSE00000789568,45
ENSMUSE00001246843,34
ENSMUSE00001343760,5
ENSMUSE00001266256,19
ENSMUSE00000727986,10
ENSMUSE00000491965,0
ENSMUSE00001344247,0
ENSMUSE00000814493,8
ENSMUSE00001258222,24
ENSMUSE00001235188,8
ENSMUSE00001288384,8
ENSMUSE00001269943,8
ENSMUSE00000898244,0
ENSMUSE00001338399,0
ENSMUSE00000815609,0
ENSMUSE00001345632,0
ENSMUSE00001341829,0
ENSMUSE00000945922,0
ENSMUSE00001344175,0
ENSMUSE00000230695,0
ENSMUSE00001336803,0
ENSMUSE00001343562,41
ENSMUSE00000850919,29
ENSMUSE00000630867,3
ENSMUSE00001343653,0
ENSMUSE00001345117,15
ENSMUSE00001343905,0
ENSMUSE00001229435,0
ENSMUSE00001340227,2
ENSMUSE00001116424,23
ENSMUSE00001345075,9
ENSMUSE00001340075,9
ENSMUSE00001341418,1
ENSMUSE00001340185,0
ENSMUSE00000766828,81
ENSMUSE00000805330,81
ENSMUSE00001283395,6
ENSMUSE00000229712,42
ENSMUSE00001338148,0
ENSMUSE00000837222,1
ENSMUSE00001342882,0
ENSMUSE00001089168,0
ENSMUSE00001337805,0
ENSMUSE00000710157,1
ENSMUSE00000727604,0
ENSMUSE00001343882,0
ENSMUSE00000535591,0
ENSMUSE00001341429,0
ENSMUSE00001345729,0
ENSMUSE00000633382,1
ENSMUSE00001338516,0
ENSMUSE00001346128,0
ENSMUSE00000703062,6
ENSMUSE00000703061,6
ENSMUSE00001332771,0
ENSMUSE00000703041,7
ENSMUSE00000553770,6
ENSMUSE00000863091,0
ENSMUSE00000854215,1
ENSMUSE00000373485,338
ENSMUSE00000398161,2
ENSMUSE00000847426,0
ENSMUSE00001269731,32
ENSMUSE00001211290,20
ENSMUSE00001225956,13
ENSMUSE00001273290,31
ENSMUSE00000946085,5
ENSMUSE00001317570,3
ENSMUSE00000630817,2
ENSMUSE00000820108,1
ENSMUSE00001371120,2
ENSMUSE00001225112,2
ENSMUSE00000829416,0
ENSMUSE00001092805,0
ENSMUSE00000827356,98
ENSMUSE00001214903,70
ENSMUSE00001321600,91
ENSMUSE00001218429,74
ENSMUSE00001236438,73
ENSMUSE00001336116,10
ENSMUSE00001336901,0
ENSMUSE00000553482,1049
ENSMUSE00001321552,53
ENSMUSE00000809317,49
ENSMUSE00000752865,48
ENSMUSE00000827254,7
ENSMUSE00001343502,13
ENSMUSE00001321068,16
ENSMUSE00001319304,40
ENSMUSE00000411242,28
ENSMUSE00001341523,0
ENSMUSE00000802675,1
ENSMUSE00000711495,0
ENSMUSE00000970315,0
ENSMUSE00000780418,6
ENSMUSE00001346299,1
ENSMUSE00000664283,0
ENSMUSE00001319129,0
ENSMUSE00001343232,0
ENSMUSE00001320137,0
ENSMUSE00001318984,0
ENSMUSE00001330589,6
ENSMUSE00001327733,6
ENSMUSE00000837368,4
ENSMUSE00001329849,0
ENSMUSE00001344775,0
ENSMUSE00000702730,10
ENSMUSE00000458590,5202
ENSMUSE00000386648,5230
ENSMUSE00001326959,37
ENSMUSE00000832566,38
ENSMUSE00000740838,55
ENSMUSE00001341133,37
ENSMUSE00001221147,2125
ENSMUSE00001343194,58
ENSMUSE00001338285,7
ENSMUSE00001343404,32
ENSMUSE00000846292,4
ENSMUSE00001339750,131
ENSMUSE00001338642,91
ENSMUSE00001320670,1
ENSMUSE00001334220,316
ENSMUSE00001325639,35
ENSMUSE00000387757,127
ENSMUSE00000154319,114
ENSMUSE00000783451,11
ENSMUSE00001339140,4
ENSMUSE00000664333,0
ENSMUSE00001100838,0
ENSMUSE00001342318,0
ENSMUSE00001337866,0
ENSMUSE00001287047,7
ENSMUSE00000911018,7
ENSMUSE00000154295,7
ENSMUSE00000496745,7
ENSMUSE00000488844,2
ENSMUSE00001346020,0
ENSMUSE00001320993,0
ENSMUSE00000154271,0
ENSMUSE00001335633,0
ENSMUSE00001328462,0
ENSMUSE00001320360,0
ENSMUSE00000713895,6
ENSMUSE00000408164,1
ENSMUSE00000324435,1
ENSMUSE00000846669,0
ENSMUSE00000630745,2
ENSMUSE00000847339,0
ENSMUSE00001329503,0
ENSMUSE00000355111,7
ENSMUSE00000702624,2
ENSMUSE00001163295,3
ENSMUSE00000604450,137
ENSMUSE00000783152,36
ENSMUSE00000398568,137
ENSMUSE00000844926,68
ENSMUSE00001232834,130
ENSMUSE00000839769,118
ENSMUSE00001337908,0
ENSMUSE00001343131,19
ENSMUSE00000861900,19
ENSMUSE00001241858,19
ENSMUSE00000848769,14
ENSMUSE00001246673,1
ENSMUSE00001243063,8
ENSMUSE00001304878,532
ENSMUSE00001297894,156
ENSMUSE00001300189,387
ENSMUSE00000757375,275
ENSMUSE00001330550,156
ENSMUSE00000702579,151
ENSMUSE00000340801,34
ENSMUSE00001320713,135
ENSMUSE00001323302,134
ENSMUSE00000702580,122
ENSMUSE00001335296,123
ENSMUSE00001325368,0
ENSMUSE00001330344,0
ENSMUSE00000491850,20
ENSMUSE00001328582,1
ENSMUSE00000383734,5
ENSMUSE00001328947,0
ENSMUSE00001324699,77
ENSMUSE00001331927,0
ENSMUSE00001318813,0
ENSMUSE00000816973,7
ENSMUSE00000819647,6
ENSMUSE00000769172,0
ENSMUSE00001326214,2
ENSMUSE00001334241,0
ENSMUSE00001382966,0
ENSMUSE00001384865,0
ENSMUSE00001326225,0
ENSMUSE00001323316,0
ENSMUSE00001320105,0
ENSMUSE00000821169,2
ENSMUSE00000904993,2
ENSMUSE00001207630,2
ENSMUSE00000774882,2
ENSMUSE00000630718,0
ENSMUSE00000552542,15
ENSMUSE00000720131,15
ENSMUSE00001335733,15
ENSMUSE00000847310,0
ENSMUSE00000870991,0
ENSMUSE00000866580,4
ENSMUSE00001331570,0
ENSMUSE00000722600,0
ENSMUSE00000630649,39
ENSMUSE00001341169,0
ENSMUSE00000729307,1
ENSMUSE00001321074,0
ENSMUSE00000582671,0
ENSMUSE00001295109,0
ENSMUSE00000552318,5
ENSMUSE00001335576,0
ENSMUSE00000308433,12
ENSMUSE00001325121,4
ENSMUSE00001322025,121
ENSMUSE00000355532,121
ENSMUSE00001318617,11
ENSMUSE00001318983,22
ENSMUSE00001331822,19
ENSMUSE00000847368,0
ENSMUSE00001112487,2
ENSMUSE00000664279,0
ENSMUSE00000350093,286
ENSMUSE00001321555,95
ENSMUSE00001330813,4
ENSMUSE00000630638,0
ENSMUSE00000154316,0
ENSMUSE00000977905,0
ENSMUSE00000464249,904
ENSMUSE00001256878,904
ENSMUSE00001345689,2
ENSMUSE00001244113,868
ENSMUSE00000716105,38
ENSMUSE00001297040,465
ENSMUSE00001345361,3
ENSMUSE00001326316,0
ENSMUSE00000551967,27
ENSMUSE00000630608,2
ENSMUSE00001333544,7
ENSMUSE00000552004,20
ENSMUSE00000304588,16
ENSMUSE00001322006,0
ENSMUSE00001324369,10
ENSMUSE00000494133,0
ENSMUSE00001336944,0
ENSMUSE00001337773,0
ENSMUSE00001333376,0
ENSMUSE00000702281,5
ENSMUSE00001322127,3
ENSMUSE00001329918,4
ENSMUSE00001333872,0
ENSMUSE00000836051,289
ENSMUSE00000351902,383
ENSMUSE00000824133,19
ENSMUSE00001310609,263
ENSMUSE00001309695,83
ENSMUSE00001220650,143
ENSMUSE00001290400,3
ENSMUSE00001233074,1
ENSMUSE00001331053,0
ENSMUSE00001332705,5
ENSMUSE00000156356,5
ENSMUSE00001334449,0
ENSMUSE00001081342,5
ENSMUSE00000482374,4
ENSMUSE00000789808,5
ENSMUSE00000702181,11
ENSMUSE00000303026,9
ENSMUSE00000664428,0
ENSMUSE00001327469,6
ENSMUSE00001319942,56
ENSMUSE00000551564,16
