ID,count
ENSMUSE00000858910,0
ENSMUSE00000863980,0
ENSMUSE00000485541,13
ENSMUSE00001343189,0
ENSMUSE00001343686,0
ENSMUSE00001337180,0
ENSMUSE00001345667,0
ENSMUSE00001343966,0
ENSMUSE00001337496,0
ENSMUSE00000846843,0
ENSMUSE00001344134,1
ENSMUSE00001340315,0
ENSMUSE00001378580,17
ENSMUSE00001342598,1
ENSMUSE00001379779,1
ENSMUSE00001403780,1
ENSMUSE00001396015,0
ENSMUSE00001340813,0
ENSMUSE00000471383,0
ENSMUSE00001346369,0
ENSMUSE00001341878,0
ENSMUSE00000436360,0
ENSMUSE00001339744,0
ENSMUSE00001338503,0
ENSMUSE00001338470,0
ENSMUSE00000231976,0
ENSMUSE00001344451,0
ENSMUSE00001340102,0
ENSMUSE00001304409,41
ENSMUSE00001342057,7
ENSMUSE00000846510,1
ENSMUSE00001345430,3
ENSMUSE00000450421,313
ENSMUSE00001229301,313
ENSMUSE00000789568,286
ENSMUSE00001246843,259
ENSMUSE00001343760,29
ENSMUSE00001266256,159
ENSMUSE00000727986,57
ENSMUSE00000491965,7
ENSMUSE00001344247,0
ENSMUSE00000814493,7
ENSMUSE00001258222,9
ENSMUSE00001235188,7
ENSMUSE00001288384,7
ENSMUSE00001269943,6
ENSMUSE00000898244,0
ENSMUSE00001338399,0
ENSMUSE00000815609,0
ENSMUSE00001345632,0
ENSMUSE00001341829,0
ENSMUSE00000945922,0
ENSMUSE00001344175,0
ENSMUSE00000230695,0
ENSMUSE00001336803,0
ENSMUSE00001343562,56
ENSMUSE00000850919,19
ENSMUSE00000630867,0
ENSMUSE00001343653,0
ENSMUSE00001345117,27
ENSMUSE00001343905,0
ENSMUSE00001229435,0
ENSMUSE00001340227,0
ENSMUSE00001116424,133
ENSMUSE00001345075,72
ENSMUSE00001340075,72
ENSMUSE00001341418,14
ENSMUSE00001340185,0
ENSMUSE00000766828,70
ENSMUSE00000805330,70
ENSMUSE00001283395,6
ENSMUSE00000229712,41
ENSMUSE00001338148,0
ENSMUSE00000837222,0
ENSMUSE00001342882,0
ENSMUSE00001089168,0
ENSMUSE00001337805,0
ENSMUSE00000710157,13
ENSMUSE00000727604,0
ENSMUSE00001343882,0
ENSMUSE00000535591,1
ENSMUSE00001341429,0
ENSMUSE00001345729,0
ENSMUSE00000633382,2
ENSMUSE00001338516,0
ENSMUSE00001346128,0
ENSMUSE00000703062,9
ENSMUSE00000703061,8
ENSMUSE00001332771,0
ENSMUSE00000703041,251
ENSMUSE00000553770,221
ENSMUSE00000863091,8
ENSMUSE00000854215,36
ENSMUSE00000373485,825
ENSMUSE00000398161,0
ENSMUSE00000847426,0
ENSMUSE00001269731,240
ENSMUSE00001211290,154
ENSMUSE00001225956,105
ENSMUSE00001273290,236
ENSMUSE00000946085,21
ENSMUSE00001317570,4
ENSMUSE00000630817,2
ENSMUSE00000820108,6
ENSMUSE00001371120,12
ENSMUSE00001225112,12
ENSMUSE00000829416,4
ENSMUSE00001092805,0
ENSMUSE00000827356,339
ENSMUSE00001214903,239
ENSMUSE00001321600,285
ENSMUSE00001218429,223
ENSMUSE00001236438,218
ENSMUSE00001336116,28
ENSMUSE00001336901,0
ENSMUSE00000553482,4061
ENSMUSE00001321552,108
ENSMUSE00000809317,237
ENSMUSE00000752865,117
ENSMUSE00000827254,18
ENSMUSE00001343502,86
ENSMUSE00001321068,73
ENSMUSE00001319304,183
ENSMUSE00000411242,16
ENSMUSE00001341523,0
ENSMUSE00000802675,0
ENSMUSE00000711495,0
ENSMUSE00000970315,0
ENSMUSE00000780418,4
ENSMUSE00001346299,0
ENSMUSE00000664283,0
ENSMUSE00001319129,0
ENSMUSE00001343232,0
ENSMUSE00001320137,0
ENSMUSE00001318984,0
ENSMUSE00001330589,25
ENSMUSE00001327733,25
ENSMUSE00000837368,5
ENSMUSE00001329849,4
ENSMUSE00001344775,0
ENSMUSE00000702730,1
ENSMUSE00000458590,8667
ENSMUSE00000386648,8694
ENSMUSE00001326959,25
ENSMUSE00000832566,38
ENSMUSE00000740838,85
ENSMUSE00001341133,54
ENSMUSE00001221147,3498
ENSMUSE00001343194,49
ENSMUSE00001338285,19
ENSMUSE00001343404,64
ENSMUSE00000846292,10
ENSMUSE00001339750,319
ENSMUSE00001338642,149
ENSMUSE00001320670,0
ENSMUSE00001334220,817
ENSMUSE00001325639,102
ENSMUSE00000387757,406
ENSMUSE00000154319,988
ENSMUSE00000783451,185
ENSMUSE00001339140,48
ENSMUSE00000664333,0
ENSMUSE00001100838,2
ENSMUSE00001342318,0
ENSMUSE00001337866,0
ENSMUSE00001287047,3
ENSMUSE00000911018,3
ENSMUSE00000154295,3
ENSMUSE00000496745,3
ENSMUSE00000488844,0
ENSMUSE00001346020,0
ENSMUSE00001320993,0
ENSMUSE00000154271,0
ENSMUSE00001335633,0
ENSMUSE00001328462,0
ENSMUSE00001320360,0
ENSMUSE00000713895,6
ENSMUSE00000408164,9
ENSMUSE00000324435,8
ENSMUSE00000846669,0
ENSMUSE00000630745,14
ENSMUSE00000847339,0
ENSMUSE00001329503,0
ENSMUSE00000355111,8
ENSMUSE00000702624,10
ENSMUSE00001163295,17
ENSMUSE00000604450,338
ENSMUSE00000783152,90
ENSMUSE00000398568,338
ENSMUSE00000844926,165
ENSMUSE00001232834,308
ENSMUSE00000839769,249
ENSMUSE00001337908,0
ENSMUSE00001343131,200
ENSMUSE00000861900,200
ENSMUSE00001241858,200
ENSMUSE00000848769,182
ENSMUSE00001246673,17
ENSMUSE00001243063,150
ENSMUSE00001304878,1899
ENSMUSE00001297894,650
ENSMUSE00001300189,1665
ENSMUSE00000757375,1193
ENSMUSE00001330550,488
ENSMUSE00000702579,466
ENSMUSE00000340801,147
ENSMUSE00001320713,345
ENSMUSE00001323302,339
ENSMUSE00000702580,319
ENSMUSE00001335296,318
ENSMUSE00001325368,0
ENSMUSE00001330344,0
ENSMUSE00000491850,20
ENSMUSE00001328582,0
ENSMUSE00000383734,3
ENSMUSE00001328947,0
ENSMUSE00001324699,78
ENSMUSE00001331927,0
ENSMUSE00001318813,0
ENSMUSE00000816973,5
ENSMUSE00000819647,2
ENSMUSE00000769172,0
ENSMUSE00001326214,0
ENSMUSE00001334241,0
ENSMUSE00001382966,1
ENSMUSE00001384865,1
ENSMUSE00001326225,0
ENSMUSE00001323316,0
ENSMUSE00001320105,0
ENSMUSE00000821169,0
ENSMUSE00000904993,0
ENSMUSE00001207630,0
ENSMUSE00000774882,2
ENSMUSE00000630718,0
ENSMUSE00000552542,23
ENSMUSE00000720131,23
ENSMUSE00001335733,23
ENSMUSE00000847310,0
ENSMUSE00000870991,1
ENSMUSE00000866580,7
ENSMUSE00001331570,0
ENSMUSE00000722600,0
ENSMUSE00000630649,44
ENSMUSE00001341169,0
ENSMUSE00000729307,0
ENSMUSE00001321074,0
ENSMUSE00000582671,0
ENSMUSE00001295109,4
ENSMUSE00000552318,9
ENSMUSE00001335576,1
ENSMUSE00000308433,32
ENSMUSE00001325121,13
ENSMUSE00001322025,1222
ENSMUSE00000355532,1222
ENSMUSE00001318617,98
ENSMUSE00001318983,186
ENSMUSE00001331822,150
ENSMUSE00000847368,0
ENSMUSE00001112487,1
ENSMUSE00000664279,0
ENSMUSE00000350093,304
ENSMUSE00001321555,127
ENSMUSE00001330813,6
ENSMUSE00000630638,0
ENSMUSE00000154316,0
ENSMUSE00000977905,0
ENSMUSE00000464249,27616
ENSMUSE00001256878,27619
ENSMUSE00001345689,27
ENSMUSE00001244113,27041
ENSMUSE00000716105,59
ENSMUSE00001297040,13940
ENSMUSE00001345361,145
ENSMUSE00001326316,0
ENSMUSE00000551967,16
ENSMUSE00000630608,0
ENSMUSE00001333544,4
ENSMUSE00000552004,12
ENSMUSE00000304588,12
ENSMUSE00001322006,0
ENSMUSE00001324369,7
ENSMUSE00000494133,2
ENSMUSE00001336944,0
ENSMUSE00001337773,0
ENSMUSE00001333376,0
ENSMUSE00000702281,38
ENSMUSE00001322127,27
ENSMUSE00001329918,29
ENSMUSE00001333872,0
ENSMUSE00000836051,855
ENSMUSE00000351902,1079
ENSMUSE00000824133,32
ENSMUSE00001310609,828
ENSMUSE00001309695,316
ENSMUSE00001220650,570
ENSMUSE00001290400,21
ENSMUSE00001233074,3
ENSMUSE00001331053,3
ENSMUSE00001332705,21
ENSMUSE00000156356,24
ENSMUSE00001334449,3
ENSMUSE00001081342,21
ENSMUSE00000482374,16
ENSMUSE00000789808,4
ENSMUSE00000702181,8
ENSMUSE00000303026,8
ENSMUSE00000664428,0
ENSMUSE00001327469,5
ENSMUSE00001319942,240
