wilcoxon,t-test,t-test_overestim_var
Tcf7,Tcf7,Tcf7
Slamf6,Ltb,Slamf6
Rps24,Slamf6,Ltb
Ltb,Rps24,Rps24
Rpl18a,Ifi27l2a,Rpl18a
Rpl18,Rpl18a,Ifi27l2a
Rps7,Gm8369,Rpl18
Rpl17,Rps7,Gm8369
Rps27,Rpl18,Rps7
Ifi27l2a,Rpl17,Rpl17
Gm8369,Emb,Rps27
Rps18,Rpl27a,Rpl23
Rpl23,Rps27,Emb
Rpl37,Rpl23,Rpl27a
Emb,Rpl37,Rpl30
Rpl27a,Rpl30,Rps14
Rpl30,Rps21,Rpl37
Rpl9,Rps14,Rps21
Rps21,Rpl19,Rpl19
Rps14,Rps13,Fau
Rpl12,Fau,Rps13
Rpl32,Rpl37a,Evl
Rps15a,Ighm,Rps15a
Rpl19,Rpl9,Rpl37a
Rps13,Rpl12,Tnfsf8
Rpl37a,Rpl32,Ighm
Fau,Rps18,Rpl32
Rplp1,Rps15a,Rpl12
Rps9,Evl,Rgs10
Limd2,Rplp1,Rps18
Ighm,Limd2,Rpl9
Rpl39,Btg1,Btg1
Rps29,Rps9,Rplp1
Rpl21,Rps29,Pdcd4
Rack1,Shisa5,Rps9
Shisa5,Rpl39,Asap1
Rpl34,Tnfsf8,Crtam
Btg1,Rpl21,Rps29
Evl,Rpl34,Limd2
Rpl24,Pdcd4,Shisa5
Pdcd4,Rpl36,Rpl34
Rpl36,Asap1,Rpl21
Tnfsf8,Rpl24,Rpl39
Crtam,Rgs10,Inpp4b
Rps12,Rack1,Rpl24
Asap1,Crtam,Rpl36
Rgs10,Itgb1,Tespa1
Cd3d,Traf1,Itgb1
Cox7a2l,Inpp4b,Rack1
Itgb1,Rps12,Traf1
Traf1,Cox7a2l,Bcl2
Rpl10a,Cd3d,Rps12
Rpl35a,Tespa1,Slfn1
Rpl11,Rpl35a,Cox7a2l
Utrn,Bcl2,Utrn
Rpl13,Utrn,Id3
Bcl2,Rps16,Cd3d
Rps16,Trbc2,Rps16
Map4k4,Rpl11,Map4k4
Rps26,Map4k4,Rpl35a
Inpp4b,Slfn1,Rtp4
Gimap6,Rpl13,Tox
Rpl22,H2-K1,Rpl11
Trbc2,Rpl22,Trbc2
Tespa1,Gimap6,Rpl13
H2-K1,Eif3f,Gimap6
Slfn1,Tox,H2-K1
Eif3f,Rpl10a,Rpl22
Rps20,Id3,Eif3f
Rps23,Rtp4,Irf2bp2
Rps28,Rps10,Rpl10a
Rps3,Rps20,Rps10
Rps10,Rps28,Cd9
Rpl29,Rplp2,Trim12a
Rpl26,Rps26,Rpl26
Tox,Rpl26,Rplp2
Eef1a1,Cd9,Gimap3
Eef1b2,Fyn,Sesn3
Rplp2,mt-Co1,Rps26
Cd27,Gimap3,Rnf213
Rps5,Rps23,Rps20
Rtp4,Irf2bp2,Zfp36l1
mt-Co1,Rps3,mt-Co1
Cd9,Trim12a,Rps28
Rps27a,Rpl27,Fyn
Fyn,Pfdn5,Rpl27
Pfdn5,Rps5,Rps23
Gimap3,Eef1a1,Ifi203
Irf2bp2,Rpl29,Tpt1
Rpl27,Ifi203,Pfdn5
Rpl15,Zfp36l1,Cd27
Tpt1,Cd27,Ogt
Trim12a,Rps27a,Nsg2
Ifi203,Tpt1,Rps3
Rpl3,Cd3e,Rps5
Id3,Sesn3,Ypel3
Zfp36l1,Rnf213,Rpl29
Cd3e,Ptprc,Trim30a
Rplp0,Eef1b2,Xcl1
Trim30a,Ogt,Ctss
Ogt,Slfn2,Irf7
Rnf213,Trim30a,Eef1a1
Slfn2,Ptpn18,Tcp11l2
Rpl8,Ypel3,Rps27a
Mndal,Rplp0,Cd3e
Ptpn18,Rpl15,Pecam1
Ptprc,Ctss,Slfn2
Ucp2,Gimap5,Eef1b2
Gimap5,Ucp2,Ptpn18
Rpl28,Xcl1,Ptprc
Ypel3,Rpl3,Xaf1
B2m,Irf7,Adk
Selenow,Mndal,Gimap5
Xcl1,Nsg2,Mndal
Rps11,B2m,Rpl15
Sesn3,Pecam1,Rplp0
Prrc2c,Xaf1,Ucp2
Rinl,Selenow,Aff3
Naca,Tcp11l2,Rpl3
Cd3g,Adk,B2m
Ly6e,Rpl8,Rinl
Hif1a,Prrc2c,Selenow
Rps3a1,Rinl,Ifi213
Ctss,Cd3g,Prrc2c
Irf7,Ly6e,Rab37
Xaf1,Bcl2a1b,Arl5c
Adk,Hif1a,Hif1a
Rpsa,Naca,Bcl2a1b
Pnrc1,Pnrc1,Rpl8
Bcl2a1b,Rpl5,Msi2
Uqcrh,Rps3a1,Pnrc1
H2-T23,Srgn,Cd3g
Mbnl1,Rps11,Ly6e
Rpl5,Ets1,H2-T23
Rpl4,Ifi213,Rps11
Srgn,H2-T23,Rps3a1
Ets1,Aff3,Rpl5
Rpl7,Mbnl1,Naca
Pecam1,Rpl28,Icos
Icos,Uqcrh,Rpl28
Ddx5,Msi2,Ets1
Eif3h,Arl5c,Gpr183
Eif3e,Icos,Kdm5b
Junb,Rab37,Srgn
Msi2,Gpr183,Mbnl1
Rilpl2,Pou2f2,Pou2f2
Saraf,Eif3e,Mxd4
Gpr183,Junb,Ikzf2
Pou2f2,Ddx5,Ifi208
Akap13,Rnf114,Uqcrh
Arl5c,Ikzf2,Rnf114
Cblb,Rpl7,Slfn5
Ankrd12,Ankrd12,Ankrd12
Ifi213,Saraf,Junb
Paip2,Mxd4,Trim12c
Rpl36a,Sept1,Cblb
Ddx24,Cblb,Saraf
Sept1,Rpl4,Tnfrsf25
Satb1,Ifi208,Ddx5
Vmp1,Eif3h,Eif3e
Nsg2,Kdm5b,Ccr7
Rps19,Trim12c,Ifit3
Rnf114,Paip2,Phf11c
Tcp11l2,Akap13,Paip2
Cyb5a,Hcst,Sept1
Rpl6,Satb1,Hcst
Rpl38,Slfn5,Ifit1
Batf,Ddx24,Rpl7
Ms4a4b,Smpdl3a,Satb1
Ikzf2,Ms4a6b,Rpl4
Cd52,Phf11c,Smpdl3a
