wilcoxon,t-test,t-test_overestim_var
Tcf7,Tcf7,Tcf7
Rpl27a,Rpl27a,Rps24
Rps24,Rpl23,Rpl27a
Rpl23,Rps24,Rpl23
Rplp1,Rpl18a,Rpl18a
Rps7,Rplp1,Rps7
Rpl18a,Rpl37,Rplp1
Rps18,Rps7,Rpl37
Rpl12,Rpl12,Rpl17
Rpl32,Rpl17,Rpl32
Rpl17,Rpl32,Rpl12
Rpl37,Rpl9,Rps18
Rpl9,Rps18,Rpl18
Rps20,Rps20,Rpl9
Rpl18,Rpl18,Slamf6
Rps12,Slamf6,Rps16
Rps16,Rps16,Rps20
Slamf6,Rpl37a,Rpl37a
Rpl37a,Emb,Rps14
Rpl11,Rpl30,Rpl30
Rpl36,Rpl11,Emb
Rps14,Rps14,Rpl19
Rps15a,Rpl36,Rps9
Rpl13,Rps9,Rps15a
Rps9,Rps12,Rpl11
Rpl30,Rpl13,Rpl36
Rpl39,Rpl39,Rpl39
Emb,Rpl19,Rpl13
Rpl19,Rpl35a,Rps27
Rpl35a,Rps15a,Rps12
Rps21,Rps21,Rps21
Rpl22,Rps27a,Rpl21
Rps27a,Rpl21,Rpl35a
Rpl21,Rps27,Rps13
Rps27,Rpl22,Rps29
Rps29,Rps29,Rack1
Rps23,Rpl15,Tnfsf8
Rack1,Rps13,Rps27a
Rpl15,Rack1,Rps23
Rpl10a,Rps23,Rpl22
Rps5,Rps5,Rpl34
Rps13,Rpl34,Rgs10
Rpl34,Rpl10a,Rps5
Eef1a1,Rplp2,Rpl15
Eef1b2,Eef1a1,Asap1
Rplp2,Rps28,Rplp2
Rps28,Rps3,Eef1a1
Rps3,Tnfsf8,Rpl10a
Rplp0,Eef1b2,Rps3
Rpl24,Asap1,Rps28
Rpl26,Rgs10,Rpl24
Rpl28,Rpl26,Rpl26
Limd2,Limd2,Tox
mt-Co1,Rpl24,Evl
Rpl27,Rplp0,Fau
Tnfsf8,mt-Co1,Eef1b2
Rgs10,Fau,Limd2
Asap1,Rpl27,Rplp0
Fau,Evl,mt-Co1
Rps3a1,Rps3a1,Rpl27
Evl,Tox,Crtam
Rps19,Rpl28,Id3
