wilcoxon,t-test,t-test_overestim_var
Ifi27l2a,Ifi27l2a,Ifi27l2a
Cd52,Tcf7,Tcf7
Gm8369,Cd52,Cd52
Tcf7,Gm8369,Gm8369
Ltb,Ltb,Ltb
Shisa5,Shisa5,Shisa5
mt-Co1,mt-Co1,mt-Co1
Cd3d,Cd3d,Cd3d
Trbc2,B2m,B2m
B2m,Trbc2,Slamf6
Cd3e,Slamf6,Trbc2
Limd2,Cd3e,Cd3e
Tmsb10,Limd2,Limd2
Ms4a4b,Tmsb10,Tmsb10
Slamf6,Srgn,Srgn
Cd3g,Gimap6,Gimap6
Srgn,S100a11,S100a11
Gimap6,Ms4a4b,Pdcd4
S100a11,Cd3g,Fyn
mt-Atp6,Fyn,Ms4a4b
Fyn,Pdcd4,Cd3g
Ptprc,mt-Atp6,mt-Atp6
Pdcd4,Ptprc,Ptprc
Emb,Slfn2,Slfn2
Btg1,Gimap3,Utrn
Slfn2,Emb,Emb
Gimap3,Utrn,Gimap3
Cox7a2l,Btg1,Btg1
Sept1,Ighm,Ighm
Fau,Cox7a2l,Tox
Utrn,Evl,Evl
H2-K1,Tox,Cox7a2l
Arpc3,Sept1,Sept1
Pnrc1,H2-K1,Tnfsf8
Gmfg,Gmfg,Asap1
Ifi203,Ifi203,H2-K1
Ighm,Asap1,Ifi203
Serf2,Tnfsf8,Map4k4
Traf1,Arpc3,Gmfg
Tpt1,Map4k4,Arpc3
Gimap4,Ms4a6b,Itgb1
Map4k4,Traf1,Traf1
Ms4a6b,Itgb1,Ms4a6b
Pglyrp1,mt-Co3,Pglyrp1
Ucp2,Pglyrp1,Gimap4
Rac2,Gimap4,mt-Co3
Gimap5,Gimap5,Ctla4
Ly6e,Ctla4,Cd9
mt-Co3,Cd9,Gimap5
Selenow,Pnrc1,Ucp2
Tspo,Ucp2,Pnrc1
Trac,Serf2,Serf2
Rps24,Rac2,Slfn1
Akap13,Selenow,Selenow
Hcst,Slfn1,Rac2
Evl,Tspo,Rtp4
Itgb1,Fau,Tspo
Rpl39,Ly6e,Fau
Ets1,Rtp4,Akap13
Pfdn5,Akap13,Ly6e
Rps27,Ets1,Crtam
Ctla4,Trac,Ets1
Ptpn18,Crtam,Rgs10
Junb,Mndal,Trac
Mndal,Rgs10,Mndal
Cd27,Rinl,Rinl
Eif3f,Cd27,Cd27
Asap1,Eif3f,Trim30a
Cd9,Laptm5,Inpp4b
Tox,Trim30a,Eif3f
Rinl,mt-Co2,Laptm5
Tnfsf8,Inpp4b,mt-Co2
mt-Co2,Ptpn18,Rpl39
Slfn1,Rpl39,Ptpn18
H2-T23,Hcst,H2-T23
Laptm5,H2-T23,Hcst
Fxyd5,Junb,Ypel3
Il2rg,Pfdn5,Junb
Mbnl1,Ypel3,Pfdn5
Bcl2,Bcl2,Bcl2
Rpl18a,Tnfaip3,Tnfaip3
H2-D1,Fxyd5,Trim12a
Ctsw,Trim12a,Ifi213
Trim30a,Cblb,Fxyd5
Crtam,Il2rg,Cblb
Rhoh,Ifi213,Il2rg
Rpl17,Ctsw,Ctsw
Tnfaip3,H2-D1,Tespa1
Rps29,Rhoh,Ifi206
Rtp4,Tpt1,Rhoh
Ypel3,Tespa1,Ifi209
B4galnt1,Ifi206,H2-D1
Trim12a,Rps24,Nfkbiz
Rgs10,Mbnl1,Tpt1
Clk1,Ifi209,Rps24
Skap1,Nfkbiz,Gpr183
Uqcrh,B4galnt1,Mbnl1
Jak1,Rpl18a,Irf2bp2
Nfkbiz,Rpl17,B4galnt1
Cd28,Gpr183,Rpl18a
Zfp36l1,Irf2bp2,Rpl17
Rps15a,Rps29,Rps29
Cblb,Rps27,Id3
Stk17b,Sesn3,Sesn3
Ubl5,Id3,Xaf1
Rpl37a,Acp5,Arl5c
Ubc,Arl5c,Acp5
Saraf,Xaf1,Rps27
Ogt,Pou2f2,Pou2f2
Myl12b,Clk1,Lag3
Prr13,Jak1,Clk1
Epsti1,Lag3,Jak1
Bcl2a1b,Uqcrh,Nr4a2
Sp100,Nr4a2,Uqcrh
Ifi209,Skap1,Skap1
Acp5,Zfp36l1,Zfp36l1
Inpp4b,Ogt,Smpdl3a
Sh3kbp1,Smpdl3a,Ogt
Tespa1,Epsti1,Irf7
Nr4a2,Cd28,Icos
Gpr183,Icos,Saraf
Gabarap,Saraf,Epsti1
Irf2bp2,Irf7,Cd28
Icos,Ubc,Rps15a
Eif3h,Rps15a,Stk17b
Pou2f2,Stk17b,Rnf213
Ifi206,Bcl2a1b,Sp100
Rilpl2,Sp100,Bcl2a1b
Rps13,Myl12b,Ubc
Rps21,Rnf213,Myl12b
Ifi213,Rpl37a,Arap2
Bnip3l,Ubl5,Ripor2
Ripor2,Ripor2,Ptms
