wilcoxon,t-test,t-test_overestim_var
S100a6,S100a6,S100a6
Lgals1,Lgals1,Lgals1
Gapdh,S100a4,S100a4
S100a4,Gapdh,Itgb1
Itgb1,Itgb1,Bcl2a1b
Actg1,Rilpl2,Ctla4
Bcl2a1b,Bcl2a1b,Anxa2
Ctla4,Anxa2,Rilpl2
Ifi27l2a,Ctla4,Serpinb6b
Anxa2,Ifi27l2a,Bhlhe40
Serpinb6b,Actg1,Gapdh
Rilpl2,Serpinb6b,Ifi27l2a
Bhlhe40,Bhlhe40,Cxcr3
Sub1,Ly6a,Actg1
S100a11,S100a11,Ifng
Txn1,Cxcr3,Ahnak
Ifng,Cd28,Hif1a
Cxcr3,Txn1,Pglyrp1
S100a10,Hif1a,Cd28
Ahnak,Sub1,Ptms
Ly6a,Ahnak,S100a11
Pglyrp1,Ifng,Icos
Cd28,Pglyrp1,Nr4a2
Nr4a2,Itga4,Ly6a
Hif1a,Prr13,Txn1
Ptms,S100a10,Plek
Icos,Icos,Batf
Hmgb2,Nr4a2,Sub1
Itga4,Ptms,Prr13
Arpc3,Batf,S100a10
Abracl,Traf1,Itga4
Batf,Abracl,Traf1
Crip1,Arpc3,Klrc1
Srgn,Plek,Vmp1
Plek,Srgn,Tnfaip3
Prr13,Vmp1,Hmgb2
Rbm3,Crip1,Ybx3
Traf1,Tnfaip3,Lgals3
Tnfaip3,Hmgb2,Crip1
Cox5b,Ybx3,Klrc2
Lgals3,Cox5b,Srgn
Vmp1,Polr1d,Bcl2a1d
Klrc1,Rbm3,Abracl
Polr1d,Fyn,Cd9
Ybx3,Lgals3,Arpc3
Cox8a,Klrc1,Zbtb32
Cd9,Cd9,Ccdc50
Lsp1,Gm8369,Rbm3
Klrc2,Cox8a,Cox5b
Ctla2a,Lsp1,Lag3
Bcl2a1d,Nfkbiz,Fyn
Hopx,Klrc2,Polr1d
Zbtb32,Ccdc50,Hopx
H2az1,Bcl2a1d,Nfkbiz
Dnajc15,Dnajc15,Ctla2a
Ccdc50,Prelid1,Rora
Tmsb4x,Zbtb32,Casp3
Vim,Hopx,Lsp1
Nfkbiz,Sh2d1a,Gm8369
Rora,Clic1,Gpr183
Lag3,H2az1,Klrk1
Gpr183,Cd48,H2az1
Fyn,Vim,Sh2d1a
Clic1,Sh2d2a,Vim
Gm8369,Hint1,Prelid1
Btf3,Arpc5,Crtam
Hint1,Casp3,Cox8a
Nkg7,Rora,Sh2d2a
Crtam,Btf3,Tmsb4x
Atxn1,Ctla2a,Atxn1
Casp3,Lag3,Dnajc15
Il18r1,Gpr183,Pim1
Prelid1,S100a13,Slamf7
Pim1,Gdi2,Il18r1
Sh2d1a,Pim1,Pgam1
Klrk1,Prdx2,Nrp1
Arpc5,Slamf6,Dennd4a
Dennd4a,Pgam1,Cd48
Sh2d2a,Fkbp1a,Slamf6
Nfkbia,Atxn1,S100a13
Slamf6,Pfkp,Il2rb
Cox7c,Il2rb,Runx2
Cox6b1,Crtam,Etfb
Cdc42,Il18r1,Clic1
Cd48,Etfb,Odc1
Gdi2,Ndfip1,Adk
Il2rb,Eif4e2,Pfkp
S100a13,Tmsb4x,Arpc5
Adk,Atpif1,Gdi2
Rac2,Nfkbia,Hint1
Ppib,Nkg7,Eif4e2
Odc1,Klrk1,Prdx2
Pgam1,Cdc42,Atpif1
Slamf7,Gimap4,Tmem126a
Gimap4,Cox6b1,Fkbp1a
Oaz1,Dennd4a,Btf3
Fkbp1a,Cox7c,Efhd2
Etfb,Tmem126a,Nfkbia
Ndfip1,Ppib,Nkg7
Runx2,Atp5j,Pdcd1
Atpif1,Efhd2,Stk39
Atp5j,Ube2l3,Ndfip1
Cox6c,Atp5c1,Cd160
Efhd2,Oaz1,Dut
Pfkp,Odc1,Il18rap
Ms4a4b,Adk,Acot7
Myl6,Slamf7,Cox17
Tmem126a,Cox6c,Smap1
Cd160,Mrps16,Cdc42
Rpl41,Cox17,Ube2l3
Prdx2,Supt4a,Cox6b1
