wilcoxon,t-test,t-test_overestim_var
Ccl5,Ccl5,Ccl5
Rps14,Rps14,Tpt1
Fau,Tpt1,Rps14
Tpt1,Fau,Fau
Rps27,Zeb2,Zeb2
Rpl17,Rpl17,Rpl17
Hcst,Rps27,Rps27
Rpl18a,Rpl18a,Hcst
Zeb2,Hcst,Rpl18a
Btg1,Il18rap,Btg1
Rpl34,Rpl34,Il18rap
Jak1,Jak1,Rpl34
Rps24,Btg1,Jak1
Il18rap,Rps24,Rps24
Rpl24,Rpl24,Rpl24
Rpl37a,Cx3cr1,Cx3cr1
Rps13,Rps13,Rps13
Rpl30,Rpl37a,Rpl37a
Rpl19,Rpl30,Rpl30
Rpl27,Rpl19,Rpl19
Laptm5,Rpl27,Rpl27
Ptpn18,Laptm5,Laptm5
Junb,Ypel3,Junb
Cx3cr1,Junb,Ptpn18
Ahnak,Ptpn18,Ypel3
Ptprc,Ptprc,H2-K1
Rps15a,Rps15a,Klrd1
Klrd1,S1pr5,Rps15a
Ier2,Klrd1,Ptprc
Rack1,Ahnak,Ahnak
H2-K1,Rack1,H2-D1
Gabarapl2,Itgb1,Itgb1
H2-D1,Ier2,Ier2
Rps7,H2-K1,Rack1
Pfdn5,Gabarapl2,Rpl9
Itgb1,Rps7,S1pr5
Cox7a2l,H2-D1,Rps7
Rpl9,Pfdn5,Gabarapl2
Ypel3,Rpl9,Pfdn5
Eif3f,Cox7a2l,Klrg1
Rpl36,Atp2b1,Rps11
Rps11,Rps11,Cox7a2l
Cd8b1,Klrg1,Cd8b1
Rps3,Rps3,Rps3
Atp2b1,Pdcd4,Atp2b1
Fxyd5,Rpl36,Rpl36
Rpl5,Fxyd5,Fxyd5
Rps23,Ogt,Pdcd4
Itgal,Eif3f,Rps23
Uqcrh,Cd8b1,B2m
Rap1b,Rps23,Rpl5
B2m,Rpl5,Eif3f
Klrg1,Ier5,Ogt
Pnrc1,Rora,Ier5
Ets1,Ccdc88c,Rora
Srsf5,B2m,Ccdc88c
Sp100,Tcp11l2,Rpl18
Ccdc88c,Itgal,Itgal
Rpl18,Uqcrh,Cd52
Apbb1ip,Rpl18,Rap1b
Ier5,Rap1b,Uqcrh
Cd52,Pnrc1,Rpl27a
Spn,Ets1,Ets1
Rpl27a,Srsf5,Pnrc1
Zfp36l2,Ifitm10,Ccl4
Srgn,Cd52,Rpl11
Rora,Ccl4,Srsf5
Rpl11,Sp100,Sp100
Pdcd4,Klrb1c,Zfp36l2
Klrc1,Klf3,Tcp11l2
1810058I24Rik,Rpl27a,Klf3
Ddx5,Apbb1ip,Apbb1ip
Rpl38,As3mt,Klrc1
Klf2,Zfp36l2,Ifitm10
S1pr5,Rpl11,Klf2
Arl6ip5,Tm6sf1,Tm6sf1
Ogt,Klrc1,Srgn
Ly6c2,Crebrf,Ly6c2
Macf1,1810058I24Rik,Ddx5
Rpl23,Spn,As3mt
Cd3e,Ddx5,1810058I24Rik
Ccl4,Borcs7,Spn
Rsrp1,Srgn,Rpl23
Itga4,Tprgl,Borcs7
Ppp1r12a,Klf2,Klrb1c
Dock2,Klk8,Crebrf
Ctsd,Macf1,Tprgl
Rps21,Txk,Macf1
Selplg,Rpl23,Txk
Fyn,Tut4,Klk8
Rpl21,Kdm7a,Nkg7
Rps10,Mxd4,Tut4
Btg2,Txnip,Rpl38
Rpl37,Bnip3l,Bnip3l
Nkg7,Acss2,Txnip
Bcl11b,Ly6c2,Rps21
Txk,Rpl38,Kdm7a
Arhgap45,Rsrp1,Mxd4
Eef2,Trav14-1,Rsrp1
Eif1,Rps21,Trav14-1
Tprgl,Zdhhc20,H2-Q7
Eif3e,Arl6ip5,Btg2
H2-Q7,Btg2,Rpl21
Atp1b3,Rpl21,Acss2
Hopx,Nkg7,Arl6ip5
Lck,Tnrc6b,Rpl37
Rac2,Itga4,Itga4
Klf3,Rpl37,Zdhhc20
Atp5h,Gtf2i,Tnrc6b
Itgb2,Bcl11b,Eif1
Itm2b,Dock2,Gtf2i
Selenow,Cd3e,Bcl11b
Ostf1,H2-Q7,Dock2
Tut4,Ppp1r12a,Eef2
Rpl32,Eef2,Ctsd
Npc2,Trbv13-3,Ppp1r12a
Pabpc1,Eif1,Selplg
Nop53,Selplg,Cd3e
Ndufa6,Arhgap45,Fyn
Tm6sf1,Fyn,Cd37
Rps15,Cd37,Arhgap45
Bnip3l,Heca,Trbv13-3
Rpl26,Arhgef18,Klrc2
Clk1,Kdm5b,Heca
Snx5,Ctsd,Arhgef18
Map1lc3b,Klrc2,Klre1
Gmfg,Klre1,Rpl32
Ccnl1,Fam117a,Rps10
Sept1,Rps10,Rac2
Nsa2,Gprin3,Il18r1
Ripor2,Arhgef3,Fam117a
H2-T23,Dock5,Hopx
Tmem50a,Pcmtd2,Kdm5b
Rpl13a,AB124611,Atp1b3
Arf4,Il18r1,Gprin3
Supt4a,Rac2,Dock5
Gtf2i,Rpl32,Arhgef3
Il18r1,AC149090.1,Rps15
Klrc2,Fcgr2b,AB124611
Tnfaip3,Hopx,Atp5h
Cd37,Atp1b3,Rpl26
Ube2d3,Snx10,Snx10
Rpl39,Smim14,AC149090.1
Rps3a1,Atp5h,Pcmtd2
H2-Q6,Foxp1,Foxp1
Gimap5,Eva1b,Ankrd12
Gabarap,Lamb3,Eva1b
Il2rg,Ankrd12,Smim14
Gm8369,Rps15,Fcgr2b
Rbm39,Fbxl20,Itm2b
Ifitm10,Phf1,Itgb2
S100a13,Rpl26,Lamb3
Zyx,Nop53,Lck
Arl4c,Itgb2,Ccnd2
Txnip,Rabac1,Rps3a1
Srrm2,Fryl,Nop53
Klk8,Mylip,Fryl
Trav14-1,Ccnd2,Rabac1
Tcp11l2,Trp53inp1,Eif3e
Arpc1b,Lck,Pabpc1
Borcs7,Eif3e,Pnisr
Dusp5,9930111J21Rik2,Vsir
As3mt,Fasl,Trp53inp1
Tnrc6b,Vsir,9930111J21Rik2
Nsd3,Lats2,Fasl
Rps4x,Pnisr,Rnf166
Slfn2,Smpdl3b,Phf1
Zdhhc20,Itm2b,Selenow
Gimap3,Cd84,Mylip
Cd3g,Pabpc1,Smpdl3b
S100a4,Fosl2,Cd84
Rpl4,Tespa1,Rb1cc1
Mbnl1,Rnf166,Ndufa6
Stk17b,Ubn2,Fbxl20
Eif4a2,Selenow,Pitpnc1
Pnisr,Zfhx2,Tespa1
Bhlhe40,Rb1cc1,Ccnl1
Rpl23a,Arntl,Lats2
Fryl,Slc20a1,Kdm6b
Klrb1c,Ndufa6,Ubn2
Cnbp,Pitpnc1,Slc20a1
Rabac1,Gigyf1,Dapk2
Mkrn1,Dapk2,Rpl39
Ablim1,Kdm6b,Tmem71
Rpl29,Rps3a1,Snx5
Syf2,Snx5,Fosl2
Irf2,Ccnl1,Clk1
Cd3d,Zfp318,Zcchc7
Mettl23,Zcchc7,Arntl
Adgre5,Akap8l,Gigyf1
Ankrd44,Tmem71,Zfhx2
Scp2,Fam49a,Ripor2
Ankrd11,Clk1,Lpin1
Rpl7,Crim1,Ostf1
Gimap6,Lpin1,Fam49a
Crebrf,Ripor2,Ikzf3
Cd8a,Hbp1,Akap8l
Lnpep,Ostf1,Tnfaip3
Foxp1,Ikzf3,Npc2
Mat2b,Rpl39,Lfng
Ccr2,Lfng,Zfp318
Arhgef18,Ccl9,Ccr2
Ucp2,Npc2,Zfp292
Mxd4,Zfp292,Hbp1
Ugcg,Tnfrsf25,Use1
Vps37b,Use1,Chd3
Fyb,Camk2n1,Stard10
S1pr4,Kmt5b,Gimap5
Pitpnc1,Chd3,Zmiz1
Klf13,Leng8,H2-Q4
Tbc1d10c,Atxn7,Crim1
Kmt2e,Rps27rt,Rps27rt
Stat4,Stard10,Leng8
Nfkbia,Tnfaip3,Kmt5b
Satb1,Sfxn3,Cd226
Tmem234,Gimap5,Sfxn3
Cd2,Phf21a,Atxn7
Sp110,Kif1b,Camk2n1
Lfng,Orai2,Adgre5
