wilcoxon,t-test,t-test_overestim_var
Ccl5,Ccl5,Ccl5
Hcst,Zeb2,Hcst
Fau,Cx3cr1,Zeb2
Tpt1,Il18rap,Tpt1
Zeb2,Hcst,Btg1
Btg1,Tpt1,Fau
H2-D1,Jak1,Il18rap
Jak1,Fau,H2-K1
H2-K1,Btg1,Cx3cr1
Laptm5,H2-D1,H2-D1
Cd52,H2-K1,Jak1
Il18rap,Laptm5,Cd52
Ptprc,Ptprc,Ptprc
Rps27,Cd52,Laptm5
Rpl17,Rpl17,Rpl17
Rps14,Rps14,Rps27
Nkg7,Rps27,B2m
B2m,Klrd1,Rps14
H2-Q7,H2-Q7,Klrd1
Klrd1,Ptpn18,H2-Q7
Rpl18a,B2m,Ptpn18
Ptpn18,S1pr5,Rpl18a
Cx3cr1,Klrg1,Nkg7
Cd8b1,Rpl18a,Cd8b1
Ly6c2,Ypel3,Klrg1
Fxyd5,Fxyd5,Fxyd5
Rpl34,Nkg7,Ypel3
Ier2,Itgb1,Rpl34
Sp100,Ier2,Itgb1
Ahnak,Itgal,Junb
Junb,Gabarapl2,Ier2
Rps24,Klrc1,Ly6c2
Cox7a2l,Rpl34,Rpl24
Gabarapl2,Rap1b,Sp100
Rap1b,Cox7a2l,Ahnak
Itgb1,Pdcd4,Rps24
Rac2,Sp100,Rps13
Rpl24,Rpl24,Rac2
Itgal,Ccdc88c,Itgal
Rps13,Junb,Klrc1
Rpl37a,Ahnak,Rap1b
Srgn,Cd8b1,Gabarapl2
Atp5h,Atp2b1,Cox7a2l
Rpl30,Rac2,S1pr5
Klrg1,Rps13,Pdcd4
Pfdn5,Rpl30,Rpl30
Ets1,Atp5h,Srgn
Klrc1,Ets1,Rpl37a
Apbb1ip,Apbb1ip,Ccdc88c
Zfp36l2,Pfdn5,Atp2b1
Rpl19,Rps24,Ccl4
Atp2b1,Ccl4,Zfp36l2
Ccdc88c,Ifitm10,Pfdn5
Ctsd,Srgn,Atp5h
Pnrc1,Rpl37a,Ets1
Selplg,Zfp36l2,Rpl19
Ms4a4b,Ly6c2,Apbb1ip
Eif3f,Ier5,Ier5
Dock2,Txk,Ms4a4b
Ppp1r12a,Rpl19,Rpl27
Rpl27,Rpl27,Txk
Klf2,Dock2,Pnrc1
Itm2b,Selplg,Rora
Uqcrh,Pnrc1,Klf2
Ypel3,Rora,Selplg
Gmfg,Ogt,Ctsd
Srsf5,Tm6sf1,Ogt
Cd3e,Uqcrh,Dock2
Lck,Ppp1r12a,Ifitm10
Ccl4,Bcl11b,Ppp1r12a
Spn,Eif3f,Tm6sf1
Rps15a,Ctsd,Eif3f
Cd3d,Klf2,Uqcrh
Bcl11b,Zdhhc20,Bcl11b
S100a13,Borcs7,Rps15a
Ier5,Ms4a4b,Gmfg
S100a4,Gmfg,Itm2b
Arl6ip5,As3mt,Srsf5
Itgb2,Klf3,Slfn2
Pdcd4,Spn,Klf3
1810058I24Rik,Srsf5,Btg2
Btg2,1810058I24Rik,Spn
Slfn2,Btg2,Lck
Ddx5,Itm2b,Zdhhc20
Fyn,Slfn2,Eif1
Rora,Lck,S100a4
Rps11,Tprgl,Cd3e
Eif1,Itgb2,Ccr2
Macf1,Macf1,Borcs7
H2-T23,Cd37,Rps11
Txk,Ccr2,Macf1
Rsrp1,Cd3e,Myl6
Cd2,Mxd4,Ddx5
Myl6,Tcp11l2,Itgb2
S1pr5,Eif1,Cd3d
Itga4,Rps15a,1810058I24Rik
Rps7,S100a13,Cd37
Tmem50a,Arl4c,Fyn
Tspo,Ddx5,S100a13
Rack1,Txnip,As3mt
Epsti1,Fyn,Tprgl
Arhgap45,Rps11,Arl4c
Npc2,Tut4,Klrc2
Serf2,Klrc2,Rsrp1
Sept1,Rsrp1,Txnip
Trac,Klrb1c,Tut4
Zyx,Fasl,Mxd4
Cd3g,Trav14-1,Arl6ip5
Arl4c,Cd3d,Cd2
Stk17b,Arl6ip5,Tcp11l2
Hopx,Heca,H2-T23
Ogt,Myl6,Trav14-1
H2-Q6,Acss2,Rps7
Ankrd44,Lamb3,Trac
Clk1,Lpin1,Rack1
S100a10,Kdm7a,Itga4
Ostf1,H2-T23,Bnip3l
Il2rg,Rnf166,Heca
Tnfaip3,Cd2,S100a10
Ripor2,Crebrf,Kdm7a
Cd8a,Dock5,Fasl
Map1lc3b,Bnip3l,Rnf166
Gabarap,Arhgap45,Tnrc6b
Gimap3,Wdr95,Arhgap45
Selenow,Tnrc6b,Cd226
Id2,Klre1,Klrb1c
Nop53,9930111J21Rik2,Crebrf
Gimap5,Gtf2i,Lpin1
Tbc1d10c,Arhgef18,Lamb3
Dusp5,Fam117a,Acss2
Mbnl1,Cd226,Wdr95
Arpc1b,H2-Q4,Il18r1
Tprgl,S100a4,Gtf2i
Gm8369,Fryl,Arhgef18
Gimap6,Rack1,H2-Q4
Ndufa6,Eva1b,Klre1
Ccnl1,Trac,Fryl
Arf4,Il18r1,9930111J21Rik2
Ucp2,Arhgef3,Epsti1
Rps10,Dapk2,Serf2
Mettl23,Fcgr2b,Tmem71
Fyb,Lfng,Dock5
Ube2d3,Pitpnc1,Ripor2
Klf3,Tmem50a,Zyx
Il18r1,Ripor2,Sp110
Klrc2,Tmem71,Pitpnc1
Ugcg,Sp110,Tnfaip3
Cd37,Gimap5,Tmem50a
Tut4,Klk8,Gimap5
Ubb,Sfxn3,Eva1b
Arpc2,Rps7,Lfng
Tm6sf1,Serf2,Stk17b
Ccr2,Dusp5,Arhgef3
Snx5,Itga4,Dusp5
Rpl18,Smpdl3b,Klk8
Bhlhe40,Trbv13-3,Cd3g
Tax1bp1,Foxn3,Fam117a
Rps3,Zyx,Sept1
Stk24,Fam49a,Clk1
Ankrd11,Sept1,Dapk2
Abracl,H2-Q6,H2-Q6
Eef2,Snx10,Foxn3
Supt4a,Mylip,Il2rg
Rbm39,S100a10,Npc2
Atp1b3,Tnfaip3,Foxp1
Diaph1,Clk1,Hopx
Ncor1,Epsti1,Trbv13-3
Scp2,Slco3a1,Tspo
Gpsm3,Hopx,Snx10
Syf2,Stk17b,Slco3a1
Shisa5,Il2rg,Fam49a
Bnip3l,Nlrc5,Smpdl3b
Nsa2,St3gal6,St3gal6
Gzma,Arhgap26-1,Fcgr2b
Rpl9,Leng8,Sfxn3
Nsd3,Lpp,Ankrd12
Ablim1,Trp53inp1,Trp53inp1
Vps37b,Cd3g,Nlrc5
Rpl38,Camk2n1,Ankrd44
Rpl21,Tspo,Leng8
Irf2,Foxp1,Gm8369
Mkrn1,Lats2,AB124611
Pabpc1,Npc2,Arhgap26-1
Gtf2i,Use1,Cd8a
Ifitm10,Crot,Zmiz1
Klrk1,Stard10,Slc50a1
Itk,Ankrd44,Use1
Rpl5,Slc50a1,Mylip
Lsp1,Zmiz1,Stard10
Eif4a2,Itga1,Irf2
Thy1,Gprin3,Id2
Tmem234,Peak1,Ubb
Fryl,Irf2,Cdkn1b
Emp3,Ankrd12,Nop53
Cd247,Nop53,Crot
Bin2,AB124611,Peak1
mt-Co1,Sgk1,Acp5
Mcl1,Orai2,Tsc22d3
Sp110,F2r,Lpp
Ifi203,Gm8369,Ccnl1
Csde1,Cdkn1b,Gprin3
S1pr4,Acp5,Gimap3
Cyba,Tasor,Tasor
Eif3e,Zfhx2,Sgk1
Acp5,Ostf1,Lats2
Vps28,Cd84,Tespa1
Adgre5,Id2,Cd84
Rpl36,Cd8a,Rps3
Macroh2a1,Tespa1,Camk2n1
Sh3bgrl3,Cd96,Ostf1
Rinl,Ccnl1,Vsir
Son,Slc20a1,Itga1
Psenen,Tsc22d3,Selenow
4930523C07Rik,Vsir,Cd96
Gimap4,Map1lc3b,F2r
Pnisr,Selenow,Orai2
Klrb1c,Nod1,Map1lc3b
Klf13,Ptpn4,Nsd3
Kmt2e,Smad4,Rinl
Skap1,Arntl,Klrk1
Txnip,Slc9a9,Adgre5
Zdhhc20,Gimap3,Gimap6
Lfng,Rinl,Slc20a1
Trav14-1,Hid1,Phf21a
Srrm2,Phf21a,Arpc2
Cnot6l,Adgre5,Kmt2a
Tnrc6b,Kmt2a,Zfhx2
Arhgef1,Smim14,Smim14
Arhgdib,Itgax,Smad4
Xrn2,Phf1,Cd6
Ube2b,Fam204a,Vps37b
Cd226,Arf4,Ptpn4
Themis,Tbc1d10c,Itgax
Zc3hav1,Nsd3,Hid1
Rbms1,Gabbr1,Arf4
Pik3r1,Srcin1,Tbc1d10c
Borcs7,Hdhd5,Ugcg
Satb1,Cd6,Bhlhe40
Myl12b,Ccl9,Fam204a
Mat2b,Itk,Arntl
Sys1,Rps3,Fyb
Prf1,Fam53b,Cirbp
Akap13,Cirbp,Nod1
Pitpnc1,Ubb,Rpl18
Phf20l1,Klrk1,Itk
Stat4,Tnfrsf25,Slc9a9
Rps23,Arpc2,Phf1
Gimap1,Rara,Fam53b
Klk8,Ugcg,Itpr2
Prr13,Mettl23,Spata13
H2-Q4,Pcmtd2,Gabarap
Rpl39,Ube2d3,Arid5a
Rps21,Tmem59,Mbnl1
Foxp1,Nr1d2,Ucp2
Eif3h,Spata13,Ifi214
Dennd4a,Slc12a6,Tmem59
Rpl13a,Ifi214,Rpl9
As3mt,Itpr2,Gabbr1
Ppp1r18,Ucp2,Ube2d3
Lnpep,Arid5a,Rb1cc1
Rnf166,Zer1,Mettl23
Chsy1,Gigyf1,Zfp292
Irf1,Fyb,Hdhd5
Cd53,Vps37b,Ctsa
Mxd4,Zfp318,Rara
S100a11,Gabarap,Irf1
Rabac1,Bhlhe40,Pik3r1
Dusp2,Rb1cc1,Pnisr
Capns1,Ctsa,Slc12a6
Tmem71,Mbnl1,Kdm6b
Klre1,Rnf13,AC149090.1
Paip2,Stk24,Gigyf1
Use1,Gimap6,Ubxn6
Dock10,Zfp292,Rps27rt
Arhgap30,Irf1,Mkrn1
Ctsw,Akap8l,Ndufa6
Tcp11l2,Mkrn1,Arpc1b
Atp11b,Dpy19l3,Stk24
Chd7,Ndufa6,Pcmtd2
Picalm,Ubxn6,Rps10
Brk1,Pik3r1,Chd3
Arpc5l,Kdm5b,Zfp318
Fus,Rpl18,Rnf13
Ptp4a2,Pnisr,Mat2b
Arhgef18,6330403K07Rik,Ikzf3
Nfkbia,AC149090.1,Sytl2
Cd6,Sytl2,Kdm5b
Ubc,Mat2b,Pde7a
Cyth4,Rps27rt,Tnfrsf25
Malt1,Ikzf3,Kmt5b
Tln1,Fbxl20,Akap8l
Tmem59,Kmt5b,Tbx21
Kmt2a,Arpc1b,Zer1
Znrf2,Qprt,Adcy7
Sh3kbp1,Kdm6b,Ash1l
Cnbp,Tbx21,Eef2
Klf6,Rps10,Stat4
Crebrf,Chd3,Srcin1
Krtcap2,Ezh1,Rabac1
Mbd2,Fam160a2,Nr1d2
Mndal,Adcy7,Ubn2
Gramd3,Gns,Sema4a
Zmiz1,Eef2,Hbp1
Plek,Sema4a,Syne1
Smap1,Kcnj8,Ccl9
Ankrd12,Ash1l,Runx1
Kif21b,Nipal3,mt-Co1
Ptbp3,Pde7a,Fbxl20
Psmb1,Rpl9,Zbtb38
Wdr95,Xpa,Gns
Vsir,Hbp1,Abracl
Nfatc3,Zbtb38,Xpa
Ikzf3,Ubn2,N4bp1
Msn,Pogk,Tax1bp1
Rock1,N4bp1,Ezh1
Fcgr2b,Stat4,Rpl21
Jund,Uhrf1bp1l,Pogk
Ppp3ca,Slc44a2,Slc44a2
Lamtor2,Syne1,Rpl5
Dusp11,Runx1,Kcnj8
Ms4a6b,Rabac1,6330403K07Rik
Rsbn1l,Ip6k1,Nr3c1
Prkcq,Mpnd,Nipal3
Kdm7a,Cma1,Qprt
Rasa3,Gpx8,March7
Foxn3,Tax1bp1,Eif4a2
Gls,Nr3c1,Dpy19l3
Birc6,Kctd2,Smpdl3a
Cdkn1b,Maf1,Ankrd11
Slc50a1,Med12l,Kctd2
Grap2,Kif1b,Maf1
Tmem134,March7,Celf1
Atp6v1f,Baiap3,Ip6k1
Rpl37,Trim8,Grap2
Samhd1,Snx5,Slc4a7
Slco3a1,Kmt2d,Uhrf1bp1l
Higd2a,Tnrc6c,Kif1b
Lpin1,Nhsl2,Mpnd
Prex1,Celf1,Klf13
March7,Atxn7,Atxn7
Rab14,Slc4a7,Fam160a2
Peak1,Grap2,Snx5
Stk4,Pitpnm1,Tecpr1
Zfp292,Eif4a2,Tnrc6c
Acss2,Ankrd11,Kmt2d
Nptn,Abracl,Ifi213
Cirbp,Zfp652,Trim8
Trbc2,Smpdl3a,Fcho2
H2-T22,Fam214a,Gzma
Snx10,Klf13,Btbd7
Heca,Btbd7,Rasal3
Arhgap15,Ncor1,Ppp3ca
Tmsb4x,Klra3,Chsy1
Dnajc1,L3mbtl3,Mef2a
Sdcbp,Rap2a,Pitpnm1
Sla,Pea15a,Ccndbp1
Ppp1r15a,Fkbp10,Fam214a
Irf7,Plcg1,Baiap3
Zfyve16,Chsy1,Zfp652
Slc15a3,Mef2a,Arl5c
Heg1,Ppp3ca,Ncor1
Fam71b,Rasal3,Med12l
Pskh1,Lax1,Ypel5
Usp40,Ccndbp1,Irf7
Unc5cl,Senp7,Kmt2c
Gm14295,Elovl7,Rap2a
Zbtb7a,Fcho2,Plcg1
Exoc6b,Rpl21,Cyth4
B3gnt5,Ypel5,Gab3
Rbm41,Sorl1,L3mbtl3
Rere,Tecpr1,Nhsl2
Leng9,Arhgef12,Senp7
Ick,Tgfbr2,Zcchc7
Nr3c1,Atp2a3,Atp2a3
Sema4b,Ptpre,Supt4a
Ubxn11,Cyth4,Klhl24
Slc12a9,Heatr9,Tgfbr2
Fbxw2,Gab3,Lax1
Adck2,Chd7,Chd7
Akt3,Ifi213,Phf20l1
Zfp513,Kmt2c,Frat2
Vopp1,Brwd1,Sorl1
Slc9a7,Ulk2,Arhgap15
Med12l,Phf20l1,Pea15a
Mast4,Zbtb4,Crim1
Kansl1l,Rpl5,Usp3
Fli1,Fry,Zfp945
Ddx17,Usp3,Ptpre
Ccdc137,mt-Co1,Med13l
Slc9a6,Zcchc7,Gpx8
Atf7,Rbl2,Utrn
E330009J07Rik,Arl5c,Rbl2
Ifi206,Diaph1,Lsp1
Cmtm3,Frat2,Mbp
Bcorl1,Cyth1,Atp1b3
E030030I06Rik,Rassf1,Ablim1
Hsd17b11,Med13l,Fam189b
Homer1,Zfp945,Lnpep
Pan3,Crim1,Cyth1
