wilcoxon,t-test,t-test_overestim_var
Ccl5,Ccl5,Ccl5
Tpt1,Tpt1,Btg1
Fau,Btg1,Tpt1
Btg1,Hcst,Hcst
Hcst,Fau,Fau
Rps27,Zeb2,Zeb2
H2-K1,Il18rap,Il18rap
Zeb2,Cx3cr1,H2-K1
Ptprc,Rps27,Rps27
Rps14,H2-K1,Cx3cr1
Jak1,Jak1,Jak1
Il18rap,Rps14,Ptprc
H2-D1,Ptprc,Rps14
Rpl17,Rpl18a,H2-D1
Rpl18a,Rpl17,Rpl18a
Laptm5,Ypel3,Rpl17
Ptpn18,H2-D1,Klrd1
Cx3cr1,Klrd1,Ptpn18
Junb,Junb,Laptm5
Klrd1,Ptpn18,Junb
H2-Q7,Laptm5,Ypel3
B2m,Itgb1,B2m
Rps24,Rps24,Itgb1
Sp100,B2m,Rps24
Cd8b1,Rpl34,H2-Q7
Rpl34,Sp100,Rpl34
Itgb1,H2-Q7,Cd8b1
Fxyd5,Rpl24,Sp100
Rap1b,Pdcd4,Fxyd5
Nkg7,S1pr5,Rpl24
Ier2,Ier2,Ier2
Rpl24,Cd8b1,Rap1b
Cox7a2l,Fxyd5,Nkg7
Gabarapl2,Rap1b,Pdcd4
Ahnak,Gabarapl2,Cox7a2l
Ets1,Rpl19,Rpl19
Ypel3,Cox7a2l,Gabarapl2
Pnrc1,Rpl30,Cd52
Cd52,Klrg1,Rps13
Rpl30,Rps13,Rpl30
Ly6c2,Pnrc1,Klrg1
Rps13,Ets1,S1pr5
Rpl19,Nkg7,Pnrc1
Rac2,Klf3,Ets1
Ddx5,Zfp36l2,Zfp36l2
Srgn,Rac2,Rac2
Pfdn5,Ahnak,Ahnak
Zfp36l2,Klrc1,Ly6c2
Rpl37a,Ddx5,Ddx5
Apbb1ip,Apbb1ip,Rpl37a
Klf2,Rpl37a,Klf2
Srsf5,Pfdn5,Srgn
Itgal,Cd52,Klf3
Ppp1r12a,Txk,Klrc1
Itga4,Klf2,Pfdn5
Spn,Srgn,Apbb1ip
Klrg1,Ier5,Txk
Klrc1,Ogt,Ier5
Dock2,Itgal,Itgal
Eif3f,Ifitm10,Ppp1r12a
Selplg,Ppp1r12a,Ogt
