wilcoxon,t-test,t-test_overestim_var
Ccl5,Tpt1,Ccl5
Tpt1,Ccl5,Tpt1
Fau,Zeb2,Fau
Hcst,Fau,Zeb2
Rps27,Hcst,Hcst
Btg1,Rps27,Btg1
Rps14,Il18rap,Rps27
Zeb2,Btg1,Il18rap
Rpl17,Rps14,Rps14
Rpl18a,Cx3cr1,Rpl18a
Il18rap,Rpl18a,Rpl17
Jak1,Rpl17,Cx3cr1
Rps24,Rps24,Jak1
Ptprc,Jak1,Rps24
Junb,Ptprc,Ptprc
Rpl34,Junb,Junb
Cx3cr1,Rpl34,Rpl34
H2-K1,Ypel3,H2-K1
Laptm5,Rpl24,Ypel3
Rpl37a,Rpl19,Rpl24
Rpl24,H2-K1,Rpl19
Rpl30,Rpl37a,Laptm5
Rpl19,Rpl30,Rpl30
Ptpn18,Itgb1,Rpl37a
Ahnak,Laptm5,Itgb1
Rps13,Rps13,Rps13
Itgb1,S1pr5,Nkg7
Nkg7,Ptpn18,Klrd1
Sp100,Nkg7,Ptpn18
Ier2,Ier2,Ahnak
Klrd1,Ahnak,Ier2
Cox7a2l,Sp100,Sp100
Rpl27,Rpl27,Rps15a
Rps15a,Ccdc88c,Rpl27
Pnrc1,Klrd1,Ccdc88c
Dock2,Rps15a,Pnrc1
Ypel3,Pnrc1,S1pr5
Ppp1r12a,Dock2,H2-D1
Gabarapl2,Cox7a2l,Dock2
H2-D1,Ppp1r12a,Klrg1
Pfdn5,Rora,Cox7a2l
Cd8b1,Klrc1,Ppp1r12a
Apbb1ip,Klrg1,Cd8b1
Ccdc88c,Macf1,Klrc1
Itgal,Gabarapl2,Rora
Eif3f,Apbb1ip,Cd52
Zfp36l2,H2-D1,Gabarapl2
Klrc1,Atp2b1,Zfp36l2
Lck,Pfdn5,Pfdn5
Cd52,Zfp36l2,Ubb
Rps7,Itgal,Apbb1ip
Macf1,Cd8b1,Macf1
Ubb,Ogt,Atp2b1
Ddx5,Pdcd4,Itgal
Klf2,Rps7,B2m
Atp2b1,Eif3f,Rps7
H2-Q7,Ier5,Pdcd4
Klrg1,Cd52,H2-Q7
B2m,Ifitm10,Klf2
Rora,Ddx5,Ogt
Rps11,Ubb,Ier5
Rack1,Klf2,Ddx5
Fyn,Rps11,Eif3f
Fxyd5,H2-Q7,Rps11
Ier5,Lck,Lck
Spn,B2m,Rack1
Ets1,Rack1,Ifitm10
Srsf5,Txk,Fxyd5
Ly6c2,Tm6sf1,Txk
Bcl11b,Fxyd5,Ly6c2
Ankrd44,Bcl11b,Tm6sf1
Pdcd4,Klf3,Bcl11b
Srgn,Fyn,Fyn
Btg2,Btg2,Klf3
Ogt,Ankrd44,Rpl9
Rpl9,Borcs7,Btg2
Uqcrh,Zmiz1,Ankrd44
Cd3e,Rpl9,Tnfaip3
Rps3,Klrb1c,Rps3
S1pr5,Pitpnc1,Srgn
Rac2,Tnfaip3,Pitpnc1
Txk,Rps3,Spn
Rap1b,Spn,Ets1
Tnfaip3,Ets1,Ccl4
Selplg,Fryl,Borcs7
Rpl36,Sp110,Zmiz1
Itgb2,Ly6c2,Srsf5
Rpl18,Tut4,Fryl
Slfn2,As3mt,Sp110
Itga4,Trav14-1,Tut4
Ccl4,Srsf5,Rac2
Ripor2,Foxn3,Uqcrh
Atp5h,Srgn,Trav14-1
Arl4c,Ccl4,Klrb1c
Rps23,Uqcrh,Foxn3
Rbm39,Lfng,As3mt
Stk17b,Arhgef18,Lfng
Zyx,Tnrc6b,Arl4c
H2-Q6,Rac2,Ripor2
Klf3,Arl4c,Rpl36
Ankrd11,Ripor2,Tnrc6b
Ubc,Rpl18,Arhgef18
Tm6sf1,Kdm7a,Rpl18
Clk1,Ankrd12,Rps23
Eef2,Rpl36,Rap1b
Arhgap45,Cd37,Klrc2
Tut4,Klrc2,Cd37
Dusp5,Mxd4,Selplg
Ucp2,Rap1b,Cd3e
Rpl23,Rps23,Ankrd12
Itm2b,Foxp1,Itgb2
1810058I24Rik,Cd3e,Slfn2
Bhlhe40,Crebrf,Foxp1
Ncor1,Selplg,Mxd4
Il2rg,Itgb2,Kdm7a
Sept1,Dusp5,Dusp5
Ifitm10,Slfn2,Crebrf
Fryl,H2-Q6,H2-Q6
Cd37,H2-Q4,H2-Q4
Npc2,Tcp11l2,Itga4
Sp110,Klk8,Bnip3l
Gabarap,Bnip3l,Atp5h
Pitpnc1,Arhgap26-1,Klk8
Gimap5,AB124611,Clk1
Klrc2,Itga4,Tcp11l2
Rpl21,Rnf166,Cd226
Fyb,Heca,Rnf166
Ctsd,Itpr2,Il18r1
Gimap3,Atp5h,Zdhhc20
Rsrp1,Clk1,Rpl23
Bnip3l,Cd226,Heca
Lfng,Sfxn3,AB124611
Il18r1,Klre1,Ccr2
Arl6ip5,Zdhhc20,Gtf2i
Stk24,Il18r1,Arhgap26-1
Nsd3,Gtf2i,Klre1
Srrm2,Slco3a1,Cdkn1b
Ms4a4b,Dock5,Itpr2
Tnrc6b,Lpp,Slco3a1
H2-T23,Cdkn1b,Zyx
Kmt2e,Arhgef3,Arhgap45
Nfkbia,Rpl23,Stk17b
Ccnl1,Ccr2,Sfxn3
Mbnl1,Arhgap45,Bhlhe40
Son,Fasl,Dock5
Vps37b,Trbv13-3,Eef2
Zmiz1,Eef2,Arhgef3
Nop53,Zyx,Gimap5
Pabpc1,Fcgr2b,Nsd3
Cd2,Gimap5,Fasl
Rpl27a,Stk17b,Ankrd11
Selenow,Tnrc6c,Ubc
Gtf2i,Phf21a,Trbv13-3
Tprgl,Nsd3,Rbm39
Trac,Acss2,Txnip
Borcs7,Bhlhe40,Slc50a1
Atp1b3,Slc50a1,Zfp292
Foxp1,Utrn,Utrn
Rps10,Zfp292,Tnrc6c
Tmem50a,AC149090.1,Il2rg
Ostf1,Tespa1,Lpp
S100a4,Syne1,Acss2
Ccr2,Gabbr1,Phf21a
Xrn2,Runx1,Runx1
Diaph1,Ankrd11,Vps37b
Foxn3,Txnip,Lpin1
Arhgef18,Rbm39,AC149090.1
Ankrd12,Zfhx2,Tsc22d3
Trav14-1,Lpin1,Cirbp
Snx5,Il2rg,Tespa1
H2-Q4,Ubc,Fcgr2b
Cd3d,Cirbp,Ucp2
Eif3e,Tsc22d3,Kdm6b
Eif4a2,Vps37b,Kmt2e
Gmfg,Mylip,Syne1
Rpl38,Ucp2,Rpl21
Hopx,Kdm6b,Gabbr1
4930523C07Rik,Fam49a,1810058I24Rik
Ndufa6,Dapk2,Dapk2
Supt4a,Kmt2e,Fam49a
Cnot6l,Nlrc5,Nlrc5
Irf2,Fam117a,Zfhx2
Rps21,Med13l,Itm2b
Cd8a,Phf1,Fam117a
mt-Co1,Rpl21,Mylip
Mettl23,Lats2,Med13l
S100a13,Chd3,Stk24
Nsa2,Sgk1,Chd3
Cd226,1810058I24Rik,Sgk1
Zdhhc20,Kif1b,Ncor1
Rnf166,Arntl,Kmt2a
Mxd4,Msi2,Cd84
As3mt,Stk24,Rpl27a
Rpl5,Kmt2a,Rap1gap2
Ugcg,Rap1gap2,Kmt2c
Ablim1,Kmt2c,Nfkbia
Klk8,Gprin3,Msi2
Rpl39,Ncor1,Gprin3
Arf4,Cd84,Phf1
Klrb1c,Zfp318,Lats2
Itk,Gigyf1,Mycbp2
Txnip,Kdm5b,Zcchc7
Tax1bp1,Smpdl3b,Ms4a4b
Jund,Fam53b,Smpdl3b
Phf20l1,Smad4,Kif1b
Klf13,Orai2,Rb1cc1
Calm2,Itm2b,Eva1b
Tmem234,Mycbp2,Smad4
Map1lc3b,Eva1b,Arntl
Satb1,Rb1cc1,Fam53b
Rpl11,Zcchc7,Gigyf1
Eif1,Ubn2,Atxn1
Tbc1d10c,Akap8l,Orai2
Csde1,Fbxl20,Tprgl
Lnpep,Slc12a6,Cdkn2d
Cdkn1b,Atxn1,Zfp318
Gimap6,Lamb3,Irf1
Epsti1,Crim1,Lamb3
Mkrn1,Ash1l,Ubn2
Ube2d3,Cdkn2d,Ash1l
Macroh2a1,Nfkbia,Tecpr1
Adgre5,Tasor,Ccnl1
Cd3g,Tecpr1,Kdm5b
Pik3r1,Irf1,March7
Mcl1,4932438A13Rik,Tasor
Klf6,Tprgl,4932438A13Rik
Slc50a1,Rpl27a,Irf2
Zfp292,Ncoa2,Slc12a6
Kmt2a,March7,Tbx21
Shisa5,Tbx21,Akap8l
Klrk1,Irf2,Ncoa2
Dock10,Arid1b,Peak1
Serf2,Peak1,Sept1
Slco3a1,Ccnl1,Elmo1
Kdm7a,Atxn7,Rsrp1
Scp2,Tnfrsf25,9930111J21Rik2
Rabac1,Fam193a,Use1
Utrn,Leng8,Pde7a
Crebrf,Pde7a,Snx10
Irf1,Elmo1,Leng8
Themis,Gatad2b,Gatad2b
S1pr4,Ubxn6,Npc2
Rinl,Use1,Gimap3
Rpl32,9930111J21Rik2,Fyb
Cirbp,Snx10,Spata13
Klre1,Ms4a4b,Tmem71
Malt1,Sept1,Fbxl20
Rpl37,Rsrp1,Arid1b
Id2,Spata13,Ubxn6
Chd7,Mef2a,Gabarap
Acp5,Gimap3,Cnot6l
Cdkn2d,Npc2,Fam193a
Tcp11l2,Trp53inp1,S100a4
Mycbp2,Cnot6l,Atxn7
H3f3b,Camk2n1,Mef2a
Use1,Fosl2,Crim1
Pnisr,Tmem71,Nop53
Ppp3ca,Fyb,Zfp36l1
Heca,Zfp36l1,Trp53inp1
Dennd4a,Arid5a,St3gal6
Stat4,Hid1,Arhgap15
Nipbl,Gabarap,Arid5a
Birc6,Nop53,Vsir
Cd247,Arhgap15,Lnpep
March7,St3gal6,Ctsd
Atrx,Maml2,Phf20l1
Rpl13a,Fbxw7,Eif4a2
Vsir,Stim1,Stim1
Tmem71,Camk1d,Tnfrsf25
Arhgef1,Phf20l1,Adgre5
Atp11b,Lnpep,Fbxw7
Atxn1,Eif4a2,Grap2
Mat2b,Vsir,Fosl2
Elmo1,Fam204a,Fam204a
Cyth4,Tgfbr2,Hid1
Kif21b,Grap2,Pik3r1
Bin2,Stard10,Ppp3ca
Tsc22d3,Rps27rt,H2-T23
Fus,Adgre5,Camk2n1
Tspo,Ppp3ca,Rps27rt
Arpc1b,Pik3r1,Stard10
Syf2,Fry,Tgfbr2
Rbm25,Rara,Cd96
Skap1,Cd96,Rabac1
Grap2,Rabac1,Smim14
Fasl,Trim14,Slc20a1
Arhgap15,Srcin1,Rara
Ptp4a2,Smim14,Satb1
Rps15,Kmt2d,mt-Co1
Tln1,Crebbp,Crebbp
AB124611,Slc20a1,Nipbl
Runx1,Ccl9,Camk1d
Lpin1,Tnik,Srrm2
Rbms1,Kcnj8,Kmt2d
Nfatc3,Ctsd,Maml2
Akap13,H2-T23,Wdr95
Snrnp70,6330403K07Rik,Tnik
Rock1,Nipbl,Trac
Snx10,Nfic,Cd2
Gm8369,S100a4,4930523C07Rik
Ikzf3,Srrm2,Fry
Peak1,Satb1,Rasgrp1
Itpr2,Wdr95,Xrn1
Dock5,Rasgrp1,Usp3
Zc3hav1,Rsf1,Rsf1
Gimap1,Xrn1,Arid5b
Sfxn3,Usp3,Nr4a1
Picalm,Arid5b,Nfic
Tespa1,Slc9a9,Rps21
Cd6,Gab3,Pabpc1
Tnrc6c,4930523C07Rik,Trim14
