ChIP,2021_GoldrathLab_Brd4___BRD4_TE-CD8
Target1 genes,nascent_Il2_promoted
Target2 genes,nascent_Il2_repressed

,ChIP,None ChIP
Target1,943 (50.6%),919 (49.4%)
Target2,854 (46.7%),973 (53.3%)
chisq,5.462500267773746
p-value,0.01942882689804098


ChIP,2021_GoldrathLab_Brd4___BRD4_NAV-CD8
Target1 genes,nascent_Il2_promoted
Target2 genes,nascent_Il2_repressed

,ChIP,None ChIP
Target1,840 (45.1%),1022 (54.9%)
Target2,760 (41.6%),1067 (58.4%)
chisq,4.49572058965585
p-value,0.03397978979680295


ChIP,2021_GoldrathLab_Brd4___BRD4_MP-CD8
Target1 genes,nascent_Il2_promoted
Target2 genes,nascent_Il2_repressed

,ChIP,None ChIP
Target1,818 (43.9%),1044 (56.1%)
Target2,749 (41.0%),1078 (59.0%)
chisq,3.132270260428111
p-value,0.07675678135332654


ChIP,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
Target1 genes,nascent_Il2_promoted
Target2 genes,nascent_Il2_repressed

,ChIP,None ChIP
Target1,916 (49.2%),946 (50.8%)
Target2,828 (45.3%),999 (54.7%)
chisq,5.398671952863597
p-value,0.02015208014997049


ChIP,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
Target1 genes,nascent_Il2_promoted
Target2 genes,nascent_Il2_repressed

,ChIP,None ChIP
Target1,855 (45.9%),1007 (54.1%)
Target2,778 (42.6%),1049 (57.4%)
chisq,4.022949198933205
p-value,0.04488515933673089


ChIP,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
Target1 genes,nascent_Il2_promoted
Target2 genes,nascent_Il2_repressed

,ChIP,None ChIP
Target1,1370 (73.6%),492 (26.4%)
Target2,1224 (67.0%),603 (33.0%)
chisq,18.825097423796386
p-value,1.432694338963007e-05


ChIP,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
Target1 genes,nascent_Il2_promoted
Target2 genes,nascent_Il2_repressed

,ChIP,None ChIP
Target1,97 (5.2%),1765 (94.8%)
Target2,121 (6.6%),1706 (93.4%)
chisq,3.0639861495253373
p-value,0.0800450806846377


ChIP,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT
Target1 genes,nascent_Il2_promoted
Target2 genes,nascent_Il2_repressed

,ChIP,None ChIP
Target1,3 (0.2%),1859 (99.8%)
Target2,5 (0.3%),1822 (99.7%)
chisq,0.1450229827741515
p-value,0.7033376844582662


ChIP,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT
Target1 genes,nascent_Il2_promoted
Target2 genes,nascent_Il2_repressed

,ChIP,None ChIP
Target1,670 (36.0%),1192 (64.0%)
Target2,397 (21.7%),1430 (78.3%)
chisq,90.43660098006404
p-value,1.9100001150779017e-21


ChIP,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO
Target1 genes,nascent_Il2_promoted
Target2 genes,nascent_Il2_repressed

,ChIP,None ChIP
Target1,233 (12.5%),1629 (87.5%)
Target2,121 (6.6%),1706 (93.4%)
chisq,36.20820977876589
p-value,1.7732197016704498e-09


ChIP,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE
Target1 genes,nascent_Il2_promoted
Target2 genes,nascent_Il2_repressed

,ChIP,None ChIP
Target1,224 (12.0%),1638 (88.0%)
Target2,240 (13.1%),1587 (86.9%)
chisq,0.9281228260825906
p-value,0.3353511830576571


ChIP,2017_PNAS_Li___STAT5B_noIL2-CD8
Target1 genes,nascent_Il2_promoted
Target2 genes,nascent_Il2_repressed

,ChIP,None ChIP
Target1,18 (1.0%),1844 (99.0%)
