ChIP,2021_GoldrathLab_Brd4___BRD4_TE-CD8
Target1 genes,sc_d5_arm_up
Target2 genes,sc_d5_cl13_up

,ChIP,None ChIP
Target1,1217 (62.4%),732 (37.6%)
Target2,1449 (75.2%),478 (24.8%)
chisq,72.79285297175417
p-value,1.439973725844803e-17


ChIP,2021_GoldrathLab_Brd4___BRD4_NAV-CD8
Target1 genes,sc_d5_arm_up
Target2 genes,sc_d5_cl13_up

,ChIP,None ChIP
Target1,1044 (53.6%),905 (46.4%)
Target2,1239 (64.3%),688 (35.7%)
chisq,45.65006160060724
p-value,1.4138162749825403e-11


ChIP,2021_GoldrathLab_Brd4___BRD4_MP-CD8
Target1 genes,sc_d5_arm_up
Target2 genes,sc_d5_cl13_up

,ChIP,None ChIP
Target1,1030 (52.8%),919 (47.2%)
Target2,1290 (66.9%),637 (33.1%)
chisq,79.53805953052375
p-value,4.730249145625369e-19


ChIP,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
Target1 genes,sc_d5_arm_up
Target2 genes,sc_d5_cl13_up

,ChIP,None ChIP
Target1,1217 (62.4%),732 (37.6%)
Target2,1373 (71.3%),554 (28.7%)
chisq,33.513856787026725
p-value,7.07580859171402e-09


ChIP,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
Target1 genes,sc_d5_arm_up
Target2 genes,sc_d5_cl13_up

,ChIP,None ChIP
Target1,1145 (58.7%),804 (41.3%)
Target2,1300 (67.5%),627 (32.5%)
chisq,31.222331491099993
p-value,2.3010377871551222e-08


ChIP,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
Target1 genes,sc_d5_arm_up
Target2 genes,sc_d5_cl13_up

,ChIP,None ChIP
Target1,1696 (87.0%),253 (13.0%)
Target2,1746 (90.6%),181 (9.4%)
chisq,12.188288594154654
p-value,0.00048090483201783065


ChIP,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
Target1 genes,sc_d5_arm_up
Target2 genes,sc_d5_cl13_up

,ChIP,None ChIP
Target1,126 (6.5%),1823 (93.5%)
Target2,172 (8.9%),1755 (91.1%)
chisq,7.92529785224906
p-value,0.004874831931775632


ChIP,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT
Target1 genes,sc_d5_arm_up
Target2 genes,sc_d5_cl13_up

,ChIP,None ChIP
Target1,9 (0.5%),1940 (99.5%)
Target2,10 (0.5%),1917 (99.5%)
chisq,0.0006151479017895484
p-value,0.9802127559198522


ChIP,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT
Target1 genes,sc_d5_arm_up
Target2 genes,sc_d5_cl13_up

,ChIP,None ChIP
Target1,798 (40.9%),1151 (59.1%)
Target2,780 (40.5%),1147 (59.5%)
chisq,0.06915347135231946
p-value,0.7925733350224187


ChIP,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO
Target1 genes,sc_d5_arm_up
Target2 genes,sc_d5_cl13_up

,ChIP,None ChIP
Target1,283 (14.5%),1666 (85.5%)
Target2,288 (14.9%),1639 (85.1%)
chisq,0.10769206209915283
p-value,0.7427871460083482


ChIP,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE
Target1 genes,sc_d5_arm_up
Target2 genes,sc_d5_cl13_up

,ChIP,None ChIP
Target1,215 (11.0%),1734 (89.0%)
Target2,348 (18.1%),1579 (81.9%)
chisq,37.98330956421133
p-value,7.135241875150508e-10


ChIP,2017_PNAS_Li___STAT5B_noIL2-CD8
Target1 genes,sc_d5_arm_up
Target2 genes,sc_d5_cl13_up

,ChIP,None ChIP
Target1,24 (1.2%),1925 (98.8%)
Target2,14 (0.7%),1913 (99.3%)
