wilcoxon,t-test,t-test_overestim_var
Rps24,Rps24,Rps24
Rpl23,Tpt1,Tpt1
Tpt1,Rps27,Rps27
Rps15a,Rpl18a,Rpl18a
Rps16,Rps15a,Rpl23
Rpl39,Rpl23,Rps15a
Rplp1,Rps16,Rps16
Rps9,Fau,Fau
Rpl19,Rpl39,Rpl39
Rps29,Rpl17,Rpl17
Rpl17,Rps7,Rpl19
Rps21,Rpl19,Rps7
Rpl27a,Rps21,Rps21
Rpl18a,Rps29,Rps29
Rps7,Rpl21,Rps9
Rpl21,Rps9,Rpl21
Rps27,Btg1,Rpl27a
Rps13,Rps13,Rpl37a
Rpl12,Rpl37a,Rplp1
Fau,Rpl27a,Rps13
Rpl37a,Rplp1,Btg1
Rpl9,Rpl12,Rpl30
Rpl32,Rpl30,Rpl9
Rps19,Rpl9,Rpl12
Rps3,Rps14,Rps19
Rpl30,Rps19,Rps14
Rps14,Rpl34,Rps3
Rplp2,Rps3,Rpl34
Rpl36,Rpl32,Rpl32
Rpl37,Rpl37,Rpl37
Rpl34,Rpl13,Sell
Rpl13,Rplp2,Ccr7
Rps18,Rpl36,Rplp2
Btg1,Sell,Rpl36
Rps20,Tcf7,Rpl13
Rps23,Rpl18,Tcf7
Rpl26,Satb1,Satb1
Rpl18,Rps23,Rps23
Rps5,B2m,Rpl18
Rps28,Ccr7,Lef1
Rpl35a,Rps5,Rps5
Satb1,Rps20,Rps20
Pnrc1,H2-K1,Rpl26
Lef1,Rps18,Rps28
Npc2,Gimap6,Gimap6
Gimap6,Rpl26,Pnrc1
Rps10,Lef1,Rps18
B2m,Pnrc1,B2m
Rpl38,Rps28,Rpl35a
Sell,Rpl35a,Npc2
Tcf7,Rpl38,H2-K1
Ccr7,Ltb,Rpl38
H2-K1,Npc2,Ltb
Klf2,Klf2,Rps10
Ltb,Rps10,Vps37b
Cox7a2l,Vps37b,Klf2
Stk17b,Cox7a2l,Foxp1
Emb,Junb,Cox7a2l
Rps4x,Shisa5,Junb
Eef1a1,Foxp1,Rpl24
Shisa5,Rpl24,Txk
Rpl24,Tmsb10,Shisa5
Rpl22,Ptpn18,Eef1a1
Junb,Eef1a1,Stk17b
Tmsb10,Stk17b,Rpl22
Ptpn18,Rpl22,Emb
Vps37b,Emb,Ptpn18
Jund,Txk,Rps4x
Clk1,Rps4x,Tmsb10
Rack1,Tsc22d3,Tsc22d3
Rpl36a,Jund,Dapl1
Rpl27,Ssh2,Ssh2
Eef1b2,Rapgef6,Rapgef6
Foxp1,Clk1,Jund
Cd3d,Dapl1,Clk1
Pfdn5,Jun,Jun
Rpl11,Cd3d,Il7r
Rpl35,Il7r,Rgs10
Ddx5,Rpl27,Evl
Rapgef6,Evl,Ppp1r15a
Jun,Rack1,Arl4c
Txk,Eef1b2,Rpl36a
Cd53,Rps27a,Rpl27
Rps27a,Rgs10,Rps27a
Ubc,Rpl36a,Fos
Jak1,Ppp1r15a,Eef1b2
Srsf5,Fos,Bcl2
Rps11,Arl4c,Rack1
Ifi27l2a,Pfdn5,Ms4a4c
H2-D1,Bcl2,Cd3d
Elf1,Rpl11,Pfdn5
Ppp1r15a,Ms4a4c,Rps11
Saraf,Ifi27l2a,Ddx5
Tsc22d3,Rpl35,Rpl35
Fos,Rps11,Rpl11
Eif4a2,Ubc,Jak1
Ssh2,Ddx5,Ifi27l2a
Arl4c,H2-D1,Cd53
Il7r,Jak1,Itpkb
Rpl8,Cd53,Ubc
Rpl5,Hcst,Nsg2
H2-Q7,Itpkb,Chd2
Klf6,Klrd1,Fam241a
Dapl1,Elf1,Elf1
Chd2,Srsf5,Srsf5
H2-T23,Chd2,Klrd1
Akap13,Eif4a2,H2-D1
Bcl2,Nsg2,Hcst
Evl,Fam241a,Smad7
Hcst,Smad7,Eif4a2
Rps3a1,Saraf,Map4k4
Rbm39,Pdcd4,Pdcd4
Cd8b1,Map4k4,Peli1
Ptprc,Peli1,Saraf
Il2rg,Tut4,Stat1
Ablim1,Rpl5,Tut4
