wilcoxon,t-test,t-test_overestim_var
Rps24,Rps24,Rps24
Rplp1,Rpl18a,Rps27
Rpl27a,Rps27,Rpl18a
Rpl12,Rpl23,Rpl23
Rpl23,Rps16,Rps16
Rps7,Rps15a,Rps7
Rps27,Rps7,Tpt1
Rps16,Rpl12,Rps15a
Rpl18a,Rpl17,Rpl17
Rps9,Tpt1,Rpl12
Rps15a,Rpl27a,Rpl19
Rpl19,Rplp1,Rpl27a
Rps21,Rpl19,Rps9
Rpl39,Rps9,Rplp1
Tpt1,Rps21,Rps14
Rpl13,Rps14,Rps21
Rpl17,Rpl21,Rps13
Rps13,Rps13,Fau
Rpl21,Rpl39,Rpl21
Rpl37a,Fau,Rpl39
Rpl30,Rpl9,Rpl9
Rpl9,Rpl13,Rpl37a
Rps14,Rpl30,Rpl30
Rps3,Rpl37a,Rpl13
Fau,Rps29,Rps29
Rps29,Rpl32,Rps19
Rps23,Rps19,Rpl32
Rps19,Rps18,Rps3
Rps18,Rps3,Rpl34
Rpl36,Rpl36,Rps23
Rpl32,Rpl34,Rpl36
Rpl26,Rps23,Rpl37
Rpl18,Rpl37,Rps18
Rpl34,Rpl18,Rpl18
Rps20,Rps5,Rps5
Rpl37,Rpl26,Rps20
Rpl35a,Rps20,Rpl26
Rps5,Rpl35a,Rpl35a
Rplp2,Rplp2,Rplp2
Rps27a,Rps27a,Sell
Rps28,Rps28,Tcf7
Rpl11,Rpl11,Rps27a
Eef1b2,Btg1,Rps28
Rps4x,Eef1a1,Rpl11
Eef1a1,Eef1b2,Eef1a1
Rpl22,Tcf7,Ccr7
Rpl38,Rps4x,Rps4x
Rack1,Rpl38,Rpl38
Btg1,Sell,Btg1
Rps15,Rpl22,Eef1b2
Rpl27,Rack1,Rack1
Rpl8,Rpl27,Rpl27
Rpl24,Rpl24,Rpl22
Rps10,Rps15,Rpl24
Tcf7,Ccr7,Rpl5
Rpl5,Rpl5,Rps15
Rpl36a,Rpl8,Satb1
Sell,Rpl15,Rpl8
Rps12,Rpl36a,Lef1
Rpl15,Rps12,Rpl15
Rpl6,Satb1,Rps10
Rps3a1,Rps10,Rpl36a
Satb1,Rpl6,Rps12
Rpl35,Lef1,Rpl6
Ccr7,Rps3a1,Rps3a1
Lef1,Rpl35,Rpl35
Rpl23a,Rps11,Rps11
Emb,Rpl23a,Emb
Rps11,Emb,Il7r
Rpl3,Rps6,Rpl23a
Rps6,Klf2,Foxp1
Rpl10a,Pnrc1,Rgs10
Rpl7,Rpl7,Fos
Pnrc1,Il7r,Rps6
Npc2,Foxp1,Dapl1
Rps25,Rpl3,Pnrc1
Foxp1,Rps25,Jun
Klf2,Rpl10a,Rpl3
Fos,Fos,Rpl7
