paga1,paga2,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_paga1,X_paga2,velocity_paga1,velocity_paga2
41537.15466691175,53171.72041625287,15.777659,-4.5344663,-1.974245,2.1121955,0.29254147,1.3352033,-1.5047201,1.4776593,-3.8871746,1.3630519,-1.4203124,-0.29799446,0.42597565,-0.5278323,-0.69607586,0.1074444,2.353906,-0.46111104,0.50888443,1.1312851,-0.8901317,0.33948073,0.77120334,-1.2252537,1.3600972,-1.2915289,-1.1807463,0.5451329,-0.17726426,0.049765937,41537.15466691175,53171.72041625287,193.82869287749864,-38.378081661310404
43723.3679313671,55636.62119023887,17.219597,0.658828,-0.99981874,2.0354388,-3.4169652,-0.4710758,-0.028185228,-0.9350534,0.2220933,-1.7441492,1.6662562,-1.1753999,0.4866625,0.82202303,-1.2686675,0.12781292,-0.7658196,-0.08270255,-0.089257106,0.10549738,0.7255189,0.027440572,0.91593343,0.26474717,1.0210204,0.4266699,0.7515625,-0.22851709,-1.7174402,-0.7627341,43723.3679313671,55636.62119023887,914.49436114273,300.11218132988057
46625.56798257875,53483.866502221295,18.082262,-2.2919111,0.8396029,2.8948488,-1.3372022,2.991962,0.8589674,-0.9489274,-0.34828004,-0.10730094,0.70650226,-0.7676256,1.2191808,0.012425621,-0.7060205,-1.8283658,0.22305994,1.3586823,-0.9101218,-0.18626483,0.6433344,-0.2827586,0.22017226,0.75038385,-1.2994659,0.16385579,1.7616302,-1.7651187,0.4426284,-0.054967936,46625.56798257875,53483.866502221295,299.5701981037658,-104.98928347783273
30190.70697090784,30886.460424808636,20.038631,0.11830246,-0.2533995,-4.548904,0.6976741,-1.8864832,0.4587215,1.7503588,0.37287822,-1.1013827,0.23721802,-1.536187,-0.0004578135,-0.55734,-0.025062658,-1.1471901,-0.65505534,-0.9270889,-0.7364506,-0.22004409,-0.27194747,-0.15383083,0.16831405,0.19369851,0.13420784,0.42933193,0.50153655,-0.03256518,0.1618572,-0.24161562,30190.70697090784,30886.460424808636,-379.7544134740257,377.5845889537712
64031.931179303625,-132216.69535611052,-8.160733,-2.7717478,-0.02469918,-0.37941217,0.0018502934,-1.5914875,-0.8668374,-1.6349092,0.1493278,0.38508496,-1.1916081,-0.97307026,-1.009707,-0.9200536,-0.9864339,0.8912504,-0.33693007,-0.20903836,0.31355116,0.5906557,-0.9698544,1.2925785,-1.1079215,0.27258393,0.3321514,0.63177025,-0.46313986,0.5271047,0.34733528,-0.54035944,64031.931179303625,-132216.69535611052,1076.0327193699325,-407.5166956758306
46734.27962524771,54734.81910774797,16.789963,2.3863852,-0.9273735,2.5406504,-3.0819523,2.0636837,-2.8986256,-2.772394,0.7109242,-1.4798795,1.9945527,-3.093774,-0.791221,-0.83105326,-2.2180226,0.72138786,0.20631963,0.26290956,0.80615294,0.056058638,-0.11533008,-0.3137099,0.5132283,-1.8574458,0.5831507,1.4016415,0.7543117,0.9136134,0.43910035,-0.68488497,46734.27962524771,54734.81910774797,1356.634904723067,480.9855033870441
54996.587743008626,-131487.77447586285,-9.831114,-2.5660417,-1.3621088,-0.86409104,-2.244965,-1.9520667,-0.6454283,0.24613374,-1.0664116,-1.8819947,0.17700036,1.1428134,3.2394698,-0.13757725,1.7130148,2.6172483,2.6135805,2.337118,0.041030984,1.156143,-0.40931162,-1.0450964,2.7406275,-0.25058278,-0.15769883,0.3496138,-0.99309665,-1.1533945,-0.11149967,1.4368832,54996.587743008626,-131487.77447586285,240.78590488592732,-233.44887060792942
59996.6800045027,-129579.78202170096,-9.346819,-1.5866275,-1.2651105,-1.9454422,-1.5757824,1.5433326,-1.4011043,-1.2978032,-1.1715299,0.970237,-0.12938845,-1.3210361,1.2880434,1.4041424,0.20350975,2.298584,1.7840756,-1.4038901,1.4570992,-1.1518127,1.965368,-0.46768546,-1.2505786,0.35745373,2.039445,-1.390022,-1.2320071,1.3152384,-2.0808685,-0.27097568,59996.6800045027,-129579.78202170096,819.5338106383227,-230.1872712865848
52252.289172248675,47237.4109318434,18.723686,1.8809395,-0.8658898,-0.37936383,0.44201705,0.4658374,-0.6658562,-0.31279898,0.5827512,0.5933445,0.8058745,-0.41804692,-0.95142484,-0.43797076,0.42478973,0.22921337,-0.17974472,-0.3634211,0.96844345,-1.0087681,-0.042145733,0.16447757,0.0015649174,-0.29813507,-0.93544996,-0.33766463,-0.67533374,-0.2508529,0.46875197,-0.8001616,52252.289172248675,47237.4109318434,205.77659980864775,-475.4723638612101
64964.957045150244,-137657.30162072758,-8.907642,4.1976237,3.899832,2.081488,1.2307787,0.112890534,2.9403095,-1.8133814,0.99122036,0.19510068,1.2797815,-0.41060397,3.3387096,-2.5359592,2.962822,-5.176757,0.58005613,0.1986206,1.5653224,3.3661501,1.9444822,-2.4042578,-1.9680258,-3.9798672,0.9665453,-1.0096985,9.145238,0.12532221,1.4510181,-0.21856335,64964.957045150244,-137657.30162072758,653.8102096700205,-16.662233304893476
