gene_names,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score,logreg_score
Xkr4,,,,,,,,,,
Gm1992,,,,,,,,,,
Gm37381,,,,,,,,,,
Rp1,,,,,,,,,,
Sox17,,,,,,,,,,
Gm37323,,,,,,,,,,
Mrpl15,0.4307506,0.0022695101628105925,3.4613945,0.4307506,0.0008589133089639485,3.7511342,0.4307506,0.042960557921660154,2.5709982,0.003721314
Lypla1,0.54053587,4.69778380442704e-05,4.465746,0.54053587,0.0001234923829551133,4.2717233,0.54053587,0.01708275297465137,2.9297762,0.009366686
Gm37988,,,,,,,,,,
Tcea1,0.20550631,0.08690298753770054,2.1441462,0.20550631,0.16044739779638023,1.7146438,0.20550631,0.512315587143898,1.1430662,-0.016997641
Rgs20,,,,,,,,,,
Gm16041,,,,,,,,,,
Atp6v1h,0.35159257,0.022072311361651217,2.7102704,0.35159257,0.13033079876634482,1.8399696,0.35159257,0.41082699472089684,1.3366036,0.017231781
Oprk1,,,,,,,,,,
Npbwr1,,,,,,,,,,
Rb1cc1,-0.44164965,0.9981988689027976,0.3181872,-0.44164965,0.03643295421213966,-2.4621618,-0.44164965,0.31660711982317513,-1.5366863,-0.009047376
4732440D04Rik,-0.79838204,0.9981988689027976,-0.12322947,-0.79838204,0.11698239894344777,-1.8963542,-0.79838204,0.5083741484276996,-1.1507118,0.00037051662
Alkal1,,,,,,,,,,
St18,,,,,,,,,,
Pcmtd1,-0.79618084,0.721846793046005,-0.83070976,-0.79618084,0.00017971521502542693,-4.160417,-0.79618084,0.05161689927559102,-2.4931355,0.0029440962
Gm26901,-0.08363642,0.9981988689027976,0.14034468,-0.08363642,0.954627582006343,-0.09022032,-0.08363642,0.9802800305290407,-0.05802463,-0.00018983349
Gm30414,,,,,,,,,,
Sntg1,,,,,,,,,,
Rrs1,-0.71429574,0.5671357340972264,-1.0469059,-0.71429574,0.00044408702501005443,-3.927427,-0.71429574,0.05816329664031944,-2.4403274,-0.016065277
Adhfe1,,,,,,,,,,
3110035E14Rik,,,,,,,,,,
Gm29520,,,,,,,,,,
Mybl1,3.2138557,0.34180449717575717,1.4090481,3.2138557,0.00488854740855255,3.2256198,3.2138557,0.011251179064583219,3.0897148,0.0052376073
Vcpip1,-0.24443352,0.7754311492597434,0.75867033,-0.24443352,0.3912026331091482,-1.1011964,-0.24443352,0.7118983069670795,-0.7206283,-0.0077444166
1700034P13Rik,-19.800737,0.9981988689027976,-0.046677828,-19.800737,0.16997544806443526,-1.672703,-19.800737,0.7420600088576849,-0.615522,-0.0001102988
Sgk3,-1.235781,0.8315124401780299,-0.68523055,-1.235781,0.0023865691090963212,-3.4327905,-1.235781,0.16091249924508166,-1.9534682,-0.006031963
Mcmdc2,-21.38533,0.9981988689027976,-0.077796385,-21.38533,0.061296475073395265,-2.2228425,-21.38533,0.6714986413364207,-0.8179626,-0.00014141091
