gene_names,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score,logreg_score
Xkr4,,,,,,,,,,
Gm1992,,,,,,,,,,
Gm37381,,,,,,,,,,
Rp1,,,,,,,,,,
Sox17,,,,,,,,,,
Gm37323,,,,,,,,,,
Mrpl15,0.103603706,0.9997055257103332,0.54680586,0.103603706,0.6536828292901768,0.74036217,0.103603706,0.8263513849528328,0.5524748,0.008966475
Lypla1,0.71534204,0.0005251922287133,4.193104,0.71534204,0.0001109369501865,4.508954,0.71534204,0.0063794155756139,3.5550857,0.035450533
Gm37988,,,,,,,,,,
Tcea1,0.34047717,0.2159254220672166,2.1749592,0.34047717,0.0777768265543488,2.3222194,0.34047717,0.3530123749516522,1.7625476,0.027321907
Rgs20,,,,,,,,,,
Gm16041,,,,,,,,,,
Atp6v1h,0.16558386,0.9997055257103332,0.22538677,0.16558386,0.656853384613074,0.73435426,0.16558386,0.8203978014301212,0.5714366,-0.005903834
Oprk1,,,,,,,,,,
Npbwr1,,,,,,,,,,
Rb1cc1,0.07111149,0.9997055257103332,0.14802094,0.07111149,0.859501007835288,0.3255276,0.07111149,0.9294076094185753,0.24432114,-0.004444807
4732440D04Rik,0.10266292,0.9997055257103332,0.028616868,0.10266292,0.9104817570736884,0.2135095,0.10266292,0.9551732239593494,0.1614543,-0.007094432
Alkal1,,,,,,,,,,
St18,,,,,,,,,,
Pcmtd1,0.5570653,0.2713611911234534,2.0450647,0.5570653,0.0551565976230725,2.492283,0.5570653,0.2724049288139765,1.94628,0.015302787
Gm26901,0.07744468,0.9997055257103332,0.007250635,0.07744468,0.9730323539066928,0.06879321,0.07744468,0.9871193568845432,0.05102521,0.0005151552
Gm30414,,,,,,,,,,
Sntg1,,,,,,,,,,
Rrs1,-0.5734943,0.3941620493837649,-1.8289341,-0.5734943,0.0304878283477067,-2.747755,-0.5734943,0.2902236118219893,-1.9083637,-0.018556673
Adhfe1,,,,,,,,,,
3110035E14Rik,,,,,,,,,,
Gm29520,,,,,,,,,,
Mybl1,-23.18293,0.9997055257103332,-0.42485636,-23.18293,1.4468489475895004e-05,-4.898027,-23.18293,0.3289230388830195,-1.8227826,-0.0029835417
Vcpip1,0.1891267,0.9997055257103332,0.20726018,0.1891267,0.6739103218718425,0.698486,0.1891267,0.8295607844905737,0.5415475,-0.014310347
1700034P13Rik,2.3928416,0.9997055257103332,0.08230242,2.3928416,0.6226894528812634,0.80157405,2.3928416,0.7880526960363986,0.7576226,-8.215164e-05
Sgk3,-0.103067294,0.9997055257103332,-0.1459383,-0.103067294,0.8934260478486384,-0.25049973,-0.103067294,0.9471004836816828,-0.18583326,-0.0021753628
Mcmdc2,1.9291145,0.9997055257103332,0.17956892,1.9291145,0.5144306378912681,1.0208706,1.9291145,0.744764761495446,0.9036639,0.003676908
Snhg6,-0.058294352,0.9997055257103332,-0.70007193,-0.058294352,0.8368226336682268,-0.3740285,-0.058294352,0.9151043997708525,-0.28959924,-0.02913686
Tcf24,,,,,,,,,,
