gene_names,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score,logreg_score
Xkr4,,,,,,,,,,
Gm1992,,,,,,,,,,
Gm37381,,,,,,,,,,
Rp1,,,,,,,,,,
Sox17,,,,,,,,,,
Gm37323,,,,,,,,,,
Mrpl15,-0.42007035,0.03715722827620253,-2.658667,-0.42007035,0.02266967038912635,-2.6801524,-0.42007035,0.1536328117399352,-2.0341046,0.025275346
Lypla1,-1.255553,8.945552804518788e-08,-5.8464866,-1.255553,2.4021818424315177e-10,-6.978374,-1.255553,2.2743545835690485e-05,-4.8883963,-0.037670795
Gm37988,,,,,,,,,,
Tcea1,-0.5816195,0.0050235874174582975,-3.3602607,-0.5816195,0.00199403334053479,-3.5311704,-0.5816195,0.04489553936814064,-2.632574,-0.01080529
Rgs20,,,,,,,,,,
Gm16041,,,,,,,,,,
Atp6v1h,-0.8909739,0.004669486187906187,-3.3827665,-0.8909739,0.001237715293179337,-3.6730833,-0.8909739,0.04311524859689748,-2.6494415,-0.022188485
Oprk1,,,,,,,,,,
Npbwr1,,,,,,,,,,
Rb1cc1,0.18912627,0.9990137523408801,-0.27452332,0.18912627,0.5720410916839092,0.7811873,0.18912627,0.7267792875781379,0.6242446,0.025423726
4732440D04Rik,1.0000875,0.9876583593060735,0.57209,1.0000875,0.1277503339784881,1.8655081,1.0000875,0.29812010394734234,1.6189231,0.016704863
Alkal1,,,,,,,,,,
St18,,,,,,,,,,
Pcmtd1,-0.31366697,0.39858210444158687,-1.4427453,-0.31366697,0.31161890334754866,-1.2922385,-0.31366697,0.6051005162554574,-0.96220505,-0.009950046
Gm26901,-22.697256,0.9990137523408801,-0.2531698,-22.697256,0.000891135688116525,-3.7295876,-22.697256,0.39580628663604445,-1.3956872,-0.0046734777
Gm30414,,,,,,,,,,
Sntg1,,,,,,,,,,
Rrs1,-0.029363101,0.733625519499221,-0.9331796,-0.029363101,0.9347979780310678,-0.12512031,-0.029363101,0.9570017836643854,-0.09836261,0.0025384868
Adhfe1,,,,,,,,,,
3110035E14Rik,,,,,,,,,,
Gm29520,,,,,,,,,,
Mybl1,-23.1849,0.9990137523408801,-0.42722404,-23.1849,7.309301815443514e-06,-4.898079,-23.1849,0.21760159392661196,-1.8329602,-0.00025390286
Vcpip1,-0.32245305,0.5348276908706137,-1.2160753,-0.32245305,0.369849923411801,-1.1629206,-0.32245305,0.647028314688573,-0.86330885,-0.020133343
1700034P13Rik,-19.806612,0.9990137523408801,-0.047469337,-19.806612,0.17418589676578616,-1.6727072,-19.806612,0.7267792875781379,-0.6259609,-2.5981093e-05
Sgk3,-0.36036196,0.9990137523408801,-0.41094005,-0.36036196,0.5108364952295423,-0.8916703,-0.36036196,0.7253491563748528,-0.63504875,0.0054600644
Mcmdc2,2.5551221,0.9990137523408801,0.17897016,2.5551221,0.3698170073634976,1.1637375,2.5551221,0.5392715614144015,1.1004869,0.0063191326
