gene_names,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score,logreg_score
Xkr4,,,,,,,,,,
Gm1992,,,,,,,,,,
Gm37381,,,,,,,,,,
Rp1,,,,,,,,,,
Sox17,,,,,,,,,,
Gm37323,,,,,,,,,,
Mrpl15,-0.11277717,0.9998967432894115,-0.35515463,-0.11277717,0.7204577413978647,-0.65840095,-0.11277717,0.9480433592158519,-0.41649607,-0.023555243
Lypla1,0.4736648,0.2842883807294615,2.2443862,0.4736648,0.11639621610161634,2.232636,0.4736648,0.7744948464095037,1.5940871,-0.016363578
Gm37988,,,,,,,,,,
Tcea1,-0.090450406,0.9998967432894115,-0.15040639,-0.090450406,0.8097276809407957,-0.45420805,-0.090450406,0.9492124610489625,-0.30505234,-0.031465847
Rgs20,,,,,,,,,,
Gm16041,,,,,,,,,,
Atp6v1h,0.28595605,0.9829817441004569,1.2422454,0.28595605,0.5485725103047713,1.0280298,0.28595605,0.9480433592158519,0.71722,0.002788714
Oprk1,,,,,,,,,,
Npbwr1,,,,,,,,,,
Rb1cc1,0.27157405,0.8860252984869641,1.3690052,0.27157405,0.5746826009361422,0.9767554,0.27157405,0.9480433592158519,0.67121094,0.003530675
4732440D04Rik,1.0500921,0.9998967432894115,1.1768761,1.0500921,0.25470024581077044,1.7057867,1.0500921,0.9255403867821588,1.3303692,0.007892331
Alkal1,,,,,,,,,,
St18,,,,,,,,,,
Pcmtd1,0.0155816395,0.9998967432894115,0.8772001,0.0155816395,0.9764325131824492,0.056874555,0.0155816395,0.9922708658895044,0.036413472,-0.0058638547
Gm26901,-0.10017326,0.9998967432894115,0.032059412,-0.10017326,0.970926594862831,-0.068716645,-0.10017326,0.9899538298120204,-0.044333383,0.00024974457
Gm30414,,,,,,,,,,
Sntg1,,,,,,,,,,
Rrs1,-0.024917547,0.9998967432894115,0.7659017,-0.024917547,0.9592610820346638,-0.10040469,-0.024917547,0.9869796518993548,-0.06329322,0.012935941
Adhfe1,,,,,,,,,,
3110035E14Rik,,,,,,,,,,
Gm29520,,,,,,,,,,
Mybl1,-23.072157,0.9998967432894115,-0.2670481,-23.072157,2.1590564716738712e-05,-4.895215,-23.072157,0.9480433592158519,-1.1450721,-0.001798368
Vcpip1,0.1661147,0.9998967432894115,0.8453681,0.1661147,0.7910312894461742,0.495308,0.1661147,0.9480433592158519,0.33832744,0.0025148878
1700034P13Rik,-19.694332,0.9998967432894115,-0.02967201,-19.694332,0.2591266097716072,-1.6726307,-19.694332,0.9480433592158519,-0.3912561,-0.00015049087
Sgk3,-0.34535217,0.9998967432894115,-0.10845631,-0.34535217,0.7401273050507116,-0.6116547,-0.34535217,0.9480433592158519,-0.40286982,0.002876982
Mcmdc2,-21.278831,0.9998967432894115,-0.04945335,-21.278831,0.11197455591329371,-2.2226315,-21.278831,0.9480433592158519,-0.51991045,-0.0012816387
Snhg6,0.78982157,0.002097883049232345,4.09451,0.78982157,8.195675941336355e-05,4.847256,0.78982157,0.049682063285788884,3.2708461,0.04156987
