gene_names,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score,logreg_score
Xkr4,,,,,,,,,,
Gm1992,,,,,,,,,,
Gm37381,,,,,,,,,,
Rp1,,,,,,,,,,
Sox17,,,,,,,,,,
Gm37323,,,,,,,,,,
Mrpl15,-0.324018,0.01848768986272755,-2.8201752,-0.324018,0.026849564555421833,-2.5989714,-0.324018,0.09898317440560518,-2.1488175,0.0071617984
Lypla1,-0.7689445,2.3010697961574585e-07,-5.6043067,-0.7689445,5.652880291069215e-07,-5.431431,-0.7689445,0.00011558136191155811,-4.360171,0.012181748
Gm37988,,,,,,,,,,
Tcea1,-0.32366017,0.007093711109700264,-3.1511252,-0.32366017,0.041162257246955984,-2.4234257,-0.32366017,0.12791654740448022,-2.0159473,0.018507175
Rgs20,,,,,,,,,,
Gm16041,,,,,,,,,,
Atp6v1h,-0.20236893,0.08335368388134767,-2.211829,-0.20236893,0.4006558848992667,-1.1012582,-0.20236893,0.5544946320117452,-0.9037047,0.005696228
Oprk1,,,,,,,,,,
Npbwr1,,,,,,,,,,
Rb1cc1,-0.13904463,0.22368381764041062,-1.70704,-0.13904463,0.5860810081563759,-0.75980073,-0.13904463,0.6984715451416125,-0.61868924,-0.015384383
4732440D04Rik,-0.6135605,0.7569827925948895,-0.80041754,-0.6135605,0.21699848787404705,-1.5423652,-0.6135605,0.42841467032582026,-1.1896638,-0.0158731
Alkal1,,,,,,,,,,
St18,,,,,,,,,,
Pcmtd1,0.4968441,0.5253242394059023,1.1324506,0.4968441,0.02557219994038079,2.619679,0.4968441,0.08506742175346528,2.2215521,0.04776469
Gm26901,2.089385,0.9983985849310469,0.24225537,2.089385,0.1325240934335936,1.8489476,2.089385,0.19581901131884316,1.7762768,0.008389595
Gm30414,,,,,,,,,,
Sntg1,,,,,,,,,,
Rrs1,0.05325681,0.6827415910248672,-0.9010865,0.05325681,0.8447868653439047,0.29683438,0.05325681,0.8864126207955595,0.2474607,-0.014260729
Adhfe1,,,,,,,,,,
3110035E14Rik,,,,,,,,,,
Gm29520,,,,,,,,,,
Mybl1,-23.368557,0.8892338650594199,-0.6189968,-23.368557,6.485611087155395e-06,-4.9032598,-23.368557,0.0319773958792836,-2.6585505,-0.0008147544
Vcpip1,-0.48291373,0.05790152311312577,-2.3732724,-0.48291373,0.07149686070178413,-2.1669347,-0.48291373,0.21136529313417543,-1.7287416,-0.0043156897
1700034P13Rik,-19.989433,0.9983985849310469,-0.06877742,-19.989433,0.17627841510489342,-1.6728454,-19.989433,0.5537733862613469,-0.90701777,-6.775546e-05
Sgk3,0.6524638,0.8633403748532019,0.6545589,0.6524638,0.1085110884594634,1.9583148,0.6524638,0.22796842379004645,1.678533,-0.01932813
Mcmdc2,-0.19189695,0.9983985849310469,-0.013719381,-0.19189695,0.9388100883270141,-0.12314526,-0.19189695,0.9583093815380522,-0.09742585,-0.0027515367
