gene_names,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score,logreg_score
Xkr4,,,,,,,,,,
Gm1992,,,,,,,,,,
Gm37381,,,,,,,,,,
Rp1,,,,,,,,,,
Sox17,,,,,,,,,,
Gm37323,,,,,,,,,,
Mrpl15,0.44939983,0.48013860837035843,1.8054179,0.44939983,0.11032647255419098,2.125177,0.44939983,0.582302552408996,1.6105828,0.014052781
Lypla1,0.5633675,0.15579665668908663,2.3968189,0.5633675,0.05425870252284478,2.5027907,0.5633675,0.42705537735072135,1.8730245,-0.00096679525
Gm37988,,,,,,,,,,
Tcea1,0.45161733,0.5569685633311849,1.707858,0.45161733,0.13996895002848964,1.9827845,0.45161733,0.6317437632026321,1.5196017,0.015387443
Rgs20,,,,,,,,,,
Gm16041,,,,,,,,,,
Atp6v1h,0.25422233,0.9998110483803142,0.66580164,0.25422233,0.599367049751655,0.82534844,0.25422233,0.9013234251853895,0.6095954,-7.346778e-05
Oprk1,,,,,,,,,,
Npbwr1,,,,,,,,,,
Rb1cc1,-0.24718614,0.9998110483803142,-0.43320182,-0.24718614,0.6059799560757418,-0.81262344,-0.24718614,0.9013234251853895,-0.55207306,0.0022357812
4732440D04Rik,-0.020735197,0.9998110483803142,0.035689924,-0.020735197,0.9873381468625608,-0.03016796,-0.020735197,0.9945360356884365,-0.021462929,0.0024929706
Alkal1,,,,,,,,,,
St18,,,,,,,,,,
Pcmtd1,-0.30920857,0.9998110483803142,-0.7413211,-0.30920857,0.5570236213557763,-0.91318184,-0.30920857,0.9013234251853895,-0.6362931,-0.008231083
Gm26901,-22.587393,0.9998110483803142,-0.16110812,-22.587393,0.0016110773474819217,-3.7283912,-22.587393,0.8915090979874234,-0.88787997,-0.00073068315
Gm30414,,,,,,,,,,
Sntg1,,,,,,,,,,
Rrs1,0.10504362,0.9998110483803142,0.23103352,0.10504362,0.8429714588102258,0.34052593,0.10504362,0.9282378043391347,0.24927235,0.00039269277
Adhfe1,,,,,,,,,,
3110035E14Rik,,,,,,,,,,
Gm29520,,,,,,,,,,
Mybl1,-0.52675074,0.9998110483803142,-0.083351076,-0.52675074,0.8055461479189254,-0.4202715,-0.52675074,0.9214688665716306,-0.2726237,-0.00096562196
Vcpip1,0.925802,0.3758655282951998,1.9462756,0.925802,0.05704165167081605,2.4804332,0.925802,0.3739506963042823,1.9814302,0.01691197
1700034P13Rik,-19.697058,0.9998110483803142,-0.030207772,-19.697058,0.21687780956340277,-1.6726325,-19.697058,0.9013234251853895,-0.3983211,-0.00022645644
Sgk3,-1.585083,0.9998110483803142,-0.70585495,-1.585083,0.014905770315167528,-3.0486493,-1.585083,0.6317437632026321,-1.5219457,-0.0030940545
Mcmdc2,-21.28156,0.9998110483803142,-0.050346285,-21.28156,0.08834822035254283,-2.2226367,-21.28156,0.9013234251853895,-0.52929926,-0.0016119035
