gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
mt-Cytb,32065.3146659071,-0.555248065829667,0.201923971223497,-2.74978776648116,0.00596338751424156,0.0177411827702014
mt-Nd6,4682.3705175634,-0.661776721238823,0.190091229951719,-3.48136377152648,4.98867471585261e-4,0.00199476210558212
mt-Nd5,7476.45467890995,-0.919785475193919,0.220617168508149,-4.1691473125762,3.05741335142162e-5,1.63197158372915e-4
mt-Nd4,20297.7224821947,-0.720996986227507,0.143548820028304,-5.02266048641393,5.09605830665814e-7,3.86605410343603e-6
mt-Nd4l,838.736402999122,-1.05840311625014,0.267581826577962,-3.95543722003022,7.63948083323827e-5,3.7187251591878e-4
mt-Nd3,3326.50284466576,-0.390998436786686,0.232421437922558,-1.68228215211785,0.0925141403520525,0.172691700337036
mt-Co3,90918.8310591927,-0.487174904528536,0.137957476259454,-3.53134108957106,4.13458212020113e-4,0.00169082910888999
mt-Atp6,62800.5024439065,-0.628332276080043,0.164420678793817,-3.82149180194038,1.32646824327433e-4,6.09360988692445e-4
mt-Atp8,4718.98042412754,-0.641304708784045,0.25792001767432,-2.48644798711914,0.0129025428971652,0.0342676300284378
mt-Co2,55105.4703661045,-0.349484701227917,0.15785765718949,-2.21392302058811,0.0268340748391011,0.0629965577577675
mt-Co1,68415.4048654321,-0.148372498809748,0.177242715149301,-0.837114793038266,0.402528045993954,0.535290127222221
mt-Nd2,12056.7781862621,-1.47411325080733,0.197926197900776,-7.44779249256498,9.49149513418423e-14,1.69869013147324e-12
mt-Nd1,38601.7605496439,-0.7149868694883,0.191117991992594,-3.74107566762217,1.83234339117365e-4,8.17113047066097e-4
Gm15190,0.342688672138476,0.189574508986053,0.448717947245699,0.422480335697938,0.672674450923518,NA
Arrb2,668.997315404761,-0.62684018639258,0.269934491938508,-2.32219373630612,0.0202225061153262,0.0498342434290535
Usp22,336.61270024423,-1.08772404565838,0.187526936440189,-5.80036162434354,6.61720600568898e-9,6.86484377645402e-8
Gm29257,23.6467686538237,-0.976464279812244,0.510285621911258,-1.91356416462398,0.0556758675711909,0.114382082447921
Gm17908,0,NA,NA,NA,NA,NA
Gm17918,0.0380498173786147,0,0.448717947245699,0,1,NA
Odf2l,120.74869093732,-0.0716929397962136,0.370938037992786,-0.193274704810963,0.846743835456689,0.903314507448906
Gm33778,0,NA,NA,NA,NA,NA
Mymx,0.131854083945354,0,0.448717947245699,0,1,NA
Wsb2,198.469776549867,-0.255240438088361,0.349852230861431,-0.729566415683245,0.465655257044704,0.593878150435624
Orai3,166.917998608981,0.500830333687212,0.346442932443707,1.44563588050275,0.148279357298763,0.250968223651854
Mpeg1,55.4609839371828,2.68253858519053,0.622727266555026,4.30772623789309,1.64941353893969e-5,9.33765749697693e-5
Tm9sf3,2135.84676739228,0.496503817658269,0.121290483619512,4.09351008291632,4.24891590857168e-5,2.18985577610323e-4
Ivd,284.455811501188,-2.30662604178367,0.443172078840685,-5.20480903900283,1.94196197784132e-7,1.58717143766538e-6
Wdr81,121.608775638435,0.0303303282564179,0.328640866126296,0.0922901908515603,0.926467481675386,0.957438435197138
Alas1,224.734386462151,0.913053548149373,0.28520100359882,3.20143876293551,0.00136743137099945,0.00486089226058454
Cyp2d11,0.121889199336314,0,0.448717947245699,0,1,NA
D10Wsu102e,3396.71974346816,-0.825052941521994,0.298029248797094,-2.7683623162896702,0.00563387847291319,0.0168886518306971
Arhgap10,146.424941166875,0.769729063611047,0.253592102208003,3.03530376896239,0.00240293533180667,0.00802085204517388
Aldh1l2,13.7271658528351,-2.38458297821355,0.775009992872539,-3.07684158932609,0.00209206447364465,0.00708386268508831
Acss1,322.491899087607,-0.808318393164336,0.185101211991633,-4.3668995165784,1.26022667992323e-5,7.3345214798444e-5
Tacc1,1248.32743701286,-0.567312712613964,0.243324718740205,-2.33150464758032,0.0197267652912611,0.0488260540215493
Srp68,716.885577647423,0.628851806754379,0.180881055902986,3.47660402364998,5.07807194790781e-4,0.00202524048677172
