gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
mt-Cytb,32065.3146659071,-1.0020412875171,0.201920017857996,-4.96256536695539,6.95681419617024e-7,4.30126976443286e-6
mt-Nd6,4682.3705175634,-0.127788607387786,0.189856797709005,-0.673078914896945,0.500897087278149,0.678917100502845
mt-Nd5,7476.45467890995,-0.0917808526832737,0.220439813160569,-0.416353340929483,0.67715146577305,0.818720955685848
mt-Nd4,20297.7224821947,-0.776416130552761,0.143501142051663,-5.41052230980321,6.2841193446968e-8,4.47240985348582e-7
mt-Nd4l,838.736402999122,-0.612737753886872,0.26645846070894,-2.29956201149185,0.0214730463791572,0.0554449861462128
mt-Nd3,3326.50284466576,0.155120460350875,0.231912193958439,0.668875826247729,0.503574691839529,0.681453908371194
mt-Co3,90918.8310591927,-0.325111461052154,0.13794654010291801,-2.35679315196741,0.0184335115743145,0.0484700172168649
mt-Atp6,62800.5024439065,-0.33351139820654,0.164396140452921,-2.02870576698271,0.0424882681607595,0.0998994180476146
mt-Atp8,4718.98042412754,-0.272032579176763,0.257700952310281,-1.05561340281438,0.291144875049534,0.465647732862183
mt-Co2,55105.4703661045,0.47961878313349,0.15781987858715,3.03902643587853,0.00237344026359835,0.00787576037234067
mt-Co1,68415.4048654321,0.320295956904783,0.17722760369106,1.80725773092953,0.0707221032967168,0.153361216561616
mt-Nd2,12056.7781862621,0.0920900254389336,0.197682889527526,0.465847224608231,0.641324859445479,0.791773319667759
mt-Nd1,38601.7605496439,0.528212270151824,0.191047822649902,2.76481701191529,0.00569547356804455,0.0171982960777917
Gm15190,0.342688672138476,0,0.448717947245699,0,1,NA
Arrb2,668.997315404761,-2.02074086029357,0.272095748549037,-7.42658005892875,1.11441456347273e-13,1.41903239972318e-12
Usp22,336.61270024423,-0.10988799344982,0.182723957373654,-0.601387990000177,0.547581596034384,0.71869021957012
Gm29257,23.6467686538237,0.540063687172687,0.482969409725487,1.11821510078589,0.263475136359846,0.432996175528375
Gm17908,0,NA,NA,NA,NA,NA
Gm17918,0.0380498173786147,-0.101893338892826,0.448717947245699,-0.227076584563339,0.820364191293606,NA
Odf2l,120.74869093732,1.5541841575292,0.375870224989793,4.13489564801628,3.55115960580461e-5,1.68869822649483e-4
Gm33778,0,NA,NA,NA,NA,NA
Mymx,0.131854083945354,0,0.448717947245699,0,1,NA
Wsb2,198.469776549867,-1.13227497531392,0.354789770593978,-3.19139690363197,0.0014158663111299,0.00491628322817384
Orai3,166.917998608981,-0.177945310850397,0.34923254207154,-0.509532444470611,0.610379062649777,0.768198120676371
Mpeg1,55.4609839371828,0.408662145846631,0.819953288987009,0.498396861547445,0.618204348428618,0.773635373535262
Tm9sf3,2135.84676739228,0.391716946304987,0.122248527578589,3.20426719293748,0.00135406749559291,0.0047249858337755
Ivd,284.455811501188,-1.15963732115469,0.442141989467495,-2.62277130148016,0.00872177963815061,0.0251552607336051
Wdr81,121.608775638435,-1.06033327289838,0.345540219211818,-3.06862476187872,0.00215046513820018,0.00718947518524418
Alas1,224.734386462151,1.13628675737137,0.285742770025386,3.97660720259143,6.99054923686154e-5,3.14472433081481e-4
Cyp2d11,0.121889199336314,0,0.448717947245699,0,1,NA
D10Wsu102e,3396.71974346816,0.0127683298205979,0.297983105938745,0.0428491735475188,0.965821765137388,0.99737685792203
Arhgap10,146.424941166875,0.0284294768249842,0.26756615472815,0.106252141097101,0.915382302431666,0.969038540247417
Aldh1l2,13.7271658528351,0.196541804999207,0.737780227663893,0.266396140245635,0.789934137503152,0.892780795694312
Acss1,322.491899087607,-2.42666592304997,0.201749364686855,-12.0281217579868,2.52847501955934e-33,1.30753861103206e-31
Tacc1,1248.32743701286,-1.66643024656734,0.246566932400903,-6.75853096090686,1.39397864598143e-11,1.4452592828661e-10
Srp68,716.885577647423,0.824276488496615,0.181187212192015,4.54930830120106,5.38225396611198e-6,2.91898378983174e-5
Tatdn3,127.418607472766,0.424627148578659,0.371767864450078,1.14218357524465,0.253377721702377,0.421192360058605
Kif9,10.7689934929382,0.649885586363591,0.86627173761743,0.750209845412963,0.453128330081986,0.636072096051524
Wfdc11,0.149848385443478,-0.278001941336651,0.448717947245699,-0.619547185582995,0.535555947265889,NA
Rfc5,1393.99418525734,0.740394993326721,0.251453152460824,2.94446494737056,0.00323513590147217,0.0104381125918516
Gm19195,11.0975968247349,-1.43076909538733,0.798889295699896,-1.79094788613215,0.0733016582406355,0.15764098192155
Wfdc13,0.631277921909808,-0.505455447755914,0.599717672499279,-0.842822332797809,0.399327815873286,NA
Atp11a,176.98479209695,1.16342706898664,0.402343764638221,2.89162445460729,0.0038325576379216,0.012147806871088
