gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
mt-Cytb,32065.3146659071,-0.571126938005963,0.201924440999593,-2.82841906199515,0.00467785280954375,0.0142102618377003
mt-Nd6,4682.3705175634,-0.445349659624883,0.189985456224585,-2.3441250108030798,0.019071777818202,0.048002894369742
mt-Nd5,7476.45467890995,-0.8439430525594,0.220595604325776,-3.82574736762688,1.30375941790772e-4,5.87141310271544e-4
mt-Nd4,20297.7224821947,-0.69885678252808,0.143544589773622,-4.86856929704017,1.12409104851192e-6,7.80220508799194e-6
mt-Nd4l,838.736402999122,-1.14015643309252,0.267678281928105,-4.25942823930238,2.04950482511638e-5,1.11144133026384e-4
mt-Nd3,3326.50284466576,-0.0289419404106336,0.232218348717196,-0.1246324442944,0.900814541818551,0.94473836535962
mt-Co3,90918.8310591927,-0.507082553361543,0.137957719743571,-3.67563739313814,2.37256312284034e-4,0.00100808079085428
mt-Atp6,62800.5024439065,-0.562101562343684,0.164417328651315,-3.41874890532829,6.29097505059231e-4,0.00242331684051249
mt-Atp8,4718.98042412754,-0.478395699816689,0.257858799039124,-1.8552622660129,0.0635587838609339,0.131541220401844
mt-Co2,55105.4703661045,-0.325116943601708,0.157855680771716,-2.05958342463378,0.039438382160809,0.0885235238244476
mt-Co1,68415.4048654321,-0.297019678810647,0.177247521939341,-1.6757338864929,0.0937903291789683,0.18110944301337
mt-Nd2,12056.7781862621,-1.2343143508556,0.197869428187844,-6.23802455063358,4.4313112355369e-10,5.1316386748094e-9
mt-Nd1,38601.7605496439,-0.538667989150948,0.191105241078995,-2.81869814825375,0.00482188393153602,0.0145826704672704
Gm15190,0.342688672138476,0,0.448717947245699,0,1,NA
Arrb2,668.997315404761,-0.971651527741269,0.270598161078977,-3.59075436383945,3.29722270237306e-4,0.00136099015464577
Usp22,336.61270024423,-1.10316108068262,0.187925659020054,-5.87019934603447,4.3527145099368e-9,4.38900953518951e-8
Gm29257,23.6467686538237,-1.45379833592423,0.525355384279484,-2.76726646271664,0.00565285304156565,0.0167634561132714
Gm17908,0,NA,NA,NA,NA,NA
Gm17918,0.0380498173786147,0,0.448717947245699,0,1,NA
Odf2l,120.74869093732,0.246563217692072,0.368360849518252,0.669352397287961,0.503270709807525,0.64519352423495
Gm33778,0,NA,NA,NA,NA,NA
Mymx,0.131854083945354,0,0.448717947245699,0,1,NA
Wsb2,198.469776549867,-0.605969655395324,0.351625049505236,-1.72334040549151,0.0848269849728771,0.166502408282099
Orai3,166.917998608981,0.191500353249084,0.347950408264171,0.550366801419853,0.58206781437216,0.712900973038151
Mpeg1,55.4609839371828,4.56319195491745,0.605758539060298,7.53302126288842,4.95795341691548e-14,8.80724586845976e-13
Tm9sf3,2135.84676739228,0.668982152004458,0.121071017880671,5.52553504310844,3.28483001718192e-8,2.90020822230907e-7
Ivd,284.455811501188,-2.25415332889099,0.442328868495861,-5.09610267255727,3.46717134533605e-7,2.62044315799125e-6
Wdr81,121.608775638435,-0.248647694212714,0.331268526012834,-0.750592569736254,0.452897894211171,0.599785683702228
Alas1,224.734386462151,0.702899452867197,0.284982047191678,2.46646923830408,0.0136452448380221,0.0362150255211691
Cyp2d11,0.121889199336314,0.276747339376763,0.448717947245699,0.616751215491784,0.537398834252288,NA
D10Wsu102e,3396.71974346816,-0.350854049824241,0.29788013355119,-1.17783635196319,0.238861853292725,0.376828348956682
Arhgap10,146.424941166875,0.254496168556439,0.257720337923455,0.987489658778992,0.323402650039473,0.471851663409992
Aldh1l2,13.7271658528351,-1.38440693723133,0.754937566843294,-1.8338032150395,0.0666832103305626,0.136827979970643
Acss1,322.491899087607,-1.12502058997198,0.187075353353019,-6.01372960044085,1.81302835042054e-9,1.93702145422875e-8
Tacc1,1248.32743701286,-0.719979154671055,0.24344524078352,-2.95745832760512,0.00310186673775448,0.00992706812269004
Srp68,716.885577647423,0.490433223331112,0.181264442646979,2.70562287986207,0.00681764198903408,0.0197441911426258
Tatdn3,127.418607472766,0.212123734928342,0.36957608534715,0.573964992158759,0.565991491267859,0.699138248709731
Kif9,10.7689934929382,0.222502363553637,0.876271431450194,0.253919454141515,0.799557785011079,0.877020761539616
Wfdc11,0.149848385443478,-0.0751490356652077,0.448717947245699,-0.167474994317665,0.86699632128764,NA
Rfc5,1393.99418525734,2.59000813757755,0.251079590827543,10.3154865317449,5.99767549519108e-25,2.11473115462191e-23
Gm19195,11.0975968247349,-2.2633459754083,0.801063399003443,-2.82542677424033,0.00472176790725683,0.0143229975540543
Wfdc13,0.631277921909808,-0.138967597829569,0.594684454105206,-0.233682916831359,0.815231150996001,NA
Atp11a,176.98479209695,-0.727562612743516,0.401315281208246,-1.81294519997602,0.0698402738388954,0.142109244723915
Sema6b,4.37958017145893,-0.0432472369939807,0.837632842421137,-0.051630302447283,0.958823273671707,0.979278650068231
Spint4,0,NA,NA,NA,NA,NA
Hsd3b7,18.5091717609509,0.120466242061745,0.616110216635088,0.195527096953003,0.844980326738243,0.908715667589052
Pgm2l1,479.703267062789,0.45760681987762,0.229920179391418,1.9902855899333,0.0465594844787727,0.101683422624209
Vipr1,59.4733701378222,-2.60256226526538,0.760844013806935,-3.42062527671511,6.24773528869176e-4,0.00240779694494554
Spint5,0,NA,NA,NA,NA,NA
Nexn,8.97240375798842,-2.49884956683762,0.825940012547936,-3.02546132754719,0.00248254149794638,0.00817086491007552
Gm18995,0,NA,NA,NA,NA,NA
Wfdc3,1.35858049738151,-0.319599625816129,0.838924178823446,-0.380963660225354,0.703230213758438,NA
Tpi-rs11,0.111865125037303,0,0.448717947245699,0,1,NA
Rasal3,1569.22654012045,-1.80249293904349,0.226697807002986,-7.95108238087081,1.8488894188265e-15,3.66299997115809e-14
Ccnd2,4288.87663074234,-1.99457326519686,0.311811208474903,-6.39673369970407,1.58735809522921e-10,1.94985860832331e-9
Rps13-ps5,2.24314074127061,0.536487839363457,0.927740367976499,0.578273682898584,0.563079359234783,NA
Dnajc11,913.722564363601,-0.718894543224155,0.192038447701335,-3.74349278401898,1.8147981662312e-4,7.90674674772469e-4
E2f4,1096.18354587763,0.971827257377352,0.157458074502598,6.17197473325713,6.74422803417974e-10,7.62990455010286e-9
Ighe,11.4393481199626,0.0209657055952826,0.463583770774379,0.0452252794791782,0.963927744750866,0.981728144803661
Bahd1,101.398177408476,-0.781870919406276,0.339559142053,-2.30260600459474,0.0213010210114352,0.0526957369316076
Gsg1l,6.10870772535349,-0.659864859096204,0.828770952985917,-0.796196894592922,0.425917602255128,0.574684259592939
