gene_names,CD25KO,CD25WT,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.4982174336910248,0.49257707595825195,-0.020829135552048683,0.9991730926250896,0.11335784196853638,-0.020829135552048683,1.0,-0.08034451305866241,-0.020829135552048683,1.0,-0.08656255155801773
Lypla1,0.6066992878913879,0.4610822796821594,-0.5102996826171875,0.9991730926250896,-1.580849051475525,-0.5102996826171875,0.8813776687193907,-1.9851973056793213,-0.5102996826171875,0.8074596870759628,-2.134549856185913
Tcea1,0.6146962642669678,0.447662353515625,-0.5885682106018066,0.9991730926250896,-2.2388174533843994,-0.5885682106018066,0.8813776687193907,-2.3291752338409424,-0.5885682106018066,0.6528782180496489,-2.501692771911621
Atp6v1h,0.20234939455986023,0.2312423437833786,0.21415160596370697,0.9991730926250896,0.5630927681922913,0.21415160596370697,1.0,0.5359755158424377,0.21415160596370697,0.9845043952020605,0.571600079536438
Rb1cc1,0.21304161846637726,0.2616859972476959,0.3331778347492218,0.9991730926250896,0.5692535042762756,0.3331778347492218,0.9424009279471056,0.8337068557739258,0.3331778347492218,0.8756610158509291,0.8819910287857056
4732440D04Rik,0.02767861634492874,0.05335737764835358,0.9655643701553345,0.9991730926250896,0.6641291379928589,0.9655643701553345,0.8813776687193907,1.0556731224060059,0.9655643701553345,0.8243102492827442,1.1123658418655396
Pcmtd1,0.21571828424930573,0.2999873757362366,0.5391498804092407,0.9991730926250896,1.1939538717269897,0.5391498804092407,0.8813776687193907,1.4852807521820068,0.5391498804092407,0.8243102492827442,1.5674856901168823
Gm26901,0.0076047154143452644,0.005392683669924736,-0.4974881112575531,0.9991730926250896,0.21192988753318787,-0.4974881112575531,1.0,-0.237273707985878,-0.4974881112575531,1.0,-0.2578301727771759
Rrs1,0.1759236603975296,0.14419519901275635,-0.31042367219924927,0.9991730926250896,-0.11951859295368195,-0.31042367219924927,0.9913078713442195,-0.6740075945854187,-0.31042367219924927,0.9299180752158295,-0.7303387522697449
Mybl1,0.0,0.0,0.0,0.9991730926250896,0.2476622462272644,0.0,1.0,0.0,0.0,1.0,0.0
Vcpip1,0.16410784423351288,0.14624743163585663,-0.1794496327638626,0.9991730926250896,-0.17373321950435638,-0.1794496327638626,1.0,-0.3691510260105133,-0.1794496327638626,1.0,-0.39583820104599
1700034P13Rik,0.0065216743387281895,0.0,-22.641517639160156,0.9991730926250896,0.10719709098339081,-22.641517639160156,0.8813776687193907,-1.0,-22.641517639160156,0.8243102492827442,-1.1396712064743042
Sgk3,0.04871133714914322,0.069576695561409,0.5295459032058716,0.9991730926250896,0.3043411672115326,0.5295459032058716,0.9929370485558989,0.6694350838661194,0.5295459032058716,0.9398738410616863,0.7014477849006653
Mcmdc2,0.008150216192007065,0.006050725933164358,-0.4312463402748108,0.9991730926250896,0.21192988753318787,-0.4312463402748108,1.0,-0.20683148503303528,-0.4312463402748108,1.0,-0.224120631814003
Snhg6,0.5450646877288818,0.45795485377311707,-0.3192887306213379,0.9991730926250896,-0.8809875845909119,-0.3192887306213379,0.8813776687193907,-1.068358302116394,-0.3192887306213379,0.8243102492827442,-1.1465493440628052
Cops5,0.3448130488395691,0.4257749915122986,0.3664197027683258,0.9991730926250896,1.0879888534545898,0.3664197027683258,0.8813776687193907,1.175066590309143,0.3664197027683258,0.8243102492827442,1.2495841979980469
Cspp1,0.13233157992362976,0.13395532965660095,0.01879185251891613,0.9991730926250896,0.15155450999736786,0.01879185251891613,1.0,0.037063781172037125,0.01879185251891613,1.0,0.0395672582089901
Arfgef1,0.13898146152496338,0.1519394963979721,0.13817816972732544,0.9991730926250896,0.41893115639686584,0.13817816972732544,1.0,0.28129205107688904,0.13817816972732544,1.0,0.3014220595359802
Prex2,0.0,0.0,0.0,0.9991730926250896,0.2476622462272644,0.0,1.0,0.0,0.0,1.0,0.0
A830018L16Rik,0.0,0.005392683669924736,22.366464614868164,0.9991730926250896,0.35362717509269714,22.366464614868164,0.8813776687193907,1.0,22.366464614868164,0.8243102492827442,1.0
Ncoa2,0.20754489302635193,0.18518610298633575,-0.18110375106334686,0.9991730926250896,-0.10226848721504211,-0.18110375106334686,1.0,-0.40437301993370056,-0.18110375106334686,1.0,-0.4347531795501709
Tram1,1.0447217226028442,0.9060630202293396,-0.3214628994464874,0.9991730926250896,-1.336883306503296,-0.3214628994464874,0.8813776687193907,-1.5977694988250732,-0.3214628994464874,0.8243102492827442,-1.705501675605774
Lactb2,0.185989648103714,0.1692102700471878,-0.1488669365644455,0.9991730926250896,0.05298247188329697,-0.1488669365644455,1.0,-0.33411169052124023,-0.1488669365644455,1.0,-0.3606041669845581
Gm9947,0.0,0.007783722598105669,22.897647857666016,0.9991730926250896,0.35362717509269714,22.897647857666016,0.8813776687193907,1.0,22.897647857666016,0.8243102492827442,1.0
Msc,0.01583341881632805,0.017718365415930748,0.1636362075805664,0.9991730926250896,0.28216245770454407,0.1636362075805664,1.0,0.12473523616790771,0.1636362075805664,1.0,0.13338865339756012
Terf1,0.14889682829380035,0.1268366277217865,-0.24762022495269775,0.9991730926250896,-0.15648311376571655,-0.24762022495269775,1.0,-0.4831545352935791,-0.24762022495269775,1.0,-0.5192931890487671
Rpl7,3.2937095165252686,3.2894115447998047,-0.006440557539463043,0.9991730926250896,0.27476954460144043,-0.006440557539463043,1.0,-0.11894559115171432,-0.006440557539463043,1.0,-0.12557993829250336
Rdh10,0.007155948784202337,0.02981770783662796,2.0753514766693115,0.9991730926250896,0.5359854698181152,2.0753514766693115,0.8813776687193907,1.3721920251846313,2.0753514766693115,0.8243102492827442,1.4028267860412598
Stau2,0.0,0.0,0.0,0.9991730926250896,0.2476622462272644,0.0,1.0,0.0,0.0,1.0,0.0
Ube2w,0.10265824943780899,0.13900399208068848,0.4640226662158966,0.9991730926250896,0.4152347147464752,0.4640226662158966,0.950635151332023,0.8182377219200134,0.4640226662158966,0.8822852920400973,0.8588818907737732
Eloc,0.7355048656463623,0.7756410241127014,0.1092178001999855,0.9991730926250896,0.48916372656822205,0.1092178001999855,1.0,0.4633500874042511,0.1092178001999855,1.0,0.49352192878723145
D030040B21Rik,0.008707322180271149,0.0,-23.060083389282227,0.9991730926250896,0.10719709098339081,-23.060083389282227,0.8813776687193907,-1.0,-23.060083389282227,0.8243102492827442,-1.1396712064743042
Tmem70,0.14318948984146118,0.14168940484523773,-0.01630152016878128,0.9991730926250896,0.20330482721328735,-0.01630152016878128,1.0,-0.034154124557971954,-0.01630152016878128,1.0,-0.036676548421382904
Ly96,0.041659098118543625,0.05565093830227852,0.42794930934906006,0.9991730926250896,0.3979845941066742,0.42794930934906006,1.0,0.5180655121803284,0.42794930934906006,0.9935723794882826,0.548284113407135
Mcm3,0.19358737766742706,0.15041384100914001,-0.3960829973220825,0.9991730926250896,-0.4817708432674408,-0.3960829973220825,0.9267119198017707,-0.8871544599533081,-0.3960829973220825,0.8432281295002443,-0.9557857513427734
Paqr8,0.0,0.0,0.0,0.9991730926250896,0.2476622462272644,0.0,1.0,0.0,0.0,1.0,0.0
Tram2,0.0430598109960556,0.006484239362180233,-2.7578251361846924,0.9991730926250896,-0.2106977254152298,-2.7578251361846924,0.8813776687193907,-1.615443468093872,-2.7578251361846924,0.8243102492827442,-1.818917155265808
Tmem14a,0.03786689415574074,0.013503095135092735,-1.5052969455718994,0.9991730926250896,-0.23287643492221832,-1.5052969455718994,0.8813776687193907,-1.2712808847427368,-1.5052969455718994,0.8243102492827442,-1.3979175090789795
Khdc1a,0.017515910789370537,0.009214879013597965,-0.9326301217079163,0.9991730926250896,0.21192988753318787,-0.9326301217079163,1.0,-0.4194146394729614,-0.9326301217079163,1.0,-0.4632258415222168
Kcnq5,0.0,0.0,0.0,0.9991730926250896,0.2476622462272644,0.0,1.0,0.0,0.0,1.0,0.0
Gm26580,0.0,0.01028461754322052,23.301410675048828,0.9991730926250896,0.35362717509269714,23.301410675048828,0.8813776687193907,1.0,23.301410675048828,0.8243102492827442,1.0
Ogfrl1,0.08124691992998123,0.06939857453107834,-0.23606106638908386,0.9991730926250896,0.006160752382129431,-0.23606106638908386,1.0,-0.30656033754348755,-0.23606106638908386,1.0,-0.3304930031299591
Smap1,0.6641039252281189,0.6939062476158142,0.08724378794431686,0.9991730926250896,0.7405224442481995,0.08724378794431686,1.0,0.36555710434913635,0.08724378794431686,1.0,0.3900947570800781
Sdhaf4,0.3388669788837433,0.2631910443305969,-0.42193204164505005,0.9991730926250896,-0.8218443989753723,-0.42193204164505005,0.8813776687193907,-1.235749363899231,-0.42193204164505005,0.8243102492827442,-1.3331547975540161
Lmbrd1,0.1381181925535202,0.15929089486598969,0.22141142189502716,0.9991730926250896,0.34376999735832214,0.22141142189502716,1.0,0.47971367835998535,0.22141142189502716,1.0,0.5085471272468567
Phf3,0.32975733280181885,0.39272692799568176,0.30027368664741516,0.9991730926250896,0.9549165964126587,0.30027368664741516,0.9116220537838863,0.9165194630622864,0.30027368664741516,0.831744663557142,0.9780520796775818
Ptp4a1,0.2396600842475891,0.17892205715179443,-0.4669986069202423,0.9991730926250896,-0.8662017583847046,-0.4669986069202423,0.8813776687193907,-1.0883430242538452,-0.4669986069202423,0.8243102492827442,-1.1676125526428223
Prim2,0.038698337972164154,0.0138530433177948,-1.50006902217865,0.9991730926250896,-0.23534074425697327,-1.50006902217865,0.8813776687193907,-1.2629752159118652,-1.50006902217865,0.8243102492827442,-1.3892658948898315
Rab23,0.007138051558285952,0.022461095824837685,1.6649065017700195,0.9991730926250896,0.42878836393356323,1.6649065017700195,0.8813776687193907,1.0214438438415527,1.6649065017700195,0.8243102492827442,1.0491366386413574
Bag2,0.0075257448479533195,0.01366233266890049,0.8647319078445435,0.9991730926250896,0.3215912878513336,0.8647319078445435,1.0,0.4989257752895355,0.8647319078445435,1.0,0.5219109654426575
Zfp451,0.123539499938488,0.047169029712677,-1.4449336528778076,0.9991730926250896,-0.8045942783355713,-1.4449336528778076,0.8813776687193907,-1.9286959171295166,-1.4449336528778076,0.8075719735893271,-2.1225192546844482
Bend6,0.0,0.0,0.0,0.9991730926250896,0.2476622462272644,0.0,1.0,0.0,0.0,1.0,0.0
Dst,0.0,0.0,0.0,0.9991730926250896,0.2476622462272644,0.0,1.0,0.0,0.0,1.0,0.0
Gm37233,0.0,0.006113761104643345,22.54804229736328,0.9991730926250896,0.35362717509269714,22.54804229736328,0.8813776687193907,1.0,22.54804229736328,0.8243102492827442,1.0
Ccdc115,0.29867175221443176,0.2594616711139679,-0.2326369732618332,0.9991730926250896,-0.44727063179016113,-0.2326369732618332,0.9966752816761314,-0.6549505591392517,-0.2326369732618332,0.9392156568811978,-0.7029888033866882
Imp4,0.3814810812473297,0.26158514618873596,-0.6354440450668335,0.9991730926250896,-1.6227421760559082,-0.6354440450668335,0.8813776687193907,-1.9110081195831299,-0.6354440450668335,0.8119762575012515,-2.0531272888183594
Ptpn18,1.9299170970916748,2.100278377532959,0.28365185856819153,0.9991730926250896,2.3078179359436035,0.28365185856819153,0.8813776687193907,2.349905014038086,0.28365185856819153,0.6380548849649401,2.5203964710235596
4930568A12Rik,0.0,0.0,0.0,0.9991730926250896,0.2476622462272644,0.0,1.0,0.0,0.0,1.0,0.0
Arhgef4,0.007945431396365166,0.03280595690011978,2.063754081726074,0.9991730926250896,0.6357896327972412,2.063754081726074,0.8813776687193907,1.4918200969696045,2.063754081726074,0.8243102492827442,1.5324352979660034
Gm38336,0.0,0.0,0.0,0.9991730926250896,0.2476622462272644,0.0,1.0,0.0,0.0,1.0,0.0
Fam168b,0.16287070512771606,0.19893382489681244,0.3153594136238098,0.9991730926250896,0.7232723236083984,0.3153594136238098,0.9717945419052592,0.7437355518341064,0.3153594136238098,0.9064918777646708,0.7925752997398376
Plekhb2,0.25180110335350037,0.20474916696548462,-0.3336581587791443,0.9991730926250896,-0.5630927681922913,-0.3336581587791443,0.9288107610315497,-0.8775607347488403,-0.3336581587791443,0.8474283505495567,-0.9446739554405212
Hs6st1,0.008820919319987297,0.0,-23.07886505126953,0.9991730926250896,0.10719709098339081,-23.07886505126953,0.8813776687193907,-1.0,-23.07886505126953,0.8243102492827442,-1.1396712064743042
Uggt1,0.2203330546617508,0.2005189210176468,-0.15074127912521362,0.9991730926250896,0.11828644573688507,-0.15074127912521362,1.0,-0.36595991253852844,-0.15074127912521362,1.0,-0.3959903419017792
Neurl3,0.1326640397310257,0.17982469499111176,0.4737185835838318,0.9991730926250896,0.8785232901573181,0.4737185835838318,0.9275518576966393,0.8833679556846619,0.4737185835838318,0.8512593561036246,0.9344345331192017
Arid5a,0.11226856708526611,0.13625720143318176,0.29704082012176514,0.9991730926250896,0.538449764251709,0.29704082012176514,1.0,0.5455965399742126,0.29704082012176514,0.981189917235523,0.5815842747688293
4930403P22Rik,0.008282565511763096,0.007862666621804237,-0.07536233216524124,0.9991730926250896,0.21439418196678162,-0.07536233216524124,1.0,-0.03676788881421089,-0.07536233216524124,1.0,-0.03921753168106079
Kansl3,0.13458049297332764,0.14321734011173248,0.09611126780509949,0.9991730926250896,0.24396578967571259,0.09611126780509949,1.0,0.18974143266677856,0.09611126780509949,1.0,0.2025449424982071
Lman2l,0.03752206265926361,0.020913230255246162,-0.8553623557090759,0.9991730926250896,0.0012321504764258862,-0.8553623557090759,0.9728150675189506,-0.7341188192367554,-0.8553623557090759,0.9029705298006079,-0.8020852208137512
Cnnm4,0.014668438583612442,0.022217044606804848,0.6044133901596069,0.9991730926250896,0.28709107637405396,0.6044133901596069,1.0,0.4451620578765869,0.6044133901596069,1.0,0.4660587012767792
Cnnm3,0.021641189232468605,0.019488001242280006,-0.1527521163225174,0.9991730926250896,0.15525096654891968,-0.1527521163225174,1.0,-0.12893517315387726,-0.1527521163225174,1.0,-0.1380300670862198
Ankrd23,0.006494804285466671,0.0,-22.635541915893555,0.9991730926250896,0.10719709098339081,-22.635541915893555,0.8813776687193907,-1.0,-22.635541915893555,0.8243102492827442,-1.1396712064743042
Ankrd39,0.09697123616933823,0.12465990334749222,0.3827105760574341,0.9991730926250896,0.5101103186607361,0.3827105760574341,0.988620930872752,0.6912024021148682,0.3827105760574341,0.9299180752158295,0.7323698997497559
Cox5b,2.0746841430664062,2.083498954772949,0.014535210095345974,0.9991730926250896,-0.1823582649230957,0.014535210095345974,1.0,0.13863061368465424,0.014535210095345974,1.0,0.1488317847251892
Actr1b,0.18032896518707275,0.18850834667682648,0.07007861882448196,0.9991730926250896,0.2008405327796936,0.07007861882448196,1.0,0.16041120886802673,0.07007861882448196,1.0,0.1711236983537674
Zap70,0.8206049799919128,0.7379140257835388,-0.22055348753929138,0.9991730926250896,-0.2673766613006592,-0.22055348753929138,0.8972705385051714,-0.955475926399231,-0.22055348753929138,0.8243102492827442,-1.0258201360702515
Tmem131,0.037294402718544006,0.08570113033056259,1.2356311082839966,0.9991730926250896,0.8514159917831421,1.2356311082839966,0.8813776687193907,1.539913296699524,1.2356311082839966,0.8243102492827442,1.6039620637893677
Vwa3b,0.0,0.0,0.0,0.9991730926250896,0.2476622462272644,0.0,1.0,0.0,0.0,1.0,0.0
Inpp4a,0.1107122153043747,0.14144226908683777,0.3760315477848053,0.9991730926250896,0.6025215983390808,0.3760315477848053,0.9864111416892606,0.7047319412231445,0.3760315477848053,0.9262955805768526,0.7493650317192078
Coa5,0.3478289842605591,0.2884772717952728,-0.31499990820884705,0.9991730926250896,-0.6247003078460693,-0.31499990820884705,0.9006199158838659,-0.9487217664718628,-0.31499990820884705,0.8243102492827442,-1.0213786363601685
Unc50,0.3137180507183075,0.3474011719226837,0.17276741564273834,0.9991730926250896,0.5433783531188965,0.17276741564273834,1.0,0.5466974377632141,0.17276741564273834,0.981189917235523,0.5812268257141113
Mgat4a,0.025645891204476357,0.033638808876276016,0.39719298481941223,0.9991730926250896,0.25505515933036804,0.39719298481941223,1.0,0.3498001992702484,0.39719298481941223,1.0,0.3680328130722046
2010300C02Rik,0.013531336560845375,0.047671861946582794,1.8415863513946533,0.9991730926250896,0.6173073649406433,1.8415863513946533,0.8813776687193907,1.5599162578582764,1.8415863513946533,0.8243102492827442,1.5957202911376953
4930556I23Rik,0.0,0.0,0.0,0.9991730926250896,0.2476622462272644,0.0,1.0,0.0,0.0,1.0,0.0
Tsga10,0.01975094899535179,0.029019128531217575,0.5617949962615967,0.9991730926250896,0.3881273865699768,0.5617949962615967,1.0,0.4624614119529724,0.5617949962615967,1.0,0.49041739106178284
