wilcoxon,t-test,t-test_overestim_var
Tmsb4x,Tmsb4x,Tmsb4x
S100a11,S100a10,S100a10
S100a10,S100a11,S100a11
Sh3bgrl3,Sh3bgrl3,Sh3bgrl3
Crip1,H2-D1,Myl6
Myl6,Myl6,H2-D1
H2-D1,Cd52,S100a13
S100a13,S100a13,Cd52
B2m,B2m,B2m
Gmfg,Gmfg,Crip1
Cd52,Dap,Cd3d
Arpc3,Tmsb10,Gmfg
Tmsb10,Cd3d,Arpc3
Cd3d,Crip1,Tmsb10
Abracl,Abracl,Abracl
Lgals1,Arpc3,Dap
Ctsd,Tspo,Arpc5
Dap,Arpc5,Lsp1
Arpc5,Fxyd5,Tspo
Arhgdib,Cd3g,Cd3g
S100a6,Lsp1,Lgals1
Lsp1,Pglyrp1,Fxyd5
Cd3g,Ctsd,Rac2
Tspo,Rac2,Ctsd
Ptprcap,Eif1,Ptprcap
Calm1,Arhgdib,Ms4a4b
Ms4a4b,Ptprcap,Eif1
Eif1,Oaz1,H2-Q7
Fxyd5,H2-Q7,Oaz1
Rac2,Ms4a4b,Pglyrp1
H2-Q7,Ifi27l2a,S100a6
Coro1a,Serf2,Arhgdib
Ubl5,S100a6,Calm1
Ndufb7,Gm8369,Ifi27l2a
Cox17,Lgals1,Pfn1
Oaz1,Atp5e,Gm8369
Gm8369,Ndufb7,Serf2
Atp5e,Atp5h,Coro1a
Serf2,Coro1a,S100a4
S100a4,H2-K1,H2-K1
Ifi27l2a,Rap1b,Actr3
Actr3,Ubl5,Atp5e
Rap1b,S100a4,Ubl5
H2-K1,Pfn1,Ndufb7
Pglyrp1,Actr3,Atp5h
Atp5h,Calm1,Cyba
Pfn1,Cyba,Trac
Ptpn18,Cox17,Rap1b
Arl6ip5,Cxcr6,Laptm5
Ifi203,Laptm5,Cox17
Cyba,Trac,Arl6ip5
Tpt1,Arl6ip5,Cxcr6
Cenpa,Arpc1b,Arpc2
Sub1,Srgn,Sub1
Laptm5,Arpc2,Arpc1b
Prr13,Ifi203,Srgn
Trac,Sub1,Ifi203
Ndufa13,Prr13,Cox6c
Sec61b,Cox6c,Nkg7
Cox6c,Tmem50a,Ptpn18
Arpc2,H2-T23,Cd2
Atox1,Myl12a,Prr13
Psmb9,Cd2,Ly6a
Pomp,Ndufa13,Epsti1
Arpc1b,Ets1,Tmem50a
Atp5l,Ptpn18,Ets1
Ly6a,Ptms,Myl12a
Srgn,Epsti1,H2-T23
Lsm5,Nkg7,Sec61b
Gpsm3,Ly6a,Ptms
Cfl1,Sec61b,Ndufa13
Rsrp1,Tprgl,Rsrp1
H2-T23,Atox1,Trbc2
Cd2,Rsrp1,Cfl1
Ccdc12,Ndufa1,Pomp
Ets1,Samd9l,Atox1
Myl12a,Gpsm3,Clic1
Cdc42,Pomp,Tprgl
Tmem50a,Psmb9,Psmb9
Tma7,Trbc2,Elob
Epsti1,Zbp1,Gpsm3
Nkg7,Dnajb9,Ndufa1
Trbc2,Vmp1,Lsm5
Atp5j,Cfl1,Atp5l
Ccnb2,Map1lc3b,Zbp1
Cox6a1,Atp5l,Actb
Sem1,Nmi,Dnajb9
Tprgl,Elob,Samd9l
mt-Atp6,Clic1,Vmp1
Cd48,Cenpa,Cenpa
Map1lc3b,Lsm5,Arf5
Elob,Ift20,Map1lc3b
Clic1,Arf5,Nmi
Arf5,Ube2g2,Cdc42
Ptms,Ifi214,mt-Atp6
Cap1,Eif1b,Eif1b
Mndal,Hsd11b1,Itm2b
Eif1b,Sdcbp2,Ube2g2
Cxcr6,mt-Atp6,Cd48
Ndufa1,Ramac,Ift20
Vmp1,Itm2b,Hsd11b1
Dnajc15,Actb,Ifi214
Gng2,Cdc42,Tma7
Itm2b,Tspoap1,Ramac
Gimap6,Ccdc12,Ccdc12
Psme2,Crlf2,Psme2
Reep5,Psme2,Sdcbp2
Arf4,Cd48,Cap1
Rpl36al,Cap1,Reep5
Zbp1,Tma7,Atp5j
Tomm5,Paip2,Actg1
Rps26,Reep5,Ccl5
Psme1,Sem1,Dnajc15
Shisa5,H2az2,Sem1
Paip2,Atp5j,Cd8b1
Ndufb1-ps,Dnajc15,Mndal
Cdk2ap2,Id2,Ccl4
Fau,Ccl4,Id2
Nmi,Cdk2ap2,Crlf2
Tmed9,Mndal,Paip2
Psmb3,1810058I24Rik,Cotl1
Ift20,Mpnd,H2az2
Gimap4,Gng2,Hcst
Arpc4,Ccl5,Arf4
Actb,Arf4,Gng2
Ramac,Hcst,Gimap6
Llph,Cotl1,Cdk2ap2
Vasp,Cd3e,1810058I24Rik
Cotl1,Cdkn3,Cd3e
Ccl5,Dynlrb1,Tle5
Ms4a6b,Ccnb2,Ccnb2
Ube2g2,Tle5,Cdkn3
Tle5,Cd8b1,Mpnd
Vps28,Gimap6,Ccr5
Cd3e,Psme1,Dynlrb1
Pttg1,Ccr5,Lamtor4
Dynlrb1,Actg1,Tspoap1
Cd53,Lamtor4,Gimap4
Tmed2,Ndufb1-ps,Cox5b
