"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030990","intraciliary transport particle","9/1315","29/23436",1.93173660319349e-05,1.93173660319349e-05,0.00690607778505831,"Ttc21b/Ttc30b/Ift74/Hspb11/Ift172/Ift22/Ift122/Ift88/Wdr35",9
"GO:0036064","ciliary basal body","22/1315","147/23436",2.44804996112142e-05,2.44804996112142e-05,0.00690607778505831,"Ttc30b/Mkks/Odf2l/Ift172/Pkd2/Rilpl1/Cep41/Ift122/Mark4/Tbc1d30/Ccsap/Ift88/Dzip1/Bbs9/Ccdc88a/B9d1/Wdr35/Togaram1/Daam1/Spata7/Psen2/Wdr90",22
"GO:0044450","microtubule organizing center part","22/1315","164/23436",0.000131102572940255,0.000131102572940255,0.0224394812330612,"Dyrk3/Cep170/Odf2l/Cep41/Mark4/Ccsap/Ift88/Dzip1/Bbs9/Hyls1/Zmynd10/Ccdc88a/Cep72/Plk2/Cep128/Tubgcp6/Mzt2/Ccdc14/Ccnf/Ccdc78/Wdr90/Cchcr1",22
"GO:0044441","ciliary part","45/1315","457/23436",0.000186782592900089,0.000186782592900089,0.0224394812330612,"Sept2/Cep170/Ttc30b/Cerkl/Mkks/Cask/Odf2l/Ift172/Pkd2/Rilpl1/Iqce/Cep41/Ift122/Tulp3/Klc3/Mark4/Ccdc114/Dnajb13/Tbc1d30/Ccsap/Atg14/Ift88/Dzip1/Bbs9/Spa17/Wdpcp/Ccdc88a/Efcab9/B9d1/Tmem107/Dnah17/Ccdc40/Wdr35/Togaram1/Daam1/Psen1/Cep128/Spata7/Psen2/Tctex1d2/Lca5l/Wdr90/Tulp1/Rsph9/Guca1a",45
"GO:0005874","microtubule","42/1315","420/23436",0.000217076254000317,0.000217076254000317,0.0224394812330612,"Ttll4/Sept2/Dnm3/Cep170/Ttc30b/Tcp11l1/Aurka/Kif4/Mid1/Pde4dip/Wdr47/Kif2c/Cdk5/Mapre3/Tmem214/Kntc1/Klc3/Mark4/Haus5/Kif22/Map7/Ckap2/Hook2/Enkd1/Ranbp10/Tubb3/Ccsap/Map10/Ska2/Dnah17/Kif3c/Togaram1/Fam161b/Eml5/Ndrg1/Ttll1/Gtse1/Tubgcp6/Klhl22/Tiam1/Klc4/Lzts2",42
"GO:0032838","plasma membrane bounded cell projection cytoplasm","22/1315","171/23436",0.000241065057300888,0.000241065057300888,0.0224394812330612,"Sept2/Ttc30b/Wls/Ift172/Tulp3/Ccdc114/Dnajb13/Ccsap/Atg14/Ift88/Wdpcp/Map2k4/Dlg4/Dnah17/Ccdc40/Kif3c/Wdr35/Spata7/Tctex1d2/Lca5l/Wdr90/Rsph9",22
"GO:0005930","axoneme","18/1315","128/23436",0.00028863708859701,0.00028863708859701,0.0224394812330612,"Sept2/Ttc30b/Ift172/Tulp3/Ccdc114/Dnajb13/Ccsap/Atg14/Ift88/Wdpcp/Dnah17/Ccdc40/Wdr35/Spata7/Tctex1d2/Lca5l/Wdr90/Rsph9",18
"GO:0097014","ciliary plasm","18/1315","129/23436",0.000318171748826987,0.000318171748826987,0.0224394812330612,"Sept2/Ttc30b/Ift172/Tulp3/Ccdc114/Dnajb13/Ccsap/Atg14/Ift88/Wdpcp/Dnah17/Ccdc40/Wdr35/Spata7/Tctex1d2/Lca5l/Wdr90/Rsph9",18
"GO:0030992","intraciliary transport particle B","6/1315","21/23436",0.00080691176703077,0.00080691176703077,0.0505853458629816,"Ttc30b/Ift74/Hspb11/Ift172/Ift22/Ift88",6
"GO:0044437","vacuolar part","21/1315","176/23436",0.00090258613230277,0.00090258613230277,0.0509248596751878,"Abcb6/Stx17/Slc35f6/Mios/Itfg2/Slc29a3/Prss57/Prtn3/Sppl2b/Abhd6/Nsg2/Nprl3/Grn/Cyb561/Slc26a11/Psen1/Clec16a/Atp6v0c/Wdr24/Atp6v1g2/Slc15a3",21
"GO:0005881","cytoplasmic microtubule","12/1315","78/23436",0.00129325657588023,0.00129325657588023,0.0621698522017128,"Ttc30b/Mid1/Pde4dip/Mapre3/Tmem214/Ckap2/Enkd1/Ranbp10/Ccsap/Map10/Fam161b/Gtse1",12
