comparison,pathway,NES,padj,pval,leadingEdge_signal,mlog10padj,mlog10pval
CD25KO,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_dn,-1.9287685188339376,0.005362583790371724,1.307702366941284e-4,33,2.2706259089029244,3.88349109018893
CD25KO,2015_NAT_IMMUNOL_Choi---GC-Tfh,-1.5949720051743586,0.005362583790371724,3.3429908624916426e-4,30,2.2706259089029244,3.475864810477393
CD25KO,2019_JEM_Beura---CD4_LP_TRM_up,2.0229979799075783,0.005362583790371724,5.128205128205128e-4,26,2.2706259089029244,3.290034611362518
CD25KO,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Inhibited,1.871196057066124,0.005362583790371724,6.41025641025641e-4,24,2.2706259089029244,3.1931245983544616
CD25KO,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_dn,-1.5475975781186964,0.005362583790371724,6.558810668998689e-4,32,2.2706259089029244,3.183174905551067
CD25KO,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Promoted,1.9198732115630164,0.005362583790371724,6.609385327164573e-4,29,2.2706259089029244,3.179838928023187
CD25KO,2013_IMMUNITY_Locci---non-GC-Tfh,2.3783585310575055,0.005362583790371724,6.752194463200541e-4,28,2.2706259089029244,3.1705550585212086
CD25KO,2019_NAT_IMMUNOL_Nakayama---LungTRM,1.6656444971782687,0.005362583790371724,6.872852233676976e-4,21,2.2706259089029244,3.162862993321926
CD25KO,2019_NAT_COMMU_Szabo---CD8-cytokine,2.328683956473683,0.005362583790371724,7.312614259597807e-4,43,2.2706259089029244,3.1359273350054684
CD25KO,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_dn,2.0564660152920573,0.007073954983922829,0.0010718113612004287,23,2.1503377082046313,2.9698816437465
CD25KO,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_up,2.5319362777599674,0.008344923504867872,0.0013908205841446453,31,2.078577639999239,2.8567288903828825
CD25KO,2019_NAT_COMMU_Szabo---CD8-cytotoxic,2.0443197275220757,0.009642778873548105,0.0017787264318747777,28,2.0157977922864734,2.749890841271422
CD25KO,2019_JEM_Beura---CD4_NLT-SLO_TRM_up,1.778889328386511,0.009642778873548105,0.001899335232668566,29,2.0157977922864734,2.721398375521505
CD25KO,2016_IMMUNITY_De_Simone---Th1_vs_Th17-or-Treg,1.9397872601924293,0.010503421569147525,0.0022279985146676567,31,1.9786692031642361,2.6520851030278667
CD25KO,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Inhibited,-1.5897430339492067,0.013057994311858539,0.0029677259799678495,34,1.8841235249128228,2.52757620139901
CD25KO,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_dn,1.6019924278827198,0.01666245897500631,0.004275534441805225,23,1.7782609068624242,2.3690095907323623
CD25KO,2018_CELL_Schmiedel_allCellTypes---Classical_monocytes,1.5280900618108306,0.01666245897500631,0.004291845493562232,17,1.7782609068624242,2.367355921026019
CD25KO,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_dn,1.8203263542198993,0.018132579771576594,0.004945249028611798,38,1.7415404032483024,2.3058118336868647
CD25KO,2016_IMMUNITY_De_Simone---Treg_vs_Th1-or-Th17,-1.5321298283674194,0.018919848641210872,0.0054466230936819175,30,1.7230823422761838,2.2638726768652235
CD25KO,2019_JEM_Beura---CD4_NLT_TRM_up,1.4060562431649672,0.02092391304347826,0.006340579710144928,19,1.6793570935010358,2.1978710333789233
CD25KO,2019_NAT_IMMUNOL_Nakayama---LungTRreg,1.4143622464614256,0.02344767694311767,0.007525083612040134,20,1.6299001781412628,2.1234886702130673
CD25KO,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_dn,1.588307422369738,0.02344767694311767,0.007815892314372557,15,1.6299001781412628,2.107021432860925
CD25KO,2015_NAT_IMMUNOL_Choi---Tfh,-1.4315749953508705,0.02884644038501654,0.010052547406899703,23,1.5399077706026507,1.9977238701269266
CD25KO,2019_JEM_Beura---CD4_NLT-SLO_TRM_dn,-1.602189055812748,0.029330363169974345,0.010665586607263399,38,1.5326825595308906,1.9720152533611532
CD25KO,2018_CELL_Schmiedel_CD4---TH1_cells,1.786461993400787,0.039639639639639644,0.015015015015015015,31,1.40187030230047,1.823474229170301
CD25KO,2018_CELL_Schmiedel_CD4---Naive_TREG_cells,-1.5151713460669165,0.06358150356259996,0.02504725897920605,63,1.1966692061913085,1.601239793762359
CD25KO,2019_JEM_Beura---CD4_FRT_TRM_dn,-1.3960859165676287,0.07327188940092166,0.030364858377340376,30,1.135062609528078,1.5176287400998902
CD25KO,2018_CELL_Schmiedel_allCellTypes---NK_cells,1.3487146455150263,0.07327188940092166,0.031085043988269796,18,1.135062609528078,1.5074485137277274
CD25KO,2018_CELL_Schmiedel_allCellTypes---Naive_B_cells,-1.411559225520411,0.07499138250201076,0.03295075897815624,26,1.1249886398996254,1.482134577542538
CD25KO,2019_NAT_COMMU_Szabo---IFN-Response,1.5292267450627104,0.08223538119911178,0.03737971872686899,25,1.0849412900811628,1.4273639709033692
CD25KO,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_up,-1.3539312584149676,0.08887671317446598,0.04212187424132071,25,1.0512120147848638,1.375492312829525
CD25KO,2013_IMMUNITY_Locci---GC-Tfh,-1.3793867544101464,0.08887671317446598,0.043091739720953204,22,1.0512120147848638,1.3656059720068265
CD25KO,2019_JEM_Beura---CD4_NLT_TRM_dn,-1.3144851054480877,0.10776829815895823,0.05465587044534413,26,0.9675089753224322,1.2623631847646597
CD25KO,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_dn,1.244853337563725,0.10776829815895823,0.055517002081887576,13,0.9675089753224322,1.2555739938220458
CD25KO,2019_NAT_COMMU_Szabo---CD4-NV-CM,-1.444099823975013,0.11346704871060172,0.06017191977077364,31,0.9451302410336676,1.2206061322252606
CD25KO,2019_JEM_Beura---CD4_IEL_TRM_dn,1.3330044407674577,0.11409342834520982,0.06223277909738718,18,0.9427393697413414,1.2059808045159228
CD25KO,2018_CELL_Schmiedel_CD4---Naive_CD4+_T_cells,-1.428350473778964,0.11845439189189189,0.06640625,40,0.926448832458702,1.1777910439335757
CD25KO,2018_CELL_Schmiedel_CD4---TH1-17_cells,1.4743579198049204,0.15185786041868155,0.08743331357439241,24,0.8185627233498849,1.0583230622749435
CD25KO,2018_CELL_Schmiedel_allCellTypes---Non-classical_monocytes,-1.2922021784927895,0.1867314107498865,0.11034128817038748,32,0.7287826216977343,0.9572619502131038
CD25KO,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_up,1.242285100992694,0.217937792927141,0.13208351086493395,15,0.6616674515504137,0.87915139576432
CD25KO,2018_CELL_Schmiedel_CD4---Memory_TREG_cells,-1.2425164729295728,0.2301721461344741,0.14298572714414298,28,0.6379472328869525,0.8447073117090858
CD25KO,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_up,-1.2008785182175141,0.24852183864199887,0.15815026095399928,28,0.6046354420011386,0.8009300871451068
CD25KO,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Inhibited,-1.1002179735213151,0.2883739783750153,0.18788001621402514,29,0.540043931046938,0.7261194110092202
CD25KO,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_dn,-1.1254046372308537,0.3746807734403502,0.24978718229356683,18,0.42633859194222024,0.6024298509979014
CD25KO,2019_NAT_COMMU_Szabo---Treg,1.1524138491566838,0.37692275626328736,0.26243279569892475,43,0.4237476417458483,0.5809818929965407
CD25KO,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_dn,1.0715943218106032,0.37692275626328736,0.26270373921380635,13,0.4237476417458483,0.5805337456061428
CD25KO,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Promoted,1.0610722599253375,0.45745986163686203,0.3257668711656442,17,0.33964700571633755,0.4870930833224887
CD25KO,2018_CELL_Schmiedel_CD4---TH2_cells,1.119025171940108,0.4798229548229548,0.34896214896214894,48,0.31891897913918565,0.45722167730546703
CD25KO,2019_JEM_Beura---CD4_IEL_TRM_up,-1.0568833418874586,0.48481467275706963,0.3694861851672322,16,0.3144242448628079,0.4324017949357333
CD25KO,2019_NAT_COMMU_Szabo---Proliferation,-1.083254810211861,0.48481467275706963,0.3718840579710145,32,0.3144242448628079,0.4295924386983456
CD25KO,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_up,-1.08650913333548,0.48481467275706963,0.3746295198577356,25,0.3144242448628079,0.42639800430674024
CD25KO,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_up,-1.0593919284253113,0.4875620347394541,0.3841397849462366,16,0.31197011918385775,0.41551071109092724
