comparison,pathway,NES,padj,pval,leadingEdge_signal,mlog10padj,mlog10pval
0,Exp391_CD8---d5_KLRG1hi_Runx3_repressed,-1.685646602617075,3.418439398354666e-4,1.0462439840970915e-4,31,3.466172114811318,3.980367026184775
0,Exp391_CD8---GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,-2.526571223516018,3.418439398354666e-4,1.122334455667789e-4,46,3.466172114811318,3.949877704036875
0,Exp391_CD8---TE_biased,-1.661129205226401,3.418439398354666e-4,1.1566042100393245e-4,34,3.466172114811318,3.9368152311976328
0,Exp391_CD8---Act48h_dn,-2.131709213029599,3.418439398354666e-4,1.1994722322178242e-4,36,3.466172114811318,3.9210098014970343
0,Exp391_CD8---MEM_dn,-1.8028259178958126,3.418439398354666e-4,1.2184720360667723e-4,28,3.466172114811318,3.9141844334232463
0,Exp391_CD8---Texterm_dn,-1.8825622319326307,3.418439398354666e-4,1.2275963663147557e-4,40,3.466172114811318,3.9109444057499787
0,Exp391_CD8---klf2_promoted,-2.240672379079032,3.418439398354666e-4,1.231830500123183e-4,36,3.466172114811318,3.9094490469812664
0,Exp391_CD8---NAV_dn,-2.7277966651882073,3.418439398354666e-4,1.2517211165352359e-4,53,3.466172114811318,3.9024924211586036
0,Exp391_CD8---DP_up,-1.8068981478270831,3.418439398354666e-4,1.2776287210936502e-4,40,3.466172114811318,3.893595333819883
0,Exp391_CD8---Texprog2_up,-1.9949747756583849,3.418439398354666e-4,1.2924906294429367e-4,46,3.466172114811318,3.8885725968575997
0,Exp391_CD8---Tcf7_repressed,-2.304555611154825,3.418439398354666e-4,1.3003901170351105e-4,44,3.466172114811318,3.885926339801431
0,Exp391_CD8---Tim3posBlimp1pos,-2.409053963772941,3.418439398354666e-4,1.311991603253739e-4,56,3.466172114811318,3.8820689444361483
0,Exp391_CD8---Yao_EXH,-2.421177242000115,3.418439398354666e-4,1.311991603253739e-4,56,3.466172114811318,3.8820689444361483
0,Exp391_CD8---Texint_up,-2.81236525109691,3.418439398354666e-4,1.3163090693694878e-4,59,3.466172114811318,3.8806421264042847
0,Exp391_CD8---GSE68056_WT_vs_Il2raKO---WT,-2.1215266568443827,3.418439398354666e-4,1.3361838588989844e-4,36,3.466172114811318,3.8741337788279724
0,Exp391_CD8---best_cluster_8,-2.2727572966750853,3.418439398354666e-4,1.362583458236817e-4,56,3.466172114811318,3.8656368876996288
0,Exp391_CD8---best_cluster_3,-2.438621928513546,3.418439398354666e-4,1.368550704803613e-4,59,3.466172114811318,3.863739107345217
0,Exp391_CD8---GSE68056_WT_vs_Tbx21KO---WT,-2.660254186945592,3.418439398354666e-4,1.3689253935660506e-4,59,3.466172114811318,3.8636202202703154
0,Exp391_CD8---d5_KLRG1lo_Runx3_promoted,-2.0545404793728275,3.418439398354666e-4,1.4204545454545454e-4,41,3.466172114811318,3.847572659142112
0,Exp391_CD8---Texprog1_dn,-2.4639355055154044,3.418439398354666e-4,1.4204545454545454e-4,61,3.466172114811318,3.847572659142112
0,Exp391_CD8---best_cluster_6,-2.6765178856201373,3.418439398354666e-4,1.474708745022858e-4,92,3.466172114811318,3.8312937443770094
0,Exp391_CD8---best_cluster_10,-2.2994030621987376,3.418439398354666e-4,1.4801657785671994e-4,74,3.466172114811318,3.829689640898971
0,Exp391_CD8---Texprog2_dn,-2.1186269526043455,3.418439398354666e-4,1.483239394838327e-4,53,3.466172114811318,3.828788748184953
0,Exp391_CD8---EE_up,-2.2586923167551367,3.418439398354666e-4,1.49678191887442e-4,47,3.466172114811318,3.8248414717537007
0,Exp391_CD8---GSE68056_WT_vs_Blimp1KO---WT,-2.3246935754828537,3.418439398354666e-4,1.5015015015015014e-4,69,3.466172114811318,3.823474229170301
0,Exp391_CD8---TE_up,-2.203821790605508,3.418439398354666e-4,1.5108022359873092e-4,56,3.466172114811318,3.8207923810882036
0,Exp391_CD8---best_cluster_9,-2.413776113214526,3.418439398354666e-4,1.528584530724549e-4,84,3.466172114811318,3.815710539788963
0,Exp391_CD8---best_cluster_1,-2.0946537563739933,3.418439398354666e-4,1.5691197238349287e-4,63,3.466172114811318,3.8043439184798657
0,Exp391_CD8---JJM_TrmSignature,-1.9569438852829173,5.815450030030603e-4,2.764722145424385e-4,46,3.235416671649809,3.5583485087616196
0,Exp391_CD8---best_cluster_5,2.220082587277862,6.271848653094797e-4,3.0845157310302283e-4,50,3.2026044302213914,3.510813010512496
0,Exp391_CD8---best_cluster_4,2.7428220448639897,6.861951043916487e-4,3.4940600978336826e-4,46,3.163552384710736,3.4566696294237573
0,Exp391_CD8---GSE68056_WT_vs_Il2raKO---Il2raKO,2.2690181592470045,6.861951043916487e-4,3.599712023038157e-4,30,3.163552384710736,3.4437322414015967
0,Exp391_CD8---Texint_dn,1.7595868931078102,7.11055159229729e-4,3.979307600477517e-4,34,3.1480967081029765,3.400192488592576
0,Exp391_CD8---Yao_MP,2.376320235829543,7.11055159229729e-4,3.9824771007566706e-4,43,3.1480967081029765,3.3998467127129226
0,Exp391_CD8---TE_dn,2.6917697374590697,7.11055159229729e-4,4.1017227235438887e-4,38,3.1480967081029765,3.387033701282363
0,Exp391_CD8---best_cluster_2,2.1580200062273454,7.11055159229729e-4,4.19639110365086e-4,32,3.1480967081029765,3.377124042346456
0,Exp391_CD8---Tcf7_promoted,1.8121971221292215,7.356754344706152e-4,4.462293618920125e-4,27,3.1333137455912894,3.350441856535061
0,Exp391_CD8---Tox_promoted,1.853838012607757,7.935062569919608e-4,4.943153732081067e-4,24,3.1004496443768477,3.3059958827708047
0,Exp391_CD8---best_cluster_7,1.9223292410191155,0.0011637667887667888,7.44047619047619e-4,38,2.9341340407335386,3.1283992687178066
0,Exp391_CD8---GSE68056_WT_vs_Tbx21KO---Tbx21KO,1.759548728373886,0.0011886204208885424,7.79423226812159e-4,24,2.9249568126921237,3.1082266563749283
0,Exp391_CD8---Texprog1_up,1.6837884398521432,0.0011974284732786966,8.048289738430583e-4,31,2.921750419114338,3.09429639740537
0,Exp391_CD8---Texterm_up,-1.673984582850197,0.0012654814015725163,8.846202451661822e-4,31,2.8977442331637926,3.0532431257132524
0,Exp391_CD8---NAV_up,2.331053419630543,0.0012654814015725163,8.920606601248885e-4,32,2.8977442331637926,3.049605612594973
0,Exp391_CD8---GSE132110_Tim3pos_vs_Tim3neg---Tim3neg,1.7438698291166712,0.0018785415126878543,0.0013550135501355014,25,2.7261792032984618,2.8680563618230415
0,Exp391_CD8---EXH_dn,1.987404893710342,0.00267367959675652,0.0019723865877712033,20,2.5728906380979124,2.705007959333336
0,Exp391_CD8---Tim3negBlimp1neg,1.582613469866051,0.0034079798873318124,0.00262582056892779,22,2.4675029769471757,2.5807349540222253
0,Exp391_CD8---Yao_PRO,1.582613469866051,0.0034079798873318124,0.00262582056892779,22,2.4675029769471757,2.5807349540222253
