comparison,pathway,NES,padj,pval,leadingEdge_signal,mlog10padj,mlog10pval
P0,Exp391_CD8---d5_KLRG1hi_Runx3_repressed,-1.8328728602803617,4.088088249091908e-4,1.3338668800853674e-4,25,3.388479737707009,3.8748875108461123
P0,Exp391_CD8---GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,-2.897197686025469,4.088088249091908e-4,1.4645577035735208e-4,43,3.388479737707009,3.834293512442696
P0,Exp391_CD8---Act48h_dn,-2.1136837388855403,4.088088249091908e-4,1.5583606046439146e-4,30,3.388479737707009,3.8073320392911905
P0,Exp391_CD8---Texterm_dn,-1.7542691630019809,4.088088249091908e-4,1.582528881152081e-4,29,3.388479737707009,3.800648355363988
P0,Exp391_CD8---NAV_dn,-3.008530054329179,4.088088249091908e-4,1.5936254980079682e-4,56,3.388479737707009,3.797613730153076
P0,Exp391_CD8---klf2_promoted,-2.227526199962867,4.088088249091908e-4,1.6041065126724414e-4,34,3.388479737707009,3.794766797940821
P0,Exp391_CD8---DP_up,-2.2434678049081707,4.088088249091908e-4,1.6377333770062233e-4,46,3.388479737707009,3.785756799962643
P0,Exp391_CD8---Tim3posBlimp1pos,-2.5830832242463257,4.088088249091908e-4,1.6597510373443983e-4,45,3.388479737707009,3.779957051246906
P0,Exp391_CD8---Yao_EXH,-2.60021769578577,4.088088249091908e-4,1.6600265604249667e-4,46,3.388479737707009,3.7798849631926443
P0,Exp391_CD8---GSE68056_WT_vs_Il2raKO---WT,-2.1543922039726984,4.088088249091908e-4,1.6603021749958492e-4,35,3.388479737707009,3.7798128631705805
P0,Exp391_CD8---Tcf7_repressed,-2.604080971579778,4.088088249091908e-4,1.6700066800267202e-4,46,3.388479737707009,3.777281791671015
P0,Exp391_CD8---best_cluster_8,-2.0707619022610158,4.088088249091908e-4,1.6926201760324982e-4,39,3.388479737707009,3.771440486639912
P0,Exp391_CD8---Texint_up,-2.960314569644884,4.088088249091908e-4,1.6998130205677376e-4,57,3.388479737707009,3.7695988483874463
P0,Exp391_CD8---best_cluster_3,-2.3867497715975463,4.088088249091908e-4,1.7143836790673754e-4,45,3.388479737707009,3.7658919764300154
P0,Exp391_CD8---GSE68056_WT_vs_Tbx21KO---WT,-2.889925567443544,4.088088249091908e-4,1.734304543877905e-4,64,3.388479737707009,3.760874638052189
P0,Exp391_CD8---JJM_TrmSignature,-2.0273978859154176,4.088088249091908e-4,1.751006828926633e-4,45,3.388479737707009,3.7567121601647715
P0,Exp391_CD8---Texprog1_dn,-2.602328632461315,4.088088249091908e-4,1.77430801987225e-4,53,3.388479737707009,3.750970984437319
P0,Exp391_CD8---Texprog2_dn,-2.3333230578542126,4.088088249091908e-4,1.824817518248175e-4,59,3.388479737707009,3.738780558484369
