comparison,pathway,NES,padj,pval,leadingEdge_signal,mlog10padj,mlog10pval
0_KO-NAV,Exp391_CD8---d5_KLRG1hi_Runx3_repressed,-1.7008028817717449,3.36095561334685e-4,1.0527423939362039e-4,29,3.4735372230276433,3.9776778876739938
0_KO-NAV,Exp391_CD8---GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,-2.52355518686303,3.36095561334685e-4,1.1265067027148812e-4,46,3.4735372230276433,3.9482662198802956
0_KO-NAV,Exp391_CD8---TE_biased,-1.6904662973101237,3.36095561334685e-4,1.1627906976744187e-4,36,3.4735372230276433,3.934498451243568
0_KO-NAV,Exp391_CD8---Act48h_dn,-2.109414061289447,3.36095561334685e-4,1.20598166907863e-4,38,3.4735372230276433,3.918659293421823
0_KO-NAV,Exp391_CD8---klf2_promoted,-2.2453927393713378,3.36095561334685e-4,1.2271444348999877e-4,35,3.4735372230276433,3.911104317804036
0_KO-NAV,Exp391_CD8---Texterm_dn,-1.8910246369229902,3.36095561334685e-4,1.234567901234568e-4,39,3.4735372230276433,3.9084850188786495
0_KO-NAV,Exp391_CD8---MEM_dn,-1.8386489676824977,3.36095561334685e-4,1.2403870007442322e-4,30,3.4735372230276433,3.9064427938170323
0_KO-NAV,Exp391_CD8---NAV_dn,-2.7261638527124754,3.36095561334685e-4,1.27000254000508e-4,53,3.4735372230276433,3.8961954104542107
0_KO-NAV,Exp391_CD8---Tcf7_repressed,-2.3384582887683556,3.36095561334685e-4,1.305994514823038e-4,45,3.4735372230276433,3.8840586470939384
0_KO-NAV,Exp391_CD8---Texprog2_up,-2.0226490065634777,3.36095561334685e-4,1.3080444735120994e-4,48,3.4735372230276433,3.883377489748339
0_KO-NAV,Exp391_CD8---Yao_EXH,-2.4007593307160073,3.36095561334685e-4,1.3197835554968986e-4,56,3.4735372230276433,3.8794972872494284
0_KO-NAV,Exp391_CD8---Tim3posBlimp1pos,-2.3881450079631983,3.36095561334685e-4,1.3217023526301876e-4,55,3.4735372230276433,3.878866336956725
0_KO-NAV,Exp391_CD8---Texint_up,-2.806948905407383,3.36095561334685e-4,1.3349352556401014e-4,58,3.4735372230276433,3.87453979707101
0_KO-NAV,Exp391_CD8---GSE68056_WT_vs_Il2raKO---WT,-2.074127142558537,3.36095561334685e-4,1.3466199838405601e-4,35,3.4735372230276433,3.87075494489014
0_KO-NAV,Exp391_CD8---best_cluster_3,-2.4757442318704075,3.36095561334685e-4,1.3622122326658494e-4,60,3.4735372230276433,3.8657552240714517
0_KO-NAV,Exp391_CD8---GSE68056_WT_vs_Tbx21KO---WT,-2.660009519022963,3.36095561334685e-4,1.3659336156262805e-4,59,3.4735372230276433,3.86457040685343
0_KO-NAV,Exp391_CD8---best_cluster_8,-2.2430769454250084,3.36095561334685e-4,1.375515818431912e-4,53,3.4735372230276433,3.8615344108590377
0_KO-NAV,Exp391_CD8---JJM_TrmSignature,-1.9456863909362958,3.36095561334685e-4,1.3879250520471896e-4,46,3.4735372230276433,3.857633985150008
0_KO-NAV,Exp391_CD8---Texprog1_dn,-2.4741243897677214,3.36095561334685e-4,1.408649105507818e-4,59,3.4735372230276433,3.8511971761741606
0_KO-NAV,Exp391_CD8---d5_KLRG1lo_Runx3_promoted,-2.0467777765599537,3.36095561334685e-4,1.4182385477237272e-4,41,3.4735372230276433,3.8482507146770426
0_KO-NAV,Exp391_CD8---best_cluster_6,-2.6830423263009484,3.36095561334685e-4,1.4740566037735848e-4,92,3.4735372230276433,3.8314858392486575
0_KO-NAV,Exp391_CD8---Texprog2_dn,-2.102231289726456,3.36095561334685e-4,1.4749262536873156e-4,53,3.4735372230276433,3.8312296938670634
0_KO-NAV,Exp391_CD8---GSE68056_WT_vs_Blimp1KO---WT,-2.3362203526757925,3.36095561334685e-4,1.51285930408472e-4,69,3.4735372230276433,3.82020145948564
0_KO-NAV,Exp391_CD8---TE_up,-2.185400581172301,3.36095561334685e-4,1.5188335358444713e-4,56,3.4735372230276433,3.8184898222042136
0_KO-NAV,Exp391_CD8---best_cluster_9,-2.3972072460833345,3.36095561334685e-4,1.5192950470981463e-4,83,3.4735372230276433,3.8183578779583547
0_KO-NAV,Exp391_CD8---EE_up,-2.2774480896562665,3.36095561334685e-4,1.5192950470981463e-4,47,3.4735372230276433,3.8183578779583547
0_KO-NAV,Exp391_CD8---best_cluster_10,-2.3064841559413076,3.36095561334685e-4,1.523229246001523e-4,74,3.4735372230276433,3.8172347304254983
0_KO-NAV,Exp391_CD8---best_cluster_1,-2.079221320383757,3.36095561334685e-4,1.54273372415921e-4,63,3.4735372230276433,3.811709026696191
0_KO-NAV,Exp391_CD8---best_cluster_5,2.2100571712384127,6.434531281315598e-4,3.059039461609055e-4,48,3.191483083468558,3.5144149205803688
0_KO-NAV,Exp391_CD8---best_cluster_4,2.691086381428255,7.088407548573022e-4,3.51000351000351e-4,45,3.149451320606323,3.454692449239477
0_KO-NAV,Exp391_CD8---GSE68056_WT_vs_Il2raKO---Il2raKO,2.2836134869922615,7.088407548573022e-4,3.6023054755043225e-4,30,3.149451320606323,3.4434194617828173
0_KO-NAV,Exp391_CD8---DP_up,-1.8027637182372869,7.243279186852854e-4,3.8402457757296467e-4,40,3.140064774916245,3.4156409798961542
0_KO-NAV,Exp391_CD8---Yao_MP,2.343033795487269,7.243279186852854e-4,3.9184952978056425e-4,41,3.140064774916245,3.4068806700491248
0_KO-NAV,Exp391_CD8---best_cluster_2,2.1609042698427,7.400667273278739e-4,4.2426813746287653e-4,31,3.1307291208044234,3.3723595825243238
0_KO-NAV,Exp391_CD8---TE_dn,2.6640903600098698,7.400667273278739e-4,4.246284501061571e-4,37,3.1307291208044234,3.371990911464915
0_KO-NAV,Exp391_CD8---Tcf7_promoted,1.8306924352534035,7.524176041049932e-4,4.440497335701599e-4,24,3.123541051935829,3.3525683861793087
