comparison,pathway,NES,padj,pval,leadingEdge_signal,mlog10padj,mlog10pval
P0,2017_NAT_Akondy---YFV_D14,-2.5022036293372296,0.0015319148936170212,1.551590380139643e-4,39,2.814765361504449,3.809222921689422
P0,2020_NAT_IMMUNOL_Hayward---Parenchyma_TRM,-2.2928679094555013,0.0015319148936170212,1.5822784810126583e-4,32,2.814765361504449,3.800717078282385
P0,2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,-2.5684286611405955,0.0015319148936170212,1.6318537859007833e-4,38,2.814765361504449,3.7873187566245474
P0,2019_EJI_Remmerswaal---TE,-2.2545285155131496,0.0015319148936170212,1.7822135091783995e-4,35,2.814765361504449,3.749040268703457
P0,2019_EJI_Remmerswaal---MP,2.1030961301605644,0.0015319148936170212,2.127659574468085e-4,36,2.814765361504449,3.6720978579357175
P0,2018_SCI_IMMUNOL_Patil---CD4_TCM,2.0934704888510263,0.0015669887699138157,2.6116479498563595e-4,28,2.804934115964044,3.5830853663476874
P0,2020_NAT_IMMUNOL_Hayward---Lung_Vasculature_TRM,-2.067985719370425,0.0018472906403940888,3.5919540229885057e-4,45,2.733464770185494,3.4446692309385245
P0,2020_NAT_IMMUNOL_Hayward---Lung_Intersitium_TRM,-1.9081849813746188,0.002233389168062535,5.558643690939411e-4,46,2.651035594521069,3.2550311633455515
P0,2019_JCI_Tian---unstimuTEMRA_vs_unstimuTEM_up,-1.9459938646542763,0.002233389168062535,5.583472920156337e-4,42,2.651035594521069,3.2530955858490316
P0,2017_CELL_REP_Kumar---CD8Lung_CD69pos_vs_neg_up,-1.846591955004095,0.0031751631681072503,8.819897689186806e-4,33,2.4982339518876637,3.0545364526549514
P0,2015_PLOA_PATHOGENS_Gupta---CD39pos_vs_CD39neg_dn,-1.8098135355042675,0.003613611269113662,0.001104158998895841,19,2.442058568089166,2.956968383698228
P0,2019_JCI_Tian---DENV_TEM,-1.7045525809753899,0.004058167061210686,0.0013527223537368955,27,2.391670078478493,2.868791333198155
P0,2019_JCI_Tian---DENV_TEMRA,-1.6364686374989525,0.004523408639710502,0.001633453119895459,24,2.3445341768008654,2.7868933252613157
P0,2017_NAT_Akondy---NAV,1.6849362916546986,0.018038987489089324,0.007015161801312514,20,1.7437878426389715,2.1539623077280208
P0,2017_IMMUNITY_WOLSKI---chronic_early_vs_late_up,-1.6236128131279464,0.040889957907396274,0.017037482461415114,70,1.388383336513283,1.7685945782248889
P0,2014_IMMUNITY_Gaiha---HIV-EC_vs_HIV-CP_dn,1.5942581894684824,0.04623323013415893,0.020575221238938055,24,1.3350457630526213,1.686655486257447
P0,2017_IMMUNITY_WOLSKI---early_Resolver_vs_Chronic_dn,-1.609743531240284,0.04623323013415893,0.02183235867446394,43,1.3350457630526213,1.6608993424416345
P0,2017_CELL_REP_Kumar---CD8Spleen_CD69pos_vs_neg_dn,1.43499609849023,0.07738095238095238,0.03869047619047619,19,1.1113659294190261,1.4123959250830072
P0,2014_IMMUNITY_Gaiha---HIV-EC_vs_HIV-CP_up,-1.4792883257652274,0.12437619961612284,0.06564299424184261,35,0.9052627174289312,1.1828116172433893
P0,2017_NAT_Akondy---YFV_MEM,-1.3373244143134013,0.12696707105719238,0.07053726169844021,23,0.8963088988272053,1.1515814039305114
P0,2017_IMMUNITY_WOLSKI---chronic_early_vs_late_dn,1.4285439141221874,0.1450783029212472,0.08462901003739422,50,0.8383975332973412,1.0724807393307092
P0,2017_CELL_REP_Kumar---CD8Spleen_CD69pos_vs_neg_up,-1.3982823377962053,0.15015321756894792,0.09176029962546817,40,0.8234653570549617,1.0373451770000428
P0,2019_EJI_Remmerswaal---EE,-1.3312202690888573,0.15394653062187041,0.0983547278973061,22,0.8126300940212913,1.0072047587709856
P0,2017_IMMUNITY_WOLSKI---late_Resolver_vs_Chronic_up,1.3762708394734473,0.17008196721311475,0.1133879781420765,76,0.7693417296266367,0.945432988682318
