comparison,pathway,NES,padj,pval,leadingEdge_signal,mlog10padj,mlog10pval
0,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_up,-1.7132903402569457,6.692025922795153e-4,1.255808112520407e-4,30,3.1744423853867074,3.901076715726255
0,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_up,-2.8908693755050905,6.692025922795153e-4,1.2708095056551024e-4,61,3.1744423853867074,3.895919545310016
0,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_up,-2.9319438501895947,6.692025922795153e-4,1.2919896640826872e-4,64,3.1744423853867074,3.8887409606828927
0,2016_SCIENCE_Mackay---TEM_vs_TCM-TRM,-2.3471948608458804,6.692025922795153e-4,1.4088475626937165e-4,51,3.1744423853867074,3.851135995011574
0,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_dn,1.8068637137987384,0.00115995115995116,4.083299305839118e-4,20,2.9355602964715706,3.388988785124714
0,2016_SCIENCE_Mackay---TRM_vs_TCM-TEM,-1.402100577619996,0.00115995115995116,4.2078687144961075e-4,22,2.9355602964715706,3.3759378186307774
0,2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,2.7699425648191522,0.00115995115995116,4.2735042735042735e-4,43,2.9355602964715706,3.369215857410143
0,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_dn,1.7174202559686271,0.0015728476821192054,6.622516556291391e-4,21,2.803313333332284,3.1789769472931693
0,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_dn,-1.754134110060977,0.0017140279657194405,8.119079837618403e-4,40,2.765982096497678,3.090493188011182
0,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_dn,1.4662640845193384,0.005491329479768786,0.002890173410404624,18,2.2603224978399474,2.5390760987927767
0,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_up,-1.5268141687807366,0.01220368013512067,0.007065288499280387,30,1.9135091839674014,2.1508700997620056
0,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_dn,-1.5322025374680115,0.01336322475713218,0.008439931425557167,38,1.8740887270974713,2.0736610820026753
0,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_up,1.4069776038096153,0.016719219769744078,0.011439466158245948,23,1.7767839934999408,1.9415942421459331
0,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_dn,-1.5508596664375593,0.030839633903700755,0.022723940771147925,41,1.5108907860862657,1.6435163513608566
0,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_up,-1.297398668163535,0.07063255505878456,0.0557625434674615,18,1.150995083316146,1.2536574252132937
0,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_up,-1.2075565085183295,0.16009883426254434,0.13482007095793208,19,0.79561183032422,0.8702454486211242
0,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_dn,-1.1979323288179733,0.23828254706137775,0.21320017368649588,33,0.6229077662667076,0.6712124458412626
0,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_up,1.082146699976021,0.2934606976523144,0.2780153977758768,18,0.5324500543334428,0.5559311501829658
0,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_dn,-0.9953351660966829,0.47206466250709017,0.47206466250709017,37,0.32599850847061707,0.32599850847061707
1,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_up,-2.622989770024735,5.857688987544704e-4,1.1052166224580017e-4,54,3.2322736907935212,3.956552591917399
1,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_up,-2.629653695036663,5.857688987544704e-4,1.1194447554013209e-4,57,3.2322736907935212,3.950997333988805
1,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_dn,-1.9780556318827593,5.857688987544704e-4,1.1841326228537596e-4,54,3.2322736907935212,3.9265996539070276
1,2016_SCIENCE_Mackay---TEM_vs_TCM-TRM,-1.9525334552234623,5.857688987544704e-4,1.2331976815883587e-4,44,3.2322736907935212,3.9089673004183876
1,2016_SCIENCE_Mackay---TRM_vs_TCM-TEM,-1.4481818126088841,7.613704668403125e-4,2.003606491685033e-4,30,3.118403973249312,3.698187569866122
1,2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,2.8943152639921825,0.002612761276127613,8.250825082508251e-4,41,2.582900269261082,3.0835026198302673
1,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_up,-1.6149971966465,0.002650957290132548,9.766684753119914e-4,20,2.5765972691771957,3.0102528301157676
1,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_up,-1.6383957371034636,0.0029446573489630297,0.0012398557258791703,23,2.530965234021993,2.9066288479828786
1,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_dn,-1.644622628414104,0.003171668143354264,0.0015023691205362302,43,2.498712259894692,2.823223351408196
1,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_dn,-1.7056236482590936,0.0035921351146962436,0.0018905974287874968,45,2.4446473361296217,2.7234009370824506
1,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_dn,1.6508961408475513,0.004045135192676176,0.00234192037470726,20,2.39306695923042,2.630427875025024
1,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_dn,1.2109669800377063,0.06466189580359422,0.04261363636363636,16,1.1893515665823342,1.3704514044224498
1,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_dn,-1.424710483832878,0.06466189580359422,0.04424234976035394,36,1.1893515665823342,1.3541618152283263
1,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_dn,-1.3516789051682325,0.11871151283805684,0.087471641038568193,36,0.9255071604086859,1.0581327256832769
1,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_up,1.1443187989698644,0.18597302504816957,0.14682080924855492,18,0.7305500446117096,0.8332123865088573
1,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_up,-1.1780346104953683,0.2124414743031359,0.1788980836236934,17,0.6727606933219323,0.7473943116188366
1,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_dn,1.0525536924773795,0.401018922852984,0.35880640465793306,14,0.3968351338717465,0.4451398134463016
1,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_up,-1.0309552709577119,0.4467600436763432,0.423246357167062,14,0.34992567527630114,0.373406771125824
1,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_up,-1.0007024310720594,0.4820695614603586,0.4820695614603586,13,0.3168902896062625,0.3168902896062625
2,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_up,2.237184582551496,6.789594053744997e-4,1.2711325791280032e-4,31,3.1681561911817724,3.8958091501691308
2,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_up,2.333065593234401,6.789594053744997e-4,1.3039509714434736e-4,43,3.1681561911817724,3.8847387377696316
2,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_up,2.4236827676310986,6.789594053744997e-4,1.3225763787858748e-4,47,3.1681561911817724,3.878579238062219
2,2016_SCIENCE_Mackay---TEM_vs_TCM-TRM,2.3531064421320464,6.789594053744997e-4,1.4983518130056938e-4,48,3.1681561911817724,3.824386202318774
2,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_up,1.905909708111804,6.789594053744997e-4,2.6455026455026457e-4,23,3.1681561911817724,3.577491799837225
2,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_dn,-2.094156146033582,6.789594053744997e-4,2.849002849002849e-4,44,3.1681561911817724,3.5453071164658243
2,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_dn,-2.2083011296213635,6.789594053744997e-4,3.0175015087507544e-4,46,3.1681561911817724,3.520352504083318
2,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_dn,-2.3561741826719715,6.789594053744997e-4,3.4746351633078526e-4,55,3.1681561911817724,3.4590907896005865
2,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_dn,-2.345633271768039,6.789594053744997e-4,3.633720930232558e-4,40,3.1681561911817724,3.4396484295634737
2,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_dn,-2.476559872284361,6.789594053744997e-4,3.7893141341417203e-4,43,3.1681561911817724,3.4214393902200495
2,2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,-2.812057749550618,6.789594053744997e-4,3.9308176100628933e-4,54,3.1681561911817724,3.4055171069763763
2,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_up,1.632733652307179,9.34487507377533e-4,6.337938902268982e-4,22,3.029426500077837,3.1980519517243446
2,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_dn,-1.796777158040917,9.34487507377533e-4,6.393861892583121e-4,30,3.029426500077837,3.1942367487238292
2,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_up,1.6400580417878174,0.0010265830992003458,7.564296520423601e-4,21,2.9886058898750303,3.1212314551496214
2,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_dn,-1.8657577000962897,0.0017730496453900709,0.0013997760358342665,47,2.751279103983342,2.85394144588049
2,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_dn,-1.4293600969619789,0.004126129256428075,0.0034746351633078527,19,2.384457171303682,2.4590907896005865
2,2016_SCIENCE_Mackay---TRM_vs_TCM-TEM,1.2402468038162329,0.027718956984216878,0.024801172038509837,18,1.5572231154931813,1.6055277950677365
2,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_up,1.2820121490310386,0.09834804856766789,0.09317183548515906,12,1.007234252975978,1.0307153488255008
2,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_up,-1.1886485700792244,0.10651974288337925,0.10651974288337925,16,0.9725698905288565,0.9725698905288565
3,2016_SCIENCE_Mackay---TRM_vs_TCM-TEM,1.5242556263945692,3.280103582218386e-4,9.999000099990002e-5,14,3.4841124415091844,4.000043427276863
3,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_up,2.169691444195461,3.280103582218386e-4,1.0368066355624676e-4,52,3.4841124415091844,3.9843022319799033
3,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_up,2.1965777911852618,3.280103582218386e-4,1.0474494605635278e-4,56,3.4841124415091844,3.979866922564903
3,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_dn,2.200027208215141,3.280103582218386e-4,1.0675776662752215e-4,37,3.4841124415091844,3.971600520230059
3,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_dn,2.252087129180448,3.280103582218386e-4,1.0964912280701755e-4,55,3.4841124415091844,3.959994838328416
3,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_dn,1.8777930196620987,3.280103582218386e-4,1.1630611770179111e-4,24,3.4841124415091844,3.9343974407809883
3,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_dn,1.9099381983543797,3.280103582218386e-4,1.2084592145015106e-4,33,3.4841124415091844,3.9177680024477564
3,2016_SCIENCE_Mackay---TEM_vs_TCM-TRM,1.7005756288593583,0.0030427440018634985,0.0012811553692056836,36,2.5167345850243095,2.892398198985195
3,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_dn,1.720887328198365,0.0034671532846715326,0.0016748414882162938,23,2.4600269575315403,2.7760262895528207
3,2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,-2.6608306336445904,0.0034671532846715326,0.0018248175182481751,50,2.4600269575315403,2.738780558484369
3,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_up,-1.626309186918197,0.0036594761171032356,0.00211864406779661,30,2.436581082839484,2.673941998634088
3,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_up,-2.0294512737781005,0.005675029868578255,0.0035842293906810036,37,2.2460318483683936,2.4456042032735974
3,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_up,-1.450433614362133,0.010668163952835485,0.0072992700729927005,32,1.9719103185104145,2.1367205671564067
3,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_dn,-2.0392317274699687,0.023399014778325122,0.017241379310344827,33,1.6308024282883464,1.7634279935629373
3,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_dn,-1.6430482132969952,0.03333333333333333,0.02631578947368421,31,1.4771212547196626,1.5797835966168101
3,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_up,-1.254053934703968,0.07997448979591837,0.0673469387755102,23,1.097048521853722,1.171682140150626
3,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_up,-1.1480822706126914,0.16105830978679683,0.14410480349344978,29,0.7930168628874454,0.8413215424620005
3,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_dn,1.185788124931134,0.2410270173555198,0.228341384863124,11,0.6179342734800095,0.6414153693295325
3,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_up,0.7082095994984228,0.9122141318839093,0.9122141318839093,13,0.039903204018276475,0.039903204018276475
4,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_up,2.4975390411651905,9.255199961030737e-4,1.3753266400770182e-4,55,3.0336141937631447,3.8615941446438655
4,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_up,2.5355234509785953,9.255199961030737e-4,1.392951664577239e-4,58,3.0336141937631447,3.8560639533331
4,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_dn,1.8346899962894376,9.255199961030737e-4,1.4613473622680112e-4,16,3.0336141937631447,3.835246539996311
4,2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,-2.2257162387261986,0.0014711575687185443,3.3875338753387534e-4,38,2.832340809556507,3.470116353151004
4,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_up,-2.0116942567138203,0.0014711575687185443,3.8714672861014324e-4,36,2.832340809556507,3.412124406173317
4,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_dn,-1.9122482157819964,0.0016022938100860179,5.339028296849973e-4,36,2.795257845056116,3.2725377773752373
4,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_dn,-1.9049171385016888,0.0016022938100860179,5.903187721369539e-4,37,2.795257845056116,3.228913405994688
4,2016_SCIENCE_Mackay---TEM_vs_TCM-TRM,1.7762175796937418,0.0019221430883781159,8.093234056328909e-4,35,2.716214285668528,3.091877899629413
4,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_dn,1.781962231164286,0.004330826013010012,0.002051443900899479,27,2.3634292633048988,2.687940354818403
4,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_dn,1.6968392632115545,0.010928512736236648,0.005751848808545604,28,1.9614389372629792,2.2401925382158083
4,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_dn,1.5992379287926688,0.011358654497628632,0.00657606313020605,23,1.9446731104263635,2.1820340262209674
4,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_up,-1.4449261444430974,0.013501510037306803,0.009193776520509194,27,1.869617656379411,2.036506057154044
4,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_up,-1.4218035410027643,0.013501510037306803,0.009237875288683603,30,1.869617656379411,2.034427905025403
4,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_dn,-1.5484548270683953,0.013894265926786251,0.010237880156579343,36,1.8571643932815391,1.98978995855613
4,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_dn,1.5870594270668428,0.021714285714285714,0.017142857142857144,29,1.6632544520694843,1.765916793966632
4,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_up,-1.1499168613214812,0.18243311714633156,0.15362788812322659,33,0.7388963212247596,0.8135299395216637
4,2016_SCIENCE_Mackay---TRM_vs_TCM-TEM,1.107931447772409,0.21042861111812694,0.18827823100042937,14,0.6768952112580664,0.7251998908326214
4,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_up,-1.1045156916529235,0.25603950267548004,0.24256373937677053,22,0.5916930250378176,0.6151741208873406
4,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_up,0.9525020859311023,0.5545490875183162,0.5545490875183162,13,0.2560600049796082,0.2560600049796082
5,2016_SCIENCE_Mackay---TRM_vs_TCM-TEM,1.3253394910288128,0.0030015797788309636,1.9998000199980003e-4,28,2.522650109064526,3.6990134316128813
5,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_dn,1.70683163929768,0.0030015797788309636,3.15955766192733e-4,12,2.522650109064526,3.500373714353374
5,2016_SCIENCE_Mackay---TEM_vs_TCM-TRM,-1.8619395287316092,0.02251896333754741,0.004140786749482402,35,1.647451606145091,2.382917135087531
5,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_dn,1.5600692937499805,0.02251896333754741,0.004740834386852086,11,1.647451606145091,2.3241452157699576
5,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_up,-2.1659141307151626,0.05846153846153846,0.015384615384615385,33,1.2331297600260454,1.8129133566428555
5,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_up,-2.326471009181261,0.06884057971014493,0.021739130434782608,30,1.1621554811123889,1.662757831681574
5,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_up,1.2616010350975413,0.17204950196196803,0.06338665861756716,19,0.7643465802094686,1.1980021411480406
5,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_up,1.2232439610719723,0.17488463081861957,0.07363563402889245,22,0.7572483554381385,1.132911969399024
5,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_dn,1.2683569844058658,0.21381498213814984,0.1126336551437766,12,0.6699618667981595,0.9483318221016166
5,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_up,1.2028257642922262,0.21381498213814984,0.11991542488924688,21,0.6699618667981595,0.9211249493997492
