comparison,pathway,NES,padj,pval,leadingEdge_signal,mlog10padj,mlog10pval
0_KO-NAV,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_up,-2.8926671076684487,6.772169945822641e-4,1.2727504136438844e-4,60,3.1692721519206173,3.8952567531448947
0_KO-NAV,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_up,-2.9506918821963133,6.772169945822641e-4,1.2960082944530845e-4,63,3.1692721519206173,3.887392218971847
0_KO-NAV,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_dn,-1.7846452455108333,6.772169945822641e-4,1.3776002204160352e-4,43,3.1692721519206173,3.8608767964032977
0_KO-NAV,2016_SCIENCE_Mackay---TEM_vs_TCM-TRM,-2.357994470349565,6.772169945822641e-4,1.4257199885942402e-4,51,3.1692721519206173,3.8459657615454836
0_KO-NAV,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_up,-1.7076209504426922,9.541745134965474e-4,2.5109855618330194e-4,30,3.020372187856359,3.600155784473169
0_KO-NAV,2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,2.7857262753350858,0.0012962204939282302,4.0933278755628325e-4,43,2.8873211164042516,3.3879234669734366
0_KO-NAV,2016_SCIENCE_Mackay---TRM_vs_TCM-TEM,-1.380817010763294,0.0014288722437806457,5.264266161297116e-4,22,2.8450065999714087,3.2786621609099806
0_KO-NAV,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_dn,1.6995177917798665,0.0016014834794335806,6.743088334457181e-4,21,2.7954775370674967,3.1711411510283822
0_KO-NAV,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_dn,1.7897401698470548,0.0017100940551730347,8.100445524503848e-4,21,2.766980002754447,3.091491094267951
0_KO-NAV,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_dn,1.475130505834084,0.002649930264993026,0.001394700139470014,18,2.5767655547149713,2.8555191556678
