comparison,pathway,NES,padj,pval,leadingEdge_signal,mlog10padj,mlog10pval
0_CD25KO,48h_IL2_repressed,-1.0844944457830918,0.2308700209643606,0.22944162436548224,15,0.6366324576200095,0.6393277913502108
0_CD25KO,48h_IL2_promoted,1.173677787997037,0.2308700209643606,0.2308700209643606,11,0.6366324576200095,0.6366324576200095
0_CD25WT,48h_IL2_repressed,0.8905722988839224,0.7084947069455203,0.6920077972709552,20,0.14966338995136866,0.15988901205672215
0_CD25WT,48h_IL2_promoted,0.8456625719888655,0.7084947069455203,0.7084947069455203,9,0.14966338995136866,0.14966338995136866
0_P14NAV,48h_IL2_promoted,-1.381822497655634,0.07960755091902633,0.06051914527463072,17,1.0990457366977995,1.2181072142432445
0_P14NAV,48h_IL2_repressed,-1.2667235440076672,0.07960755091902633,0.07960755091902633,26,1.0990457366977995,1.0990457366977995
1_CD25KO,48h_IL2_repressed,1.3681896724464664,0.024875621890547265,0.012437810945273632,16,1.60422605308447,1.9052560487484513
1_CD25KO,48h_IL2_promoted,-1.2250579651361688,0.17831998057781015,0.17831998057781015,19,0.7487999918301422,0.7487999918301422
1_CD25WT,48h_IL2_promoted,-1.2817446262596952,0.21132751287217372,0.10566375643608686,17,0.6750439581737696,0.9760739538377508
1_CD25WT,48h_IL2_repressed,1.104552895837466,0.24368081942838263,0.24368081942838263,18,0.6131786535983702,0.6131786535983702
1_P14NAV,48h_IL2_repressed,1.944632631332985,4.2826552462526765e-4,2.1413276231263382e-4,26,3.368286884902131,3.6693168805661123
1_P14NAV,48h_IL2_promoted,-0.9127477767014713,0.6312360387192851,0.6312360387192851,16,0.19980821421859146,0.19980821421859146
2_CD25KO,48h_IL2_promoted,1.641532412274242,0.011380215932302306,0.005690107966151153,22,1.9438494974033678,2.244879493067349
2_CD25KO,48h_IL2_repressed,1.4028318878017774,0.019547578067371528,0.019547578067371528,19,1.7089070437481173,1.7089070437481173
2_CD25WT,48h_IL2_promoted,1.6774650534032631,0.010149253731343283,0.005074626865671642,15,1.99356588999459,2.2945958856585715
2_CD25WT,48h_IL2_repressed,1.2141319779783781,0.1254516008471409,0.1254516008471409,19,0.9015237924231547,0.9015237924231547
2_P14NAV,48h_IL2_promoted,0.8746754609665344,0.8880514521153653,0.6841361313471784,13,0.051561871245669834,0.16485747253359412
2_P14NAV,48h_IL2_repressed,0.7893544672275581,0.8880514521153653,0.8880514521153653,12,0.051561871245669834,0.051561871245669834
3_CD25KO,48h_IL2_repressed,-1.5307539497385554,0.006472491909385114,0.003236245954692557,32,2.1889284837608534,2.4899584794248346
3_CD25KO,48h_IL2_promoted,-0.992003496453982,0.47443762781186094,0.47443762781186094,31,0.32382087423272055,0.32382087423272055
3_CD25WT,48h_IL2_repressed,-1.8125526811141022,0.012345679012345678,0.006172839506172839,30,1.9084850188786497,2.2095150145426308
3_CD25WT,48h_IL2_promoted,0.5076186271654373,0.9838581334545868,0.9838581334545868,14,0.007067519759369406,0.007067519759369406
3_P14NAV,48h_IL2_promoted,1.2898527557614647,0.16969323894531652,0.08484661947265826,10,0.7703354608481173,1.0713654565120985
3_P14NAV,48h_IL2_repressed,0.997659335367408,0.5322,0.5322,17,0.27392512978462996,0.27392512978462996
4_CD25KO,48h_IL2_repressed,-1.5859324492352824,0.0017785682525566918,8.892841262783459e-4,38,2.74992946410767,3.050959459771651
4_CD25KO,48h_IL2_promoted,1.399193716115723,0.06873065015479876,0.06873065015479876,13,1.1628495478804641,1.1628495478804641
4_CD25WT,48h_IL2_repressed,-2.0056014840672973,8.756567425569177e-4,4.3782837127845885e-4,41,3.0576661039098294,3.3586960995738107
4_CD25WT,48h_IL2_promoted,1.6332662740100596,0.009157509157509158,0.009157509157509158,24,2.0382226383687185,2.0382226383687185
4_P14NAV,48h_IL2_promoted,-1.143121305742479,0.3720164609053498,0.1860082304526749,14,0.42943784312294886,0.7304678387869301
4_P14NAV,48h_IL2_repressed,0.9769280895630499,0.556665307786384,0.556665307786384,17,0.2544058437306336,0.2544058437306336
5_CD25WT,48h_IL2_promoted,1.3203554800450334,0.15378133558036655,0.07689066779018328,20,0.8130963715979042,1.1141263672618853
5_CD25WT,48h_IL2_repressed,0.895105308457494,0.753483709273183,0.753483709273183,14,0.12292613293029783,0.12292613293029783
5_P14NAV,48h_IL2_repressed,1.3248864404551426,0.024624624624624624,0.012312312312312312,27,1.6086303811226033,1.9096603767865843
5_P14NAV,48h_IL2_promoted,0.8600532156294278,0.7255147904254207,0.7255147904254207,11,0.13935372956026232,0.13935372956026232
6_CD25KO,48h_IL2_repressed,1.3251439122344146,0.08163265306122448,0.04081632653061224,19,1.0881360887005513,1.3891660843645326
6_CD25KO,48h_IL2_promoted,-1.1182278564598276,0.2562189054726368,0.2562189054726368,21,0.5913888283792978,0.5913888283792978
6_CD25WT,48h_IL2_repressed,0.8318499535237944,0.9808341369334619,0.8142350240033396,10,0.008404427385370925,0.08925022054635401
6_CD25WT,48h_IL2_promoted,0.5716367814377977,0.9808341369334619,0.9808341369334619,5,0.008404427385370925,0.008404427385370925
6_P14NAV,48h_IL2_promoted,-1.3549461021588867,0.06601619265102761,0.06474396703943497,18,1.1803495263300015,1.1888006937108204
6_P14NAV,48h_IL2_repressed,1.2513693164726523,0.06601619265102761,0.06601619265102761,15,1.1803495263300015,1.1803495263300015
7_CD25KO,48h_IL2_promoted,1.388345129844827,0.14757177354440568,0.07378588677220284,16,0.8309967032595958,1.132026698923577
7_CD25KO,48h_IL2_repressed,1.0309616208945476,0.41777678271577295,0.41777678271577295,18,0.37905569891434265,0.37905569891434265
7_CD25WT,48h_IL2_promoted,1.5513620899776206,0.03987730061349693,0.019938650306748466,17,1.3992742477611022,1.7003042434250835
7_CD25WT,48h_IL2_repressed,-1.0408752239957635,0.3575624082232012,0.3575624082232012,22,0.446648146362132,0.446648146362132
7_P14NAV,48h_IL2_repressed,1.1759640165920455,0.1602,0.0801,21,0.7953374882517812,1.0963674839157624
7_P14NAV,48h_IL2_promoted,1.1484519315498172,0.27121087314662273,0.27121087314662273,8,0.5666929031054173,0.5666929031054173
8_CD25KO,48h_IL2_repressed,2.2455724592420006,3.682563063892469e-4,1.8412815319462345e-4,30,3.4338498071286465,3.7348798027926278
8_CD25KO,48h_IL2_promoted,0.9938089059512106,0.4607936206569204,0.4607936206569204,9,0.33649354202554616,0.33649354202554616
8_CD25WT,48h_IL2_repressed,2.3106605036580277,3.0184123151222455e-4,1.5092061575611228e-4,32,3.52022143588196,3.8212514315459414
8_CD25WT,48h_IL2_promoted,1.103225388282779,0.30093520374081495,0.30093520374081495,16,0.5215270050279706,0.5215270050279706
9_CD25KO,48h_IL2_repressed,1.3376624942388236,0.027586206896551724,0.013793103448275862,29,1.5593080109070125,1.8603380065709938
9_CD25KO,48h_IL2_promoted,-1.4219229411499723,0.036799315361574665,0.036799315361574665,18,1.4341602611486592,1.4341602611486592
9_CD25WT,48h_IL2_promoted,-1.0946383537033668,0.5806946422701874,0.3284004632608416,15,0.23605218092935407,0.48359623891104603
9_CD25WT,48h_IL2_repressed,-0.9547439699790029,0.5806946422701874,0.5806946422701874,18,0.23605218092935407,0.23605218092935407
9_P14NAV,48h_IL2_repressed,1.447237348938996,0.009299922500645827,0.004649961250322914,27,2.031520670551668,2.332550666215649
9_P14NAV,48h_IL2_promoted,-1.1413134426819391,0.20915233415233414,0.20915233415233414,14,0.6795372843043785,0.6795372843043785
