comparison,pathway,NES,padj,pval,leadingEdge_signal,mlog10padj,mlog10pval
0_CD25KO,2017_IMMUNITY_WOLSKI_curated_human---AM05,-2.266971033332025,0.012999365884590995,4.608294930875576e-4,51,1.8860778322731486,3.3364597338485296
0_CD25KO,2017_IMMUNITY_WOLSKI_curated_human---CM02,-1.959374932833017,0.012999365884590995,6.341154090044388e-4,37,1.8860778322731486,3.197831693328903
0_CD25KO,2017_IMMUNITY_WOLSKI_curated_human---resolver.up_early,1.6754767413428975,0.14773421277635276,0.010809820447050202,40,0.8305189176916604,1.9661815196917334
0_CD25KO,2017_IMMUNITY_WOLSKI_curated_human---AM02,-1.2686348606903837,0.43705657955720345,0.05980448533640023,36,0.3594623374027915,1.223266242703932
0_CD25KO,2017_IMMUNITY_WOLSKI_curated_human---AM07,-1.4485889933968754,0.43705657955720345,0.06346782988004362,52,0.3594623374027915,1.1974463510201325
0_CD25KO,2017_IMMUNITY_WOLSKI_curated_human---chronic:escape.up_late,-1.4681764911894297,0.43705657955720345,0.06651549508692366,37,0.3594623374027915,1.1770771720373323
0_CD25KO,2017_IMMUNITY_WOLSKI_curated_human---chronic:escape.up_early,-1.449656018688567,0.43705657955720345,0.07461941602196157,32,0.3594623374027915,1.1271481541082702
0_CD25KO,2017_IMMUNITY_WOLSKI_curated_human---AM01,1.410252780767309,0.44330285099515865,0.08804729945669543,49,0.35329947563167424,1.0552839599583894
0_CD25KO,2017_IMMUNITY_WOLSKI_curated_human---progressor_vs_controller_pepstim_up,1.3663653082090361,0.44330285099515865,0.10503446209169913,28,0.35329947563167424,0.9786681843521153
0_CD25KO,2017_IMMUNITY_WOLSKI_curated_human---AM10,-1.20949794624295,0.44330285099515865,0.10812264658418505,25,0.35329947563167424,0.9660833323514096
0_CD25KO,2017_IMMUNITY_WOLSKI_curated_human---escape.up_early,-1.2932365280354081,0.5946308535276507,0.17226487523992323,48,0.22575256036961028,0.7638032660491677
0_CD25KO,2017_IMMUNITY_WOLSKI_curated_human---all.up_early,1.3028797901927844,0.5946308535276507,0.17403829859345873,32,0.22575256036961028,0.759355171041721
0_CD25KO,2017_IMMUNITY_WOLSKI_curated_human---escape:resolver.up_early,-1.193922891797889,0.5949964387464387,0.2421681780708986,55,0.22548563366203675,0.6158829255867803
0_CD25KO,2017_IMMUNITY_WOLSKI_curated_human---CM01,-1.1002287523717242,0.5949964387464387,0.24501884760366183,32,0.22548563366203675,0.610800507082668
0_CD25KO,2017_IMMUNITY_WOLSKI_curated_human---AM03,-1.1927389109448916,0.5949964387464387,0.25040518638573744,47,0.22548563366203675,0.6013566802723882
0_CD25KO,2017_IMMUNITY_WOLSKI_curated_human---CM05,-1.0772508057860024,0.5949964387464387,0.25381263616557737,26,0.22548563366203675,0.5954867601752234
0_CD25KO,2017_IMMUNITY_WOLSKI_curated_human---controller_DEG_pepstim_down,1.186129079726232,0.5949964387464387,0.25790754257907544,36,0.22548563366203675,0.5885359566112989
0_CD25KO,2017_IMMUNITY_WOLSKI_curated_human---AM13,1.2058567507100124,0.5949964387464387,0.26121794871794873,58,0.22548563366203675,0.5829969852784662
0_CD25KO,2017_IMMUNITY_WOLSKI_curated_human---controller_DEG_pepstim_up,-1.0866092566673622,0.6296236946825842,0.29289059174116644,24,0.20091893649990789,0.5332945785420946
0_CD25KO,2017_IMMUNITY_WOLSKI_curated_human---AM06,-1.1380026391407019,0.6296236946825842,0.30998291432755676,45,0.20091893649990789,0.5086622429971854
0_CD25KO,2017_IMMUNITY_WOLSKI_curated_human---escape:resolver.up_late,1.1444084187983412,0.6296236946825842,0.3224901850813236,17,0.20091893649990789,0.49148349848572415
