gene_name,WT_0h,KO_0h,WT_6h,KO_6h,WT_24h,KO_24h,WT_48h,KO_48h
Xkr4,44.17621685997963,57.7369571471203,116.32211507742437,206.996654159763,21.289485390413432,46.83179179086003,19.5881560942671,32.29948412405994
Rp1,53.87205297845353,49.28959579557693,132.14791439071863,180.6483575087385,19.234298757079966,43.14233037286917,23.2212910954642,31.235956833757168
Mrpl15,103.23380708848924,148.20840187867768,391.4522515007131,360.21529152277003,369.2920923083343,339.3333068175343,233.55171458888435,183.49471944845632
Lypla1,355.237954500006,355.541518001394,388.316150749414,364.266929342037,376.6430306516657,367.5957909741207,427.30793787534134,412.599256239363
Gm37988,766.9030714364103,830.7308213911543,1085.2199590059188,890.7032031880669,1222.5077938908269,951.4747013729317,1285.4780877394198,1010.4016171751424
Tcea1,593.6902216830221,649.2064950057837,916.1449532594389,691.3634517049545,1145.9147569034867,783.3742665335312,1251.88129030802,853.1781035413707
Rgs20,29.5739913289637,30.700742758772602,49.73524427398623,99.20031281805085,3.4275640604397033,18.120028906425862,14.053716609638633,18.702734877235983
Atp6v1h,2356.0074121061166,2147.2583095898267,731.1722894722096,658.6842070000815,788.7838637256887,624.2489815350424,1098.6244374829266,983.6335591638913
Oprk1,0.8181492704637133,1.7665022540668633,6.706247520858436,2.718834689560575,0.0,2.154636791798367,0.0,0.21963469742719902
Rb1cc1,2863.5744125474703,2640.91339782387,513.8474423639386,477.2774872064475,519.784652220896,552.7602109131075,1222.7221112738034,1449.5362188374436
Alkal1,6.136719115099908,7.6526066857452575,10.550604058801701,27.978859338973948,2.44645466005848,2.98360807227199,3.448233387805556,2.9394813092128964
St18,67.88455031320554,90.43797839756273,146.30360379365104,245.08510871421748,118.72543709330277,276.65299587511964,129.21433995302536,227.70343027671902
Pcmtd1,1097.0843909395494,1066.4882669094156,393.17411824220335,455.73234215268303,425.49535837393404,492.08263010706264,1226.6476482618366,1371.4108443086834
Sntg1,148.617423206252,155.02447717763835,295.0886598469324,413.5395540997765,56.38788908888477,114.21161305806743,71.9239620946401,82.3701353826738
Rrs1,60.323880213686664,47.446539812624906,168.03548339299698,187.730819340579,117.39090928403999,76.06999463715124,59.15599973890473,37.5848959639246
Adhfe1,133.85927331884503,134.24574132534534,301.399622008422,254.74094970994946,174.28142811297133,151.87114051367402,147.35039613294566,84.26755585906074
Vxn,2.379552747094157,3.1357462829505796,3.0437708470170244,7.85874451043906,0.0,1.8197384893777568,1.4081934931435967,1.2023766522178265
Mybl1,19.061205113270265,17.865993860491866,13.444319140569872,31.952499827488452,55.98848890270824,66.9195702491616,211.36861167860866,205.546692469037
Vcpip1,659.7321094866196,701.6914122270367,416.66877169094505,372.760191634338,369.6675312350806,353.80794449847866,654.325191412736,692.506592802887
Sgk3,328.43655908273934,314.41908539785067,127.68136596239934,124.26165351164849,338.0172121150653,257.7538720639183,493.38391214521033,476.9026404711587
Mcmdc2,129.05791858238547,105.3749536788336,8.129908707498034,11.50985654010422,6.179262362713293,7.736096443753614,9.236942191440844,13.919295921940266
Tcf24,1.916030716151367,0.5868358849095766,3.6144011760444665,3.3533524714224816,0.0,0.9898934579714331,2.187630843700512,0.6250529785896256
Ppp1r42,5.183039224955157,5.880268642628106,11.10251929564307,13.218416558807073,3.354115392485607,6.061604931650578,11.44828619438127,8.036324842895354
Cops5,241.514784484834,254.71263023659435,281.3398325834257,220.221919225473,288.46718255017566,278.1959103515314,288.94461743572833,252.348790425685
Cspp1,886.3905012475128,829.9880334798296,1232.1001058288132,1208.8384792741604,1135.6523344546665,1206.327703259549,1899.4794999874566,1770.13628164863
Arfgef1,2751.8785723273963,3031.579569368097,2740.1325341258,2400.3642148759404,2692.2103545117,2727.45835430485,3555.0900347596566,3742.1590002254466
Cpa6,55.165516261496435,56.37978172205673,116.55565920427809,157.2918862049105,26.8823471208844,45.91415807747521,17.32647394815452,28.18233517959159
Prex2,45.470294978556865,41.038044918529934,80.82875422409667,116.76812675436821,17.90321315152177,34.4828738615353,21.394037914444866,29.591263421108398
A830018L16Rik,94.27255424032033,97.94971856715391,180.23883917153987,238.05587531252303,34.45006533390703,57.21324926356533,45.64270037430263,67.28142027638553
Sulf1,18.978292631609502,22.732513016912318,40.839939553031,73.08600815928635,4.277854548115769,11.455160760325315,3.63964874060667,8.151358833670082
Slco5a1,10.656334252738317,15.293541793389947,24.423233010655036,46.00042749504025,9.25685021797599,12.916124402897006,18.178880919044033,28.972702715242434
Prdm14,20.393641860954833,12.175421985306066,6.135617191831,4.8031515972592445,0.9811094003812233,2.984481823204694,1.0798728717246957,3.09750851040922
Ncoa2,11195.472149950698,10790.624888667197,4951.190066567534,4819.420356477215,5797.517650642752,6495.43572878499,7431.958949839321,9128.595262696976
Tram1,508.3863552196776,507.7637095874787,195.30392888798966,180.17668289528652,377.173125820081,427.41266705772404,689.2637552550717,664.5136501946271
Lactb2,178.91493670830968,205.11498065771534,374.84728724480004,324.622218801453,652.619620349377,616.7604751299236,818.2936468799829,610.2098840877348
Xkr9,2.5126158394987,2.73856746291136,7.017785268715099,12.7008947730749,0.5576845272501266,3.15845794812749,3.27927107792547,4.127979770161274
Eya1,15.919818432077733,20.207501611079902,32.08280886726957,55.684728020311894,4.11950824180886,13.835505618147307,2.58531917073469,8.986904412957331
Trpa1,3.781295986024657,4.902288239589399,12.300371602933934,21.5309152889951,1.5996049137962833,21.3507465991399,8.147643755614299,77.66609201281675
Kcnb2,43.63841460027417,50.42714115907943,106.58420162594275,152.9814874927775,15.594458886996186,41.17074480108867,15.292947792902106,22.328479119698756
Terf1,729.4264057066613,705.2416597118254,328.54276965202666,330.05988818057403,503.6487760501343,701.5689881379261,1161.9190095254664,1419.6221830059067
Sbspon,9.174760894957842,9.822401466905363,16.20322576576004,16.31300813736345,5.027168974235987,7.335538501874493,6.553288532760263,12.3930814072134
4930444P10Rik,6.270397043038758,8.447004028395646,15.703755695604597,15.7564876862547,2.638084558928566,8.72511615079233,15.463170219101132,8.561183117022264
Rpl7,223.9569777370813,220.6592105172797,409.66846509778605,353.1755189852385,433.9615403790087,406.55012081961064,348.348325460365,236.05392753058663
Rdh10,132.28121198681367,154.304237882047,176.26548566534436,189.33292249898898,264.0486206514677,264.65303952253834,287.24859733853435,220.87243088893698
Stau2,41.407383627741574,48.50095483683287,120.63938000091473,152.4107372768985,55.7085825893048,82.59645955060749,157.2429799025857,142.61798202913732
Ube2w,1058.7827877994603,947.6653546610347,1223.6605465725668,1072.978432755818,1039.481404205533,974.1517435948267,1584.20873839248,1401.3150894475066
Eloc,263.38707207261365,244.94797808313265,320.0875354909703,259.111425359133,353.97660034657497,373.2375703832667,377.5580591182873,331.426363872796
Tmem70,57.87371393835043,60.9198264707646,170.97986828376565,193.43778874840353,210.01315507143696,243.03314820670198,189.59507012224068,181.859662305336
Ly96,15.065786244922448,10.9900389348144,14.056972509197308,12.959655665941,5.316334193248056,17.018470222090432,24.517552595548867,29.510478085596237
Jph1,11.598875679744681,16.295460891209213,36.61534870160123,59.3748387153536,3.8142645995937534,11.28118463540252,5.658317274427097,9.823808628857746
Gdap1,1.2123648101605833,1.9561196163652568,4.649311897758464,4.8031515972592445,0.5209601932730766,1.4987678853148365,0.5345935956519633,1.0135457029060635
Pi15,3.296111864339453,4.12579528980947,7.7848640714804,10.31881830713355,2.0597541209044263,0.49494672898571657,0.7366946288738466,1.2023766522178265
Crispld1,4.274536208037417,2.5429555012748333,9.361267902949866,26.7488224406267,1.5387939276313498,1.579228974063741,0.6063030996656501,1.824382265230917
Crisp4,2.589978431072177,3.5209359043135335,11.600083390151665,8.156504068681725,0.5209601932730766,3.224117587586004,1.0691871913039266,1.60779493338025
Defb41,22.563422442569035,16.9180261567158,39.7941511915352,38.439442542843906,47.5430147736412,35.846973727033365,29.72241134243953,17.9968965631342
Tfap2d,6.800143202416673,7.658720392799277,18.444504946203995,35.2420847329277,8.37327613773674,7.319863301651381,6.448440305404777,7.140860496340561
Tfap2b,1.87332137020085,3.1477354816268437,9.7980938656724,14.26768989504135,0.5576845272501266,0.49494672898571657,0.5452792760727311,0.827762119170839
Pkhd1,84.82611727046603,90.02649459119374,157.48345678780294,276.79307741360947,28.43033798889107,55.620966342076706,42.511020245415665,52.427675258088094
Il17f,16.777594685681205,14.931933543659866,7.323270558374869,12.144374321966119,4.677192769058987,3.936571038432973,24.066102644864632,14.54779380767706
Mcm3,239.6025893286043,245.38181248140336,123.40499950330043,128.3027521950795,1097.0462209783834,1102.3384214890627,1066.6544564779867,916.4570878569157
