wilcoxon,t-test,t-test_overestim_var
Top2a,Top2a,Top2a
Prc1,Prc1,Prc1
Cdk1,Incenp,Nusap1
Nusap1,Cdk1,Cdk1
Incenp,Nusap1,Kif11
Kif11,Kif11,Incenp
Bub3,Aurkb,Aurkb
Aurkb,Bub3,Bub3
Ube2c,Ube2c,Ube2c
Kpna2,Smc4,Kpna2
Smc4,Calm2,Spc25
Spc25,Smc2,Cenpf
Kif18b,Cenpf,H1f5
Mki67,Mki67,Ncaph
Ncaph,Plk1,Plk1
Smc2,Ndc80,H2ac8
Cenpf,Shcbp1,Kif18b
Sgo2a,Spc25,Smc4
Tubb5,Arl6ip1,Hist1h2ap
Arl6ip1,Kif22,Kif22
Spdl1,Ncaph,Aurka
H2ac8,Ezh2,H1f4
Plk1,Kif23,Shcbp1
Kif22,Sgo2a,Ndc80
Esco2,Kpna2,Sgo2a
H1f4,H1f4,Esco2
Aurka,H2ax,Arl6ip1
Shcbp1,Ncapg,H4c4
Hist1h2ap,Ckap5,Smc2
Tuba1b,Tubb5,Mki67
Mis18bp1,Kif4,Mis18bp1
Ndc80,Kif20b,Spdl1
H4c4,Ctcf,H2ax
H2ax,H1f5,Kif4
Cdca2,Tmpo,Tuba1c
Kif4,Tuba1c,Kif20b
Ezh2,H2ac8,Kif23
H1f5,Cks2,Ckap2l
Kif20b,Cenpe,Ncapg
Kif23,Cdkn2d,Cdca2
Cenpe,Ube2s,Mxd3
Calm2,Aurka,Ect2
Tuba1c,Tpx2,Ezh2
Ect2,Kif18b,H2ac20
Sgo1,Tubb4b,Fbxo5
Ckap2l,Spdl1,Cdkn2c
Cdca5,H4c4,Sgo1
Mxd3,Mis18bp1,Calm2
Fbxo5,Ckap2l,Ckap5
H2ac20,Hist1h2ap,Cenpe
Ncapg,Ect2,Knl1
Ccnf,Tuba1b,Cenpl
Ube2s,Trir,Tubb5
Ckap5,Asf1b,Ccnf
Cenpl,Knl1,Ccnb1
Aspm,Sgo1,Cdca5
Cdkn2c,Ccnb1,Ttk
Cdc25b,Esco2,Kif18a
Tmpo,Cdca2,Cdkn2d
Cdkn2d,Nuf2,Aspm
Ttk,Cdc25b,Tpx2
Knl1,Mxd3,Tuba1b
Pclaf,Fbxo5,Tmpo
Ccnb1,Hnrnpu,Cdc25b
Kifc1,Ccna2,Neil3
Kif18a,Cdkn2c,Nuf2
Tpx2,Hjurp,Bub1b
Fzr1,Bub1b,Fzr1
Neil3,Ssrp1,Ube2s
Nuf2,Aspm,Kif14
Arhgap11a,Fzr1,Kif15
Kif14,Kif15,Asf1b
Bub1b,Dnmt1,Tubb4b
Trir,Tacc3,Arhgap11a
Dnmt1,Tyms,Rrm2
Rrm2,Rrm2,Plk4
Espl1,H2ac20,Cks2
H3c3,Numa1,Numa1
Kif15,Spc24,Ctcf
Srgap2,Arhgap11a,Dnmt1
Asf1b,Smc1a,Trir
Ccna2,Plk4,Anln
Tubb4b,Cenpl,Tacc3
Hsp90aa1,Cdca5,Kifc1
Ctcf,Kif18a,Hjurp
Tacc3,Hmmr,Cit
Plk4,Kif14,Ccna2
Cks2,Tcerg1,H3c3
Hmmr,Rangap1,Tyms
Numa1,Frg1,Gtse1
Gtse1,Ccnf,Hmmr
Sapcd2,Cit,Spc24
Prr11,Ttk,Espl1
Bub1,Pclaf,Tk1
Melk,H3f3b,Bub1
Foxm1,Nudc,Hsp90aa1
Hnrnpu,Ncapd3,Hnrnpu
Cit,Kifc1,H1f1
Cdc25c,Smc6,Pfas
Spag5,Cbx5,Prr11
Spc24,Dbf4,Pclaf
Suv39h1,Hsp90aa1,Dbf4
Smc1a,Ubb,Rrm1
Hjurp,Neil3,Cbx5
Kif2c,Tk1,Smc1a
Cdca4,Rrm1,Brd8
Rad51,Lmnb1,H2bc18
Pfas,Cdca8,Kif2c
Anln,Rad51,Rad51
Brip1,Sumo2,Frg1
Bora,Bub1,Depdc1b
Brd8,Immt,Ncapd3
Frg1,Brd8,Pbk
Oip5,Jpt1,Srgap2
Kif20a,Rps2,Ncapd2
Ube2t,Smarcc1,Spag5
Rrm1,Eri1,Ssrp1
Tk1,Smchd1,Foxm1
Dcaf7,Atrx,Ube2t
Cbx5,Mis18a,Cdc25c
Depdc1b,Tpi1,Npm1
Haspin,Rbbp7,Mastl
Tyms,Cmc2,Bora
Mastl,Ncapd2,H2ac4
Dbf4,Hspe1,Tpi1
Pola1,Ranbp1,H3f3b
Ssrp1,Dlgap5,Haspin
Parpbp,Npm1,Nudc
Smg6,Wbp11,Kif20a
Depdc1a,Kmt5a,Haus3
Ska1,Rbm25,Cdca8
Rbl1,Spag5,Tcerg1
Smchd1,Dcaf7,Smg6
Ncl,Srsf3,Hspe1
Oas3,Srgap2,Rangap1
Ncapd2,Smg6,Arhgap19
Clspn,Espl1,Smarcc1
H1f3,Prr11,Ubb
Cdca8,Haus3,Pola1
Arhgap19,Kif2c,Melk
Syne3,Atad2,Mis18a
Nup155,Pfas,Dcaf7
Haus3,Zwint,Smc6
Blm,Kif20a,Reep4
Hnrnpab,Arid1a,Immt
Ska3,Eif3b,Dlgap5
Ncapd3,Cltc,Bard1
Ttf2,Iws1,Smchd1
Npm1,Akirin2,Oip5
Bard1,Suz12,H3c6
H1f1,Gtse1,Atad2
Trip13,Ube2t,Clspn
H3f3b,Topbp1,Hist1h2an
Rad51ap1,Luc7l2,D030056L22Rik
Srbd1,Mtrex,Eri1
Mis18a,Ska1,Ranbp1
Smarcc2,Coro1c,Rps2
Clasp1,Txndc9,Parpbp
Immt,Smarca5,Ubap2
H2ac4,Cdc25c,Lmnb1
Tpi1,Reep4,Sapcd2
Jpt1,Hspa4,Ska1
Hspe1,Usp14,Rbbp7
Poc5,Racgap1,Brip1
Dlgap5,Anln,Zwint
Tcerg1,Slc25a4,Jpt1
Cdc45,Smc3,Cdc45
Reep4,Rps5,Kmt5a
H3c6,Eef1g,Cdca4
Rhno1,Foxm1,Wbp11
Zwint,Rab10,Gas2l3
D030056L22Rik,Ccdc34,Akirin2
Cip2a,Serbp1,Pa2g4
H2bc18,Pa2g4,Sumo2
Ubap2,Bora,Tubg1
Ska2,Pola1,Meaf6
Ubb,Oip5,Ncl
Ranbp1,Eef1b2,Eif3b
Pbk,Ubap2,Suz12
Coro1c,Hnrnpr,Rad51ap1
Sumo2,Anp32b,BC030867
Meaf6,Rps27a,Atrx
Topbp1,Hnrnpab,Suv39h1
Eri1,Mcm7,Topbp1
Tubg1,Safb,Trip13
Rps2,Ybx1,Stil
Cenpu,H3c3,Xpo1
Sap30,Melk,Coro1c
R3hdm2,Xpo1,H1f3
Iws1,Depdc1b,Iws1
Hyls1,D030056L22Rik,Clasp1
Smc6,Haspin,Ttf2
Nudc,Cep57,Mtrex
Lmnb1,Suv39h1,Depdc1a
Sin3a,Mastl,Cmc2
Gemin6,Baz1b,Hspa4
Zw10,Clspn,Rps27a
