wilcoxon,t-test,t-test_overestim_var
Ube2c,Ube2c,Cenpf
Cenpf,Cenpf,Ube2c
Hmmr,Tpx2,Cdc20
Cenpe,Hmmr,Hmmr
Cdc20,Tubb4b,Cenpe
Arl6ip1,Cenpe,Tpx2
Tpx2,Cdc20,Ccnb1
Tubb4b,Cks2,Plk1
Cdca8,Arl6ip1,Arl6ip1
Ccnb1,Cdca8,Ckap5
Ckap5,Plk1,Tubb4b
Plk1,Ckap5,Cdca8
Cks2,Ccnb1,Tuba1c
Tuba1c,Jpt1,Cks2
Nusap1,Incenp,Bub1b
Birc5,Nusap1,Nusap1
Fzr1,Bub1b,Kif14
Bub1b,Tuba1c,Tacc3
Incenp,Tacc3,Kpna2
Cenpa,Cenpa,Aspm
Kif20a,Cdkn3,Aurka
Kpna2,Calm2,Incenp
Jpt1,Dlgap5,Kif22
Tacc3,Fzr1,Fzr1
Aurka,Cdca3,Dlgap5
Aspm,Prc1,Kif20a
Bub3,Kif22,Parpbp
Kif22,Racgap1,Cdkn3
Cdkn3,Bub3,Cenpa
Kif14,Birc5,Bub3
Ube2s,Aspm,Arhgap19
Dlgap5,Kif14,Knl1
Reep4,Kpna2,Cdca3
Parpbp,Aurka,Reep4
Knl1,Kif20a,Jpt1
Cdca3,Knl1,Ect2
Ect2,Ccnb2,Kif20b
Racgap1,Ccna2,Prc1
Arhgap19,Ube2s,Birc5
Cdc25c,Reep4,Racgap1
Nek2,Ect2,Kif4
Gpsm2,Kif20b,Nek2
Prr11,Kif23,Ube2s
Bub1,Tax1bp1,Ckap2l
Kif20b,Kif11,Prr11
Top2a,Kif4,Cdc25c
Ccna2,Parpbp,Calm2
Calm2,Zc3h13,Bub1
Prc1,Ckap2l,Spdl1
Ckap2l,Sgo2a,Ccna2
Spdl1,Nup37,Kif11
Kif11,Arhgap19,Kif23
Mki67,Nucks1,Sgo2a
Cdk1,Nek2,Gpsm2
Sapcd2,Bub1,Cip2a
Nucks1,Spdl1,Kifc1
Kif4,Top2a,Kif2c
Sgo2a,Sf3b1,Cdk1
Kifc1,Psmb6,Ccnb2
Kif2c,Cip2a,Nup37
Cip2a,Prr11,Cep55
Kif23,Cdk1,Ckap2
Cep55,Kifc1,Zc3h13
Ckap2,Rangap1,Top2a
Nup37,Cltc,Mki67
Kif18b,Shcbp1,Shcbp1
Tubb5,Ckap2,Nucks1
Zc3h13,Cdc25c,Aurkb
Depdc1b,Akirin2,Tax1bp1
Cdc25b,Ctcf,Cdc25b
Ccnb2,Kif2c,Sapcd2
Smc4,Gpsm2,Akirin2
Shcbp1,Triobp,Depdc1b
Miip,Aurkb,Triobp
Aurkb,Tuba1a,Smc4
Sh2d3c,Rad21,Rad21
Rad21,Cep55,Nuf2
Espl1,Srp72,Osbp
Gtse1,Mki67,Dbf4
Triobp,Cdc25b,Bptf
Akirin2,Prpf38a,Rangap1
Depdc1a,Nuf2,Hp1bp3
H2ax,Cdkn2d,Prpf38a
Stx6,Smc4,Ncapg
Spag5,Hp1bp3,H2ax
Ncapg,Hspa5,Gtse1
Osbp,Bptf,Rassf3
Dbf4,Dbf4,Tuba1a
Troap,Ngdn,Psrc1
Ctr9,Osbp,Cdkn2d
Bptf,Acap1,Sptbn1
Tax1bp1,Prkar1a,Srp72
Knstrn,Rilpl2,Troap
Rnf6,Psmd14,Depdc1a
Arhgap11a,Sapcd2,Cltc
Rnf20,Runx3,Acap1
Nuf2,Ik,Sf3b1
Acap1,Mrpl22,Kif18b
Psme4,Depdc1b,Ctcf
Lrif1,Ncapg,Psmb6
Paf1,Sptbn1,Ngdn
Katnb1,Selenos,Espl1
G2e3,Psma3,Miip
Cog2,Kif18b,Rnf20
Srp72,Celf2,
Kif21b,H2ax,
Cltc,Rnf20,
Syne3,Psmd2,
Fcho1,Znrd1,
Cks1b,Ubc,
Sptbn1,Snrnp200,
Anp32e,Cks1b,
Rassf3,Sirt7,
Srgap2,Apobec3,
Srbd1,Aprt,
Nrd1,Psmc1,
Cdkn2d,Arhgap11a,
Prpf38a,Exoc3,
Numa1,Nrd1,
Runx3,Numa1,
Ppp2r5d,Depdc1a,
Melk,Bms1,
Exoc3,Sh2d3c,
Kmt5b,Adprh,
Rangap1,Fcho1,
Dync1li2,Serpinb9,
Pimreg,Spag5,
Diaph3,Vcp,
Poc5,Eif3c,
Gnl3l,Rock1,
Hmgb2,Lsm12,
Ift46,Mtpn,
Hp1bp3,Espl1,
Gmppb,Hsp90b1,
Plekho2,Bnip2,
Uso1,Miip,
Nde1,Ubb,
Acadm,Psme4,
Ska2,Srrt,
Mad1l1,Kif21b,
Tdp1,Uba1,
2510039O18Rik,Dock8,
Ctcf,Vdac2,
Ifnar1,Rae1,
Prkar1a,Gtse1,
Kpna6,Sars,
Hgs,Knstrn,
Gata3,Acin1,
Ngdn,Ywhae,
Gripap1,Tm9sf3,
Sf3b1,Rbm42,
Odf2,Rnf6,
Tuba1a,Actg1,
Golga2,Atp5a1,
Atg7,Gmppb,
Cep70,Prpf8,
Pigu,Add3,
Trap1,Ddx5,
Ubxn6,Bud31,
Crybg1,Trap1,
Hsp90aa1,Picalm,
Ttk,Ubxn4,
Actg1,Cxcr3,
Ik,Riok3,
Crebbp,Cntrl,
Eif3c,Csk,
Cenpc1,Psmd9,
Isca1,Paf1,
Evi2a,Rassf3,
Comtd1,Nde1,
