wilcoxon,t-test,t-test_overestim_var
S100a4,Lgals1,Lgals1
Actg1,S100a6,S100a6
S100a6,Txn1,Anxa2
Lgals1,Hmgb2,S100a4
Txn1,Gapdh,Serpinb6b
Gapdh,Actg1,Top2a
Lgals3,Sub1,Stmn1
Hmgb2,Anxa2,Lgals3
Anxa2,Serpinb6b,Cks2
Top2a,S100a4,Hmgb2
Serpinb6b,Stmn1,Ube2c
Ube2c,Cks2,Pclaf
Vim,Vim,Gzmb
Ifng,Lmnb1,Mki67
Cks2,Serpinb9,Birc5
Sub1,Rilpl2,Cks1b
H2az1,H2az1,Lmnb1
Stmn1,Cox5a,Plek
Gzmb,Gzmb,Serpinb9
Lmnb1,Cox5b,Cdca8
Serpinb9,Calm3,Bhlhe40
1500009L16Rik,Top2a,Ccnb2
Birc5,Rps27l,Ahnak
Ube2s,Cks1b,Ifng
Plek,Ybx3,Tpx2
Ahnak,Selenoh,Prc1
Klrc1,Ahnak,Ccna2
Cks1b,Ran,Ybx3
Bhlhe40,Ppp1ca,Cdk1
Ctla4,Prdx1,Spc24
Ccnb2,Atp5j,Kif11
Ran,Lgals3,Incenp
Mki67,Clic1,Cdca3
Bcl2a1d,Sec11c,Tyms
Ybx3,Dbi,Cenpe
Cdca8,Hmgn2,H2az1
Cox5a,Reep5,Asf1b
Nrp1,Ube2s,Klrc1
Cenpe,Cd48,Cenpf
Pclaf,Prelid1,Ctla4
Osbpl3,Ndufb8,Hmmr
Tmsb4x,Ybx1,Rilpl2
Zbtb32,Plek,Smc2
S100a10,Pclaf,Actg1
Pdcd1,Ywhae,Nusap1
Cdk1,Cox8a,Dut
Stx11,Anp32b,Casp3
Prc1,Hmgb1,Osbpl3
Incenp,Cdc42,1500009L16Rik
Ybx1,Hint1,Sdf2l1
Tacc3,Birc5,Txn1
Smc2,Ube2c,Cenpa
Ccna2,Ywhah,Gapdh
Hsp90b1,Hsp90b1,Vim
Rps27l,Hprt,Plk1
Tyms,Magoh,Ube2s
Kif11,Bhlhe40,Tacc3
Dut,Mki67,Ptma
Hsp90aa1,Ly6a,Kif15
Casp3,Fkbp1a,Rrm2
Cenpa,Pkm,Ezh2
Tpx2,Calm1,Aurkb
Cenpf,Ptma,Shcbp1
Cd48,Prr13,Ccnb1
Nusap1,Atpif1,Mcm5
Ptma,Alyref,Ncapg
Crip1,Ccnb2,Knl1
Nuf2,Cdca8,Cdkn3
Anp32b,Pfn1,Nuf2
Hmgb1,S100a10,Tubb4b
Spc24,Gnai2,Bub1b
Cdkn3,Dut,Kif4
Rilpl2,Nkg7,Cdc20
Cox5b,Atp5g3,Zbtb32
Prdx1,Arpc3,Kif22
Arl6ip1,Mrpl18,Tk1
Ccnb1,Ifng,Sub1
Knl1,Tubb4b,Hmgn2
Cdca3,Atp5c1,Bcl2a1d
Slamf7,Cox6b1,Hsp90b1
Asf1b,Atp5pb,Mad2l1
Kif15,Incenp,Stx11
Mapre2,S100a11,Cxcr3
Tubb4b,Hspa5,Racgap1
Nkg7,Cenpa,Cd48
Shcbp1,Cox7c,S100a10
Kif22,Smc2,Ran
Hmmr,Snrpe,Nrp1
Tk1,Cfl1,Ndc80
Sdf2l1,Sdf2l1,Cdc25b
Rrm2,Dynll1,H2ax
Adap1,Pdia3,Il2rb
Rad51,Sept11,Dlgap5
Fignl1,Il2rb,Rrm1
Calm1,Polr1d,Itgb1
Mcm5,Ccna2,Hsp90aa1
Ncapg,Arhgdia,Cenpw
Cxcr3,Ap2s1,Runx2
Clic1,H3f3b,Pdcd1
H2ax,Sumo2,Batf
Ckap2,Ndufb7,Gmnn
Aurkb,Rexo2,Alyref
Ywhah,Psmb2,Sept11
Ezh2,Casp3,Bcl2a1b
Ndc80,Cmc2,Tmsb4x
Ywhae,Ezh2,Mcm6
Spdl1,Calm2,Rad51
Mad2l1,Crip1,Pkm
Dbi,Snrpd1,Rps27l
Aspm,Etfb,Crip1
Kif4,Psmb3,Mapre2
Itgb1,Tyms,Cit
Runx2,Spc24,Cmc2
Prelid1,Uqcrb,Ncaph
Hmgn2,Prc1,Tpi1
Plk1,Ppib,Spc25
Cenpk,Arpc5,Ckap2l
Selenoh,Ssrp1,Sgo2a
Cdc42,Racgap1,Adap1
Diaph3,Nucks1,H1f4
Calm3,Psma1,Arl6ip1
Havcr2,Hsp90aa1,Bub1
Bcl2a1b,Tpx2,Dbf4
Cfl1,Snrpb,Ckap5
Snrpd1,Asf1b,Ect2
Tnfrsf9,Calr,Aspm
Ptms,Pomp,Ska1
Hint1,Prkar1a,Etfb
Bub1b,Arpc4,Ccdc50
