wilcoxon,t-test,t-test_overestim_var
,Psmb2,Psmb2
,Psma7,Psma7
,Cox7a2,Cox7a2
,Atp6v0e,Clic1
,Smdt1,Atp6v0e
,Pdia3,Smdt1
,Prkar1a,Pdia3
,Cbx3,Prkar1a
,Rilpl2,Cbx3
,Psmb5,Rilpl2
,Uqcrfs1,Psmb5
,Anxa2,Uqcrfs1
,Cks2,Anxa2
,Ap2s1,Cks2
,Tpm4,Ap2s1
,Lmnb1,Tpm4
,Ssrp1,Lmnb1
,Psma6,Ssrp1
,Serpinb9,Psma6
,Psmd8,Serpinb9
,Cycs,Psmd8
,Psma4,Cycs
,Ube2m,Psma4
,Aprt,Ube2m
,Alyref,Aprt
,Psmb7,Alyref
,Cmpk1,Psmb7
,Hnrnpd,Slc25a3
,Ssr2,Cmpk1
,Sarnp,Hnrnpd
,Fkbp3,Ssr2
,Dnajb11,Sarnp
,Cks1b,Fkbp3
,Top2a,Dnajb11
,Lsm6,Cks1b
,Ndufa12,Top2a
,Tmed10,Hmgb2
,Lamtor5,Ppp1ca
,Mtch1,Lsm6
,Anp32e,Ndufa12
,Banf1,Tmed10
,Lsm12,Lamtor5
,Lgals3,Mtch1
,Manf,Anp32e
,Tmpo,Banf1
,Dph3,Lsm12
,Mrpl57,Lgals3
,Pfdn1,Manf
,Pclaf,Tmpo
,Spcs1,Dph3
,Cmtm7,Mrpl57
,Csnk2a1,Pfdn1
,Dnaja2,Pclaf
,Klf6,Spcs1
,Psmc4,Cmtm7
,Mdh1,Csnk2a1
,Hpf1,Hnrnpu
,Ube2c,Dnaja2
,Ech1,Klf6
,Cmc2,Psmc4
,Vcp,Mdh1
,Tuba1a,Hpf1
,Erp29,Ube2c
,Cltc,Ech1
,Tsn,Cmc2
,Etfa,Vcp
,Csde1,Pfn1
,Dnajc2,Tuba1a
,Rnf7,Erp29
,Bhlhe40,Cltc
,Rangap1,Tsn
,Sfr1,Etfa
,Luc7l3,Csde1
,Tuba1b,Ptma
,Hspa14,Dnajc2
,Ndufb6,Rnf7
,Mrps18c,Bhlhe40
,Dnajc9,Rangap1
,Rp9,Sfr1
,Mki67,Luc7l3
,Rad21,Tuba1b
,Polr2k,Hspa14
,Vdac3,Ndufb6
,Ptges3,Mrps18c
,1110004F10Rik,Ppib
,Eif3g,Dnajc9
,Ssna1,Rp9
,Ube2k,Mki67
,Ndufa10,Rad21
,Ezh2,Polr2k
,Ddost,Vdac3
,Incenp,Ptges3
,Mtdh,1110004F10Rik
,Cdca8,Eif3g
,Uqcrc2,Ssna1
,Vamp8,Ube2k
,Ybx1,S100a4
,Ebna1bp2,Ndufa10
,Cfdp1,Ezh2
,Mcm6,Nkg7
,Gars,Ddost
,Cript,Ybx1
,Ndufs2,Incenp
,Rab10,Mtdh
,Med30,Cdca8
,Mydgf,Uqcrc2
,Lsm2,Vamp8
,Sf1,Ebna1bp2
,Lsm8,Cfdp1
,Uba2,Mcm6
,Tcerg1,Gars
,Casp3,Cript
,Ube2j2,Ndufs2
,Pgam1,Rab10
,Srp19,Med30
,Ndufa5,Mydgf
,Dbnl,Lsm2
,Ddx39,Atp5c1
,Tram1,Sf1
,Pfn1,Lsm8
,Zcrb1,Prdx1
,Ndufb4,Uba2
,Tuba4a,Tcerg1
,Commd1,Casp3
,Rfc2,Ube2j2
,Cyc1,Pgam1
,Pbdc1,Srp19
,Acadl,Ndufa5
,Ccna2,Dbnl
,Ap2m1,Ddx39
,Yy1,Eif5a
,Mcm5,Tram1
,Tyms,Zcrb1
,Eif3b,Ndufb4
,Ptma,Tuba4a
,Mrps26,Commd1
,Cyb5r4,Rfc2
,Spc24,Cyc1
,Lrp10,Pbdc1
,Fkbp2,Acadl
,Rnh1,Ccna2
,Rnf187,S100a6
,Mrpl4,Ap2m1
,Arl1,Yy1
,Znrd1,Mcm5
,Psmc2,Tyms
,Nans,Eif3b
,Dtymk,Mrps26
,Asf1b,Cyb5r4
,Prc1,Chchd2
,Mrpl51,Spc24
,Ciao2b,Rac1
,Nap1l4,Lrp10
,Paip2,Fkbp2
,Erh,Rnh1
,Adprh,Rnf187
,Rnaseh2b,Mrpl4
,Spg21,Arl1
,Ndufa9,Znrd1
,Prkcsh,Psmc2
,Sae1,Nans
,Cdc5l,Dtymk
,Matr3,Asf1b
,Ppil1,Prc1
,Tpx2,Mrpl51
,Prex1,Reep5
,Dnmt1,Ciao2b
,Nfyb,Nap1l4
,Coa3,Paip2
,Polr2c,Ndufb11
,Actn4,Erh
,Brd2,Adprh
,Cops6,Rnaseh2b
,Zbtb8os,Gzmb
,Actl6a,Cfl1
,U2af2,Spg21
,Erg28,Ube2s
,Hmgn5,Ndufa9
,Dhx9,Prkcsh
,Ctla4,Sae1
,Cdk1,Cdc5l
,Paics,Park7
,Rab1a,Matr3
,Tipin,Ppil1
,Mrpl15,Tpx2
,Tpi1,Prex1
,Eny2,Dnmt1
,Pds5a,Ran
,Cst3,Nfyb
,Ssr1,Coa3
,Khsrp,Polr2c
,Bnip2,Actn4
,Baz1b,Brd2
,Sumo3,Cops6
,Med8,Zbtb8os
,Zfp207,Actl6a
,1810058I24Rik,U2af2
,Ptpa,Erg28
,Mrpl21,Hmgn5
,Psip1,Dhx9
,Idh3b,Ctla4
,Eri1,Cdk1
,Zcchc17,Paics
,Rpa2,Rab1a
,Cops5,Tipin
,Cox20,Mrpl15
,Clic1,Tpi1
,Polr2m,Eny2
,Psmc1,Cd48
,Trappc1,Pds5a
,Stip1,Cst3
,Osbpl3,Ssr1
,Rpn2,Khsrp
,Ddt,Bnip2
,Bst2,Baz1b
,Gmnn,Sumo3
,Hjurp,Med8
,H2ax,Zfp207
,Nab1,1810058I24Rik
,Pmf1,Tspo
,Nfkbiz,Ptpa
,Topbp1,Tma7
,Psmd9,Mrpl21
,Ckap5,Ndufb5
,Kif11,Psip1
,Pbrm1,Idh3b
,Mrps15,Eri1
,Cenpe,Zcchc17
,2210016F16Rik,Rpa2
,Clint1,Tubb5
,Prmt1,Cops5
,Hsbp1,Cox20
,Pcmt1,Polr2m
,Eprs,Psmc1
,Raf1,Taf10
,Arcn1,Trappc1
,Wdr33,Stip1
,Mlf2,Osbpl3
,Mrpl27,Rpn2
,Taf12,Ddt
,Mad2l1,Bst2
,Dbf4,Arpc5
,Gatad2a,Ndufb8
,S100a6,Gmnn
,Mrpl35,Hjurp
,Dnajc7,H2ax
,Gtf2b,Nab1
,Rab11b,Pmf1
,Pttg1,Fkbp1a
,Pak1ip1,Nfkbiz
,Rrm1,Topbp1
,Cope,Jpt1
,Tacc3,Psmd9
,Sdha,Ckap5
,Vbp1,Kif11
,Glrx2,Pbrm1
,Rnps1,Hnrnpk
,1500009L16Rik,Mrps15
,Wtap,Cenpe
,Gmps,2210016F16Rik
,Isy1,Clint1
,Atad2,Prmt1
,Nptn,Hsbp1
,Abhd17a,Pcmt1
,Lrrc59,Eprs
,Ntan1,Lgals1
,Cenpf,Raf1
,Ndufaf8,Arcn1
,Timm17a,Wdr33
,Tut7,Mlf2
,Got2,Mrpl27
,Nmt1,Hprt
,Ppih,Psmb3
,Hypk,Taf12
,Snx6,Mad2l1
,Tmem128,Dbf4
,Pcbd2,Gatad2a
,Atp6v0b,Mrpl35
,Prkag1,Vim
,Hmmr,Dnajc7
,Becn1,Gtf2b
,Pin4,Rab11b
,Cbx5,Rps27l
,Atf1,Pttg1
,Hmgb2,Pak1ip1
,Ccdc88c,Rrm1
,Rbmxl1,Cope
,Rars,Tacc3
,Nusap1,Sdha
,Smu1,Vbp1
,Rab21,Glrx2
,Mif4gd,Rnps1
,Ndc80,1500009L16Rik
,Ppa1,Wtap
,Mvb12a,Gmps
,Was,Isy1
,Lsm14a,Atad2
,Ccdc50,Nptn
,Acat1,Rbm25
,Kdelr2,Abhd17a
,Txnl4a,Lrrc59
,Sla,Ntan1
,Nsd1,Cenpf
,Kpnb1,Ndufaf8
,Chmp5,Timm17a
,Ide,Tut7
,Mcm3,Got2
,Mpp6,Nmt1
,Cbfb,Ppih
,Prrc2b,Hypk
,Dcps,Snx6
,Taf1d,Tmem128
,Kif23,Pcbd2
,Rsl24d1,Atp6v0b
,Nudt5,Prkag1
,Ncapd3,Hmmr
,Usp34,Hspa5
,Serp1,Becn1
,Atp1a1,Pin4
,Impa1,Cbx5
,Smarca4,Atf1
,Odc1,Ly6a
,Txnrd1,Ccdc88c
,Aopep,Hnrnpab
,Rel,Rbmxl1
,Bcl2a1b,Rars
,Safb,Nusap1
,Polr2h,Smu1
,Ppp6c,Rab21
,Cdc25b,Mif4gd
,Mtrex,Anp32b
,Tagap,Ndc80
,Dpp3,Ppa1
,Tuba1c,Mvb12a
,Mrpl28,Was
,Ramac,Lsm14a
,Ppp1r2,Ccdc50
,Mpdu1,Acat1
,Shcbp1,Kdelr2
,Pglyrp1,Txnl4a
,Tex261,Sla
,Cited2,Nsd1
,Kif15,Kpnb1
,Dgkz,Atp5pb
,Plk1,Chmp5
,Dlgap5,Ide
,Ccdc34,Nme1
,Dnajc1,Mcm3
,Cebpz,Mpp6
,Derl2,Cbfb
,Otub1,Prrc2b
,Nrd1,Dcps
,Mrps17,Hint1
,Arpc1a,Taf1d
,Cdc40,Kif23
,Anxa5,Rsl24d1
,Itpa,Psmb8
,Gm8369,Nudt5
,Eapp,Cdc42
,Gnai3,H3f3b
,Larp7,Ncapd3
,Aip,Usp34
,Alg5,Serp1
,Mplkip,Sumo1
,Ppp4r3b,Hsp90aa1
,Aurkb,Atp1a1
,Iws1,Impa1
,Timm10b,Smarca4
,Psat1,Odc1
,Stt3a,Txnrd1
,Tubb5,Aopep
,Ndufa4,Mdh2
,Lamtor3,Rel
,Dpm2,Bcl2a1b
,Ubn1,Safb
,Oard1,Polr2h
,Ccnb1,Pim1
,Kif21b,Rbx1
,Stag1,Ppp6c
,Senp6,Cdc25b
,Mdp1,Mtrex
,Arih1,Tagap
,Cetn2,Dpp3
,Mob4,Dut
,Tmem256,Tuba1c
,Bin1,Mrpl28
,Rfc1,Ramac
,Mrpl17,Ppp1r2
,Zbtb32,Mpdu1
,Utp11,Rasgrp2
,Fam32a,Shcbp1
,Rnf4,Pglyrp1
,Prdx5,Tex261
,Pgp,Cited2
,Pdzd11,Kif15
,Snrnp200,Tomm20
,Nr4a2,Dgkz
,Trim27,Plk1
,Ndufv1,Dlgap5
,Cops4,Ccdc34
,Stoml2,Atp5g1
,Kxd1,Ncl
,Tcea1,Dnajc1
,Cdc20,Cebpz
,Ncapg,Serpinb6b
,Zwint,Derl2
,Lrrc8c,Otub1
,Tmx1,Nrd1
,Zmat5,Mrps17
,Tk1,Arpc1a
,Knl1,Cdc40
,Ccni,Anxa5
,Chtop,Itpa
,Haus4,Gm8369
,Krcc1,Eapp
,Slamf6,Gnai3
,2310011J03Rik,Larp7
,Mrpl41,Aip
,Phax,Ndufa4
,Rad50,Alg5
,Kif22,Mplkip
,Fbxw2,Ppp4r3b
,Cd82,Aurkb
,Carnmt1,Iws1
,Faim,Rpl22l1
,H1f4,Calm2
,Ppp4r3a,Timm10b
,Cul1,Psat1
,Tmbim4,Stt3a
,Gsr,Lamtor3
,Ufm1,Dpm2
,Bcl2a1d,Ubn1
,Polr2b,Oard1
,Cr1l,Ccnb1
,Nucb1,Kif21b
,Mical1,Stag1
,Bms1,Senp6
,Tmem33,Mdp1
,Pgrmc1,Arih1
,Gsk3b,Cetn2
,Nudcd2,Mob4
,Cnih4,Tmem256
,Bccip,Bin1
,Stk26,Birc5
,Stx11,Rfc1
,Tfdp1,Mrpl17
,Ubl4a,Zbtb32
,Rasa3,Utp11
,Galnt1,Fam32a
,Bub1b,Ywhah
,Dcaf13,Rnf4
,Atg5,Prdx5
,Sart1,Pgp
,Sde2,Pdzd11
,Rbm7,Snrnp200
,Ddx42,Nr4a2
,Rnf126,Trim27
,Lig1,Ndufv1
,Anapc15,Cops4
,Ptpn7,Stoml2
,Atp6v1c1,Kxd1
,Eef1akmt1,Tcea1
,Nuf2,Cdc20
,Hmgb3,Ncapg
,Prrc2a,Txn1
,March5,Zwint
,Nek7,Lrrc8c
,Pfdn4,Tmx1
,Cstb,Zmat5
,Ddx10,Tk1
,Pcnt,Knl1
,Rad51,Ccni
,Oxct1,Chtop
,Cdk2ap1,Calm3
,Atad1,Haus4
,Rad23a,Krcc1
,Pdhb,Slamf6
,Asnsd1,2310011J03Rik
,Triobp,Mrpl41
,Acsl5,Phax
,Ptpn11,Rad50
,Mrps10,Kif22
,H4c9,Fbxw2
,Polr2i,Cd82
,Dock11,Carnmt1
,Zc3h14,Faim
,Nxt1,Edf1
,Tmem9b,H1f4
,Dap3,Ppp4r3a
,Slc25a3,Cul1
,Acbd6,Tmbim4
,Nup37,Gsr
,Siva1,Ufm1
,Slirp,Bcl2a1d
,Mrpl14,Polr2b
,Ssbp4,Cr1l
,Ddx1,Nucb1
,Sf3a1,Mical1
,Ppp2r1a,Bms1
,Scfd1,Tmem33
,Magohb,Pgrmc1
,Eif2a,Gsk3b
,Mkln1,Nudcd2
,Aven,Cnih4
,Cyth4,Bccip
,Dusp5,Stk26
,Ifrd1,Stx11
,Dynll2,Tfdp1
,Hcfc1,Ubl4a
,Cdkn2aipnl,Rasa3
,Stx8,Galnt1
,Coro1c,Bub1b
,Frmd8,Dcaf13
,Prdx3,Atg5
,Kif4,Sart1
,Aqr,Sde2
,Dctn4,Rbm7
,Pih1d1,Ddx42
,Atp6v1d,Rnf126
,Ppp1r35,Lig1
,Rfc4,Anapc15
,Nudt4,Ptpn7
,Luc7l,Atp6v1c1
,Ctnnb1,Eef1akmt1
,Ppp2cb,Nuf2
,Csnk1d,Hmgb3
,Ddrgk1,Prrc2a
,Tardbp,March5
,Imp4,Nek7
,Plk4,Pfdn4
,Anxa7,Cstb
,Ctdnep1,Ddx10
,Atp13a3,Pcnt
,Blvra,Rad51
,Rora,Oxct1
,Azi2,Cdk2ap1
,Mdm2,Hsp90b1
,Kdelr1,Snrpd1
,Sdhaf2,Atad1
,Tsg101,Rad23a
,Clns1a,Pdhb
,Pon2,Ppia
,Adam19,Asnsd1
,Pgd,Triobp
,Tnks2,Acsl5
,Nrm,Ptpn11
,Madd,Mrps10
,Esf1,H4c9
,Prim1,Polr2i
,Kif20b,Dock11
,Gna15,Zc3h14
,Arrb2,Nxt1
,Zranb2,Tmem9b
,Cdc42se2,Dap3
,Rexo1,Acbd6
,Tpm1,Nup37
,Hat1,Siva1
,Rps6ka1,Slirp
,Dhps,Mrpl14
,Ncbp1,Ssbp4
,Letm1,Atp5j
,Rtf2,Ddx1
,Hexb,Sf3a1
,Tomm34,Ppp2r1a
,Sec63,Scfd1
,B3gat3,Magohb
,Nrp1,Eif2a
,Rnpep,Mkln1
,H1f2,Aven
,Gemin7,Cyth4
,Nde1,Dusp5
,Tm9sf2,Ifrd1
,Mrps11,Dynll2
,Sptan1,Hcfc1
,Emc10,Cdkn2aipnl
,Bak1,Stx8
,Cdc73,Coro1c
,Ubr5,Frmd8
,Phlda1,Coro1a
,Mns1,Prdx3
,Sh3bgrl,Kif4
,Nt5c3b,Aqr
,Aup1,Dctn4
,Rgs19,Cox5a
,Stt3b,Pih1d1
,Babam1,Atp6v1d
,Haus3,Ppp1r35
,Fzr1,Rfc4
,Tnfrsf9,Nudt4
,Cnot6,Smchd1
,Creld2,Luc7l
,Prdx1,Ctnnb1
,Dtl,Ppp2cb
,Ier5,Csnk1d
,Ndufs1,Ddrgk1
,Mrpl11,Tardbp
,Ptms,Imp4
,Ncapd2,Plk4
,Zfp511,Anxa7
,Stk39,Ctsd
,Ppp3r1,Calr
,Eif4g3,Ctdnep1
,Ncaph,Atp13a3
,Tcf3,H2az1
,Slamf7,Blvra
,A430005L14Rik,Rora
,Reep4,Azi2
,Fmr1,Mdm2
,Cops3,Kdelr1
,Ppa2,Sdhaf2
,Cmip,Tsg101
,Klhdc4,Clns1a
,Tex30,Pon2
,Osgep,Adam19
,Stard3nl,Pgd
,Mtx2,Tnks2
,Dtd1,Nrm
,Mea1,Madd
,Arid4a,Esf1
,Mcmbp,Prim1
,Pdcd1,Kif20b
,Mphosph6,Srp9
,Ddx17,Gna15
,Cit,Arrb2
,Man1a2,Zranb2
,Fcf1,Cdc42se2
,Ipo5,Rexo1
,Golga7,Tpm1
,Hnrnpu,Hat1
,Borcs8,Rps6ka1
,2510039O18Rik,Dhps
,Aggf1,Ncbp1
,Scamp3,Actg1
,Fen1,Letm1
,Gar1,Rtf2
,Timm17b,Hexb
,Larp4b,Tomm34
,Dctn6,Sec63
,Exosc7,Prelid1
,Yipf4,B3gat3
,Cnpy2,Nrp1
,Dnajb1,Rnpep
,Tubg1,H1f2
,Ergic2,Gemin7
,Nup62,Nde1
,Nmi,Tm9sf2
,Gtf2f2,Mrps11
,Sgo2a,Sptan1
,Thoc3,Emc10
,Mrpl16,Bak1
,Ino80e,Cdc73
,Ehd1,Ubr5
,Rbm38,Sub1
,Tbl1xr1,Phlda1
,Rfxap,Mns1
,Sec31a,Sh3bgrl
,Ska1,Nt5c3b
,Rbis,Aup1
,Spc25,Rgs19
,Ciapin1,Stt3b
,Eif2s3x,Babam1
,Vps35,Haus3
,Map7d1,Fzr1
,Ssbp3,Tnfrsf9
,Fabp5,Cnot6
,Clptm1l,Creld2
,Ten1,Dtl
,Nabp2,Ier5
,Mphosph10,Ndufs1
,Lypla1,Mrpl11
,Tfg,Ptms
,Rab35,Ncapd2
,Stxbp2,Zfp511
,Wdr61,Stk39
,Mrps30,Ppp3r1
,Anapc1,Eif4g3
,Pigyl,Ncaph
,Ncaph2,Tcf3
,Snx2,Slamf7
,BC003965,A430005L14Rik
,Pkp3,Reep4
,Ccdc25,Fmr1
,Mt1,Cops3
,Pde3b,Ppa2
,Spag7,Cmip
,Htatsf1,Klhdc4
,Ppp3cb,Tex30
,Phf6,Osgep
,Rhof,Stard3nl
,Gps1,Mtx2
,Ubac2,Dtd1
,Ckap2l,Mea1
,Ctnnbl1,Arid4a
,Adap1,Mrps24
,Dctn2,Mcmbp
,Cirbp,Pdcd1
,Poldip3,Mphosph6
,Glod4,Ddx17
,Kpna4,Cit
,Snd1,Man1a2
,Fmc1,Fcf1
,Trappc2l,Ipo5
,Hnrnph2,Golga7
,Tox4,Borcs8
,Supt6,1810037I17Rik
,Cxxc1,2510039O18Rik
,Gnptab,Aggf1
,Acly,Scamp3
,Ect2,Fen1
,Szrd1,Gar1
,Mrpl2,Timm17b
,Slu7,Larp4b
,Trappc3,Dctn6
,Nrbf2,Ifng
,Yipf1,Exosc7
,Cyb561d2,Smarca5
,Yrdc,Yipf4
,Pop4,Cnpy2
,Bud23,Dnajb1
,Pigf,Tubg1
,Trim35,Ergic2
,Ppm1a,Nup62
,Ckap2,Nmi
,Gmppb,Gtf2f2
,Ehmt2,Sgo2a
,Dpp9,Thoc3
,Timm8a1,Arf1
,Usp16,Mrpl16
,Mphosph8,Ino80e
,Pdcd2,Ehd1
,AI413582,Rbm38
,Rpf1,Tbl1xr1
,Bscl2,Rfxap
,Med9,Sec31a
,Arhgap1,Ska1
,Zfp622,Rbis
,Acot9,Spc25
,Diaph3,Ciapin1
,Naxe,Eif2s3x
,Cox19,Vps35
,Upf3b,Map7d1
,Ascc3,Ssbp3
,Bzw2,Fabp5
,Tnpo3,Clptm1l
,Exoc5,Ten1
,Eef1e1,Nabp2
,Hsd17b12,Mphosph10
,Sf3b4,Lypla1
,Atg101,Tfg
,Mrpl1,Rab35
,Bub1,Stxbp2
,Cip2a,Wdr61
,Bcl7c,Mrps30
,Spg7,Anapc1
,Aifm1,Pigyl
,Ivns1abp,Ncaph2
,Ppp2r2d,Snx2
,Echs1,BC003965
,Usp3,Pkp3
,Havcr2,Ccdc25
,Nbeal2,S100a10
,Clic4,Mt1
,Prpf18,Pde3b
,Mrps25,Stmn1
,Rdm1,Spag7
,Cebpzos,Htatsf1
,Hells,Ppp3cb
,Cenpk,Timm13
,Ino80c,Phf6
,Mrps5,Rhof
,Sppl2a,Gps1
,Dctn1,Ubac2
,Thumpd3,Ckap2l
,Hbs1l,Srp14
,Smim7,Ctnnbl1
,Mark3,Tmed2
,Gnl3,Adap1
,Mcrs1,Dctn2
,Nus1,Cirbp
,Pycr2,Poldip3
,Mogs,Ifi27l2a
,Crebbp,Tmem14c
,Ak6,Glod4
,Aspm,Actb
,Ndfip2,Kpna4
,Tars,Snd1
,Timm22,Fmc1
,Rhno1,Trappc2l
,0610010K14Rik,Hnrnph2
,Capn1,Tox4
,H1f5,Supt6
,Eftud2,Cxxc1
,Ppil4,Gnptab
,Uck2,Acly
,Edem2,Ect2
,Adrm1,Szrd1
,Spdl1,Mrpl2
,Ddx47,Slu7
,Traf7,Trappc3
,Pou2f2,Nrbf2
,Aak1,Yipf1
,Gpr171,Cyb561d2
,Naa35,Yrdc
,Rsf1,Pop4
,Gorasp2,Bud23
,Hccs,Pigf
,Tmem97,Trim35
,Larp4,Ppm1a
,Polr3c,Ckap2
,Rpf2,Gmppb
,Prpsap1,Aldoa
,Tmem123,Ehmt2
,Nmd3,Dpp9
,Aimp2,Timm8a1
,Brix1,Usp16
,Get4,Mphosph8
,Pag1,Pdcd2
,Tomm70a,Ubl5
,Abce1,AI413582
,Vrk3,Rpf1
,Cd9,Bscl2
,Mcm2,Med9
,Sgo1,Arhgap1
,Zfpm1,Cenpa
,Ppie,Zfp622
,Nsmce2,Acot9
,Cfap20,Diaph3
,Rock2,Naxe
,Fignl1,Cox19
,Usp9x,Upf3b
,Stap1,Ascc3
,Ddx3y,Bzw2
,Osbp,Tnpo3
,Klhdc2,Exoc5
,Gtf2e2,Eef1e1
,Prorsd1,Hsd17b12
,Myef2,Sf3b4
,Pdk3,Atg101
,4921524J17Rik,Mrpl1
,Immp1l,Bub1
,Psmd10,Cip2a
,Sephs2,Bcl7c
,Mrpl48,Spg7
,Adipor1,Aifm1
,Gnl3l,D8Ertd738e
,Polr2d,Ivns1abp
,Ltn1,Ppp2r2d
,Rap2c,Echs1
,Cpox,Usp3
,Hmbs,Havcr2
,Ubl3,Nbeal2
,Clspn,Clic4
,Mrpl49,Eif3c
,Smco4,Prpf18
,Smim20,Mrps25
