wilcoxon,t-test,t-test_overestim_var
Hspd1,Rps2,Hspd1
Hsp90ab1,Calr,C1qbp
C1qbp,Hspd1,Eif5a
Ldha,Aprt,Hsp90ab1
Nme1,Pdia3,Gpx1
Eif5a,Rps27l,Cct6a
Hsp90aa1,Eef1g,Ldha
Gpx1,Hsp90ab1,Calr
Cct6a,Eif3a,Hsph1
Eef1g,Chchd2,Hsp90aa1
Calr,Nme1,Nme1
Hsph1,Slc25a4,Eif3a
Mif,Eif5a,Eef1g
Eif3a,Hspa5,Ppp1r14b
Ebna1bp2,C1qbp,Mif
Ftl1,Mif,Rps2
Ppp1r14b,Gpx1,Pdia3
Chchd2,Dnajb11,Npm1
Aprt,Aldoa,Hspe1
Ybx1,Ebna1bp2,Aprt
Dnajb11,Cct6a,Chchd2
Hspa5,Cct7,Hspa5
Hspe1,Ldha,Ftl1
Atp5b,Ndufb8,Ebna1bp2
Pdia3,Rps27a,Slc25a4
Rps2,Ybx1,Rps27a
Slc25a4,Eif4a1,Dnajb11
Npm1,Hspe1,Atp5g1
Manf,Atp5a1,Pdia6
Rps27a,Ppp1r14b,Rps27l
Rrp9,Hsph1,Tpi1
Canx,Eif2s1,Cct7
Pdia6,Ftl1,Eif2s1
Eef1d,Hsp90aa1,Ybx1
Pgam1,Atp5g1,Canx
Tpi1,Rsl1d1,Aldoa
Hsp90b1,Psma7,Eef1d
Rrp15,Psma3,Hsp90b1
Ppa1,Eef1d,Mrps10
Mrps10,Hdlbp,Rrp15
Eif2s1,Rpl6,Rpl14
Cct7,Mydgf,Cct3
Rpl7,Npm1,Cct8
Rps27l,Rps17,Eif3b
Ybx3,Psmd2,Eif4a1
Rps17,Mrps10,Rps17
Psma7,Rpl7,Rpl6
Set,Snrpd2,Ung
Serbp1,Atp5c1,Rars
Btf3,Eif3b,Atp5b
Atp5g1,Canx,Eno1
Eno1,Hsp90b1,Atp5a1
Cct3,Cct8,Gpatch4
Cct8,Eno1,Pgam1
Rpl14,St13,Fabp5
Eif4a1,Rars,Ppa1
Eif3b,Rpl13,Rpl13
Cisd1,Pdia6,Manf
Psma4,Tomm5,Cisd1
Hspa9,Tpi1,Rpl7
Atp5a1,Cct2,Rsl1d1
Gapdh,Ywhae,Ybx3
Eif1ax,Chchd1,Hspa9
Hnrnpc,Atp5b,Psma7
Rpl13,Btf3,Psmd2
Ncl,Timm13,Cacybp
Aldoa,Ybx3,Cct2
Hdlbp,Lsm7,St13
Cct2,Uqcr11,Ndufb8
Cdca7,Rps25,Pebp1
Fabp5,Cct3,Tomm5
Mrps18b,Rpl22l1,Mydgf
Mt2,Cisd1,Fbl
Mt1,Vdac2,Ncf4
Gpatch4,Cacybp,Galk1
Galk1,Eif4g1,Rrp9
Pgk1,Immt,Hdlbp
Rpl6,Rpl14,Psma3
Mrto4,Hnrnpc,Smyd5
Rars,Pgam1,Pgd
Nr2c2ap,Ywhaz,Immt
Immt,Psma6,Chchd1
Cacybp,Eif5b,Btf3
Nolc1,Manf,Etf1
Ywhae,Pcbp1,Nolc1
Tomm5,Serbp1,Mt1
Mrps5,Llph,Rpl31
Ncf4,Srp72,Lsm7
Heatr1,Snrpf,Psme4
Ndufb8,Pebp1,Mrto4
Pebp1,Tomm20,Heatr3
Chchd1,Ppa1,Ywhae
Mcm4,Ndufb5,Hnrnpc
Ung,Rpn1,Set
Rpl31,Vcp,Snrpd2
Pfas,Cct4,Nr2c2ap
Psme4,Rps8,Serbp1
Kat2a,Rpl9,Mrps18b
Lrrc59,Rpl41,Snrpf
Pgd,Lsm12,Rps8
Ccdc86,Timm23,Ppid
Rsl1d1,Rrp15,Mrps5
Lsm7,Rrp9,
Snrpf,Rpl7a,
Znhit6,Set,
Fbl,Cox5a,
Psmd2,Fbl,
Srp72,Pgd,
Phb,Slc25a3,
Dut,Pgk1,
Chchd4,Cyb5r4,
Mrpl1,Spcs2,
Sigmar1,Pdap1,
Gmppb,Ppid,
Heatr3,Psmb6,
Snrpd2,Rexo2,
Rpl15,Nr2c2ap,
Mydgf,Rpl31,
Ppid,Ncf4,
Rps8,Nolc1,
Srm,Fabp5,
Wdr3,Etf1,
St13,Cct5,
Nus1,Hspa9,
Ctps,Lrrc59,
Etf1,Timm8b,
Noc2l,Eif3c,
Mt3,Gapdh,
Timm23,Sars,
Pabpc4,Sec61g,
Pitrm1,Eif3g,
Tkt,Hspa4,
Jmjd6,Uqcrb,
Rpn1,Rpl10,
Chchd10,Mrpl12,
Hspa4,Mrps5,
Eif5b,Rpl15,
Smyd5,Parp1,
Wdr18,Acaa2,
Psma6,Mrpl20,
Tma16,Gtf3a,
Rps25,Bsg,
Rpl11,Rpl3,
Rasgrp2,Noc2l,
Uchl3,Psme4,
Uqcr11,Nhp2,
Mcm3,Gpatch4,
Mrpl20,Rpl11,
Wdr43,Psmc4,
Furin,Mt1,
Rplp0,Mrto4,
Mrpl12,Phb,
Luc7l,Grb2,
Smarca5,Acp1,
Abce1,Mrps18b,
Stip1,Tmed9,
Psma3,Metap2,
Spcs2,Nop58,
Ndufs5,Sdf2l1,
Nifk,Nifk,
Cpox,Heatr1,
Pa2g4,Rasgrp2,
Mettl1,Gars,
Polr2f,Wdr43,
Dars,Cfdp1,
Lsm12,Pnp,
Creld2,Rpl8,
Gnl3,Rps5,
Nop58,Uchl3,
Gmps,Psmd12,
Bsg,Eif3i,
Cct5,Gmps,
Rpl7a,Smarca5,
Llph,Rplp0,
Dhcr24,Mcm4,
Slc25a3,Khdrbs1,
Eif3c,Psma4,
Lap3,Gmppb,
Timm13,Creld2,
Ywhaz,mt-Nd3,
Pcbp1,Dnajb6,
Rpf2,Hnrnpu,
Gtf3a,Polr2f,
Atad3a,Dars,
Sdf2l1,Tkt,
Timm8a1,Vim,
Eif4g1,Luc7l,
Rpl41,Ssr2,
Rpl22l1,Eif1ax,
Rpl10,Rae1,
Endog,Cebpz,
G6pdx,Ddx21,
Acp1,Jmjd6,
Vps26b,Pfdn1,
Ran,Dpp3,
Cox5a,Galk1,
Prr5,Tcerg1,
Nop14,Rps15,
Zc3h13,Surf4,
Rrs1,Selenos,
Pdap1,Ndufs5,
Il2ra,Hprt,
Selenos,Wdr3,
Snd1,Tsfm,
Parp1,Ndufa12,
Nars,Tcp1,
Cct4,Stip1,
Tomm20,Eef1b2,
Prdm1,Psmd14,
Ruvbl1,Mcm5,
Eif3g,Ddx54,
Bms1,Edf1,
Pmm1,Ddx10,
Exosc7,Mrpl35,
Hnrnpm,Ung,
Lrrc47,Pa2g4,
Pnp,Nus1,
Rpl9,Tmem33,
Vdac2,Isy1,
Prep,Zc3h13,
Comtd1,Wdr83os,
Mrpl2,Atp5g3,
Lonp1,Mrpl1,
Rexo2,Ndufb2,
Ifrd2,Cdca7,
Tada2a,Cltc,
Ipo5,Ppp1ca,
Shmt1,Pdia4,
Ppie,Mrps15,
Dnajc13,Heatr3,
Slc25a5,Mcm3,
Las1l,Nars,
Shmt2,Pfas,
Spata5,Rpl10a,
Sdhd,Tomm22,
