,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.49489698,-0.4160797595977783,False,,,,,,,,,,,,,,,,0.07689356803894043
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.7744895,0.4595240354537964,True,0.07209559458809447,0.24567129685619976,0.2495872737935465,11.218370146075952,1.655598611235619,0.0775725245475769,0.06313666701316833,0.20228852054537474,0.0,0.0,0.4021591271806946,0.21755452976281445,0.19845761987380683,0.9062246603726273,2.8397003331274036,0.4633069634437561
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.6603848,-1.1014485359191895,False,,,,,,,,,,,,,,,,-1.0563929080963135
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.4990836,-0.5874505043029785,False,,,,,,,,,,,,,,,,0.14832079410552979
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.266917,-0.03627300262451172,False,,,,,,,,,,,,,,,,0.0591852068901062
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.1326547,-10.456718444824219,False,,,,,,,,,,,,,,,,-5.316384315490723
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.33118594,0.07620960474014282,True,0.6278041440346254,0.6712667664984558,0.20387272160438252,13.081498231654225,0.23220626682043075,0.24629588425159454,0.48923736810684204,0.24876100237594806,0.0,0.0,0.43000259227911847,0.9180047539743456,2.1355887235238633,0.8497501110481172,2.8323957893349876,0.3679024577140808
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,1.0795302,-0.627761721611023,False,,,,,,,,,,,,,,,,-0.538642168045044
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.0025340167,-3.752668857574463,False,,,,,,,,,,,,,,,,-0.08531415462493896
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,7.808694,-1.7796390056610107,False,,,,,,,,,,,,,,,,-1.7124452590942383
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.11606975,-1.6234104633331299,False,,,,,,,,,,,,,,,,-0.21215617656707764
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.12769656,0.7422119379043579,True,2.1186520133460403,5.46298865304979,0.7102952008021574,10.584327590362829,0.06291775971651077,0.12076560407876968,0.9069259166717529,0.47587961387008376,0.0,0.0,0.47394527686442284,0.2875130405718885,2.001253002034179,0.24973110505857612,1.309208947725316,0.7560923099517822
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.66719514,-0.7047985792160034,False,,,,,,,,,,,,,,,,-0.6563117504119873
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,41.064953,-0.5208252668380737,False,,,,,,,,,,,,,,,,-0.5208233594894409
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.28715152,-0.21267688274383545,False,,,,,,,,,,,,,,,,-0.06921696662902832
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.45648628,-2.1347224712371826,False,,,,,,,,,,,,,,,,-2.1199820041656494
