,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.40894946,0.3548845648765564,True
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,1.8232795,-0.07608473300933838,False
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.60777974,0.3697948455810547,True
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.42696714,-0.20335471630096436,False
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.7403177,-0.23028206825256348,False
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,7.6811757,-22.065818786621094,False
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.566504,0.1859787106513977,True
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.9870999,-1.0186822414398193,False
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.004922192,-5.659195423126221,False
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,8.64373,-6.1448445320129395,False
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.09930216,-0.8491275310516357,False
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.16605371,-0.9363752603530884,False
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,1.0724862,-1.3744637966156006,False
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,191.27016,-2.334078311920166,False
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.1207691,-0.7223589420318604,False
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.7659955,-4.424645900726318,False
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.14984426,-5.324932098388672,False
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.0434868,-5.6058478355407715,False
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,6.177122,0.28468602895736694,True
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.15330134,-0.44697844982147217,False
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,2.797176,-0.779653787612915,False
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.9127735,-2.9673545360565186,False
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,2.3749263,-0.433427095413208,False
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,1.1318902,0.4087402820587158,True
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,1.413254,-0.8393241167068481,False
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.22045769,-1.248570203781128,False
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,3.7333415,-0.24833226203918457,False
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.030267758,-5.767728328704834,False
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.7797092,0.540202409029007,True
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,1.8391962,-0.12034225463867188,False
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,2.1578367,-1.547996997833252,False
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.08638665,-3.6395745277404785,False
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,8.110688,0.6267521679401398,True
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,12.40205,0.8264746516942978,True
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,1.5101147,-1.7861042022705078,False
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.636077,-0.5384583473205566,False
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.48952016,-0.2561206817626953,False
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,2.120466,-0.403057336807251,False
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.3524388,-0.24396967887878418,False
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.2551078,0.030194103717803955,True
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.7226207,-0.9639769792556763,False
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,4.133096,-3.664586067199707,False
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,5.994512,-1.2485344409942627,False
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.67280555,-1.151033878326416,False
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,1.2552751,0.4971924424171448,True
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.38542044,-0.08265280723571777,False
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,1.4077468,-2.5106797218322754,False
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.5948745,-0.9114468097686768,False
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,0.68349683,-1.5861704349517822,False
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,2.9566095,-0.3791940212249756,False
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,14.422594,-0.452589750289917,False
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.3398694,-1.9211766719818115,False
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.012830036,-0.7338910102844238,False
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,0.6991703,-0.5785266160964966,False
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,1.7629498,-1.6617465019226074,False
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.3513942,-0.36956608295440674,False
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,2.7454512,-1.5674231052398682,False
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.8599685,-0.38625669479370117,False
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.4265772,-2.824124813079834,False
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,0.95507514,-0.07955825328826904,False
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.65049064,-1.882524013519287,False
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,1.5755756,-7.893657684326172,False
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.6634448,-3.3933606147766113,False
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,4.0735683,-8.275578498840332,False
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,18.820642,-21.76365852355957,False
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.22131135,-2.6809611320495605,False
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,6.189862,-0.07784914970397949,False
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,3.475563,-2.8126423358917236,False
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.63500243,-2.4693727493286133,False
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,1.3806087,-1.4732580184936523,False
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.13958396,-0.7745784521102905,False
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,1.9040756,0.10137921571731567,True
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.111732915,-0.4057215452194214,False
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,7.225996,-0.8135123252868652,False
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.31444576,-0.37163424491882324,False
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.5490391,-0.6796804666519165,False
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,6.0873094,0.8708470314741135,True
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,2.074494,0.6139578223228455,True
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,0.46041906,-0.3526163101196289,False
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.18720557,-1.2985539436340332,False
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.060535852,-4.3585004806518555,False
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,6.5997515,0.2935432195663452,True
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,1.3381673,-0.7736591100692749,False
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.84411055,-1.7149338722229004,False
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,0.6641448,-0.8755313158035278,False
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.06689289,0.13547182083129883,True
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.5637011,-0.33925187587738037,False
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.023612922,-5.621033191680908,False
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.046680164,-4.8329243659973145,False
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,1.7250973,-0.03760969638824463,False
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,2.6579988,-2.7629027366638184,False
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,0.5436345,-9.574792861938477,False
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.061579708,0.007745921611785889,False
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.5479382,-1.2382118701934814,False
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,17.17276,-1.5951800346374512,False
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.8510576,-1.5310072898864746,False
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.11105131,0.37465089559555054,True
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.8316498,-0.8460050821304321,False
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,1.3216126,-0.5280877351760864,False
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.05451174,0.1279124617576599,True
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,5.2077727,-0.7017204761505127,False
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,1.3831705,0.1660611629486084,True
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.43709338,0.5314560532569885,True
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.14363898,0.3205164670944214,True
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.32516575,-1.141895055770874,False
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,0.74545515,-8.370043754577637,False
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.17394306,-3.1571898460388184,False
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.030870652,-3.7215018272399902,False
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.29317367,-0.9872623682022095,False
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,1.2436384,0.24941658973693848,True
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.3913775,-0.06605029106140137,False
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.35963792,-1.0093951225280762,False
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.85120416,-0.7489935159683228,False
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,1.2095405,-0.8498656749725342,False
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.87226903,-0.7219705581665039,False
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,2.206208,0.0064691901206970215,False
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.782433,-1.624145746231079,False
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.6103201,-0.11825919151306152,False
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,25.881336,-3.674014091491699,False
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,6.4176784,-0.6497764587402344,False
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,2.3413084,0.9487090706825256,True
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.40136802,-0.6299723386764526,False
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,1.9307618,-1.5976176261901855,False
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.097986236,-1.3407483100891113,False
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,2.7901673,-11.968857765197754,False
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.016267378,-2.47065806388855,False
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.6151393,-2.164517402648926,False
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.11569584,-0.28150641918182373,False
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.2116739,0.01839601993560791,True
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,17.606327,-0.1826075315475464,False
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,6.78978,-0.23480629920959473,False
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.6690341,0.663487434387207,True
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.3137393,-0.7890629768371582,False
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.07029194,-0.38673579692840576,False
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,1.1335235,-1.0860955715179443,False
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,1.5923132,0.1163131594657898,True
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,1.314981,-0.2188565731048584,False
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.08844446,-0.8729990720748901,False
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.85538554,-0.5235576629638672,False
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,6.8135996,-2.485929250717163,False
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,5.6458726,-3.6094837188720703,False
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.0438483,-0.6024091243743896,False
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.5678602,0.7319622039794922,True
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,0.99079734,-0.2497406005859375,False
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.03888731,0.7358739972114563,True
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.3929319,-1.4286384582519531,False
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,14.0073395,-5.913620471954346,False
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.33126014,-2.7959022521972656,False
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.07704607,-0.44215381145477295,False
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,2.3892043,-0.4109485149383545,False
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,1.897478,-0.6793268918991089,False
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,1.3915752,-3.696568489074707,False
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,1.3739115,0.514935165643692,True
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.19443426,-3.288656711578369,False
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,2.2246614,-0.9886521100997925,False
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,0.13239557,-1.5415282249450684,False
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.080189064,-0.08379173278808594,False
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,0.0133,0.0678521,-0.2860984802246094,False
Odr4,ENSMUSG00000006010,1,150393080,150361305,-,0.0275,0.74566597,-3.4206089973449707,False
Swt1,ENSMUSG00000052748,1,151428455,151367699,-,-0.0426,2.410527,-1.1371800899505615,False
Rnf2,ENSMUSG00000026484,1,151500955,151458004,-,0.0044,5.81754,-3.898347854614258,False
1700025G04Rik,ENSMUSG00000032666,1,152090125,151852403,-,-0.0181,3.5696874,0.2844078540802002,True
Tsen15,ENSMUSG00000014980,1,152386688,152370735,-,0.0648,0.27659672,-1.3746123313903809,False
Smg7,ENSMUSG00000042772,1,152902646,152836995,-,-0.0351,4.970068,-1.3188016414642334,False
Lamc1,ENSMUSG00000026478,1,153332786,153218922,-,0.0098,4.459635,-0.2350829839706421,False
Dhx9,ENSMUSG00000042699,1,153487660,153455758,-,0.1253,0.7787817,0.44781285524368286,True
Cacna1e,ENSMUSG00000004110,1,154884501,154390731,-,-0.0145,0.0,0.0,False
Xpr1,ENSMUSG00000026469,1,155417415,155275701,-,-0.0649,5.2843394,-5.873753070831299,False
Qsox1,ENSMUSG00000033684,1,155812889,155776029,-,-0.0365,0.53964025,-0.42001211643218994,False
Cep350,ENSMUSG00000033671,1,155973255,155844964,-,-0.0861,1.885316,-0.36985206604003906,False
Tor1aip1,ENSMUSG00000026466,1,156036480,156004599,-,-0.0217,1.6584531,-1.0222787857055664,False
Soat1,ENSMUSG00000026600,1,156474331,156424525,-,0.0121,0.41013247,0.05595135688781738,True
Tor3a,ENSMUSG00000060519,1,156674356,156653617,-,-0.0162,3.2661757,-1.5543768405914307,False
Fam20b,ENSMUSG00000033557,1,156719086,156678532,-,0.0026,1.473561,-2.3836262226104736,False
Ralgps2,ENSMUSG00000026594,1,156939626,156804166,-,-0.0577,2.1756105,-1.09423828125,False
Rasal2,ENSMUSG00000070565,1,157412595,157135182,-,0.0401,5.8738647,-2.1290550231933594,False
Cacybp,ENSMUSG00000014226,1,160212875,160202367,-,0.3057,0.041381054,-0.18461811542510986,False
Rabgap1l,ENSMUSG00000026721,1,160793211,160219174,-,-0.098,8.070342,-1.8563930988311768,False
Zbtb37,ENSMUSG00000043467,1,161034849,161002922,-,-0.0742,0.20664768,-0.4071313142776489,False
Dars2,ENSMUSG00000026709,1,161070658,161040601,-,0.1329,0.47317877,-0.8088994026184082,False
Klhl20,ENSMUSG00000026705,1,161131511,161088375,-,-0.0361,0.8166095,-0.19728243350982666,False
Prdx6,ENSMUSG00000026701,1,161251219,161240112,-,0.0375,0.07311131,-1.348484754562378,False
Fasl,ENSMUSG00000000817,1,161788495,161780689,-,-0.0855,0.49400294,0.05903267860412598,True
Suco,ENSMUSG00000040297,1,161876682,161816114,-,-0.0777,2.38981,-9.580216407775879,False
Dnm3,ENSMUSG00000040265,1,162478034,161982453,-,0.033,15.546363,-1.0121774673461914,False
Prrc2c,ENSMUSG00000040225,1,162740556,162670725,-,-0.0631,0.6533787,-2.2005345821380615,False
Gorab,ENSMUSG00000040124,1,163403669,163384908,-,0.002,0.9435287,-0.9051486253738403,False
BC055324,ENSMUSG00000041406,1,163994796,163945993,-,0.0465,4.469225,-0.2214127779006958,False
Blzf1,ENSMUSG00000026577,1,164307489,164289800,-,-0.0005,1.2717501,-0.523329496383667,False
Atp1b1,ENSMUSG00000026576,1,164458355,164437109,-,-0.1274,0.22282521,-0.773572564125061,False
Xcl1,ENSMUSG00000026573,1,164935527,164931644,-,-0.0113,0.041712042,-0.6097971200942993,False
Sft2d2,ENSMUSG00000040848,1,165194438,165174337,-,0.0111,0.63684124,-1.4666070938110352,False
Tiprl,ENSMUSG00000040843,1,165236996,165212286,-,0.073,0.6384267,-1.24058198928833,False
Dcaf6,ENSMUSG00000026571,1,165460475,165328698,-,-0.0557,6.22276,-0.8636196851730347,False
Rcsd1,ENSMUSG00000040723,1,165709757,165646516,-,-0.006,0.9268557,-1.8971281051635742,False
Pou2f1,ENSMUSG00000026565,1,166002678,165865154,-,-0.045,4.672903,-11.742945671081543,False
Pogk,ENSMUSG00000040596,1,166409863,166384622,-,-0.0206,2.3987703,-0.815515398979187,False
Uck2,ENSMUSG00000026558,1,167285320,167222883,-,0.1692,1.3546509,0.6498381495475769,True
Mgst3,ENSMUSG00000026688,1,167393841,167371966,-,0.056,0.118992865,-2.2569525241851807,False
Pbx1,ENSMUSG00000052534,1,168432270,168119364,-,0.0112,10.044844,0.6601641178131104,True
Nuf2,ENSMUSG00000026683,1,169531464,169497934,-,0.2757,0.43990043,0.01428079605102539,True
Hsd17b7,ENSMUSG00000026675,1,169969241,169949535,-,0.0106,0.7245775,-1.0592079162597656,False
Uap1,ENSMUSG00000026670,1,170174957,170141938,-,0.1021,0.89952207,0.191359281539917,True
Uhmk1,ENSMUSG00000026667,1,170215397,170193420,-,-0.0252,0.5553215,-1.4183695316314697,False
Atf6,ENSMUSG00000026663,1,170867771,170704674,-,0.0034,7.6783557,-7.314267158508301,False
Dusp12,ENSMUSG00000026659,1,170885540,170873498,-,0.0272,0.67308843,-0.5070422887802124,False
Fcrla,ENSMUSG00000038421,1,170927583,170917576,-,-0.0332,0.0,-5.743373394012451,False
Fcgr2b,ENSMUSG00000026656,1,170976547,170958617,-,-0.0851,0.23507479,0.0006604790687561035,False
Sdhc,ENSMUSG00000058076,1,171150603,171127165,-,0.113,0.14206822,-3.401810646057129,False
Fcer1g,ENSMUSG00000058715,1,171234365,171229572,-,-0.0376,0.019226577,0.4572134017944336,True
Ndufs2,ENSMUSG00000013593,1,171251388,171234853,-,0.1838,0.0432607,-2.535019636154175,False
Usp21,ENSMUSG00000053483,1,171287991,171281945,-,-0.0292,0.6200579,-0.5506219863891602,False
Ufc1,ENSMUSG00000062963,1,171295024,171288563,-,0.1682,0.20462763,-2.5604214668273926,False
Ly9,ENSMUSG00000004707,1,171607410,171588624,-,-0.0381,0.0921512,-0.9975680112838745,False
Slamf7,ENSMUSG00000038179,1,171653035,171632403,-,-0.0004,2.201886,-3.386301040649414,False
Ncstn,ENSMUSG00000003458,1,172082795,172066013,-,-0.0125,1.1022503,-0.27003300189971924,False
Pea15a,ENSMUSG00000013698,1,172206804,172196728,-,-0.0488,0.7628299,-0.23563086986541748,False
Ifi206,ENSMUSG00000037849,1,173491041,173468485,-,-0.14,0.18228681,0.6481288969516754,True
Ifi214,ENSMUSG00000070501,1,173535957,173519717,-,-0.1299,0.26852915,0.6472190320491791,True
Ifi213,ENSMUSG00000073491,1,173599274,173566283,-,-0.1621,0.68077636,0.8054376393556595,True
Ifi207,ENSMUSG00000073490,1,173741747,173723427,-,-0.0174,1.5443876,0.9824376106262207,True
Ifi204,ENSMUSG00000073489,1,173766943,173747293,-,-0.017,0.20783761,0.690135657787323,True
Mndal,ENSMUSG00000090272,1,173880881,173849126,-,-0.0626,1.2500135,0.6601385474205017,True
Ifi211,ENSMUSG00000026536,1,173913046,173896345,-,0.0448,0.743038,-0.1070551872253418,False
Ifi203,ENSMUSG00000039997,1,173942672,173920407,-,-0.1247,0.16065145,-3.001711368560791,False
Ifi205,ENSMUSG00000054203,1,174031810,174011998,-,-0.0059,0.38870978,0.8178266733884811,True
Fh1,ENSMUSG00000026526,1,175625635,175600374,-,0.1929,0.14189506,-4.369166374206543,False
Cep170,ENSMUSG00000057335,1,176814067,176733653,-,0.018,1.5830951,-0.188210129737854,False
Akt3,ENSMUSG00000019699,1,177258203,177020073,-,-0.0476,36.639755,-3.081057548522949,False
Adss,ENSMUSG00000015961,1,177796511,177762962,-,0.1211,0.949591,0.047634899616241455,True
Hnrnpu,ENSMUSG00000039630,1,178337797,178321108,-,0.3146,0.44199583,0.6849843859672546,True
Smyd3,ENSMUSG00000055067,1,179518041,178951960,-,-0.0447,11.81529,0.11542916297912598,True
Tfb2m,ENSMUSG00000026492,1,179546267,179528055,-,-0.0042,1.981607,-0.1379159688949585,False
Ahctf1,ENSMUSG00000026491,1,179803680,179744894,-,-0.0283,2.6056716,-1.1010775566101074,False
Coq8a,ENSMUSG00000026489,1,180199602,180165238,-,-0.0404,0.71435344,-2.1211040019989014,False
Psen2,ENSMUSG00000010609,1,180263438,180227004,-,0.0071,0.5745725,-2.58492112159729,False
H3f3a,ENSMUSG00000060743,1,180813943,180800832,-,0.1227,0.23975976,-1.4825959205627441,False
Nvl,ENSMUSG00000026516,1,181144204,181087138,-,0.0139,1.4906166,-1.0451853275299072,False
Wdr26,ENSMUSG00000038733,1,181212001,181173228,-,-0.08,0.83298206,0.2717313766479492,True
Lbr,ENSMUSG00000004880,1,181843046,181815335,-,0.1492,0.11866023,0.4331490993499756,True
Degs1,ENSMUSG00000038633,1,182282804,182275772,-,0.0643,0.10746808,-5.557762622833252,False
Fbxo28,ENSMUSG00000047539,1,182341629,182313102,-,-0.0334,1.715357,-0.7354620695114136,False
Capn2,ENSMUSG00000026509,1,182517608,182467260,-,0.0463,0.41588864,-2.2550461292266846,False
Disp1,ENSMUSG00000030768,1,183221522,183086266,-,-0.0278,2.030816,-4.909801483154297,False
Brox,ENSMUSG00000046836,1,183297269,183276352,-,-0.0228,0.6124135,-0.6779036521911621,False
Mia3,ENSMUSG00000056050,1,183369553,183326725,-,-0.0814,0.8685332,-1.480757713317871,False
Marc2,ENSMUSG00000073481,1,184846451,184813068,-,0.0316,0.08093564,-3.110584259033203,False
Iars2,ENSMUSG00000026618,1,185329396,185284726,-,0.0217,1.0160129,-3.5277743339538574,False
Rrp15,ENSMUSG00000001305,1,186749358,186720978,-,0.0713,0.21189505,0.18428200483322144,True
Kctd3,ENSMUSG00000026608,1,189007841,188971095,-,-0.0055,2.2813678,-0.46079933643341064,False
Cenpf,ENSMUSG00000026605,1,189688086,189640606,-,0.1974,0.18856966,-0.40978729724884033,False
Smyd2,ENSMUSG00000026603,1,189922363,189880492,-,0.0943,0.3475066,0.26171451807022095,True
Flvcr1,ENSMUSG00000066595,1,191026158,191005847,-,-0.0064,1.5648878,-0.4933120012283325,False
Tatdn3,ENSMUSG00000026632,1,191062932,191045826,-,0.0226,0.85857856,-0.44143784046173096,False
Atf3,ENSMUSG00000026628,1,191218039,191170296,-,-0.0184,0.76868004,0.866690993309021,True
Nenf,ENSMUSG00000037499,1,191318194,191306789,-,0.0819,0.18373908,-3.8256988525390625,False
Ppp2r5a,ENSMUSG00000026626,1,191403272,191351975,-,-0.0256,0.9975869,-3.0104823112487793,False
