,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.551125,-0.6870019435882568,False,,,,,,,,,,,,,,,,0.1413707137107849
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,1.350121,0.049862682819366455,True,0.013459585895057944,0.12719614946586752,0.18202558854878403,14.683613375952264,4.394007060527802,0.041101884096860886,0.016205940395593643,0.286002166749572,0.0,0.0,1.2934362662341766e-08,0.10662946899850774,0.050244408057488754,0.6847049453760169,1.4588262996700605,0.14064538478851318
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.38589057,-1.666637897491455,False,,,,,,,,,,,,,,,,-1.502000093460083
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.3873483,-0.31438493728637695,False,,,,,,,,,,,,,,,,0.006138980388641357
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,0.5470096,0.19569897651672363,True,0.24851783063184524,0.2219312892141536,0.30803459095031094,18.045129528858972,2.5394478360811865,0.3337353765964508,0.16865624487400055,0.2198839960454717,0.0,0.0,0.2960433038152403,1.0778453512831776,0.7113594924067629,1.1494870345175938,2.277097584253302,0.2323783040046692
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,8.019974,-6.614006042480469,False,,,,,,,,,,,,,,,,-4.97152853012085
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.36124203,0.4772767424583435,True,0.7612555895590712,0.7847624953450857,0.2579275699983343,11.027628596219293,0.24034566074609756,0.3022826015949249,0.594262957572937,0.42537565987405473,0.0,0.0,0.38903176522324884,0.8302974670959188,1.9917058533635632,0.2910485429168708,2.445467266603213,0.5344858765602112
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.7936213,-0.5446240901947021,False,,,,,,,,,,,,,,,,-0.4087153673171997
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.004534559,-2.935784101486206,False,,,,,,,,,,,,,,,,0.1598842740058899
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,6.8949246,-3.956449031829834,False,,,,,,,,,,,,,,,,-3.844247341156006
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.08952882,-1.1285889148712158,False,,,,,,,,,,,,,,,,-0.5543526411056519
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.10070004,0.5491731762886047,True,1.4924723057159284,2.281118239011092,0.17623822932322938,14.718927047560022,0.05044136943295598,0.20934760570526123,1.9610241651535034,0.49043750578636125,0.0,0.0,0.45479470303470876,0.443500628700932,4.884149835220185,0.16149212541170999,3.910910236080951,0.6615366339683533
