,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.38361847,-0.840684175491333,False,,,,,,,,,,,,,,,,-0.2456803321838379
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.5609899,-0.19607031345367432,False,,,,,,,,,,,,,,,,-0.19585955142974854
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.65727925,-0.5454374551773071,False,,,,,,,,,,,,,,,,-0.4533085823059082
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.3897772,-0.4548957347869873,False,,,,,,,,,,,,,,,,-0.2941114902496338
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.3627436,-1.3951222896575928,False,,,,,,,,,,,,,,,,-1.3002398014068604
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.075601,-10.073328971862793,False,,,,,,,,,,,,,,,,-6.056844711303711
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.33097443,-0.5473098754882812,False,,,,,,,,,,,,,,,,-0.14862990379333496
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.6812484,-0.7268339395523071,False,,,,,,,,,,,,,,,,-0.7028194665908813
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.002669374,-1.3677756786346436,False,,,,,,,,,,,,,,,,-0.09650313854217529
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,6.5575905,-2.8592188358306885,False,,,,,,,,,,,,,,,,-2.7423877716064453
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.110904485,-0.9032739400863647,False,,,,,,,,,,,,,,,,-0.2025684118270874
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.06434533,0.02181243896484375,True,0.29832212100514305,2.113904142332273,0.1910073403345247,10.854137364809226,0.1925468072295189,0.03946663439273834,0.2391335666179657,0.005688605616655517,0.0,0.0,0.49483913864641665,0.13780827166546744,1.8511998713144968,3.1400193921145734,2.866323327648455,0.16458261013031006
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.56152517,-0.6110727787017822,False,,,,,,,,,,,,,,,,-0.5946489572525024
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,9.01005,-0.8945091962814331,False,,,,,,,,,,,,,,,,-0.8933160305023193
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.19780748,-0.26003217697143555,False,,,,,,,,,,,,,,,,-0.08338022232055664
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.5993332,-0.3524724245071411,False,,,,,,,,,,,,,,,,-0.1686694622039795
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.044765186,-2.5259337425231934,False,,,,,,,,,,,,,,,,-0.01869964599609375
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.1828107,-1.359727382659912,False,,,,,,,,,,,,,,,,-1.3273861408233643
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,3.0475826,-1.2097604274749756,False,,,,,,,,,,,,,,,,-1.203420639038086
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.19689101,-0.14268279075622559,False,,,,,,,,,,,,,,,,-0.10137295722961426
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,0.7758109,-0.5246515274047852,False,,,,,,,,,,,,,,,,-0.5236886739730835
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.1535835,-1.379284143447876,False,,,,,,,,,,,,,,,,-1.1933197975158691
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,1.2746392,-2.4570460319519043,False,,,,,,,,,,,,,,,,-1.9355099201202393
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,1.1839212,-0.8882361650466919,False,,,,,,,,,,,,,,,,-0.8607867956161499
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.4347017,-0.881327748298645,False,,,,,,,,,,,,,,,,-0.8212785720825195
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.21426772,-0.39710986614227295,False,,,,,,,,,,,,,,,,-0.1440054178237915
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,3.536239,-0.5251123905181885,False,,,,,,,,,,,,,,,,-0.5096580982208252
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.056270413,-5.317113399505615,False,,,,,,,,,,,,,,,,0.006025850772857666
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,0.7077849,0.021334588527679443,True,0.07156518556632879,0.11052938641667033,0.1455548503453036,11.011793370676322,4.080687051415444,0.24361425638198853,0.09089221805334091,0.30383759765697005,0.0,0.0,0.1450316682518445,0.6601310627867687,0.26555553033691026,0.6066343353971914,3.37556326713705,0.022741854190826416
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,1.0638969,-0.5752478837966919,False,,,,,,,,,,,,,,,,-0.5714420080184937
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.0052327,-0.38924455642700195,False,,,,,,,,,,,,,,,,-0.35675668716430664
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.10659658,-2.589419364929199,False,,,,,,,,,,,,,,,,-0.07475006580352783
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,1.6653024,-0.9799340963363647,False,,,,,,,,,,,,,,,,-0.9583480358123779
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,7.993344,0.4424237608909607,False,0.08278379417767487,0.007047675187953522,0.08490672623950848,24.198036716970133,26.650272030300563,4.277065753936768,0.19347795844078064,0.559261206489353,0.0,0.0,0.2876839636860169,10.70923040848961,0.48903461317692337,0.17969864009142653,6.418590990241777,0.5927176475524902
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.41017252,-0.3205047845840454,False,,,,,,,,,,,,,,,,-0.29858970642089844
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.46999317,-0.3635290861129761,False,,,,,,,,,,,,,,,,-0.3205021619796753
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.13546948,0.20446479320526123,True,0.12098419029308986,0.6764637163677163,0.17805324852777868,16.509044261744798,0.46993917286396025,0.06557182222604752,0.18802013993263245,0.23124519590519813,0.0,0.0,0.27645907181869545,0.18859866882903215,0.46745588612774835,0.9129757901968693,4.0369495257213455,0.3374747037887573
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.6089673,-1.929760217666626,False,,,,,,,,,,,,,,,,-1.7807941436767578
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.56342685,-1.095646619796753,False,,,,,,,,,,,,,,,,-1.0901298522949219
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.46541375,-0.36789631843566895,False,,,,,,,,,,,,,,,,-0.3118516206741333
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.7558568,-0.6828322410583496,False,,,,,,,,,,,,,,,,-0.6699542999267578
