wilcoxon,t-test,t-test_overestim_var
Gzmb,Gzmb,Gzmb
Lgals1,Lgals1,Lgals1
Lgals3,Lgals3,1500009L16Rik
1500009L16Rik,1500009L16Rik,Lgals3
Cd48,Hmgb2,Hmgb2
Calm1,Cd48,Cd48
Hmgb2,Cxcr6,Cxcr6
Emp3,Calm1,Prf1
Tmsb4x,Emp3,Cks1b
Cxcr6,Cks1b,Emp3
Prf1,Ptma,Birc5
H2az1,Birc5,Calm1
Ptma,Prf1,Ptma
Crip1,H2az1,Tmsb4x
Cks1b,Tmsb4x,Ccnb2
Hsp90b1,Ccnb2,H2az1
Birc5,Hsp90b1,Hsp90b1
Rap1b,Cenpa,Cenpa
Ccnb2,Stmn1,Rap1b
Pycard,Crip1,Pycard
Reep5,Rap1b,Stmn1
Cenpa,S100a10,Crip1
Cox5a,Pycard,S100a10
Ctsd,Ppia,Gzma
Cmtm7,Reep5,Reep5
S100a10,Cmtm7,Cmtm7
Ppia,Ctsd,Cdkn3
Lmnb1,Pfn1,Ppia
Anxa2,Lmnb1,Lmnb1
Lsm5,Fkbp2,Ctsd
Pfn1,Cdkn3,Fkbp2
Fkbp2,Gzma,Glrx
Cyba,Anxa2,Pfn1
Cdkn3,Id2,Id2
Stmn1,Thy1,Ccl5
Id2,Glrx,Anxa2
Thy1,Lsm5,Thy1
Ccl5,Ccl5,Lsm5
Gzma,Ran,Cyba
Anp32e,Cyba,Cdca8
Hmgb1,Cox5a,Cox5a
Ran,Vim,Ran
Ndufb7,Actb,Anp32e
Ywhah,Hmgb1,Hmgb1
Sec11c,Cfl1,Actb
Vim,Anp32e,Vim
Cfl1,Cdca8,Cfl1
Clic1,Hmgn2,Hmgn2
Alyref,Selenoh,Alyref
Ppp1ca,Alyref,Pclaf
Cdc42,Pclaf,Selenoh
Glrx,Sub1,Sub1
Actb,Clic1,Clic1
Actg1,Actg1,Sept11
Hmgn2,Ndufb7,Ndufb7
Sub1,Banf1,Actg1
Gnai2,Gnai2,Ccna2
Cdca8,Sept11,Banf1
Sept11,Sh3bgrl3,Gnai2
Nucks1,Cdc42,Ywhah
Selenoh,Rasgrp2,Cdc42
Serpinb9,Nucks1,Cenpw
Banf1,Ywhah,Sh3bgrl3
Arhgdia,Serpinb9,Rasgrp2
Rasgrp2,Nkg7,Serpinb9
Krtcap2,Ccna2,Nucks1
S100a6,Cenpw,Tubb4b
Pclaf,Sec11c,Sec11c
Tmed2,Tubb4b,Gzmk
Sh3bgrl3,Ifngr1,Havcr2
Cbx3,Cdca3,Cdca3
Tubb4b,Arhgdia,Nkg7
Rps27l,Gzmk,Ifngr1
Manf,Pdia6,Pdia6
Pdia6,S100a6,Ccl4
Cenpw,Rps27l,Rom1
Hnrnpf,Havcr2,Arhgdia
Cox5b,Cbx3,1700017B05Rik
Ccl4,Actr3,Cbx3
Tagln2,Ccl4,Rps27l
Ifngr1,Rom1,Serinc3
Actr3,Cox5b,Actr3
Serinc3,Krtcap2,S100a6
Nkg7,Arpc5,Krtcap2
Hnrnpa2b1,Ppp1ca,Ppp1ca
Rnaseh2c,Serinc3,Cox5b
Gzmk,1700017B05Rik,Rnaseh2c
Il2rb,Hnrnpa2b1,Manf
Tpm3,Rnaseh2c,Arpc5
Cdca3,Manf,Hnrnpa2b1
Txn1,Txn1,Dap
Ccna2,Tagln2,Ccr5
Arpc5,Lsp1,Tagln2
Lsp1,Dap,Txn1
Rom1,S100a13,Rpa2
Gnb2,Tpm3,Lsp1
Rpa2,Tmed2,Tmed2
Lbr,Rpa2,Tpm3
Dap,S100a4,S100a13
Cox6a1,Tubb5,Lbr
Oaz1,Anxa6,Cks2
Tpm4,Elob,Tubb5
Anxa6,Oaz1,Ddx39
Ube2s,Lbr,Il2rb
Ddx39,Il2rb,Hmmr
Calr,Hnrnpf,Cdc20
Tubb5,Ccr5,Elob
Dek,Ddx39,Anxa6
1810037I17Rik,Cks2,Tpx2
H2-Q7,Myl6,Hnrnpf
Havcr2,H2-Q7,Oaz1
Cks2,Cdc20,S100a4
Sdf2l1,Hmmr,Prdm1
S100a4,Tpx2,Myl6
Elob,Sdf2l1,H2-Q7
Calm3,Dynll1,Sdf2l1
Ube2c,Calm3,Racgap1
Magoh,Tpm4,S1pr4
S1pr4,S1pr4,Tpm4
S100a13,Racgap1,Ccl3
Dusp5,Calr,Ube2c
Ccl3,Ube2c,Dynll1
Rbx1,Dusp5,Calm3
1700017B05Rik,Dek,Dek
Prdx1,Prdm1,Dusp5
Myl6,Gnb2,Cep55
Selplg,Selplg,Ggt1
Cd47,Cd47,Gnb2
