wilcoxon,t-test,t-test_overestim_var
Lgals3,Lgals1,Lgals1
Lgals1,S100a6,S100a6
S100a6,Lgals3,Lgals3
S100a4,S100a4,S100a4
S100a10,Anxa2,Anxa2
Actg1,Hmgb2,Gzmb
Anxa2,S100a10,Hmgb2
Gapdh,Actg1,Serpinb6b
Tmsb4x,Gzmb,Stmn1
Crip1,H2az1,Tmsb4x
Hmgb2,Crip1,S100a10
H2az1,Gapdh,H2az1
Sub1,Stmn1,Bhlhe40
Txn1,Txn1,Actg1
Serpinb6b,Serpinb6b,Crip1
Gzmb,Tmsb4x,Plek
Stmn1,Sub1,Ifng
S100a11,Cd48,Cks1b
Vim,Vim,Birc5
Cd48,S100a11,Ahnak
Nkg7,Bhlhe40,Txn1
Bhlhe40,Ly6a,Gapdh
Calm1,Cox5b,Sub1
Pfn1,Nkg7,Vim
Ifng,Pfn1,Ccnb2
Cox5b,Calm1,Cd48
Ptma,Ptma,Pglyrp1
Lsp1,Reep5,S100a11
Plek,Ahnak,Ptma
Actb,Lsp1,Rilpl2
Ahnak,Plek,Ybx3
Abracl,Cks1b,1500009L16Rik
Cfl1,Ifng,Cenpa
Ran,Actb,Pclaf
Pglyrp1,Birc5,Ctla4
Reep5,S100a13,Serpinb9
Clic1,Abracl,Reep5
Birc5,Rilpl2,Actb
Cox5a,Cfl1,Ly6a
Pycard,Clic1,Nkg7
Cdc42,Itga4,Dut
Ly6a,Arpc5,Hsp90b1
Cks1b,Pglyrp1,Il2rb
Hsp90b1,Ybx3,Pfn1
Ctsd,Ctsd,Cox5b
Ctla4,Rps27l,Lmnb1
Rilpl2,Cdc42,Ptms
S100a13,Hsp90b1,Hmgn2
Arpc5,Prelid1,Calm1
Ccnb2,Pycard,Lsp1
Arpc3,Ran,S100a13
Rps27l,Gnai2,Itga4
Ybx3,Ccnb2,Pycard
1500009L16Rik,Il2rb,Ctsd
Itga4,Prr13,Prr13
Cenpa,Cox5a,Bcl2a1b
Gnai2,Cenpa,Abracl
Dut,Dut,Rps27l
Myl6,Hmgn2,Prelid1
Ptms,Calm3,Cfl1
Oaz1,Arpc3,Ran
Serpinb9,Serpinb9,Cks2
Prelid1,Oaz1,Calm3
Pclaf,Myl6,Clic1
Dnajc15,Dnajc15,Arpc5
Bcl2a1b,Dynll1,Sdf2l1
Cox8a,Pclaf,Cdc42
Il2rb,1500009L16Rik,Efhd2
Prdx1,Selenoh,Hopx
Sh3bgrl3,Ctla4,Selenoh
Calm3,Cox8a,Casp3
Hmgn2,Sh3bgrl3,Ube2c
Ppp1ca,Dbi,Cox5a
Prr13,Ppp1ca,Id2
Lmnb1,Sec11c,Cdca8
Cks2,Lmnb1,Arpc3
Hmgb1,Pim1,Gnai2
Dynll1,Atp5j,Dbi
Selenoh,Efhd2,Zbtb32
Atp5j,Ndufb7,Myl6
Dbi,Prdx1,Cxcr3
Ybx1,Hmgb1,Pim1
Sec61b,Id2,Batf
Ndufb7,Atpif1,Atpif1
Cox6b1,Ptms,Klrc1
Cyba,Cyba,Etfb
Sec11c,Ywhah,Itgb1
Id2,Cox17,Cdkn3
Hopx,Lsm5,Dynll1
Itgb1,Bcl2a1b,Fkbp2
Efhd2,Ybx1,Dnajc15
Ndufa4,Hopx,Dusp5
Ywhah,Tmem14c,Mki67
Ppia,Alyref,Oaz1
Sdf2l1,Smdt1,Cox17
Casp3,Cox6b1,Prdx1
Pim1,Etfb,Sec11c
Ube2c,Sec61b,Alyref
Hint1,Fkbp1a,Myo1f
Dusp5,Cks2,Cdca3
Pomp,Batf,Sept11
Cox17,Pomp,Ywhah
Atpif1,Actr3,Phf11b
Zbtb32,Sdf2l1,Sh3bgrl3
Klrc1,Ndufa4,Hmgb1
Cxcr3,Coro1a,Cenpw
Actr3,Lcp1,Cox8a
Hspa5,Capzb,Rpa2
Cox7c,Ppia,Ppp1ca
Lsm5,Fkbp2,Bcl2a1d
Ppib,1810037I17Rik,Ctla2a
Srgn,Hint1,Ndufb7
Coro1a,Ywhae,Atp5j
