wilcoxon,t-test,t-test_overestim_var
Hmgb2,Birc5,Birc5
Birc5,Cks1b,Cks1b
Cks1b,Hmgb2,Hmgb2
Cenpa,Ccnb2,Ccnb2
Ccnb2,Cenpa,Cenpa
Ran,Stmn1,Stmn1
H2az1,H2az1,H2az1
Hsp90b1,Ptma,Selenoh
Selenoh,Selenoh,Ran
Stmn1,Ran,Ptma
Ptma,Hsp90b1,Cdca8
Ube2s,Pclaf,Hsp90b1
Ppia,Cdca8,Pclaf
Nucks1,Ppia,1500009L16Rik
Cdca8,1500009L16Rik,Cdkn3
Pclaf,Nucks1,Ube2s
1500009L16Rik,Ube2s,Ppia
Rps27l,Lmnb1,Cks2
Ndufa4,Cdkn3,Nucks1
Hsp90aa1,Cks2,Lmnb1
Lmnb1,Lsm5,Cdca3
Cdkn3,Hmgn2,Ccna2
Cks2,Rps27l,Ube2c
Lsm5,Hsp90aa1,Hsp90aa1
Tmsb10,Cdca3,Lsm5
Anp32e,Ndufa4,Hmgn2
Banf1,Banf1,Pdia6
Ube2c,Ube2c,Banf1
Actg1,Anp32e,Anp32e
Ybx1,Ccna2,Rps27l
Hmgn2,Pdia6,Ndufa4
Hspa5,Actg1,Actg1
Pdia6,Tmsb10,Tmsb10
Cdca3,Ybx1,Cdc20
mt-Cytb,Eif5a,Tuba1a
Tma7,Hspa5,Hmmr
Hmgb1,Tuba1a,Ybx1
Ccna2,Tma7,Hspa5
Eif5a,mt-Cytb,Tpx2
Sec11c,Dbi,Eif5a
Sec61b,Fkbp2,Fkbp2
Dbi,Hmgb1,Tma7
Tagln2,Cdc20,mt-Cytb
Tuba1a,Hmmr,Dbi
Anp32a,Dynll1,Tubb4b
Tpm3,Sec11c,Hmgb1
Cox7a2,Calm1,Knstrn
Anp32b,Anp32a,Sdf2l1
Fkbp2,Tpm3,Anp32a
Dynll1,Tagln2,Sec11c
Calm1,Tpx2,Cenpw
Chchd2,Tubb4b,Tagln2
Calr,Sdf2l1,Rdm1
mt-Nd2,Sec61b,Cep55
Prdx1,Cenpw,Dynll1
Cox6a1,Cmtm7,Tpm3
Tubb4b,Knstrn,Sec61b
Sdf2l1,Gnai2,Calm1
Rps2,Anp32b,Gadd45b
Cmtm7,Rdm1,Cmtm7
Manf,Manf,Rad21
