wilcoxon,t-test,t-test_overestim_var
S100a10,Tmsb4x,Tmsb4x
Tmsb4x,S100a10,S100a10
Lsp1,Ifi27l2a,S100a13
Crip1,S100a13,Lsp1
S100a13,Lsp1,S100a6
S100a11,S100a6,Ifi27l2a
S100a6,Cd52,S100a11
Myl6,S100a11,Cd52
Rac2,Myl6,Sh3bgrl3
Ifi27l2a,Rac2,Myl6
Sh3bgrl3,Sh3bgrl3,Crip1
Coro1a,Crip1,Rac2
Abracl,H2az2,Coro1a
Cd52,Abracl,Abracl
S100a4,Sdcbp2,S100a4
Oaz1,Coro1a,Gnai2
Arhgdib,Gnai2,Ctsd
Lgals1,Zbp1,Pfn1
Gmfg,Ctsd,Gmfg
Gnai2,Gmfg,Oaz1
Calm1,Actb,Anxa2
Ms4a4b,Pfn1,Actb
Anxa2,Cdc42,Tspo
Arpc3,Arpc5,Ms4a4b
Pfn1,Tspo,Arpc5
Arpc5,Fxyd5,Clic1
Ctsd,Cfl1,H2az2
Tspo,Anxa2,Cd8b1
Fxyd5,Arhgdib,Arpc3
Cd8b1,Arpc3,Cfl1
Cdc42,Oaz1,Fxyd5
Clic1,S100a4,Cdc42
Cfl1,Cyba,Arhgdib
Cyba,Clic1,Calm1
Nkg7,Itgax,Cyba
H2az2,Dap,Trac
Cd48,Trac,Epsti1
Actb,Arpc1b,Lgals3
Dnajc15,Cd8b1,Arpc1b
Trac,Thy1,Nkg7
Actr3,Ms4a4b,Actr3
Arpc1b,Laptm5,Cd48
Ly6a,Calm1,Thy1
Anxa6,Actr3,Ly6a
Trbc2,Hsd11b1,Lgals1
Epsti1,Cotl1,Itga4
Tmsb10,Dusp2,Tmsb10
Itga4,Ptms,Ms4a6b
Sub1,Epsti1,Zbp1
Lgals3,Cx3cr1,Laptm5
Ms4a6b,Dusp5,Dap
Myl12a,Arl6ip5,Anxa6
Ptprcap,Arpc2,Sub1
Sec61b,Ms4a6b,Arpc2
Thy1,Myl12a,H2-D1
Arpc2,Itga4,Dnajc15
Reep5,Sub1,Cotl1
Serf2,Anxa6,Trbc2
Ubl5,Serf2,Pycard
H2-D1,Ctla4,Myl12a
Rap1b,Cd48,Pglyrp1
Cd3g,Reep5,Reep5
Dap,Ly6a,Cd3g
Pglyrp1,Pglyrp1,Arl6ip5
Laptm5,H2-D1,Serf2
Ndufb7,Gm8369,Ptprcap
Pycard,Ptprcap,Dusp2
Arl6ip5,Pycard,Gm8369
Cotl1,Lgals3,B2m
Prr13,Tmsb10,Hsd11b1
Gm8369,Nkg7,Rap1b
Itm2b,Arf5,Ptms
Arf5,Tle5,Itm2b
B2m,Srgn,Srgn
Tle5,Id2,Dusp5
Srgn,Trbc2,Tle5
Emp3,Phf11b,Id2
Zbp1,Rap1b,Gzmb
Dusp2,Itm2b,Ubl5
Cd3d,B2m,Sec61b
Ptms,Dnajc15,Ctla4
Dusp5,Ubl5,Sdcbp2
Hsd11b1,Cxcr6,Prr13
Id2,Lgals1,Arf5
Cox6c,Ppdpf,Cox6c
Selplg,1110008P14Rik,Emp3
Phf11b,Prr13,Phf11b
Bhlhe40,Cd3g,Gimap6
Ctla4,Gzma,Bhlhe40
Cd2,Sec61b,Cd3d
Cenpa,Trappc1,Glipr2
Ccdc12,Cdkn3,Ndufb7
Cox6b1,Bhlhe40,Itgb7
Gng2,Ccl4,Gng2
Ccnb2,Glipr2,Ifng
Ppib,Emp3,Selplg
Pim1,Gng2,Cxcr6
Gimap6,Cox6c,H2-Q7
Cd3e,Tnfaip3,Serpinb6b
Itgb7,Ccnb2,Ppdpf
H2-Q7,Ndufb7,Cd2
Glipr2,Vps37b,Tmbim6
Cox5b,Gimap6,Ccdc12
Psmb9,Ifng,Tnfaip3
Gzmb,Gzmb,1110008P14Rik
Hmgb2,Ccdc12,Ccl4
Atp5h,Cd3d,Ets1
Smdt1,Cd2,Ccnb2
Tmbim6,Selplg,Psmb9
Ndufa13,Itgb7,Itgax
Ppp1ca,Cenpa,Vps37b
Atox1,Cd28,Smdt1
Serpinb6b,Ctsc,Cox5b
Akap13,Saraf,Trappc1
Rhoa,Tmbim6,Cenpa
Mien1,Cd9,Cd28
Cxcr6,Vgll4,Tmem50a
Tnfaip3,Mien1,Ctsc
Atp5j,Itgal,Ppib
Ets1,Lag3,Plac8
Ppdpf,Serpinb6b,Cdkn3
Cd28,Myo1f,Cd3e
Ccl4,Pkp3,Arpc4
Gramd3,Ccpg1,Pim1
Plek,Ets1,Plek
Capzb,Plek,Myo1f
Atp5e,Rdm1,Capzb
Ifng,Rom1,Gzma
Arpc4,Ifi209,S1pr4
Tmem50a,S1pr4,Gramd3
Slfn2,Selenos,Cd8a
Saraf,Tax1bp1,Atp5h
Ctsc,Cdc42se1,Cdc42se1
Plac8,Tmem50a,Ndufa13
Cap1,Cd3e,Rilpl2
Myo1f,H2-Q7,Selenos
Vps37b,Gramd3,Ifi27
Taldo1,Smim24,Itgal
Bin2,Ifi206,Akap13
Cdc42se1,Cap1,Ifi209
1110008P14Rik,Psmb9,Cx3cr1
S1pr4,Ifi27,Mien1
Ifi27,Arpc4,Cd9
Cd47,Ctsa,Prf1
Myl12b,Cd8a,Ppp1ca
Ly6e,Ifi213,Tax1bp1
Arf4,Akap13,Vgll4
Trav14-1,Trav14-1,Saraf
Cd8a,Gzmk,Ech1
Pnrc1,Pim1,Cd47
Map1lc3b,Ech1,Ndufa1
Ifi209,Abcb9,Rom1
Gnas,Ndufa13,Bin2
Selenos,Capzb,Cap1
Sdcbp2,Prf1,Slfn2
Sept1,Trbv13-3,Rhoh
Vasp,Ifi214,Sept1
Ech1,Ric1,Ctsa
Tax1bp1,Tmem71,Trav14-1
Sec11a,Rhoh,Atox1
Rsrp1,Pik3ap1,Pkp3
Itgal,Arsb,Cox6b1
Ap2s1,Ndufa1,Lag3
Ndufa1,Smdt1,Rdm1
Sec11c,Ppib,Sec11c
Serinc3,Ly6e,Ly6e
Actg1,Rilpl2,Map1lc3b
Mndal,Plac8,Rhoa
Trappc1,Serinc3,Actg1
Shisa5,Atp5h,Arf4
Ctsw,Cox5b,Gimap7
Rilpl2,Map1lc3b,Ifi206
H2-T23,Oas1a,Calm3
Cox6a1,Rsrp1,Serinc3
Pomp,Stk24,Myl12b
Elob,Atox1,Rsrp1
Vps28,Gimap7,Gzmk
Prdx5,Bin2,Hp1bp3
Jak1,Myl12b,Atp5j
Cks1b,Thap3,Gimap4
Rhoh,Rhoa,Elob
Ifngr1,Dapk2,Sec11a
Selenok,Ppp1ca,Atp5e
Gimap4,Hp1bp3,Stk24
Dbi,Glmp,Vasp
Cox8a,Sept1,Vsir
Stk24,Atp6v0d1,H2-T23
Prf1,Vsir,Pomp
Msn,Xaf1,Fam107b
Cox17,Arf4,Ndfip1
Gimap7,Slfn2,Ifngr1
Sri,Irak3,Gimap3
Stk17b,Gpsm3,Gpsm3
Ctsa,Vasp,Taldo1
Fam107b,Ggt1,Tmem71
Npc2,Smap2,Clk1
Cd9,Sec11a,Vmp1
Gimap3,Kdm4a,Gnas
Cdkn3,Cd47,Rasa3
Hp1bp3,Armc3,Vps28
Gpsm3,Vmp1,Dbi
Clk1,Gimap4,Pnrc1
Ifi203,Anxa5,Hcls1
Calm3,Icos,Ctsw
Ndufs8,AI413582,Glmp
Rom1,Rasa3,Smap2
Capns1,Ifngr1,Ifi214
Smap2,Fam107b,Serpinb9
Hcls1,Vps28,Ap2s1
Il2rg,Rgs16,Arsb
H2-K1,Gnas,Thap3
Pkp3,Clk1,Ifi203
Prex1,Ccl3,Ndufs8
Psme2,Cox6b1,Hmgb2
Acadl,Wdr95,Mndal
Cd69,Atp5e,Acadl
Ndfip1,H2-T23,Shisa5
Ppp1r18,Sec11c,Sri
Vgll4,Dennd4a,Prdx5
Gzma,Hcls1,Icos
Serpinb9,Calm3,Selenok
Ndufa4,Mndal,Pik3ap1
Fkbp2,Ap1s2,Dapk2
Cdk2ap2,Serpinb9,Cox17
Efhd2,Pnrc1,Trbv13-3
Rasa3,Taldo1,Ccl3
Cnn2,Ap2s1,Stk17b
Mtpn,Atp5j,Dennd4a
Tma7,Acadl,Ric1
Vsir,Ndufs8,Ppp1r18
Scand1,Selenok,Psme2
Scp2,Ndfip1,Fkbp2
Ifi206,Trdc,Anxa5
Ostf1,Tmem59,Efhd2
Vmp1,Nfkbiz,Smim24
Lag3,Csrnp1,Ggt1
Lsm5,Gimap3,Jak1
Gzmk,Cox17,Lsm5
Sh3kbp1,Sri,Ifi213
Pik3r1,Ppp1r18,AI413582
Rdm1,Eva1b,Abcb9
Nfkbiz,Elob,Mtpn
Nfkbia,Dhrs1,Prex1
Trbc1,Stk17b,Ndufa4
Icos,Efhd2,Tmem59
Ndufv3,Ctsw,Atp6v0d1
Tmem59,Ifi203,Spn
Ppp2r5c,Ngly1,Nfkbia
Glmp,Actg1,Nfkbiz
Elf1,Bbip1,Npc2
Esyt1,Plgrkt,Ostf1
Dennd4a,Fkbp2,Il2rg
Ppp1r15a,Pomp,Cox8a
Itgax,Psme2,Xaf1
Tpt1,Ak3,Cd69
Tuba1a,Mtpn,Cdk2ap2
Spn,4930453N24Rik,Trbc1
Ccl3,Jak1,Ppp2r5c
Gnb2,Tnfaip8l1,Sh3kbp1
Btg1,Rnh1,Cox6a1
Sem1,Ppp2r5c,Msn
Vps29,Dbi,Scand1
Cst3,Sh3kbp1,Cks1b
Mrpl33,Sp140,Plgrkt
Anxa5,Prex1,4930453N24Rik
Flna,Insl6,Trdc
B4galnt1,Isoc2b,Rnh1
Plaat3,Kremen2,Klrd1
Plgrkt,Gna15,Ppp1r15a
Tmem258,Trim30a,Ly6c2
Zfp36l2,Prdx5,Rgs16
Rnh1,Glrx,Ptpn22
Gabarap,Psme2b,Cwc15
Clta,Crot,Esyt1
Ptpn22,Gpr183,Capns1
Klrd1,Cd1d1,H2-K1
Cd53,Knstrn,Bbip1
Dazap2,Spn,Gpr183
Ccl5,Zap70,Scp2
Birc5,Ccr2,Zap70
Sec61g,Dpm2,Vps29
4930453N24Rik,Cd69,Pdcd10
Zyx,Nmb,Ccpg1
Ghitm,Klrd1,Oas1a
Cwc15,Il2rg,Slfn1
Btg2,Npc2,Gna15
mt-Atp6,Slfn1,Cnn2
Zap70,Hmgb2,Stmn1
Thap3,Esyt1,Ndufv3
Ubald2,Tma7,Tma7
Cmpk1,Vps29,Insl6
Pdcd10,Ppp1r15a,B4galnt1
Atp5j2,Cdk2ap2,Ngly1
Tap2,Ptpn22,Mrpl33
Gabarapl2,Msn,Tuba1a
Ppp1r12a,Ccdc50,Zfp36l2
Stmn1,Shisa5,D16Ertd472e
Atp1b3,Ly6c2,Ugcg
Ptprc,Atp6v1e1,Ak3
Tmem71,Pdcd10,Eva1b
Atp5l,Capns1,Glrx
Ndufb11,Ndufv3,Trim30a
Myo1g,Clint1,Ccdc50
Acp5,Ghitm,Ghitm
Tmem160,Ypel5,Clint1
Lcp1,Scand1,Kdm4a
AI413582,Nfkbia,mt-Atp6
Samhd1,Tnfrsf13c,Ap1s2
Clint1,Ugcg,Cmpk1
Ly6c2,Lsm5,Tpm3
Tpm3,Crlf2,Crlf2
Ablim1,Cks1b,Csrnp1
Commd3,D16Ertd472e,Clta
Ugcg,Tmem258,Gnb2
Mrps21,Mpnd,Sqstm1
Ier2,Ube2l6,Flna
Srp14,Cox6a1,Atp6v1e1
Ptpn18,Ifi208,Tmem258
Stat4,Tuba1a,Dpm2
Slfn1,Cnn2,Bin1
Bin1,Scp2,Sike1
Gpr183,B4galnt1,Ccr2
Ripor2,Ostf1,Acp5
Gimap1,Trbc1,Knstrn
Cx3cr1,Esyt2,Tap2
Cast,Cmpk1,Dhrs1
D16Ertd472e,Commd8,Crot
mt-Co1,Alg12,Sp140
Sike1,Bin1,Commd8
Arhgap45,Sqstm1,Commd3
Sqstm1,Mkrn1,Cd53
Gna15,Phf11a,Ubald2
Actr2,Cwc15,Snapc5
Ighm,Ehd1,Slamf7
Sdcbp,Apobec2,Rab2a
Jund,Phlda1,Ehd1
