wilcoxon,t-test,t-test_overestim_var
Tmsb4x,Tmsb10,Tmsb4x
Tmsb10,H2-D1,H2-D1
S100a13,S100a13,S100a13
H2-D1,Tmsb4x,Tmsb10
S100a11,S100a11,Myl6
Myl6,Fxyd5,S100a11
B2m,B2m,B2m
S100a6,Myl6,Cd52
Fxyd5,Cd3d,S100a10
S100a10,Cd52,Sh3bgrl3
Sh3bgrl3,Pglyrp1,Fxyd5
Cd52,Rac2,Rac2
Rac2,Sh3bgrl3,Cd3d
Cd3d,S100a6,Pglyrp1
Pglyrp1,Cd3g,S100a6
Cd3g,Arpc3,Cd3g
Abracl,S100a10,Tpt1
Arpc3,Ptprcap,Abracl
Tpt1,H2-T23,H2-Q7
Ptprcap,H2-Q7,H2-K1
Oaz1,Srgn,Srgn
H2-Q7,H2-K1,Ptprcap
Crip1,Tpt1,Arpc5
Arpc1b,Gimap6,Ms4a4b
Ms4a4b,Cxcr6,Dap
H2-K1,Abracl,Gimap6
Ctsd,Arpc1b,Arpc3
Arpc5,Arpc5,H2-T23
Gm8369,Dap,Ctsd
Gmfg,Tspo,Arpc1b
Ubl5,Gmfg,Gmfg
Atp5e,Ctsd,Ptpn18
Tspo,Ms4a4b,Oaz1
Ptpn18,Coro1a,Coro1a
Srgn,Oaz1,Tspo
Gimap6,Uqcrh,Cxcr6
Uqcrh,Laptm5,Ccl5
H2-T23,Tspoap1,Pfn1
Arhgdib,Padi2,Ifi27l2a
Dap,Ccl5,Laptm5
Serf2,Ptpn18,Lsp1
Laptm5,Map1lc3b,Crip1
Ifi27l2a,Arl6ip5,Gm8369
Coro1a,Atp5e,Uqcrh
Lsp1,Ube2g2,Atp5e
Map1lc3b,Pfn1,Map1lc3b
Arl6ip5,Ifi27l2a,Tmem50a
Tle5,Cd53,Calm1
Shisa5,1110008P14Rik,Arl6ip5
Ndufb7,Hcst,Btg1
Cxcr6,Fau,Tle5
Dnajc15,Trim12a,Serf2
Tmem50a,Tmem50a,Hcst
Cox6c,Ndufa1,Ube2g2
Pomp,Ndufb7,Fau
Cyba,Ubl5,Cox6c
Cap1,Cox6c,Ubl5
Cd53,Tle5,mt-Co3
S100a4,Mrm1,Cd53
Calm1,Gimap3,Tprgl
Itm2b,Serf2,Ly6a
mt-Co3,Tprgl,Arpc2
Pfn1,Lsp1,mt-Atp6
Arpc2,Gm8369,Shisa5
Gimap4,Shisa5,Ccr5
Ly6a,Ccr2,Cyba
Eif1,Gimap4,Cotl1
Fau,Zfp788,Gimap3
Ndufa13,Ccr5,Itm2b
Cd3e,Sdcbp2,Trim12a
Ndufa1,Calm1,Ndufa1
Ccl5,Lamb3,Ndufb7
