,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.39311805,0.30393147468566895,True,0.18539949048963736,0.9817591228726746,0.3039930235194978,15.920491908254908,0.5626954245070617,0.06624731421470642,0.17640192806720734,0.3609369383735785,0.0,0.0,0.18428909624177442,0.18951859220288603,0.5637904192995409,0.3883123789887262,2.4935224242523293,0.38421809673309326
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.040358268,0.011019229888916016,True,0.012673959259302233,0.1338549000621041,0.21520164415018106,14.94464340726765,3.143747808337211,0.03166510909795761,0.017450446262955666,0.26335377318602515,0.0,0.0,3.6681743172667967e-09,0.09391293596699458,0.047932859245238116,0.7015418450538992,1.930040164178863,0.05743408203125
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.7891655,-0.49226438999176025,False,,,,,,,,,,,,,,,,-0.4622383117675781
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.4340791,-0.0005308389663696289,False,,,,,,,,,,,,,,,,0.4891071319580078
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.4889264,0.31103336811065674,True,0.2146188319678863,0.1629086278043188,0.241388190522237,13.262174273447435,0.8375138720870018,0.25570860505104065,0.14426305890083313,0.2357819040994374,0.0,0.0,0.2092853296656253,1.0760778090225267,0.64927905900725,0.9916692564738603,3.2981956838876467,0.3780694007873535
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,7.178557,-17.119112014770508,False,,,,,,,,,,,,,,,,-8.132184982299805
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.5495189,-0.2666139602661133,False,,,,,,,,,,,,,,,,0.09464865922927856
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.8524461,-0.672612190246582,False,,,,,,,,,,,,,,,,-0.5663042068481445
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.0037279893,-4.206608772277832,False,,,,,,,,,,,,,,,,0.020295023918151855
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,7.7071366,-4.434068202972412,False,,,,,,,,,,,,,,,,-4.199058532714844
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.09496029,-0.655372142791748,False,,,,,,,,,,,,,,,,0.4329569935798645
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.11723271,0.4279049038887024,True,2.379890249001404,4.176044133039493,0.41748451515409407,8.511858846555779,0.05551483035087586,0.19306425750255585,1.7649357318878174,0.8369255692743203,0.0,0.0,0.46478612713982503,0.4304896006558608,4.17088104681722,0.10565796078175502,2.084839615726145,0.801959902048111
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.5524307,-0.6865100860595703,False,,,,,,,,,,,,,,,,-0.6540212631225586
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,195.57693,-0.4987928867340088,False,,,,,,,,,,,,,,,,-0.4909961223602295
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.16575465,-0.2574554681777954,False,,,,,,,,,,,,,,,,-0.24414539337158203
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.3456729,0.3148868680000305,True,0.12283523835458629,0.15310951237179085,0.04921515423975408,49.68782449828509,0.2418913131952286,0.193196639418602,0.37738192081451416,0.19215966761304928,0.0,0.0,0.40546048187924766,0.7388691320989947,1.9253525189284622,1.4370469564602761,11.482114588393339,0.3400130271911621
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.063373506,-0.9540921449661255,False,,,,,,,,,,,,,,,,-0.11604821681976318
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.0322026,-6.008154392242432,False,,,,,,,,,,,,,,,,-2.466034412384033
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,6.0562825,0.6769353747367859,False,0.1318347247773363,0.05506046375132143,0.24060722212772478,8.678926667185435,11.74736738204956,1.04302179813385,0.13318155705928802,0.5010118299939503,0.0,0.0,0.1009917595085491,2.5174142519473266,0.3495558896583729,0.20641435028805938,2.319053902509212,0.7256559729576111
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.14445157,-0.109244704246521,False,,,,,,,,,,,,,,,,-0.07032108306884766
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,2.3382154,-0.3847789764404297,False,,,,,,,,,,,,,,,,-0.38443124294281006
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.5829324,-0.716639518737793,False,,,,,,,,,,,,,,,,-0.5226230621337891
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,2.3601365,-0.36028361320495605,False,,,,,,,,,,,,,,,,-0.18836045265197754
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,1.4866346,0.40210938453674316,True,0.03400215193910491,0.0987328035522471,0.13085421922161183,24.55215087688061,2.281296071079042,0.11000378429889679,0.05813172459602356,0.25981309564888566,0.0,0.0,0.22160534161735979,0.28772010094889233,0.1619980671314587,0.7700390950586291,5.619962350825362,0.4415781497955322
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,1.1273113,-1.9966230392456055,False,,,,,,,,,,,,,,,,-1.5197217464447021
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.3138836,-1.890254259109497,False,,,,,,,,,,,,,,,,-0.18058252334594727
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,2.609994,-1.5155677795410156,False,,,,,,,,,,,,,,,,-1.1355221271514893
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.039301857,-6.079146862030029,False,,,,,,,,,,,,,,,,0.00912177562713623
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.5315483,0.508086234331131,True,0.08321329595735018,0.21357652201532645,0.3295004032816627,8.718535969085792,0.9652490794658661,0.08324548602104187,0.0401027575135231,0.11952928338601011,0.0,0.0,0.45363839229900316,0.33373096764227034,0.16068189207400227,2.2811237649369867,2.1773713896039517,0.5398689210414886
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,0.91754055,-0.3520352840423584,False,,,,,,,,,,,,,,,,-0.3491063117980957
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.6434025,-0.46001136302948,False,,,,,,,,,,,,,,,,-0.45264434814453125
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.06672066,-1.3981964588165283,False,,,,,,,,,,,,,,,,0.10827034711837769
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,3.3459723,0.11165767908096313,False,0.03953199360200478,0.02900311674174781,0.19210862812907373,10.539070019644056,17.853933334350586,0.5203725695610046,0.045905113220214844,0.29443706323995833,0.0,0.0,0.009785856556638302,1.3484729932075712,0.13091103125620504,0.5670467275076971,2.896761098379108,0.33279889822006226
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,18.213213,0.8190414607524872,False,0.11273105761832398,0.008505500166419934,0.13419725611945824,23.430832657651422,30.17898768901825,5.630784511566162,0.25141605734825134,0.5076700525674789,0.0,0.0,0.40388194166390246,13.224134684443683,0.5689549896593109,0.21547050957747746,4.999596432355287,0.8400801569223404
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,1.3170805,-0.6067161560058594,False,,,,,,,,,,,,,,,,0.3027300238609314
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.55479413,-0.2757265567779541,False,,,,,,,,,,,,,,,,-0.08043169975280762
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.3369291,0.38702887296676636,True,0.24361385284146636,0.952057667407557,0.3540233818231659,10.88301277852515,0.22910163849592208,0.07578034698963165,0.1538088619709015,0.26182835594466836,0.0,0.0,0.2127452642823633,0.23478144726648636,0.5438899200987712,0.7728641221023307,2.057945967583874,0.3871932625770569
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.9262912,-0.5555118322372437,False,,,,,,,,,,,,,,,,-0.5522421598434448
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.38363943,-0.017578959465026855,False,,,,,,,,,,,,,,,,0.09608769416809082
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.2966235,0.07380092144012451,True,0.0416022655649474,0.7326320553687707,0.22387073175368752,8.012609629145325,0.8315575535595418,0.021985208615660667,0.03747669979929924,0.2214890229525862,0.0,0.0,0.004624723630185519,0.06557481534476786,0.10715062612796138,1.02763636070478,2.21592745762304,0.07554447650909424
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.6652651,-0.6391341686248779,False,,,,,,,,,,,,,,,,-0.4738818407058716
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,3.6341982,-2.6115176677703857,False,,,,,,,,,,,,,,,,-1.8904163837432861
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,5.045492,-3.0112080574035645,False,,,,,,,,,,,,,,,,-1.4248723983764648
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,1.1924251,-1.6028621196746826,False,,,,,,,,,,,,,,,,-0.14592194557189941
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,1.8055601,-0.13340234756469727,False,,,,,,,,,,,,,,,,-0.03525805473327637
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.29666775,-0.7914912700653076,False,,,,,,,,,,,,,,,,-0.7899948358535767
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,1.6669992,-0.6230398416519165,False,,,,,,,,,,,,,,,,-0.5585267543792725
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.5222201,0.02378171682357788,True,1.0291077622762763,0.38240451396084807,0.20207208341655944,17.23017831948792,0.6990433374047278,0.596126139163971,1.4539800882339478,0.2990300340322909,0.0,0.0,0.48037252778994627,2.353669425349819,4.989213932177115,0.6102749787955986,6.157008280374699,0.09393924474716187
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,0.93565875,-0.8217805624008179,False,,,,,,,,,,,,,,,,-0.7982707023620605
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.6169088,-0.8577802181243896,False,,,,,,,,,,,,,,,,-0.7888801097869873
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,9.728262,-1.8534975051879883,False,,,,,,,,,,,,,,,,-1.5294408798217773
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.31088585,-0.9645624160766602,False,,,,,,,,,,,,,,,,-0.1668241024017334
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.010411263,-0.5539296865463257,False,,,,,,,,,,,,,,,,-0.4947996139526367
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,1.0337851,-0.7633168697357178,False,,,,,,,,,,,,,,,,-0.42986464500427246
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,1.5526963,-1.7399117946624756,False,,,,,,,,,,,,,,,,-1.6978533267974854
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.4240088,-0.3547694683074951,False,,,,,,,,,,,,,,,,0.11408001184463501
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,1.0549545,-4.088893413543701,False,,,,,,,,,,,,,,,,-2.906080484390259
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.6022342,-0.25945985317230225,False,,,,,,,,,,,,,,,,-0.23062896728515625
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.31298745,-2.417036294937134,False,,,,,,,,,,,,,,,,-0.08680808544158936
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,0.96212053,0.5657363831996918,True,0.31216840733889606,0.42518623897609165,0.4246057762866022,11.79484211585252,0.5467764830589295,0.22630783915519714,0.19556519389152527,0.41420839313940033,0.0,0.0,0.3761375385078013,0.5740604010562766,0.5252045400697609,0.31882929629188866,1.9356350886718523,0.5659565925598145
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.72702545,-0.7650493383407593,False,,,,,,,,,,,,,,,,-0.5583453178405762
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,1.1662341,-4.3530683517456055,False,,,,,,,,,,,,,,,,-2.682589292526245
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.5155232,-0.6972924470901489,False,,,,,,,,,,,,,,,,0.11692249774932861
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,3.7246969,-5.151675701141357,False,,,,,,,,,,,,,,,,-4.68183708190918
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,22.994127,-4.78229284286499,False,,,,,,,,,,,,,,,,-4.391089916229248
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.31191507,-0.6630516052246094,False,,,,,,,,,,,,,,,,-0.5509053468704224
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,6.4580607,-0.5088403224945068,False,,,,,,,,,,,,,,,,-0.48537981510162354
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.6240747,-4.1357421875,False,,,,,,,,,,,,,,,,-3.097280979156494
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.5877459,-0.6963046789169312,False,,,,,,,,,,,,,,,,-0.5225909948348999
