gene_names,C8P,NP14B,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.5624982118606567,0.4120159447193146,-0.5664781928062439,1.4835949498164562e-07,-5.560863018035889,-0.5664781928062439,2.5490114373011137e-08,-5.876407623291016,-0.5664781928062439,6.368332219135534e-09,-6.103626251220703
Lypla1,0.36035171151161194,0.2019980400800705,-0.9546381235122681,2.8235549990655152e-14,-7.898063659667969,-0.9546381235122681,6.82888336924625e-13,-7.509843826293945,-0.9546381235122681,4.6538487341789604e-14,-7.8579301834106445
Gm37988,0.0007248242036439478,0.0,-19.467796325683594,0.9966814069361316,-0.007430023048073053,-19.467796325683594,0.2686138067450602,-1.3981125354766846,-19.467796325683594,0.21642480422400073,-1.5251858234405518
Tcea1,0.45037025213241577,0.36423298716545105,-0.37259137630462646,0.000340165584750208,-3.908700942993164,-0.37259137630462646,0.0011947159405117482,-3.549528121948242,-0.37259137630462646,0.0007106719428624256,-3.6830716133117676
Atp6v1h,0.2831641137599945,0.2754685878753662,-0.0455598346889019,0.05984951328480261,-2.252976417541504,-0.0455598346889019,0.8609307130924986,-0.35402554273605347,-0.0455598346889019,0.8491305247384408,-0.3672081232070923
Rb1cc1,0.3892613351345062,0.49541744589805603,0.43010786175727844,0.15494194699382605,1.8165388107299805,0.43010786175727844,0.0002896350377230285,3.9317572116851807,0.43010786175727844,0.00016659526508522787,4.061829566955566
Pcmtd1,0.2234431654214859,0.37769898772239685,0.8741661906242371,0.0022006036144617525,3.3984720706939697,0.8741661906242371,1.2587513801500915e-10,6.748778343200684,0.8741661906242371,3.440228753820595e-11,6.937068939208984
Rrs1,0.2300979048013687,0.21136921644210815,-0.1364891082048416,0.0193782247265134,-2.6938412189483643,-0.1364891082048416,0.4627100534188081,-0.953504204750061,-0.1364891082048416,0.4381341293818103,-0.9901472926139832
Adhfe1,0.0015659742057323456,0.0022032582201063633,0.493037611246109,0.9966814069361316,0.07033076137304306,0.493037611246109,0.8765279940660412,0.33202794194221497,0.493037611246109,0.8679143220158723,0.3414369523525238
Mybl1,0.029860610142350197,0.0011397801572456956,-4.732186317443848,0.18463868219269722,-1.7245795726776123,-4.732186317443848,2.5517478948492793e-07,-5.484592437744141,-4.732186317443848,1.730001926351868e-08,-5.9563307762146
Vcpip1,0.243660107254982,0.24076971411705017,-0.019385265186429024,0.06104933833326266,-2.2444775104522705,-0.019385265186429024,1.0,-0.13947683572769165,-0.019385265186429024,1.0,-0.14461492002010345
Sgk3,0.023373017087578773,0.11536514759063721,2.3704168796539307,0.028531039746888198,2.5497193336486816,2.3704168796539307,1.4653596302684649e-12,7.42510986328125,2.3704168796539307,7.649674460557177e-13,7.511847972869873
Mcmdc2,0.00020427574054338038,0.00246193609200418,3.5928258895874023,0.9966814069361316,0.1164885088801384,3.5928258895874023,0.32022372509742275,1.2780214548110962,3.5928258895874023,0.31603623665987884,1.279388189315796
Ppp1r42,0.0,0.0,0.0,0.9966814069361316,0.08508902788162231,0.0,1.0,0.0,0.0,1.0,0.0
Cops5,0.4456181526184082,0.2554023265838623,-0.9482462406158447,1.718069892285062e-16,-8.524984359741211,-0.9482462406158447,1.3799010111437125e-16,-8.616398811340332,-0.9482462406158447,5.3580635029236596e-18,-8.98727798461914
Cspp1,0.2811162769794464,0.25232285261154175,-0.1775883138179779,0.0018634736032346357,-3.4466145038604736,-0.1775883138179779,0.3245548901327149,-1.2687005996704102,-0.1775883138179779,0.2976642288706217,-1.317103385925293
Arfgef1,0.3659469485282898,0.3600413501262665,-0.027989231050014496,0.13232201251726688,-1.8929764032363892,-0.027989231050014496,0.9334397777821103,-0.2490023821592331,-0.027989231050014496,0.925605394927998,-0.25764670968055725
Prex2,0.0010386547073721886,0.0009570213151164353,-0.11815192550420761,0.9966814069361316,0.0776590034365654,-0.11815192550420761,1.0,-0.05780024826526642,-0.11815192550420761,1.0,-0.06047054007649422
A830018L16Rik,0.0,0.0009038609568960965,19.786394119262695,0.9966814069361316,0.12386764585971832,19.786394119262695,0.43590869467579757,1.0,19.786394119262695,0.43256669465912867,1.0
Slco5a1,0.0019762066658586264,0.0,-20.915729522705078,0.9966814069361316,-0.007430023048073053,-20.915729522705078,0.2671030427420784,-1.4028284549713135,-20.915729522705078,0.2150362949970796,-1.5303304195404053
Ncoa2,0.3132982850074768,0.29379335045814514,-0.10751569271087646,0.024941704314418958,-2.6016786098480225,-0.10751569271087646,0.5231997754430125,-0.8521602749824524,-0.10751569271087646,0.4994234394265498,-0.8850278854370117
