gene_names,C5P,NP14B,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.7068589925765991,0.4120159447193146,-1.0111274719238281,3.6222038355320705e-35,-12.527670860290527,-1.0111274719238281,4.506410631589124e-38,-13.436726570129395,-1.0111274719238281,5.471451836682433e-35,-12.82077693939209
Lypla1,0.3751668334007263,0.2019980400800705,-1.0241049528121948,7.768191183671905e-46,-14.36569881439209,-1.0241049528121948,1.7158077450568755e-22,-10.0829439163208,-1.0241049528121948,2.6761888335864143e-20,-9.540704727172852
Gm37988,0.0028187211137264967,0.0,-21.42864418029785,0.997100167321303,-0.17890074849128723,-21.42864418029785,0.016954798141450858,-2.629105806350708,-21.42864418029785,0.047132763049412094,-2.2407631874084473
Tcea1,0.5136465430259705,0.36423298716545105,-0.611552357673645,6.3850511224232755e-21,-9.539856910705566,-0.611552357673645,4.728108839152815e-12,-7.167752265930176,-0.611552357673645,4.1255968117785705e-11,-6.853556156158447
Atp6v1h,0.38084274530410767,0.2754685878753662,-0.5474685430526733,4.826433158101224e-23,-10.04062557220459,-0.5474685430526733,1.3156344035823173e-07,-5.5114240646362305,-0.5474685430526733,5.653033841004161e-07,-5.243607044219971
Rb1cc1,0.3515614867210388,0.49541744589805603,0.6059396862983704,0.5925058383140612,0.901676595211029,0.6059396862983704,3.1810682865900138e-09,6.167727947235107,0.6059396862983704,1.1250897125683938e-08,5.959465503692627
Pcmtd1,0.1591525375843048,0.37769898772239685,1.4115173816680908,2.4888752991998946e-05,4.410132884979248,1.4115173816680908,1.2454091502558633e-25,10.895524978637695,1.4115173816680908,1.6083111444309484e-24,10.624998092651367
Rrs1,0.251557856798172,0.21136921644210815,-0.2812322974205017,3.8034998453848793e-14,-7.728631496429443,-0.2812322974205017,0.032380090773127916,-2.382208824157715,-0.2812322974205017,0.043463771332364225,-2.2730605602264404
Adhfe1,0.00017148056940641254,0.0022032582201063633,3.6849796772003174,0.997100167321303,0.13121020793914795,3.6849796772003174,0.2811105709948249,1.295557975769043,3.6849796772003174,0.2925391313235161,1.292650580406189
Mybl1,0.014090548269450665,0.0011397801572456956,-3.6372528076171875,0.22110252284439996,-1.5328152179718018,-3.6372528076171875,8.249447548496592e-08,-5.591771125793457,-3.6372528076171875,2.785037807182027e-06,-4.93202018737793
Vcpip1,0.23068515956401825,0.24076971411705017,0.06928866356611252,4.1151254535386845e-08,-5.662542819976807,0.06928866356611252,0.6688689679087343,0.5706809759140015,0.06928866356611252,0.6871311954904223,0.5478570461273193
Sgk3,0.038743164390325546,0.11536514759063721,1.6301746368408203,0.6651367072741345,0.8093045949935913,1.6301746368408203,9.758678441353027e-10,6.372177600860596,1.6301746368408203,1.930837773500987e-09,6.265670299530029
