gene_names,A5P,NP14B,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.8280590772628784,0.4120159447193146,-1.3379400968551636,5.799151862549756e-60,-16.450576782226562,-1.3379400968551636,1.5257561040313067e-75,-19.7679500579834,-1.3379400968551636,1.5930007554842788e-71,-19.07320213317871
Lypla1,0.3690175712108612,0.2019980400800705,-0.995552122592926,4.5826207925068125e-65,-17.152917861938477,-0.995552122592926,8.026342289073132e-23,-10.16197681427002,-0.995552122592926,4.732388685452428e-21,-9.719929695129395
Gm37988,0.001271101413294673,0.0,-20.278566360473633,0.9956674913205681,-0.08348468691110611,-20.278566360473633,0.07211979430224406,-2.0122225284576416,-20.278566360473633,0.13555518147710252,-1.7149991989135742
Tcea1,0.5933987498283386,0.36423298716545105,-0.8825874924659729,4.382985799489867e-36,-12.656712532043457,-0.8825874924659729,9.899267630391933e-28,-11.318885803222656,-0.8825874924659729,5.760290527090474e-26,-10.907737731933594
Atp6v1h,0.334088534116745,0.2754685878753662,-0.3227725028991699,2.0241342300801173e-30,-11.577569007873535,-0.3227725028991699,0.002472335036263915,-3.241448163986206,-0.3227725028991699,0.003648542413630746,-3.1296002864837646
Rb1cc1,0.2578388750553131,0.49541744589805603,1.1242812871932983,0.06156289556099644,2.0954794883728027,1.1242812871932983,1.8805161035405226e-24,10.606138229370117,1.1242812871932983,1.5904194920953853e-23,10.373322486877441
Pcmtd1,0.12234684824943542,0.37769898772239685,1.8181231021881104,9.542882652302165e-05,4.065347194671631,1.8181231021881104,8.510295995568002e-36,13.12224006652832,1.8181231021881104,6.548398481041759e-35,12.921862602233887
Rrs1,0.3524760901927948,0.21136921644210815,-0.8443232774734497,3.198848445682137e-46,-14.389211654663086,-0.8443232774734497,6.860297469669884e-16,-8.331464767456055,-0.8443232774734497,1.451297432193481e-14,-7.941874980926514
Adhfe1,0.0008436516509391367,0.0022032582201063633,1.3858990669250488,0.9956674913205681,0.03600408136844635,1.3858990669250488,0.4798944698022991,0.8359335660934448,1.3858990669250488,0.48894919969824496,0.8234080672264099
Mybl1,0.025709860026836395,0.0011397801572456956,-4.513256549835205,0.0006949731488857281,-3.5661187171936035,-4.513256549835205,1.0713582372674717e-18,-9.095479965209961,-4.513256549835205,1.7279634308105315e-14,-7.947975158691406
Vcpip1,0.21729479730129242,0.24076971411705017,0.1655796319246292,1.9127500599911054e-15,-8.068902969360352,0.1655796319246292,0.2373163158078664,1.3709869384765625,0.1655796319246292,0.26209067123648144,1.3278189897537231
Sgk3,0.059945423156023026,0.11536514759063721,0.9850466847419739,0.012560173752786091,-2.696282386779785,0.9850466847419739,1.2350982114804606e-05,4.586304187774658,0.9850466847419739,1.8510035549475673e-05,4.502358913421631
Mcmdc2,0.0025458966847509146,0.00246193609200418,-0.048441193997859955,0.9956674913205681,-0.18614356219768524,-0.048441193997859955,1.0,-0.043496932834386826,-0.048441193997859955,1.0,-0.04214058071374893
Ppp1r42,0.00024622262571938336,0.0,-17.909788131713867,0.9956674913205681,0.043736737221479416,-17.909788131713867,0.3876039131774463,-1.0,-17.909788131713867,0.4722804885434061,-0.8522910475730896
Cops5,0.6047748923301697,0.2554023265838623,-1.5136462450027466,2.855377383986423e-76,-18.602249145507812,-1.5136462450027466,6.451406038016948e-73,-19.204748153686523,-1.5136462450027466,3.883438798483745e-67,-18.28818130493164
Cspp1,0.23967407643795013,0.25232285261154175,0.08369515836238861,2.4038292366368876e-20,-9.360816955566406,0.08369515836238861,0.5694490502625061,0.6892109513282776,0.08369515836238861,0.5843742265040234,0.669138491153717
Arfgef1,0.29068613052368164,0.3600413501262665,0.3614375591278076,4.4008304063352007e-08,-5.614047527313232,0.3614375591278076,0.0008966950744223354,3.5345356464385986,0.3614375591278076,0.001274097859257955,3.443246364593506
Prex2,0.001747213420458138,0.0009570213151164353,-0.8690022230148315,0.9956674913205681,-0.1666894555091858,-0.8690022230148315,0.5627685906282544,-0.6998417377471924,-0.8690022230148315,0.58652527294764,-0.6654430031776428
A830018L16Rik,0.0,0.0009038609568960965,19.786394119262695,0.9956674913205681,0.11924384534358978,19.786394119262695,0.3876039131774463,1.0,19.786394119262695,0.4095431074811635,1.0
Slco5a1,0.0,0.0,0.0,0.9956674913205681,0.07554209232330322,0.0,1.0,0.0,0.0,1.0,0.0
Ncoa2,0.2371026873588562,0.29379335045814514,0.35199058055877686,2.516765512782702e-09,-6.096061706542969,0.35199058055877686,0.004124192771266527,3.0844202041625977,0.35199058055877686,0.005551255081985573,2.9970366954803467
Tram1,0.898820698261261,0.5327951312065125,-1.0497008562088013,2.5615560987682285e-37,-12.879769325256348,-1.0497008562088013,9.61992046492141e-52,-15.975069046020508,-1.0497008562088013,5.963465058135354e-49,-15.444881439208984
Lactb2,0.15985603630542755,0.10326680541038513,-0.6721118688583374,5.2061159815026984e-30,-11.495414733886719,-0.6721118688583374,8.271313326945072e-06,-4.667605400085449,-0.6721118688583374,2.174857070075897e-05,-4.461074352264404
Xkr9,0.00015904117026366293,0.0,-17.279165267944336,0.9956674913205681,0.043736737221479416,-17.279165267944336,0.3876039131774463,-1.0,-17.279165267944336,0.4722804885434061,-0.8522910475730896
Eya1,0.0,0.0,0.0,0.9956674913205681,0.07554209232330322,0.0,1.0,0.0,0.0,1.0,0.0
Msc,0.02193814516067505,0.0,-24.40279197692871,0.026008802533823188,-2.4370810985565186,-24.40279197692871,7.712842349463536e-15,-8.042708396911621,-24.40279197692871,4.5427357520136156e-11,-6.8547282218933105
Trpa1,0.0017150184139609337,0.0,-20.711030960083008,0.9956674913205681,-0.17890074849128723,-20.711030960083008,0.012106826177030615,-2.726095676422119,-20.711030960083008,0.03609916778366053,-2.3234267234802246
Terf1,0.26049238443374634,0.1854771375656128,-0.5461210608482361,2.283381564161438e-40,-13.41531753540039,-0.5461210608482361,3.894274852111014e-06,-4.827788352966309,-0.5461210608482361,9.53942366281427e-06,-4.643352508544922
Sbspon,0.0002671139081940055,0.0,-18.027294158935547,0.9956674913205681,0.011931382119655609,-18.027294158935547,0.22614372537636168,-1.4055231809616089,-18.027294158935547,0.31765867045568147,-1.1979148387908936
4930444P10Rik,0.0,0.0,0.0,0.9956674913205681,0.07554209232330322,0.0,1.0,0.0,0.0,1.0,0.0
Rpl7,3.2591936588287354,3.579440116882324,0.47772738337516785,2.0835225623967566e-158,26.944734573364258,0.47772738337516785,3.7817038441834096e-157,29.663589477539062,0.47772738337516785,5.741434861593911e-140,27.746002197265625
Rdh10,0.025832805782556534,0.02295737713575363,-0.17232927680015564,0.008846616516090356,-2.8141965866088867,-0.17232927680015564,0.6880927098619484,-0.5086333751678467,-0.17232927680015564,0.7008933429958986,-0.49224233627319336
Stau2,0.00576331140473485,0.0,-22.46262550354004,0.7102594285773459,-0.7074854969978333,-22.46262550354004,2.6609935877467664e-06,-4.909323692321777,-22.46262550354004,7.549371508696111e-05,-4.184172630310059
Ube2w,0.07387153059244156,0.14233987033367157,0.9965283870697021,0.010541586907471945,-2.7553794384002686,0.9965283870697021,2.973539023501748e-07,5.346445560455322,0.9965283870697021,5.089899135334267e-07,5.24779748916626
Eloc,1.1790728569030762,0.49535617232322693,-1.8122133016586304,5.187382358009564e-136,-24.948904037475586,-1.8122133016586304,6.059552378040389e-161,-31.50876808166504,-1.8122133016586304,9.687905693189742e-156,-30.498863220214844
Tmem70,0.2899651825428009,0.14688093960285187,-1.0881999731063843,1.957549891602666e-64,-17.06757926940918,-1.0881999731063843,2.12494301690339e-22,-10.052472114562988,-1.0881999731063843,1.6228510239300412e-20,-9.58061695098877
Ly96,0.030009448528289795,0.004183698911219835,-2.861248254776001,7.588951672287227e-05,-4.119475841522217,-2.861248254776001,3.7684320887940284e-14,-7.791898250579834,-2.861248254776001,9.867028913483502e-12,-7.041618347167969
Pi15,0.00015199655899778008,0.0,-17.21379852294922,0.9956674913205681,0.043736737221479416,-17.21379852294922,0.3876039131774463,-1.0,-17.21379852294922,0.4722804885434061,-0.8522910475730896
