wilcoxon,t-test,t-test_overestim_var
Rps2,Rps2,Pclaf
Rpl41,Rpsa,Dctpp1
Rps12,Dctpp1,Mcm5
Rplp0,Pclaf,Tyms
Rpsa,Tuba1b,Rps2
Hsp90ab1,Gapdh,Birc5
Ly6c2,Ran,Lmnb1
Ran,Dut,Dut
Tuba1b,Lmnb1,Stmn1
Dut,Ly6c2,Gapdh
Gapdh,Mcm5,Rrm1
Dctpp1,Tyms,Ly6c2
Lmnb1,Rps12,Tuba1b
Cks2,Stmn1,Ahnak
Anp32b,Ahnak,Ran
Mcm5,Ranbp1,Cks2
Pclaf,Rpl41,Cks1b
Tyms,Birc5,Spc24
Spc24,Anp32b,Hmgb2
Birc5,Cks2,Tacc3
Fabp5,Cks1b,Ccnb2
Ybx3,Hmgb2,Lgals3
Vim,Txn1,Rrm2
Hmgb2,Vim,Rpsa
Hmgn2,Gng2,Mki67
Hsp90aa1,Rrm1,Cxcr3
Gng2,H2afz,Ybx3
Nap1l1,Gmnn,Vim
Ahnak,Spc24,Fabp5
Txn1,Rrm2,Cdca3
Racgap1,Nap1l1,Ccna2
Stmn1,Nme1,Gmnn
Cks1b,Ccnb2,Tk1
Pglyrp1,Hsp90aa1,H2afz
Anxa2,Dnajc15,Gng2
Ranbp1,Pgam1,Ranbp1
Gmnn,Hmgn2,Uhrf1
Ybx1,Lgals3,Cenpw
Top2a,Tacc3,Pglyrp1
Cxcr3,Mki67,Tpx2
Ccnb2,Fabp5,Txn1
Cdca3,Cenpw,Anxa2
Mki67,Cxcr3,Anp32b
Nme1,Cox5b,Asf1b
Rrm1,Ybx3,Racgap1
Il2rb,Ccna2,Top2a
Lgals3,Cdca3,Pcna
Pkm,Anxa2,Ccdc34
Tacc3,Pglyrp1,Serpinb6b
Pcna,Tk1,Hsp90aa1
Tpx2,Pcna,Lig1
Cenpw,Pkm,1500009L16Rik
Ccdc34,Pa2g4,Hells
H2afz,Asf1b,Gzmb
Rfc5,Aldoa,Hmgn2
Tk1,Racgap1,Zbtb32
Rpl14,Ccdc34,Nap1l1
Hells,Hint1,Pgam1
Uchl3,Uchl3,Smc2
Cox5b,Lsm4,Rps12
Ccna2,Lig1,Cenpm
Cdk2ap1,Hsp90ab1,S100a4
Rrm2,Pgk1,Nme1
Pgam1,Serpinb6b,Cdc20
Mt1,Slc25a5,Cdca8
Serpinb6b,Uhrf1,Ppil1
Clspn,Il2rb,Bub1b
Osbpl3,Hdgf,Pkm
Uhrf1,Ppil1,Pa2g4
Ywhah,Lsm6,Ezh2
Slc25a5,Smc2,Uchl3
Sub1,S100a4,Anapc15
Pa2g4,Top2a,Rfc5
Bcl2a1b,Tpx2,Lgals1
Tubb4b,Rpl14,Rpl41
Anapc15,Gzmb,Il2rb
Mif,Sdf2l1,Dlgap5
Pgk1,Tubb4b,Osbpl3
Odc1,Ddx39,Hsp90ab1
Rps27l,Rps27l,Rpa2
1500009L16Rik,Eif1ax,Tubb4b
Dtl,Anapc15,Dnajc15
Lgals1,Ywhah,Rnaseh2b
Hist1h4i,Sub1,Sdf2l1
S100a4,Pycard,Pgk1
Rpl28,Hells,Fkbp2
Hint1,1500009L16Rik,Tpi1
Cenpm,Mrpl42,Knl1
Prdx4,Rnaseh2b,Cox5b
Lig1,Rplp0,Ddx39
Ppil1,Cenpm,Mt1
Rnaseh2b,Rpa2,Pycard
Itgb1,Ezh2,Cit
Anp32e,Lgals1,Spc25
H2-Q10,Zbtb32,Eif1ax
Smc2,Rfc5,Cenpe
Zbtb32,Cox5a,Dtl
Knstrn,Tkt,Rps27l
Sdf2l1,Aurkaip1,Gna15
Mrpl17,Fkbp2,Hdgf
Ctla2a,Cdca8,C330027C09Rik
Commd1,Cdk2ap1,Ywhah
Id2,Selenoh,Ncapg2
Cdc20,Tpi1,Hmmr
Asf1b,Rpl7a,Cdk1
Lsm4,Krtcap2,Lsm6
Akna,Nhp2,Incenp
Hmbs,Cdc20,Cdkn3
Tpi1,Anp32e,Kif11
Gzmb,Cox17,Gpr183
Pmf1,Mcm6,Plek
Cdk1,Atp5k,Prdx4
Fkbp2,Sms,Sub1
Incenp,Ube2s,Pdcd1
Tceal9,Rpl28,Clspn
Plek,Bub1b,Hint1
H2afx,Idh3a,Mcm6
Ezh2,Slbp,Gzmk
Rnh1,Mif,Adap1
Azin1,Batf,Chaf1b
Ifng,Cd8a,Hopx
Dnajc15,Osbpl3,Slc25a5
Rad51,Slc25a3,Mrpl42
Rfc4,Clspn,Batf
Lsm6,Ndufb2,Aldoa
Mcm4,Cd8b1,Cdk2ap1
Map2k3,Commd1,Knstrn
Hdgf,Dlgap5,Lsm4
Emc8,Pdap1,Cenpa
Cox17,Tcp1,Arsb
Pycard,Rbm3,Selenoh
Cdca8,Pmf1,Hist1h4i
Ccnb1,Mcm7,Ctla2a
Ipo5,Dtl,Pmf1
Dek,Cenpa,Ifng
Cenpe,Eif3i,Cox5a
Bcl2a1d,Got2,Mad2l1
Dlgap5,Plek,Id2
Tuba1c,Ncl,Bcl2a1b
Ddx39,Etfb,Anp32e
