wilcoxon,t-test,t-test_overestim_var
Actg1,Gapdh,Lmnb1
Dut,Cox5b,Pclaf
Gapdh,Lmnb1,Gapdh
Lmnb1,Atp5f1,Sdf2l1
Pycard,Txn1,Cks1b
Cox5b,Sdf2l1,Dut
Rps27l,Dut,Hmgb2
Sdf2l1,Pycard,S100a6
Sub1,Hmgn2,Tyms
Vim,Atp5b,Lgals1
Anp32b,Pclaf,Anxa2
Hmgn2,Atpif1,S100a4
Txn1,Hmgb2,Mcm7
Pfn1,Cks1b,Stmn1
Cks2,Rps27l,Lgals3
Ran,Lgals1,Rrm2
Atp5f1,Arpc5,Vim
Slc25a5,Lcp1,Hmgn2
Atp5b,Vim,Txn1
Top2a,Mcm7,Birc5
Lgals1,Anxa2,Pycard
Atp5k,Cox5a,Ccnb2
Dctpp1,Atp5k,Cks2
Tyms,Atp5j,Tk1
Cks1b,S100a6,Mcm5
Atpif1,Dctpp1,H2afz
Pclaf,Gng2,Cdca3
Lcp1,Slc25a5,Dctpp1
Hmgb2,Sub1,Gng2
Tuba1b,Tyms,Atpif1
Mcm7,Ran,Mki67
Anxa2,Anp32b,Asf1b
Cox5a,Tuba1b,Gmnn
Gng2,Metap2,Ahnak
S100a4,Sms,Rps27l
Hnrnpa2b1,S100a4,Cox5b
Ybx1,H2afz,Spc24
Nme1,Stmn1,Ccna2
Ldha,Aldoa,Serpinb6b
Tmsb4x,Eno1,Rrm1
Atp5j,Cks2,Ezh2
Lgals3,Mrpl18,1500009L16Rik
Birc5,Cox6c,Top2a
H2afz,Ywhae,Gzmb
Eno1,Hnrnpa2b1,Dnmt1
Mif,Actg1,Ran
Cdca3,Rrm2,Actg1
Ccnb2,Birc5,Cenpa
Cox17,Nme1,Tuba1b
Mcm5,Dtymk,Anp32b
Metap2,Ahnak,Fabp5
Spc24,Lgals3,Rad51
Gmnn,Mcm5,Lcp1
Arpc5,Oaz1,Sms
Stmn1,Uqcrb,Lig1
Cox6c,Gmnn,Atp5f1
Ybx3,Pdia3,Cenpm
Cd48,Phf5a,Sub1
Gnai2,Ndufb9,Slc25a5
Mki67,Ap2s1,Cox5a
Hsp90b1,Ccnb2,Zbtb32
Hmgb1,Hpf1,Dtymk
Rrm2,Atp5a1,Cbx5
Fabp5,Dynll1,Smc2
Cox7a2,Ndufb7,Tpx2
Tma7,Hnrnpa3,Metap2
Aldoa,Tma7,Atp5b
Ppia,Wdr1,Cmtm7
Cox6a1,Crip1,Hells
Ahnak,Etfb,Hmgn5
Tk1,Hsp90b1,Cenpw
Slbp,Cd48,Hsp90b1
Serpinb6b,Slbp,Ybx3
Sms,Asf1b,Clspn
Cbx5,Ranbp1,Eno1
Dek,Cmtm7,Crip1
Crip1,Snrpe,Plek
Ndufb9,Ldha,Ctla2a
Hsp90ab1,Ezh2,Arpc5
Oaz1,Dnmt1,Tubb4b
Ndufa4,Tk1,Slbp
1500009L16Rik,Gnai2,Myo1f
Pkm,Alyref,Tacc3
Dnmt1,Tmem14c,Cd48
Tpm4,Cox17,Tpm4
Ezh2,Tkt,Atp5k
Cmtm7,Ybx1,Alyref
S100a6,Cdca3,Mrpl18
Tmem14c,Hmgb1,Etfb
Ctla2a,Pkm,Ybx1
Dynll1,Magoh,Ldha
Cenpa,Pfn1,Hist1h4i
Calm1,Uqcr11,Serpinb9
Snrpe,Cox6a1,Hpf1
Itgb1,Tmem258,Nme1
H2afx,Mki67,Mtch1
Dtymk,Smarca5,Pkm
Tubb4b,Cox7a2,Dek
Ywhae,mt-Co1,Pdia3
Hells,Rrm1,Atp5j
Ppp1ca,Prr13,Cenpe
Etfb,Serpinb6b,Hnrnpa2b1
Dbi,Tubb4b,Mcm3
Pdia3,Spc24,Nans
