wilcoxon,t-test,t-test_overestim_var
Btg1,Btg1,Btg1
Ablim1,Ms4a6b,Pdcd4
H2-D1,Ablim1,Ablim1
Ccl5,Junb,H2-K1
Pdcd4,Pdcd4,Ccl5
H2-K1,Hopx,H2-D1
Ms4a6b,H2-D1,Hopx
Tpt1,Ccl5,Ms4a6b
Hopx,H2-K1,Hcst
Selplg,Tspo,Tpt1
Cd3d,Ubc,Selplg
Epsti1,Cd3d,Ubc
Hcst,Tpt1,Cd3d
Tbc1d10c,Selplg,Il18rap
Ubc,Tmem160,Junb
Fxyd5,Il18rap,Ptpn18
Il18rap,Hcst,Ctla2a
Tspo,Gmfg,Tecpr1
Junb,Ctsd,Rabac1
Arap2,Tax1bp1,Epsti1
Slfn2,Ddx5,
Arhgap15,B2m,
Ptpn18,Ptprc,
Ripor2,Fxyd5,
Gmfg,Chic2,
Fau,Id2,
Id2,Rps14,
Samhd1,Ctla2a,
Tecpr1,Epsti1,
Ctla2a,Dgka,
Btg2,Ptpn18,
Rabac1,Ppp1r18,
Ptprc,Tbc1d10c,
Lnpep,Srsf5,
Klf13,Cd52,
H2-Q7,Gimap6,
Gbp7,Rabac1,
Ltb,Arap2,
S100a13,Tecpr1,
Dgka,Myl6,
Kmt2e,Ripor2,
Ankrd44,Klf13,
Ogt,Samhd1,
Rps14,Arhgap15,
Ms4a4b,Slfn2,
Chic2,Def6,
Npc2,Prdx5,
Tmem160,Btg2,
Itm2b,Ms4a4b,
Pstpip1,H2-T23,
Cdkn1b,Zfp36l2,
Ctsd,Mkln1,
Shisa5,Pim1,
Cd52,Arhgap45,
Srsf5,Slc3a2,
Def6,Gimap3,
Arhgap45,Akap13,
Zbtb7a,Ogt,
Ccr2,Ltb,
Cox7a2l,Ahnak,
Dock2,H2-Q7,
Ifi214,Gbp7,
Cxcr6,Rps27,
Ets1,Ets1,
B2m,Trac,
Ctsw,Itga4,
Rps27,Psmb10,
Psmb10,Irf2,
Tnfaip8l2,Pstpip1,
Sp100,Npc2,
Lsp1,Eif3e,
Smim14,Cd3e,
Ppp1r12a,Fyn,
Gimap4,Rap1b,
Irf2,Ifi214,
Zfp36l2,Cox7a2l,
Nkg7,Ankrd11,
Srgn,Cxcr6,
Ahnak,Cdkn1b,
Rnf125,Mbnl1,
Eif3e,Gimap4,
Macf1,Ccr2,
Oga,Dock2,
Myl6,Fau,
Txk,Klrd1,
Rac2,Psme1,
Gimap3,Foxn3,
Slc3a2,Ube2b,
Klrd1,Gm8369,
Ddx5,Tgoln1,
Cd37,Ankrd44,
Rap1b,S100a11,
Ifi203,Uqcrh,
Gimap6,Sept1,
Mkln1,Ctsw,
Dusp5,Ypel3,
Itgal,Ppp1r12a,
Prdx5,Utrn,
Dnajb6,Wdr95,
Ppp1r18,Ifi203,
Akap13,Kmt2e,
B4galt1,Myh9,
Tgoln1,Lnpep,
Os9,Rnf125,
Smad7,Zbtb7a,
Elf1,Txk,
Trac,Sp100,
Il18r1,Ddx6,
Ddx6,Dusp5,
Ucp2,Smad7,
Paip2,Smim14,
Gramd3,Kdm5b,
H2-T23,Myo1g,
Tm6sf1,Cd37,
Uqcrh,Eif3f,
Wdr95,Macf1,
Pde7a,Tnfaip8l2,
Fam189b,Ccnd2,
Foxn3,Ube2h,
B4galnt1,Itm2b,
Laptm5,Cd2,
Psme1,Tmem50a,
Tnrc6c,Dock10,
Vsir,Itgal,
Tnfaip3,Gimap1,
Pim1,Tnfaip3,
Ugcg,Oga,
Rnf167,Tm6sf1,
Tax1bp1,Elf1,
Bet1l,Cd8b1,
Tcf25,Chmp1a,
Ube2h,Parp9,
R3hdm4,Nkg7,
Eva1b,Tut4,
Kdm5b,Cyth4,
Utrn,S100a13,
Cd3e,Ipcef1,
Itga4,Slfn1,
Ypel3,Tcf25,
Ccnd2,Ndfip1,
S100a11,Clk1,
Cd2,Pfkp,
Myo1g,B4galt1,
Sdf4,Tbc1d1,
Relb,Mxd4,
Mcl1,Aebp2,
Evl,Gramd3,
Gm8369,Zfand6,
Ifi27l2a,Eva1b,
Arid4a,Os9,
Birc6,Ucp2,
Mbnl2,Evl,
Ankrd11,Cd3g,
Fyn,Il18r1,
Aebp2,S100a10,
Chmp1a,Irf7,
Eif3f,Rnf167,
Nfatc3,Fam189b,
Riok3,Sdcbp2,
Myh9,Trbc2,
Slfn1,,
Arhgap30,,
Ier5,,
Tut7,,
Parp9,,
Pcmtd1,,
Rpl37a,,
Sept1,,
Mbnl1,,
Prex1,,
Mxd4,,
Clk1,,
Malt1,,
Idnk,,
Kif21b,,
Cdk11b,,
Cd6,,
Pten,,
Vasp,,
Celf1,,
Irf7,,
Coro1a,,
Rsrp1,,
Ipcef1,,
Zmynd8,,
Dock10,,
Cd3g,,
Acp5,,
Picalm,,
Rinl,,
Zfand6,,
Tut4,,
Hsd11b1,,
Cib1,,
Hint3,,
Grap2,,
Haao,,
Col4a3bp,,
Ddt,,
Itgax,,
Tbc1d1,,
Rara,,
Ccl4,,
Bcl11b,,
Sdcbp2,,
Acsbg1,,
Ifi213,,
Tmem50a,,
Cwc15,,
Rpl18,,
Gpsm3,,
Ifngr1,,
Cnn2,,
Golm1,,
Ctsa,,
S100a4,,
Syf2,,
Slc28a2,,
Atxn1,,
Add3,,
Trim30a,,
Tnik,,
Gimap1,,
Traf3ip3,,
Ppp3cb,,
Ube2b,,
S100a6,,
Gpr183,,
Bcl2a1b,,
Cnp,,
Ddx28,,
Cyth4,,
Lilr4b,,
Trbc2,,
Tap2,,
Plac8,,
Cox14,,
Supt4a,,
Ggnbp2,,
Mob4,,
Stk17b,,
Rps24,,
Sidt1,,
Gtf2i,,
Lck,,
Crot,,
Gbp4,,
Use1,,
Prf1,,
Rb1cc1,,
Ptprcap,,
Dennd1c,,
S100a10,,
