wilcoxon,t-test,t-test_overestim_var
Rplp1,Rplp1,Rplp1
Rpl12,Rps24,Rps24
Rps24,Rpl12,Rpl12
Rps16,Rps16,Rps16
Rpl23,Rpl23,Rpl23
Rpl13,Rpl13,Rpl13
Rps9,Rpl27a,Rpl27a
Rpl27a,Rps27,Rps27
Rpl9,Rps19,Tcf7
Rps27,Rps20,Rps20
Rps20,Rpl9,Rps19
Rps19,Rps9,Rpl9
Rps29,Rps7,Rps9
Rps21,Rps21,Rps7
Rps7,Tcf7,Rps21
Rpl19,Rps29,Rps29
Rps27a,Rpl18a,Sell
Rps3,Rpl19,Rpl19
Rpl18a,Rps27a,Rpl18a
Tpt1,Rps3,Tpt1
Rpl21,Tpt1,Rps27a
Rpl37a,Sell,Rps3
Rps18,Rpl37a,Ccr7
Rps5,Rpl21,Rpl37a
Rpl39,Rps5,Rpl21
Rps4x,Ccr7,Rps5
Rplp2,Rps18,Rpl17
Rpl26,Rpl17,Rpl39
Rpl17,Rpl39,Rps18
Rpl35a,Rpl26,Rpl26
Tcf7,Rpl35a,Rps4x
Eef1b2,Rps15,Rps15
Rps15,Rps4x,Rpl35a
Rpl36,Rplp2,Rplp2
Rps12,Rps12,Rps12
Rps13,Eef1b2,Fos
Rpl37,Rpl36,Rpl36
Rps28,Rps13,Eef1b2
Sell,Rpl37,Rps13
Rps14,Rps15a,Rpl30
Rpl30,Rpl30,Rpl37
Rps15a,Rps28,Rps14
Rps23,Fos,Rps15a
Eef1a1,Rps14,Rps28
Ccr7,Rps23,Rps23
Rpl36a,Eef1a1,Eef1a1
Rpl32,Fau,Lef1
Rpl5,Rpl32,Fau
Fau,Rpl5,Rpl5
Fos,Lef1,Rpl32
Rpl8,Rpl36a,Rpl36a
Rps3a1,Rpl6,Rpl8
Rpl6,Rpl8,Rpl6
Rpl22,Rpl18,Rps3a1
Lef1,Rpl22,Rpl18
Rpl18,Rps3a1,Rpl22
Rpl15,Rpl15,Rpl15
Rpl11,Rpl11,Rpl11
Satb1,Satb1,Satb1
Rpl38,Ppp1r15a,Ppp1r15a
Npm1,Rpl38,Dapl1
Rpl7,Rpl7,Rpl38
Rpl23a,Emb,Rpl7
Rps10,Rpl23a,Emb
Emb,Npm1,Rpl23a
Rpl34,Dapl1,Ssh2
Rps6,Rpl34,Jun
Ppp1r15a,Jun,Npm1
Rpl35,Ssh2,Rgs10
Rpl10a,Rps2,Rpl34
Rack1,Rps10,Ms4a4c
Rpsa,Rps6,Vps37b
Vps37b,Rgs10,Rps6
Rps2,Vps37b,Cd69
Rpl10,Rpl35,Rps10
Jun,Cd69,Rps2
Rpl14,Ms4a4c,Rpl35
Cd69,Rpsa,Arl4c
Ssh2,Rack1,Il7r
Jund,Rpl10a,Rpsa
Rpl3,Arl4c,Rack1
Ddx5,Rpl10,Rpl10a
Foxp1,Jund,Foxp1
Arl4c,Il7r,Nsg2
Junb,Foxp1,Jund
Klf6,Junb,Rpl10
Tmsb10,Tmsb10,Klf6
Rps8,Klf6,Junb
Klf2,Klf2,Txk
Eif4a2,Nsg2,Tmsb10
mt-Nd2,Rps8,Eif4a2
Srsf5,Eif4a2,Rps8
Ms4a4c,Rps25,Klf2
Rps25,Txk,Fam241a
Rgs10,Rpl14,Rpl14
Txk,Fam241a,Rps25
Dapl1,Ltb,Rpl3
Il7r,mt-Nd2,Ddx5
Rpl28,Rpl3,Evl
Ltb,Ddx5,Ltb
Rapgef6,Rpl28,mt-Nd2
Pnrc1,Evl,Rapgef6
Rps26,Rapgef6,Rpl28
Fam241a,Pnrc1,Srsf5
Npc2,Srsf5,Pnrc1
Hspe1,Rps26,Fosb
Rpl41,Rpl41,Rps26
Evl,Fosb,Rpl41
Clk1,Npc2,Npc2
Nsg2,Eif1,Tmem108
Saraf,Sidt1,Sidt1
Eif1,Smad7,Il6ra
Chd2,Clk1,Smad7
Elf1,Hspe1,Eif1
Rps27rt,Tmem108,Chd3
Smad7,Chd3,Clk1
Rpl4,Il6ra,Hspe1
Map4k4,Rps27rt,Il4ra
Fosb,Saraf,Vgll4
Rplp0,Vgll4,Sh3bp5
Vgll4,Chd2,Rps27rt
Sidt1,Il4ra,Chd2
Gimap6,Map4k4,Tagap
Chd3,Tagap,Saraf
Naca,Sh3bp5,Kif1b
Btg1,Elf1,Map4k4
Ddx3x,Ddx3x,Tdrp
Eef1d,Cmah,Ddx3x
Cmah,Kif1b,Cmah
Rpl24,Rpl4,Elf1
Zfp36l1,Tdrp,Treml2
4930523C07Rik,Rplp0,Rpl4
Tagap,Treml2,Bach2
mt-Nd1,Btg1,Ssbp2
Ubc,Zfp36l1,Rplp0
Fam189b,Rpl24,Rgcc
Rpl27,Ssbp2,Zfp36l1
Tsc22d3,Bach2,Btg1
Rbm39,Fam189b,Fam189b
Rps11,Rgcc,Rpl24
Itpkb,mt-Nd1,Klf3
Dusp1,Klf3,Gnl3
Ablim1,Gnl3,Zbtb20
Peli1,Gimap6,Rhob
Kif1b,Dusp1,Dusp1
Klf3,Naca,Gimap6
Fus,4930523C07Rik,4930523C07Rik
Gramd3,Zbtb20,mt-Nd1
Il4ra,Actn1,Actn1
Gnl3,Rhob,Frat2
Tmem108,Frat2,Ramp1
Eef1g,Arid5a,Irs2
Tut4,Kdm6b,Naca
Atp11b,Irs2,Arid5a
Rpl29,Ramp1,Kdm6b
Cox7a2l,Tsc22d3,Sik1
Jak1,Ubc,Itpkb
Ncl,Itpkb,Tsc22d3
Il6ra,Rps11,Ubc
Tubb5,Eef1d,Eef1d
Sh3bp5,Sik1,Pdk1
Ugcg,Rpl27,Pdlim1
Zfp36,Pdlim1,Rps11
Actn1,Pdk1,Cd2ap
Arid5a,Peli1,Rpl27
Stk17b,Cd2ap,Atp1b1
Ddx6,Atp11b,Atp11b
Tra2b,Zfp36,Peli1
Ssbp2,Tut4,Zfp36
Ccnl1,Gramd3,Gpr183
Eif5,Gpr183,Hexim1
Tdrp,Ablim1,Gramd3
Tnfaip3,Fus,Tut4
Fyb,Hexim1,Ablim1
Gpr183,Ncl,Fus
Atf4,Atp1b1,Nr4a1
Itk,Nr4a1,Dph5
Zbtb20,Rbm39,Socs3
Pik3cd,Dph5,Ncl
Kdm6b,Socs3,Rbm39
Pdlim1,Sesn3,Sesn3
Rpl7a,Stk17b,Gm20696
Dgka,Rpl29,Igfbp4
Rgcc,Scml4,Rflnb
Taf1d,Ugcg,Adgrg5
Bach2,Gm20696,Scml4
Ythdc1,Dyrk2,Id3
Treml2,Foxo1,Dyrk2
Frat2,Adgrg5,Skil
Nr4a1,Gbp2,Gbp2
Cd2ap,Eef1g,Rapgef4
Bcl2,Pik3cd,Tespa1
Sik1,Rflnb,Foxo1
Smc4,Igfbp4,Ugcg
Dnaja1,Skil,Pik3cd
Ubald2,Jak1,Stk17b
Rpl13a,Tespa1,Rpl29
Nsd3,Cox7a2l,Cxcr4
Hnrnph1,Dgka,Jak1
Pabpc1,Id3,Eef1g
H2-Q4,Cxcr4,Dgka
Hnrnpdl,Taf1d,Taf1d
Hexim1,Tubb5,Cox7a2l
Foxo1,Rapgef4,Kbtbd11
Dph5,Kbtbd11,Sun2
Srrm2,Tnfaip3,Tubb5
Ube2s,Ddx6,Tnfaip3
Cd53,Ccnl1,Ddx6
Riok1,Sun2,Neurl3
Klk8,Atf4,Pik3ip1
Socs3,Neurl3,Ccnl1
Hsp90ab1,Pik3ip1,Klf4
Rhob,Il6st,Als2cl
Hsp90aa1,Bcl2,Atf4
Mycbp2,Eif5,Il6st
Gbp2,Klf4,Parp8
Sun2,Als2cl,Ift80
Slc38a2,Smc4,Maff
Anp32a,Parp8,Myc
Mrpl30,Ubald2,Smc4
Rabac1,Rpl7a,Bcl2
Bclaf1,Itk,Nt5e
Pdk1,Myc,Ifngr2
mt-Nd4,Riok1,Zeb1
mt-Cytb,Zeb1,Samd3
Grap2,Ift80,Ralgps2
Irs2,Ythdc1,Eif5
Matr3,Gpr132,Ubald2
Uba52,H2-Q4,Gpr132
Neurl3,Gramd4,Riok1
Rpl31,Maff,Gramd4
Tra2a,Ralgps2,Itk
Sesn3,Tra2b,Ythdc1
Dyrk2,Nt5e,Rpl7a
Ramp1,Samd3,H2-Q4
Pik3ip1,Ifngr2,Bmyc
Kbtbd11,Trmt1,Trmt1
Prrc2c,Fam169b,Pmepa1
Rbbp6,Dnajb9,Aff3
Rictor,Iigp1,Iigp1
Cxcr4,Slco3a1,Zbtb10
Esyt2,Nsd3,Dnajb9
Jmjd1c,Pcgf5,Selenop
Slco3a1,Bmyc,Fam169b
Tespa1,Klk8,Tra2b
H2-Q7,Selenop,Oasl2
Ubb,Aff3,Gngt2
Irf1,Oasl2,Slc28a2b
Fam169b,Gngt2,Pcgf5
Scml4,Pmepa1,Slco3a1
Itpr2,Lcn4,Patj
Skil,Zbtb10,Lcn4
Ier5,Hsp90ab1,Dzip1
Cdkn2d,Bzw2,Nsd3
Stat1,Tnfsf8,Tnfsf8
Eif4b,Hnrnph1,Klk8
Gpr132,Slc28a2b,Bzw2
Gramd4,Patj,Hnrnph1
Smchd1,Plcxd2,P2rx4
March7,Rras2,Rras2
Csde1,Dzip1,Plcxd2
Hnrnpa0,Fyb,Hsp90ab1
Tcf12,Hnrnpdl,Ttc3
Ankrd11,mt-Cytb,Cd55
Zeb1,Ttc3,Fyb
Tnrc6b,Itpr2,Hnrnpdl
Il2rg,P2rx4,1700025G04Rik
Cdkn1b,Grap2,Dusp10
Bzw2,mt-Nd4,Thada
Dnajb9,Inpp4b,Itpr2
S1pr1,Cd55,Inpp4b
Plcxd2,Dusp10,Grap2
Rpl9-ps6,Esyt2,Gm4707
Klf13,Cdkn2d,Znrf1
Pcgf5,Thada,Cdkn2d
Eif3e,Rictor,Esyt2
Rras2,Rpl13a,mt-Cytb
Atp1b1,Tcf12,St8sia1
Nsa2,Znrf1,Tcf12
Kdm7a,1700025G04Rik,Dnah8
Trmt1,Jmjd1c,Rictor
Myc,Gm4707,Elmsan1
Irf2bp2,Slc38a2,Kdm7a
Rsrc2,Kdm7a,mt-Nd4
Nop56,Hsp90aa1,Jmjd1c
Il21r,Mycbp2,Actn2
Adgrg5,Elmsan1,Slc38a2
Rlim,Eif4b,Rpl13a
Fbl,Dnah8,Slc15a2
Inpp4b,Ube2s,Il21r
Rflnb,Il21r,Eif4b
Avl9,Rbbp6,Jmy
Klhl6,St8sia1,Mycbp2
Hnrnpa1,Actn2,Rbbp6
Gm11808,Jmy,Ube2s
Rgs2,Rgs2,Hsp90aa1
Crlf3,Mgst2,Rere
Prdx6,Rpl9-ps6,Rgs2
Gm20696,Ier5,Slc12a7
H2-Q6,Rpl31,Mgst2
Id3,Pabpc1,Cyth3
Ctss,Bclaf1,Rpl9-ps6
Iigp1,Cdkn1b,Fgf13
Dpp4,Mrpl30,Phf21a
Il6st,Irf2bp2,Ier5
Tnfsf8,Slc12a7,Cdkn1b
Bptf,Phf21a,Rab3ip
Mgst2,Rere,Irf2bp2
Igfbp4,Dnaja1,Nsmce1
Huwe1,Nsmce1,Izumo1r
Lcn4,Slc15a2,Pabpc1
4932438A13Rik,Rlim,Bclaf1
Ranbp2,Uba52,Rlim
Pfdn5,Srrm2,Dnaja1
Akap13,Fgf13,Mrpl30
Rps17,Matr3,Uba52
Znrf1,Rab3ip,Matr3
Nsmce1,Anp32a,Rpl31
Ddx21,Cyth3,Gzmm
Klf4,Rabac1,Tanc1
Utrn,Dpp4,Srrm2
Rapgef4,Izumo1r,Dse
BC005624,Irf1,Rabac1
Ttc3,Fbxl12,Dpp4
Ift80,Tanc1,Anp32a
Cyth1,Ddit3,Fbxl12
Dusp10,Tra2a,Abi3
Phf21a,Gzmm,Irf1
Cd55,March7,Ddit3
Fth1,Cux1,Amd2
Ppp2r5a,Dse,Ctsl
Mcl1,Hdac4,Hdac4
Cbl,Abi3,Cux1
Hpcal1,Abcg1,Tra2a
Parp8,S1pr1,H2-Oa
Bst2,Tgif1,Mgat4a
Zfp292,Amd2,Atxn2
Stk38,Atxn2,March7
Oasl2,Dennd2d,Abcg1
Als2cl,Avl9,Tgif1
Hmgn1,Mgat4a,Dennd2d
AB124611,Ctsl,Mpp7
Dtx1,H2-Q7,Tlr1
Ralgps2,Mpp7,Auts2
Cnbp,H2-Oa,Tnfrsf26
Gm4707,Cyth1,Avl9
Tcp11l2,Tnrc6b,S1pr1
Birc2,Hpcal1,Pou6f1
Slamf6,Dtx1,Nme4
Fbxl12,Cd53,Ppargc1b
Cd7,Tnfrsf26,Rnf130
Cabin1,Tlr1,Cyth1
Abcg1,Pou6f1,Trio
Arid4b,Per1,App
Thada,Auts2,Gadd45g
Selenop,Rnf130,Per1
Ube2d2a,Prrc2c,Dtx1
Sf3b1,Klhl6,Hpcal1
Gngt2,Ppargc1b,H2-Q7
Rhoh,Retreg1,Tnrc6b
Mrpl23,Las1l,Tsc22d1
Smg1,Nop56,Retreg1
Ypel3,Gadd45g,Slc49a4
Tgif1,Nme4,Cd53
Ddx3y,Fosl2,Las1l
Mbp,Pnpla7,Fosl2
Cdk2ap2,Ubb,Zfp831
Pde3b,Chka,Eml5
Cux1,Trio,Zrsr1
Samd3,Slc49a4,Pnpla7
Nt5e,App,Arhgap5
Las1l,Zrsr1,Chka
Sugt1,Eml5,Vipr1
Elmsan1,Zfp831,Gm12185
Ddit3,Pja1,Klhl6
Zfp644,Tsc22d1,Prrc2c
Dennd2d,Tob1,Nop56
Slc12a7,Il2rg,Pja1
Cd28,Arhgap5,H2-Ob
mt-Nd5,Gm12185,Fcgrt
Kmt2c,Ctss,Tob1
Dnah8,Mbp,Macrod1
Camk2d,Pde4b,Trat1
Alkbh1,Fcgrt,Ubb
Maff,Vipr1,Pde4b
Aff3,Gle1,Mbp
Rpl10-ps3,H2-Ob,Pik3c2a
Pde4b,Macrod1,Il2rg
Jmy,Smchd1,Gle1
Trim12a,Pik3c2a,Ctss
Gtf2i,Nfkb2,Nfkb2
P2rx4,Mdn1,Znrf3
Ptges3,BC005624,Mdn1
Son,Usp36,Usp36
Bola2,Tcp11l2,Smchd1
Il17ra,Trat1,BC005624
Per1,Cbl,Tcp11l2
Retreg1,Znrf3,Cbl
Rere,Hspb11,Xcl1
Hdac4,Fbl,Hspb11
Gle1,Xcl1,Tgif2
Zfp622,Ankrd11,Usp28
Akap9,AB124611,Ldlrad4
mt-Nd3,N4bp2,Mettl1
Dzip1,Crlf3,N4bp2
Cebpz,Mettl1,Klf9
Pan3,Bicdl1,Insr
Ifngr2,Pde4d,Btbd11
Klhl24,Cd7,Bicdl1
Fgf13,Stat1,Zbtb21
Chka,Ppp1r13b,Pde4d
Brd1,Klf9,Ppp1r13b
Bmyc,Hnrnpa0,Tspyl2
Pmepa1,Alkbh1,Ankrd11
Skap1,Usp28,AB124611
H2-K1,Cabin1,Fbl
Kdm5b,Zbtb21,Crlf3
1700025G04Rik,Btbd11,Igf1r
Slc28a2b,Camk2d,Nr1d2
Patj,Ldlrad4,Tgfbr3
Akap8l,Nr4a3,Nr4a3
Tob2,Tgif2,Cd7
Fosl2,Tspyl2,Stat1
Tgfbr2,Kdm5b,Alkbh1
Zbtb10,Il17ra,Abca1
Usp36,Nr1d2,Camk2d
Gtpbp4,Csde1,Cabin1
Cebpb,Huwe1,Otud1
Ier2,Insr,Kdm5b
Nfkb2,Eomes,Hnrnpa0
Utp14a,Chchd10,Il17ra
Tob1,Slamf6,Taf4b
Cdk11b,Coq5,Sesn1
Hnrnpc,Sesn1,Tmie
Mpp7,Taf4b,Coq5
Rab3ip,Tob2,Armcx2
Coq10b,Klf13,Chchd10
Mdn1,Igf1r,Eomes
Atxn2,Otud1,Trim30c
Actn2,Tgfbr3,Huwe1
Pcf11,Rsrc2,Csde1
Pum1,Abca1,Scmh1
Pnpla7,Bptf,Cpm
Eomes,4932438A13Rik,Tob2
Arhgap15,Cbr1,Utp14b
Pde4d,Ddx3y,Slamf6
Tanc1,Rpl10-ps3,Frat1
Mia2,Akap8l,Cbr1
Ikbke,Ikbke,Klf13
Numa1,Ranbp2,Dnajb2
Slc25a36,Armcx2,Rsrc2
Ahctf1,Trim30c,Idh2
Hspb11,Tmie,Ikbke
Traf1,Cpm,Akap8l
Tasor2,Frat1,Rpl10-ps3
Bcl9l,Pigp,Ddx3y
Mgat4a,Scmh1,4932438A13Rik
Nlk,Mga,Bptf
Pik3c2a,Idh2,Spice1
Bicdl1,Hmgn1,Pigp
Mybbp1a,Dnajb2,Mga
Acin1,Spice1,Ranbp2
Zrsr1,Cebpb,St6gal1
Izumo1r,Utp14b,Rrad
Csrnp1,Utp14a,Ppic
Snrnp48,Mfsd6,Mfsd6
Sf3b3,Prdx6,Mettl27
Ppp1r14b,Rrad,Slc6a19
Skp1a,Ppic,Sgk3
Cyth3,H2-Q6,Cebpb
St8sia1,Mafk,Utp14a
Ddx23,Sgk3,Pde2a
Nr4a3,Rara,Hmgn1
Pja1,Pde2a,Usp11
Mga,St6gal1,Ttc28
C87436,Atad3a,Mafk
Chchd10,Birc2,Atad3a
Cdk12,Bcl9l,Rara
Pigp,Paip2b,Kcnc1
Xcl1,Nlk,Kctd12
Ikbkb,Ntpcr,Paip2b
Ccm2,Usp11,Ntpcr
Gm2000,Mettl27,Prdx6
Cbr1,Ahctf1,Elovl6
P2ry10,Slc6a19,Cxcr5
Hivep2,Ttc28,Sh3pxd2a
H2-Oa,Kctd12,Mgmt
Pold4,C87436,Bcl9l
Brd2,Ddx21,Rreb1
Pcbp2,Rps17,Birc2
Ccnl2,Rreb1,Atn1
Eml5,Klhl24,Nlk
Cct3,Elovl6,H2-Q6
Bcl11b,Epb41l2,Epb41l2
Zfp869,P2ry10,Ahctf1
Btg2,Atn1,C87436
N4bp2,Mybbp1a,Ass1
Sptbn1,Mepce,Zscan12
Pou6f1,Zfp292,Mepce
Amd2,Ass1,Map3k14
Abi3,Cebpz,P2ry10
Nup98,Kcnc1,Zcwpw1
Gramd1a,Map3k14,Klhl24
Wac,Ifnar2,Mybbp1a
Coq5,Kmt2c,Lypd6b
Phf3,Pde3b,Ddx21
Gpx1,Hnrnpa1,Cebpz
,Stk38,Ifnar2
,Csrnp1,Camsap2
,Cxcr5,Nedd4l
,Sh3pxd2a,Zfp292
,Mgmt,Nacc2
,Tasor2,Thra
,Eif3e,Tasor2
,Zcwpw1,Kmt2c
,Slfn5,Slfn5
,Zfp644,Rps17
,Zscan12,Pde3b
,Camsap2,Csrnp1
,Hsf1,Creg1
,2410002F23Rik,Stk38
,Creg1,2410002F23Rik
,Nedd4l,Hsf1
,Slc25a36,Nckap5l
,Lypd6b,Hnrnpa1
,Rpl36a-ps1,Zfp644
,Fam118a,Rgmb
,Nufip1,Eif3e
,Pan3,Kcna2
,Thra,Fam118a
,Tgfbr2,Hspa1b
,Gm11808,Rpl36a-ps1
,Hif1an,Slc25a36
,Ppp2r5a,Vwa5a
,Birc3,Nufip1
,Akap9,Cacna2d4
,Nacc2,Cnga1
,Lmo4,Mgat5
,Utrn,Birc3
,Arid4b,Pan3
,Zfp869,Rab6b
,Nckap5l,Hif1an
,Socs1,Smad1
,Pkp4,Lmo4
,Hspa1b,Rundc3b
,Mgat5,Dlg4
,Plcb2,Pkp4
