,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.39889103,-0.1454174518585205,False
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.3426719,-0.21844565868377686,False
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.6285991,-0.638422966003418,False
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.35509813,-0.4455831050872803,False
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.3161829,-0.9420598745346069,False
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,5.732001,-15.913410186767578,False
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.46701542,-0.7851225137710571,False
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.7833656,-0.7468928098678589,False
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.002637829,-4.290838718414307,False
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,6.9025035,-3.3441014289855957,False
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.079905055,-0.2631065845489502,False
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.091986015,0.7201392948627472,True
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.719032,-0.7698160409927368,False
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,74.42083,-0.5508978366851807,False
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.36195198,-0.3203655481338501,False
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.4154553,-2.3114256858825684,False
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.05915755,-1.7190678119659424,False
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.0472943,-3.2180042266845703,False
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,3.5863078,0.4249200224876404,True
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.30515978,-0.12006711959838867,False
